numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
12,"[2.58982, 2.62953, 2.576, 2.51039, 2.75086, 2.82649, 2.64166, 2.65412, 2.54077, 2.79207, 2.89166, 2.86316]","[0, 0.0879442, 0.0901428, 0.257237, 0.184683, 0.18908, 0.0857456, 0.175888, 0.270428, -0.540857, -0.0923414, 0.09454]","[0.906414, 0.998805, 1.29493, 1.07729, 1.06313, 1.06184, 0.736906, 0.918961, 1.33869, -0.482225, 0.601127, 0.972467]","[0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:20
5,"[2.50487, 2.4381, 2.52215, 2.57659, 2.84912]","[0, 0, 0, 0, -0.180286]","[1.12, 0.912175, 0.886782, 0.943366, 0.413199]","[0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:21
28,"[2.48184, 2.53059, 2.62436, 2.72885, 2.79686, 2.8614, 2.92245, 2.29997, 2.45614, 2.58509, 2.72593, 2.81607, 2.90357, 2.73488, 2.82326, 2.57399, 2.65292, 2.74268, 2.81958, 2.91568, 2.46443, 2.54735, 2.624, 2.70017, 2.78929, 2.89818, 2.97638, 3.28293]","[-0.0813484, -0.083547, -0.0857456, 0, 0, -0.184683, -0.18908, -0.162697, -0.083547, -0.0857456, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.184683, -0.0813484, -0.083547, -0.0857456, 0, 0, -0.277024, -0.18908, -0.206669]","[0.78116, 0.858347, 0.796322, 0.687883, 0.705922, 0.714048, 0.758838, 1.20832, 1.05263, 0.915807, 0.699361, 0.624891, 0.548515, 0.66349, 0.59156, 0.722644, 0.700558, 0.630467, 0.60886, 0.443063, 0.834463, 0.80726, 0.797507, 0.79302, 0.735242, 0.505344, 0.507667, -0.337531]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[0.108216]","[-0.0538229]","[-0.0775505]","[0]",26/11/2025 19:27:22
18,"[2.65399, 2.68942, 2.74725, 2.83017, 2.64262, 2.70297, 2.80121, 2.8698, 2.91758, 2.6724, 2.73175, 2.8006, 2.85544, 2.54103, 2.67161, 2.71993, 2.78489, 2.83728]","[0.0857456, 0.0879442, 0.180286, -0.461707, 0.0857456, 0.0879442, -0.180286, -0.277024, -0.37816, 0.171491, 0.0879442, 0.0901428, 0.184683, 0, 0.171491, 0.0879442, 0.0901428, 0.0923414]","[0.691193, 0.824066, 0.860725, 0.713135, 0.733474, 0.77847, 0.664416, 0.647348, 0.705003, 0.59801, 0.670512, 0.685025, 0.737507, 0.831136, 0.601552, 0.716967, 0.746336, 0.820309]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[-0.133226]","[-0.0117832]","[-0.109825]","[0]",26/11/2025 19:27:23
17,"[2.72786, 2.76731, 2.83317, 2.90389, 2.37007, 2.52848, 2.81302, 2.887, 2.80156, 2.88457, 2.72807, 2.78524, 2.84074, 2.56874, 2.71482, 2.78359, 2.83582]","[0, 0, 0, 0.184683, -0.083547, -0.0857456, 0.180286, 0.184683, 0.180286, 0.184683, -0.171491, -0.175888, -0.180286, 0, 0, -0.0879442, -0.0901428]","[0.295826, 0.511677, 0.542104, 0.514667, 1.23425, 1.06217, 0.612475, 0.602232, 0.662932, 0.613763, 0.238754, 0.362381, 0.467361, 0.741072, 0.398101, 0.404579, 0.52031]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:24
15,"[2.50974, 2.59158, 2.63911, 2.4783, 2.53017, 2.54971, 2.86076, 2.9218, 2.45264, 2.49795, 2.51372, 2.44586, 2.45577, 2.80416, 2.86335]","[0.083547, 0.0857456, 0.0879442, 0, 0, 0.0879442, -0.360571, -0.184683, 0, 0, 0.0879442, -0.083547, -0.0857456, -0.180286, -0.184683]","[0.917514, 0.897272, 0.973234, 1.00281, 1.06159, 1.18788, 0.0824293, 0.400683, 1.06403, 1.13534, 1.26225, 1.07629, 1.22091, 0.651853, 0.706179]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:25
11,"[2.37561, 2.4192, 2.67297, 2.7228, 2.76818, 2.81149, 2.3614, 2.70969, 2.75752, 2.81552, 2.87593]","[0.237449, 0.244045, -0.257237, -0.175888, -0.0901428, 0, 0.237449, -0.257237, -0.175888, -0.0901428, 0]","[0.845657, 0.929683, 0.563756, 0.689376, 0.806105, 0.909456, 0.884562, 0.346674, 0.533779, 0.620865, 0.67866]","[0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",3,"[0.132572, 0.138669, -0]","[-0.0478934, -0.0393949, -0]","[-0.0427039, -0.0448328, -0]","[0, 0, 0]",26/11/2025 19:27:26
22,"[2.40239, 2.48243, 2.78605, 2.84139, 2.90781, 2.98795, 2.69677, 2.75575, 2.82447, 2.89195, 2.9659, 2.73638, 2.80349, 2.87145, 2.95509, 2.5144, 2.56501, 2.61041, 2.42967, 2.50496, 2.5565, 2.58637]","[0.167094, 0.257237, -0.175888, -0.180286, -0.184683, -0.18908, -0.0857456, -0.175888, -0.180286, -0.184683, -0.18908, -0.175888, -0.180286, -0.184683, -0.18908, 0.250641, 0.257237, 0.263833, 0.0813484, 0.167094, 0.171491, 0.263833]","[1.16113, 1.14024, 0.356101, 0.463379, 0.492043, 0.434428, 0.498838, 0.542865, 0.557302, 0.578028, 0.565676, 0.633334, 0.654716, 0.672494, 0.619668, 0.873252, 0.93984, 1.01782, 0.930836, 0.919161, 0.981672, 1.07743]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:27
26,"[2.43583, 2.47666, 2.57412, 2.67423, 2.70177, 2.69244, 2.42334, 2.51838, 2.47596, 2.56023, 2.66629, 2.40544, 2.47591, 2.67487, 2.73418, 2.79338, 2.82935, 2.66194, 2.71105, 2.76472, 2.79928, 2.47681, 2.58545, 2.68613, 2.74131, 2.79631]","[0.0791498, -0.083547, -0.0857456, -0.175888, -0.270428, -0.369366, 0.0791498, 0.0813484, 0, 0, 0.0879442, 0, 0.0813484, -0.257237, -0.263833, -0.270428, -0.277024, -0.257237, -0.263833, -0.270428, -0.184683, -0.167094, -0.257237, -0.263833, -0.180286, -0.184683]","[0.689557, 1.0034, 0.946199, 0.858687, 0.973668, 1.16014, 0.732252, 0.653842, 1.00857, 0.986915, 0.896084, 0.793027, 0.799782, 0.554659, 0.611941, 0.666796, 0.805982, 0.61374, 0.707404, 0.777113, 0.928182, 0.992539, 0.882053, 0.796795, 0.879458, 0.937068]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:28
19,"[2.38611, 2.69664, 2.77353, 2.82156, 2.80746, 2.40408, 2.53877, 2.76643, 2.82341, 2.86538, 2.67866, 2.74259, 2.71902, 2.80584, 2.66746, 2.73736, 2.8053, 2.41627, 2.42079]","[0.0791498, -0.171491, -0.175888, -0.180286, -0.184683, -0.083547, -0.0857456, -0.175888, -0.180286, -0.0923414, -0.257237, -0.351777, -0.0901428, -0.0923414, -0.257237, -0.263833, -0.270428, 0.0791498, 0.0813484]","[0.845729, 0.476973, 0.443161, 0.57189, 0.90314, 1.16664, 1.03734, 0.485491, 0.562671, 0.716007, 0.536042, 0.523673, 0.958919, 0.922128, 0.589291, 0.597523, 0.614718, 0.755264, 0.953705]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:29
11,"[2.66894, 2.74207, 2.81861, 2.70146, 2.78317, 2.8594, 2.46971, 2.6846, 2.7606, 2.84596, 2.93972]","[-0.342982, -0.351777, -0.270428, -0.342982, -0.263833, -0.270428, -0.250641, -0.342982, -0.351777, -0.270428, -0.184683]","[0.53655, 0.526423, 0.550497, 0.336467, 0.322735, 0.267274, 0.992632, 0.451722, 0.418499, 0.384867, 0.235667]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[0.0958112]","[-0.0517366]","[-0.0936227]","[0]",26/11/2025 19:27:30
9,"[2.60252, 2.69999, 2.77677, 2.83286, 2.75466, 2.57302, 2.64587, 2.73649, 2.82566]","[-0.0857456, -0.0879442, -0.0901428, -0.0923414, -0.180286, 0, 0, 0, 0]","[0.865047, 0.788743, 0.775991, 0.835444, 0.836704, 0.726065, 0.726739, 0.65684, 0.579985]","[0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:31
5,"[2.59653, 2.68251, 2.66051, 2.72732, 2.79273]","[-0.257237, -0.263833, -0.257237, -0.263833, -0.180286]","[0.848906, 0.808918, 0.619886, 0.641815, 0.699212]","[0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",1,"[0.247366]","[-0.0981236]","[-0.125361]","[0]",26/11/2025 19:27:32
22,"[2.35269, 2.41065, 2.47185, 2.54141, 2.59332, 2.67126, 2.76267, 2.3196, 2.38474, 2.43293, 2.4724, 2.2682, 2.35346, 2.41726, 2.66795, 2.74962, 2.82441, 2.54738, 2.64051, 2.72819, 2.80247, 2.87098]","[0.0769512, 0.0791498, 0.162697, -0.083547, 0, -0.0879442, -0.180286, 0.0769511, 0.0791498, 0.0813484, 0, 0.0769512, 0.0791498, 0.0813484, -0.0857456, -0.175888, -0.180286, -0.083547, -0.0857456, -0.175888, -0.180286, -0.0923414]","[0.722849, 0.773013, 0.799927, 0.825754, 0.896356, 0.881143, 0.809855, 0.822879, 0.849584, 0.92228, 1.01727, 0.955482, 0.932728, 0.962619, 0.635189, 0.573118, 0.557629, 0.807136, 0.741038, 0.667703, 0.659086, 0.693212]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:33
18,"[2.56474, 2.64834, 2.69248, 2.66704, 2.54568, 2.64002, 2.71223, 2.76086, 2.54198, 2.62274, 2.69378, 2.75076, 2.76902, 2.82486, 1.24426, 0.490759, 1.28084, 1.41752]","[-0.167094, -0.171491, -0.175888, -0.270428, -0.167094, -0.257237, -0.175888, -0.180286, -0.250641, -0.257237, -0.263833, -0.180286, 0.263833, 0.270428, 1.79626, -0.09454, 1.83803, -0.0967386]","[0.736066, 0.696869, 0.799622, 1.06513, 0.799512, 0.702062, 0.729845, 0.816009, 0.789375, 0.764085, 0.770558, 0.849453, 0.427428, 0.517468, -2.09227, -2.98371, -2.13636, -2.75032]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:34
23,"[2.11683, 2.22894, 2.44998, 2.58891, 2.71174, 2.80136, 2.07479, 2.19544, 2.33232, 2.41477, 2.21466, 2.31658, 2.50811, 2.64774, 2.763, 2.84713, 2.09776, 2.16949, 2.27936, 2.47119, 2.60526, 2.73166, 2.83082]","[0, 0, -0.083547, -0.0857456, -0.0879442, 0, -0.0791498, -0.0813484, -0.083547, -0.171491, 0, 0, -0.083547, -0.0857456, -0.0879442, 0, 0, 0, 0, -0.083547, -0.0857456, -0.0879442, 0]","[1.39071, 1.34469, 1.06687, 0.904948, 0.747363, 0.687821, 1.45052, 1.39635, 1.3042, 1.2916, 1.22895, 1.18736, 0.921958, 0.71474, 0.52714, 0.463268, 1.28957, 1.30704, 1.25734, 1.0168, 0.856739, 0.670888, 0.55423]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[0.103732]","[-0.0389745]","[0.102527]","[0]",26/11/2025 19:27:35
17,"[2.31858, 2.45972, 2.50421, 2.70959, 2.58722, 2.14736, 2.47414, 2.60722, 2.68053, 2.59702, 2.58084, 2.65401, 2.0929, 2.30787, 2.52426, 2.63425, 2.69588]","[-0.0813484, -0.250641, 0.428728, -0.428728, 0.351777, 0, 0.083547, 0.171491, 0.263833, 0.171491, -0.083547, -0.171491, 0, -0.0813484, -0.083547, -0.171491, -0.263833]","[1.18066, 1.01714, 1.03628, -0.0556185, 1.04991, 1.47147, 1.0096, 0.83771, 0.815429, 0.8688, 0.692744, 0.674956, 1.42647, 1.20145, 0.876773, 0.748396, 0.763182]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[-0.159357]","[-0.011584]","[0.056212]","[0]",26/11/2025 19:27:36
17,"[2.57794, 2.63209, 2.66652, 2.75376, 2.83561, 2.48082, 2.56413, 2.62162, 2.60619, 2.48889, 2.53589, 2.58706, 2.56571, 2.68384, 2.76051, 2.83745, 2.93874]","[-0.0813484, -0.083547, -0.171491, -0.0879442, -0.0901428, -0.0791498, -0.0813484, -0.083547, -0.171491, -0.263833, -0.0813484, -0.083547, -0.171491, 0.0857456, 0.0879442, 0.0901428, 0.0923414]","[0.352116, 0.461232, 0.623698, 0.573452, 0.521448, 0.504303, 0.44159, 0.517456, 0.840914, 1.28671, 0.582234, 0.669153, 0.957333, 0.564277, 0.540059, 0.511357, 0.294764]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[0.0872827]","[-0.0371457]","[0.117443]","[0]",26/11/2025 19:27:37
23,"[2.45611, 2.57786, 2.72215, 2.64324, 2.64789, 2.74488, 2.04163, 2.26565, 2.42244, 2.54877, 2.67068, 2.56148, 2.71728, 2.66417, 2.51497, 2.67414, 2.5675, 2.64576, 2.50796, 2.72371, 2.78224, 2.04568, 2.81078]","[-0.244045, -0.167094, -0.257237, 0.351777, -0.527665, 0.270428, -0.153902, -0.1583, -0.244045, -0.250641, -0.342982, 0.439721, -0.527665, 0.270428, -0.250641, -0.342982, 0.351777, 0.270428, -0.162697, 0.0857456, 0.175888, -0.791498, 0.180286]","[0.827262, 0.688734, 0.229127, 0.899639, -0.793769, 0.84455, 1.36808, 1.12108, 0.921208, 0.767175, 0.527806, 1.07947, -0.507709, 1.07229, 0.871611, 0.510012, 1.09728, 1.11695, 0.67827, 0.320632, 0.3847, -1.7631, 0.622696]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2,"[-0, 0.118397]","[0, -0.0550641]","[0, -0.0597637]","[0, 0]",26/11/2025 19:27:39
21,"[1.98303, 2.1323, 2.31609, 2.42955, 2.55685, 2.14515, 2.38079, 2.47041, 2.54806, 2.65718, 2.23889, 2.4067, 2.52241, 2.62294, 2.63512, 2.04651, 2.19865, 2.37421, 2.50385, 2.64156, 2.73791]","[-0.0769512, -0.0791498, -0.0813484, -0.167094, -0.171491, -0.1583, 0, 0, 0, 0, 0, -0.0813484, -0.083547, -0.171491, -0.439721, 0, 0, -0.0813484, -0.083547, -0.171491, -0.351777]","[1.45783, 1.36458, 1.18553, 1.10318, 0.980761, 1.33727, 1.05272, 1.02209, 1.01791, 0.926923, 1.18424, 0.988719, 0.882099, 0.787103, 0.884628, 1.36946, 1.25737, 1.06438, 0.933484, 0.72215, -0.547608]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:27:41
