numObj,x,y,z,velocity,timestamp
12,"[5.76298, 5.83196, 5.91833, 5.79937, 5.93983, 5.63203, 5.93844, 5.84957, 5.81016, 5.84284, 5.89704, 5.9439]","[0.573836, 0.580432, 0.587027, 0.37816, 0.382557, 0.193477, 0.195676, 0.195676, 0.56724, 0.573836, 0.773909, 0.782703]","[1.981, 1.99578, 1.95874, 1.68331, 1.42747, 2.56411, 1.976, 2.22535, 1.59047, 1.73133, 1.71981, 1.80704]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:10
2,"[5.70026, 5.89082]","[1.17405, 1.18725]","[2.3101, 1.99565]","[0.147187, 0.147187]",21/10/2025 19:11:11
4,"[5.85907, 5.93557, 6.01664, 6.07312]","[0.580432, 0.382557, 0.386954, 0.391352]","[1.91475, 1.44508, 1.4079, 1.47375]","[0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:12
4,"[5.9, 6.01888, 5.9815, 6.06685]","[0.573836, 0.580432, 0.573836, 0.773909]","[1.52524, 1.32966, 1.16533, 0.962372]","[0, 0, -0.147187, -0.147187]",21/10/2025 19:11:14
9,"[5.8859, 5.9532, 5.99986, 6.05784, 6.08549, 5.87155, 5.93025, 5.98475, 6.02198]","[0.573836, 0.773909, 0.782703, 0.773909, 0.978379, 0.56724, 0.573836, 0.773909, 0.978379]","[1.57878, 1.51403, 1.61152, 1.01757, 1.1034, 1.34624, 1.40302, 1.38406, 1.40945]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:16
10,"[5.8898, 5.95889, 6.10462, 5.83737, 5.91205, 6.00478, 3.42411, 6.04388, 5.77156, 5.86854]","[0.56724, 0.573836, 0.195676, 0.56724, 0.573836, 0.967386, -1.16086, 0.195676, 0.56724, 0.573836]","[1.26402, 1.27591, 1.37961, 1.48747, 1.47784, 1.15698, -5.02591, 1.62517, 1.72528, 1.64211]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",21/10/2025 19:11:17
4,"[5.72093, 5.77032, 5.77476, 5.84566]","[0.75632, 0.765114, 0.75632, 0.765114]","[1.81885, 1.89305, 1.63995, 1.64574]","[0, 0, -0.147187, -0.147187]",21/10/2025 19:11:19
9,"[5.67447, 5.8253, 5.92946, 5.91629, 5.94656, 5.96856, 5.78344, 5.88054, 5.9337]","[0.18908, 0.191279, 0.193477, 0.382557, 0.580432, 0.191279, 0.18908, 0.191279, 0.193477]","[2.09139, 1.86947, 1.77086, 1.52209, 1.62275, 1.34363, 1.76785, 1.68769, 1.75657]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:20
3,"[5.87415, 5.92832, 5.9928]","[0.580432, 0.573836, 0.580432]","[1.86796, 1.41113, 1.44268]","[0.147187, -0.147187, -0.147187]",21/10/2025 19:11:22
2,"[5.74307, 5.75205]","[0.560644, 0.75632]","[1.57023, 1.7179]","[0.147187, 0.147187]",21/10/2025 19:11:23
10,"[5.5357, 5.65632, 5.79356, 5.7921, 5.46383, 5.56603, 5.94056, 5.83516, 5.89852, 5.86708]","[0.373763, 0.56724, 0.573836, 0.580432, 0.373763, 0.37816, 0.573836, 0.56724, 0.573836, 0.773909]","[2.23141, 2.07209, 1.88971, 2.10866, 2.40202, 2.34213, 1.35869, 1.49614, 1.53095, 1.81942]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:24
9,"[5.91496, 5.93233, 5.83439, 5.86668, 5.87561, 5.83438, 5.6853, 5.81878, 5.97702]","[0.56724, 0.573836, 0.773909, 0.56724, 0.573836, 0.580432, 0.978379, 0.573836, 0.382557]","[1.1405, 1.39419, 1.92167, 1.36734, 1.61662, 1.9887, 2.43477, 1.81056, 1.26273]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]",21/10/2025 19:11:25
4,"[5.64711, 5.73047, 5.84059, 5.83542]","[0.56724, 0.573836, 0.386954, 0.573836]","[2.09706, 2.07317, 2.01731, 1.7562]","[0.147187, 0.147187, 0.147187, -0.147187]",21/10/2025 19:11:26
3,"[5.73568, 5.75217, 5.81217]","[0.573836, 0.56724, 0.573836]","[2.05871, 1.78886, 1.83166]","[0, -0.147187, -0.147187]",21/10/2025 19:11:29
6,"[5.89145, 5.75934, 5.8676, 5.78731, 5.44386, 5.70668]","[0.573836, 0.773909, 0.573836, 0.580432, 0.587027, 0.580432]","[1.55794, 2.13609, 1.64548, 2.12179, 3.03772, 2.32996]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",21/10/2025 19:11:30
10,"[5.76833, 5.83843, 5.86815, 5.72053, 5.7768, 5.80396, 5.69336, 5.72557, 5.77053, 5.89946]","[0.37816, 0.573836, 0.580432, 0.37816, 0.573836, 0.580432, 0.587027, 0.573836, 0.580432, 0.573836]","[1.78679, 1.74615, 1.88673, 1.93437, 1.94034, 2.07581, 2.5395, 2.08665, 2.16699, 1.52731]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187]",21/10/2025 19:11:32
2,"[5.77218, 5.85483]","[0.37816, 0.573836]","[1.77432, 1.69034]","[0.147187, 0.147187]",21/10/2025 19:11:34
1,"[5.93679]","[0.580432]","[1.65815]","[-0.147187]",21/10/2025 19:11:36
8,"[5.70726, 5.76879, 5.83202, 5.65812, 5.71452, 5.74998, 5.62244, 5.62704]","[0.560644, 0.56724, 0.573836, 0.560644, 0.56724, 0.573836, 0.580432, 0.56724]","[1.69579, 1.73453, 1.76743, 1.85314, 1.90572, 2.01844, 2.52648, 2.15033]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373]",21/10/2025 19:11:38
9,"[5.86055, 5.97998, 6.12051, 5.86165, 5.91282, 5.98086, 5.85344, 6.03982, 6.03968]","[0.37816, 0.382557, 0.386954, 0.37816, 0.382557, 0.386954, 0.382557, 0.580432, 0.782703]","[1.45609, 1.24861, 0.849403, 1.45168, 1.5355, 1.55288, 1.74827, 1.23106, 1.45519]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187]",21/10/2025 19:11:39
14,"[5.45796, 5.5149, 6.06541, 6.12904, 6.27797, 6.02047, 6.08156, 5.57114, 5.78802, 5.81658, 5.50718, 5.5581, 5.71734, 5.71466]","[0.373763, 0.37816, 0.782703, 0.791498, 1.01136, 0.782703, 0.791498, 0.560644, 0.382557, 0.386954, 0.373763, 0.37816, 0.382557, 0.386954]","[2.41532, 2.4601, 1.34394, 1.37928, 1.2083, 1.53272, 1.57547, 2.10022, 1.95397, 2.08554, 2.3009, 2.36088, 2.15205, 2.35047]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:41
8,"[5.98159, 5.98719, 5.70683, 5.69774, 6.09271, 5.99308, 6.05146, 6.11537]","[0.580432, 0.587027, 0.386954, 0.391352, 0.580432, 0.573836, 0.580432, 0.782703]","[1.48845, 1.73694, 2.36943, 2.56721, 0.934786, 1.1042, 1.17251, 1.09437]","[0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:42
3,"[6.08673, 6.16237, 6.19356]","[0.587027, 0.587027, 0.791498]","[1.34727, 0.942604, 1.05231]","[0, -0.147187, -0.147187]",21/10/2025 19:11:44
3,"[5.97512, 5.97176, 6.016]","[0.580432, 0.573836, 0.580432]","[1.51422, 1.21425, 1.34266]","[0, -0.147187, -0.147187]",21/10/2025 19:11:45
3,"[5.91629, 5.89357, 5.96356]","[0.773909, 0.978379, 0.580432]","[1.65239, 1.87525, 1.55911]","[0.147187, 0.147187, -0.147187]",21/10/2025 19:11:46
3,"[5.98367, 6.01665, 6.07045]","[0.587027, 0.791498, 0.391352]","[1.749, 1.80761, 1.48475]","[0.147187, 0.147187, -0.147187]",21/10/2025 19:11:47
11,"[5.85291, 5.83904, 6.05066, 6.0714, 5.99604, 6.017, 6.02202, 5.88629, 5.92181, 5.90949, 5.65795]","[0.382557, 0.580432, 0.580432, 0.782703, 0.580432, 0.782703, 0.791498, 0.573836, 0.580432, 0.782703, 0.989372]","[1.75005, 1.97497, 1.17663, 1.3166, 1.42916, 1.54629, 1.78965, 1.5773, 1.71089, 1.91658, 2.66509]","[0, 0, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:11:48
2,"[5.80922, 6.01644]","[0.573836, 0.382557]","[1.84099, 1.05908]","[0.147187, -0.147187]",21/10/2025 19:11:49
1,"[5.81772]","[0.56724]","[1.56258]","[0.147187]",21/10/2025 19:11:50
