numObj,x,y,z,velocity,timestamp
10,"[5.34701, 5.41736, 5.48772, 5.41736, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772]","[0.423855, 0.460799, 0.463892, 0.496588, 0.422947, 0.423791, 0.425988, 0.425282, 0.426619, 0.429743]","[0.156524, 0.179747, 0.211099, 0.179782, 0.143172, 0.155612, 0.183941, 0.175367, 0.191258, 0.223763]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:37
17,"[5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.41736, 5.48772, 5.2063, 5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.55807, 5.41736]","[0.420875, 0.421999, 0.459086, 0.421428, 0.423102, 0.424376, 0.426703, 0.471446, 0.424464, 0.425918, 0.427434, 0.430323, 0.393528, 0.429564, 0.431099, 0.495637, 0.493221]","[0.10637, 0.127702, 0.159563, 0.117369, 0.145544, 0.16367, 0.192212, 0.271814, 0.164843, 0.183108, 0.200291, 0.229252, 0.210312, 0.222039, 0.236373, 0.169834, 0.141252]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, -0.294373, -0.147187]",13/08/2025 22:03:38
14,"[5.27665, 5.34701, 5.41736, 5.48772, 5.48772, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736]","[0.467588, 0.467396, 0.466953, 0.499995, 0.502477, 0.423836, 0.424096, 0.464411, 0.463388, 0.426493, 0.426934, 0.46325, 0.464757, 0.465564]","[0.242927, 0.241389, 0.237792, 0.211385, 0.231504, 0.156257, 0.159859, 0.215878, 0.206336, 0.189824, 0.194801, 0.205009, 0.219001, 0.22611]","[0, 0, 0, 0.147187, 0.294373, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:39
15,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.48772, 5.27665, 5.34701, 5.41736, 5.55807, 5.27665, 5.34701, 5.41736, 5.48772, 5.55807]","[0.458344, 0.458902, 0.461274, 0.459717, 0.459751, 0.427735, 0.425356, 0.423782, 0.388253, 0.490029, 0.458171, 0.458004, 0.455795, 0.455769, 0.492908]","[0.149934, 0.157223, 0.184928, 0.167291, 0.167698, 0.20352, 0.17628, 0.155488, 0.137485, 0.089911, 0.147594, 0.145285, 0.110325, 0.109842, 0.137087]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:40
14,"[5.34701, 5.27665, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772]","[0.423093, 0.46071, 0.459676, 0.459578, 0.424869, 0.426577, 0.427069, 0.427818, 0.495668, 0.496945, 0.495129, 0.494963, 0.495836, 0.498589]","[0.145402, 0.178753, 0.166808, 0.165619, 0.170136, 0.190782, 0.196306, 0.204401, 0.170164, 0.183363, 0.164254, 0.162392, 0.171961, 0.198999]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:42
14,"[5.27665, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772, 5.34701, 5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736]","[0.464349, 0.466818, 0.463026, 0.49482, 0.493698, 0.495333, 0.497308, 0.421864, 0.422571, 0.423995, 0.461747, 0.459533, 0.461392, 0.465985]","[0.215316, 0.236682, 0.202844, 0.160761, 0.147361, 0.16652, 0.186934, 0.125337, 0.137247, 0.158476, 0.189946, 0.165076, 0.186193, 0.229721]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:43
13,"[5.27665, 5.34701, 5.27665, 5.34701, 5.41736, 5.48772, 5.41736, 5.48772, 5.41736, 5.48772, 5.41736, 5.48772, 5.55807]","[0.457261, 0.454821, 0.46254, 0.45927, 0.421573, 0.420923, 0.421744, 0.423313, 0.498038, 0.535012, 0.50496, 0.502621, 0.540472]","[0.13458, 0.0905886, 0.198051, 0.161857, 0.120072, 0.107381, 0.123189, 0.148704, 0.193908, 0.196901, 0.24986, 0.232616, 0.238305]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:44
17,"[5.2063, 5.27665, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772, 5.55807, 5.2063, 5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.41736]","[0.428574, 0.429432, 0.430623, 0.465533, 0.497903, 0.493866, 0.495899, 0.497588, 0.496769, 0.422247, 0.42434, 0.42616, 0.429808, 0.424777, 0.426908, 0.428885, 0.431359]","[0.212229, 0.220765, 0.232031, 0.225838, 0.192639, 0.149437, 0.172628, 0.189646, 0.181611, 0.13192, 0.163179, 0.185968, 0.22439, 0.168947, 0.194516, 0.215363, 0.238709]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:45
10,"[5.41736, 5.34701, 5.41736, 5.48772, 5.55807, 5.34701, 5.41736, 5.48772, 5.55807, 5.41736]","[0.384437, 0.421189, 0.423568, 0.45972, 0.423033, 0.422849, 0.425638, 0.426552, 0.426591, 0.539133]","[-0.0141114, 0.112748, 0.15243, 0.16733, 0.144494, 0.141658, 0.179739, 0.190497, 0.190938, 0.228909]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187]",13/08/2025 22:03:46
12,"[5.27665, 5.34701, 5.41736, 5.48772, 5.55807, 5.55807, 5.27665, 5.34701, 5.2063, 5.27665, 5.34701, 5.41736]","[0.428546, 0.395452, 0.43051, 0.499429, 0.498152, 0.502597, 0.42344, 0.424096, 0.422848, 0.424873, 0.426214, 0.430421]","[0.211943, 0.230922, 0.230991, 0.20649, 0.194976, 0.232425, 0.150565, 0.159859, 0.141642, 0.170186, 0.186591, 0.23016]","[0, 0, 0, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:47
6,"[5.41736, 5.48772, 5.55807, 5.41736, 5.48772, 5.55807]","[0.461068, 0.460875, 0.462213, 0.45706, 0.45629, 0.4556]","[0.182704, 0.18059, 0.19475, 0.131527, 0.119088, 0.106683]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:48
17,"[5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.41736, 5.48772, 5.55807, 5.34701, 5.41736, 5.48772]","[0.423151, 0.45828, 0.458079, 0.495081, 0.426201, 0.421647, 0.422281, 0.427744, 0.422949, 0.42339, 0.424284, 0.454758, 0.491599, 0.493183, 0.455869, 0.45729, 0.494168]","[0.146277, 0.149069, 0.146332, 0.163714, 0.186446, 0.121425, 0.132502, 0.203615, 0.143205, 0.14984, 0.16243, 0.0891749, 0.118065, 0.140748, 0.111683, 0.135015, 0.153122]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:50
13,"[5.27665, 5.34701, 5.55807, 5.48772, 5.55807, 5.48772, 5.34701, 5.41736, 5.27665, 5.34701, 5.27665, 5.34701, 5.41736]","[0.464572, 0.465229, 0.496301, 0.498603, 0.497406, 0.500485, 0.42477, 0.425289, 0.460288, 0.462091, 0.461552, 0.462588, 0.499984]","[0.217338, 0.223191, 0.176835, 0.199127, 0.18789, 0.215516, 0.168856, 0.175446, 0.173985, 0.193504, 0.187897, 0.198525, 0.211289]","[0, 0, 0, 0.147187, 0.147187, 0.294373, -0.44156, -0.44156, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:51
15,"[5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772]","[0.422936, 0.42461, 0.461257, 0.503436, 0.389175, 0.426799, 0.429362, 0.427471, 0.429268, 0.43287, 0.49742, 0.494601, 0.4948, 0.496116, 0.499266]","[0.143009, 0.166769, 0.18475, 0.238781, 0.152872, 0.193292, 0.220077, 0.200694, 0.219158, 0.251798, 0.188023, 0.158233, 0.160533, 0.174918, 0.20506]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:52
13,"[5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772]","[0.42719, 0.427552, 0.427258, 0.46222, 0.495476, 0.494245, 0.419936, 0.421504, 0.424483, 0.458246, 0.457114, 0.457718, 0.426339]","[0.197634, 0.201566, 0.198375, 0.194826, 0.168081, 0.154041, 0.0844127, 0.118792, 0.16509, 0.148605, 0.132362, 0.141271, 0.188053]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:53
12,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.34701, 5.48772, 5.55807]","[0.458003, 0.458734, 0.459555, 0.424428, 0.424159, 0.424382, 0.426909, 0.427055, 0.426869, 0.495547, 0.493982, 0.497923]","[0.145282, 0.155068, 0.165345, 0.164363, 0.16073, 0.163743, 0.194526, 0.196145, 0.194071, 0.168854, 0.15087, 0.192828]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:54
4,"[5.41736, 5.48772, 5.41736, 5.41736]","[0.460873, 0.500737, 0.538466, 0.387429]","[0.180563, 0.217609, 0.224069, 0.122029]","[0, 0, 0.147187, -0.147187]",13/08/2025 22:03:55
13,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772, 5.41736, 5.48772]","[0.457198, 0.458073, 0.462222, 0.459114, 0.460166, 0.461351, 0.464339, 0.424895, 0.426594, 0.427689, 0.429233, 0.431236, 0.433009]","[0.133628, 0.14624, 0.194848, 0.159915, 0.172572, 0.185761, 0.215221, 0.170465, 0.190976, 0.203031, 0.218811, 0.237607, 0.252965]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156]",13/08/2025 22:03:56
11,"[5.34701, 5.41736, 5.48772, 5.48772, 5.55807, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772, 5.55807]","[0.423523, 0.425895, 0.468136, 0.493908, 0.494869, 0.456707, 0.457267, 0.421717, 0.45868, 0.460389, 0.497859]","[0.151785, 0.182837, 0.247261, 0.149955, 0.16132, 0.12599, 0.134671, 0.122695, 0.154371, 0.175144, 0.192228]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:57
8,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.34701, 5.41736]","[0.422905, 0.424169, 0.425045, 0.425789, 0.427512, 0.429733, 0.394579, 0.430425]","[0.142521, 0.160862, 0.17239, 0.181562, 0.201129, 0.223667, 0.221829, 0.230198]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",13/08/2025 22:03:58
5,"[5.41736, 5.48772, 5.41736, 5.48772, 5.55807]","[0.428397, 0.428838, 0.426321, 0.427022, 0.467457]","[0.210425, 0.214896, 0.187844, 0.195775, 0.241881]","[0, 0, -0.147187, -0.147187, -0.147187]",13/08/2025 22:03:59
5,"[5.34701, 5.27665, 5.34701, 5.41736, 5.34701]","[0.392334, 0.42818, 0.427949, 0.428352, 0.42061]","[0.196347, 0.208187, 0.205781, 0.209964, 0.10067]","[0, 0.147187, 0.147187, 0.147187, -0.147187]",13/08/2025 22:04:00
3,"[5.48772, 5.55807, 5.34701]","[0.497334, 0.499727, 0.465186]","[0.187191, 0.20908, 0.222815]","[0.147187, 0.147187, -0.147187]",13/08/2025 22:04:01
7,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.48772]","[0.42658, 0.425284, 0.461529, 0.393877, 0.392202, 0.494396, 0.49641]","[0.190815, 0.175392, 0.187656, 0.214214, 0.194729, 0.155839, 0.177966]","[0, 0, 0, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:04:02
10,"[5.41736, 5.48772, 5.41736, 5.48772, 5.55807, 5.48772, 5.55807, 5.34701, 5.48772, 5.55807]","[0.493337, 0.526357, 0.53112, 0.494225, 0.495603, 0.495764, 0.496491, 0.456841, 0.421073, 0.426013]","[0.142756, 0.0975197, 0.160367, 0.153808, 0.169463, 0.171199, 0.178793, 0.128125, 0.110432, 0.184234]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:04:03
4,"[5.27665, 5.34701, 5.27665, 5.34701]","[0.394147, 0.432484, 0.426166, 0.460843]","[0.217171, 0.248529, 0.18603, 0.180234]","[0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:04:04
5,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701]","[0.464143, 0.507049, 0.472055, 0.459092, 0.49318]","[0.213427, 0.264201, 0.27606, 0.159636, 0.140718]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:04:05
3,"[5.27665, 5.34701, 5.41736]","[0.462728, 0.463894, 0.502726]","[0.199923, 0.211113, 0.233415]","[-0.147187, -0.147187, -0.147187]",13/08/2025 22:04:06
6,"[5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.34701]","[0.45425, 0.488724, 0.457613, 0.456193, 0.4549, 0.453807]","[0.0766652, 0.0565231, 0.139767, 0.117429, 0.0923546, 0.0637419]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187]",13/08/2025 22:04:07
8,"[5.27665, 5.34701, 5.41736, 5.34701, 5.34701, 5.27665, 5.34701, 5.41736]","[0.47304, 0.432916, 0.478084, 0.470276, 0.46113, 0.466319, 0.465657, 0.467397]","[0.282778, 0.252183, 0.314588, 0.263433, 0.183382, 0.232544, 0.226914, 0.241395]","[0, 0, 0, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:04:08
3,"[5.34701, 5.27665, 5.34701]","[0.421184, 0.421283, 0.42069]","[0.112653, 0.11459, 0.102429]","[0, 0.147187, 0.147187]",13/08/2025 22:04:09
10,"[5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772]","[0.421081, 0.419473, 0.459624, 0.464201, 0.42503, 0.385849, 0.463516, 0.466423, 0.428652, 0.424447]","[0.110596, 0.0710936, 0.166185, 0.213957, 0.172191, 0.0845881, 0.207558, 0.233409, 0.213026, 0.164609]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373]",13/08/2025 22:04:11
6,"[5.34701, 5.41736, 5.34701, 5.41736, 5.34701, 5.41736]","[0.461633, 0.468572, 0.433377, 0.468932, 0.459087, 0.462246]","[0.188747, 0.250653, 0.256025, 0.253417, 0.159579, 0.195091]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:04:12
1,"[5.41736]","[0.459659]","[0.166597]","[0.147187]",13/08/2025 22:04:13
8,"[5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.34701, 5.41736]","[0.461795, 0.49813, 0.49724, 0.462203, 0.462895, 0.426088, 0.494974, 0.495256]","[0.19045, 0.194765, 0.186276, 0.194654, 0.201564, 0.185119, 0.162516, 0.165665]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:04:14
12,"[5.34701, 5.41736, 5.48772, 5.41736, 5.48772, 5.2063, 5.27665, 5.34701, 5.27665, 5.34701, 5.41736, 5.48772]","[0.458062, 0.459359, 0.461187, 0.49541, 0.496748, 0.497286, 0.497571, 0.496255, 0.501731, 0.501013, 0.42209, 0.424981]","[0.146089, 0.162958, 0.183989, 0.167364, 0.181399, 0.186727, 0.189482, 0.176368, 0.225663, 0.219884, 0.129272, 0.171569]","[0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.147187, -0.147187]",13/08/2025 22:04:15
6,"[5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.48772]","[0.458937, 0.46038, 0.458678, 0.460797, 0.463464, 0.471142]","[0.157676, 0.175036, 0.154342, 0.179722, 0.207063, 0.269668]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187]",13/08/2025 22:04:16
3,"[5.27665, 5.2063, 5.27665]","[0.461914, 0.461365, 0.426576]","[0.191685, 0.18591, 0.190773]","[-0.44156, -0.294373, -0.294373]",13/08/2025 22:04:17
9,"[5.34701, 5.41736, 5.34701, 5.41736, 5.48772, 5.41736, 5.2063, 5.34701, 5.41736]","[0.455516, 0.420655, 0.421698, 0.459562, 0.461665, 0.426716, 0.498134, 0.503447, 0.507048]","[0.105062, 0.101673, 0.122367, 0.165435, 0.189084, 0.192362, 0.1948, 0.238859, 0.264194]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:04:18
3,"[5.34701, 5.27665, 5.34701]","[0.426785, 0.421305, 0.424433]","[0.19313, 0.115001, 0.164425]","[0, -0.147187, -0.147187]",13/08/2025 22:04:19
12,"[5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.27665, 5.34701]","[0.46138, 0.457465, 0.457036, 0.457678, 0.459459, 0.457921, 0.458262, 0.459589, 0.46074, 0.463229, 0.497827, 0.498449]","[0.186069, 0.137609, 0.131155, 0.140692, 0.16418, 0.144142, 0.148823, 0.165761, 0.179095, 0.20481, 0.191926, 0.197718]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]",13/08/2025 22:04:20
5,"[5.2063, 5.13594, 5.2063, 5.27665, 5.34701]","[0.428615, 0.424638, 0.425436, 0.458296, 0.45783]","[0.21265, 0.167133, 0.177271, 0.149281, 0.142856]","[0, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:04:21
