numObj,x,y,z,velocity,timestamp
6,"[3.5126, 3.58519, 3.67472, 3.55077, 3.66208, 3.72003]","[0.114327, 0.116526, 0.118725, 0.228655, 0.233052, 0.356174]","[1.01639, 1.01833, 0.957177, 0.851019, 0.662591, 0.684387]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:59:54
11,"[3.62014, 3.68873, 3.75511, 3.81525, 3.58911, 3.6781, 3.76315, 3.81742, 3.2327, 3.58242, 1.99185]","[0.228655, 0.349578, 0.474899, 0.483693, 0.228655, 0.233052, 0.474899, 0.604616, -0.36277, -0.123122, -6.33198]","[0.476178, 0.418621, 0.327838, 0.42807, 0.671165, 0.567008, 0.216764, 0.187392, 2.09557, 1.6352, 1.24763]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187]",21/10/2025 18:59:56
10,"[3.56078, 3.61226, 3.64189, 3.71331, 3.42176, 3.57077, 3.64934, 3.70559, 3.78253, 3.8652]","[0.342982, 0.349578, 0.474899, 0.483693, 0.228655, 0.228655, 0.349578, 0.474899, 0.483693, 0.492487]","[0.766613, 0.856497, 0.972068, 0.975076, 1.27427, 0.762765, 0.681419, 0.69061, 0.657149, 0.583491]","[0, 0, 0, 0, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:59:59
11,"[3.74173, 3.79185, 3.58847, 3.67042, 3.74638, 3.79687, 3.8778, 3.62938, 3.70283, 3.76234, 3.78749]","[0.593623, 0.725539, 0.342982, 0.349578, 0.356174, 0.483693, 0.492487, 0.114327, 0.116526, 0.118725, 0.120923]","[0.284405, 0.262385, 0.624281, 0.556752, 0.521173, 0.568522, 0.492865, 0.446099, 0.423883, 0.514297, 0.78338]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:00
14,"[3.5699, 3.58223, 3.72453, 3.7725, 3.8273, 3.57891, 3.74181, 3.82499, 3.90772, 3.56859, 3.59227, 3.72908, 3.80193, 3.90212]","[0.228655, 0.233052, 0.474899, 0.483693, 0.615609, 0.342982, 0.593623, 0.483693, 0.492487, 0.342982, 0.349578, 0.593623, 0.483693, 0.492487]","[0.76681, 1.00873, 0.579791, 0.71248, 0.704, 0.676915, 0.283419, 0.329918, -0.0998589, 0.729361, 0.936779, 0.418838, 0.533575, 0.231698]","[0, 0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:01
12,"[3.74817, 3.52479, 3.66205, 3.7178, 3.71191, 3.55988, 3.63299, 3.70446, 0.894826, 4.66604, 1.96837, 2.00556]","[0.356174, 0.342982, 0.349578, 0.356174, 0.483693, 0, 0, 0, -2.39208, -0.897031, -6.26602, -6.33198]","[0.508134, 0.91797, 0.60942, 0.696386, 0.980357, 0.84364, 0.839989, 0.843104, -4.04542, 0.558245, 1.23899, 1.22547]","[0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:02
23,"[3.52544, 3.59232, 3.65002, 3.72185, 3.76337, 3.48765, 3.56009, 3.63957, 3.74962, 3.82574, 3.84393, 2.36458, 3.56564, 3.66398, 3.74699, 3.81245, 3.84097, 2.4509, 3.37254, 3.48158, 3.6254, 3.70044, 3.76093]","[0.224258, 0.228655, 0.349578, 0.356174, 0.483693, 0.224258, 0.228655, 0.233052, 0.118725, 0.120923, 0.246244, -1.23122, 0.114327, 0.116526, 0.118725, 0.120923, 0.246244, -1.35434, 0.336386, 0.342982, 0.58263, 0.593623, 0.604616]","[0.628956, 0.653759, 0.677724, 0.674376, 0.759231, 0.812789, 0.811118, 0.776814, 0.600077, 0.567884, 0.82847, -2.90098, 0.810942, 0.682539, 0.616267, 0.651106, 0.842099, -2.77158, 1.1779, 1.07026, 0.649034, 0.623074, 0.680582]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:03
9,"[3.6044, 3.67591, 3.74965, 3.68853, 3.76418, 3.5995, 3.69253, 3.7538, 3.82256]","[0.45731, 0.466104, 0.474899, 0.466104, 0.474899, 0.342982, 0.349578, 0.474899, 0.483693]","[0.428528, 0.417877, 0.385238, 0.285749, 0.19815, 0.557181, 0.383722, 0.342485, 0.357015]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:04
10,"[3.67509, 3.74451, 3.82762, 3.65154, 3.71673, 3.79907, 3.89696, 3.63987, 3.72609, 3.81883]","[0.116526, 0.118725, 0.120923, 0.116526, 0.118725, 0.120923, 0.246244, 0.116526, 0.118725, 0.120923]","[0.619923, 0.631202, 0.555024, 0.746227, 0.778241, 0.725155, 0.525212, 0.80121, 0.732123, 0.612594]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",21/10/2025 19:00:06
17,"[3.56672, 3.65953, 3.72546, 3.70955, 3.77375, 4.0523, 4.13886, 3.60475, 3.64353, 3.7021, 3.7819, 3.49052, 3.57975, 3.63921, 3.68667, 3.7501, 3.70502]","[0.342982, 0.349578, 0.474899, 0.233052, 0.237449, 0.255038, 0.259435, 0.342982, 0.466104, 0.593623, 0.604616, 0.336386, 0.342982, 0.349578, 0.474899, 0.604616, 0.738731]","[0.738489, 0.624391, 0.573821, 0.298495, 0.369092, -0.406428, -0.181797, 0.522137, 0.641609, 0.61308, 0.552319, 0.760076, 0.672471, 0.733595, 0.785344, 0.737934, 1.11799]","[0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:00:07
