numObj,x,y,z,velocity,timestamp
32,"[1.3317, 1.40479, 1.47395, 1.54576, 1.61103, 0.84092, 1.64747, 1.3255, 1.37794, 1.44753, 1.54099, 1.61217, 1.68772, 7.60198, 1.31169, 1.37039, 1.44368, 1.53944, 1.61482, 1.45037, 1.50771, 0.691356, 1.64774, 1.32661, 1.38975, 1.23492, 1.44809, 0.779245, 1.49599, 0.91096, 1.57761, 1.65203]","[-0.0417735, -0.0439721, 0.0461707, 0, -0.151704, -0.211066, 0.369366, -0.083547, -0.131916, -0.184683, -0.145108, -0.101136, 0, -0.967386, -0.12532, -0.131916, -0.184683, -0.145108, -0.101136, 0.277024, 0.290216, -0.241846, 0.316599, -0.12532, 0.21986, -0.175888, 0.277024, -0.230853, 0.290216, -0.241846, 0.202272, 0.316599]","[0.108295, 0.0677489, 0.0906683, 0.0798099, 0.0070851, -1.44894, -0.0233183, 0.151601, 0.252625, 0.231185, 0.00459119, -0.0957356, -0.0522037, 1.08054, 0.225071, 0.290816, 0.254111, 0.0692955, -0.0245841, 0.0507086, 0.195785, -1.36355, -0.189299, 0.106281, -0.0140901, 0.65114, 0.0958832, 1.23385, 0.271144, -1.22776, -0.297859, -0.147252]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:37
32,"[1.31472, 1.38112, 1.45005, 1.54398, 1.58947, 1.36825, 1.64535, 7.5102, 7.52659, 1.33489, 1.40358, 1.47413, 1.42106, 1.58933, 1.6582, 1.71439, 1.58925, 1.65856, 1.33084, 1.39994, 1.47107, 1.54421, 1.60232, 7.57794, 1.32867, 1.39706, 1.4682, 1.54109, 1.57838, 1.64932, 7.57347, 7.57465]","[-0.12532, -0.131916, -0.138512, -0.0967386, 0.303407, -0.25284, 0.369366, -1.20923, -0.97618, -0.0417735, 0, 0, -0.0967386, 0.303407, 0.316599, 0.384756, 0.303407, 0.316599, -0.083547, -0.0879442, -0.0923414, -0.0967386, -0.202272, -0.967386, -0.083547, -0.0879442, -0.0923414, -0.0967386, -0.202272, 0.316599, -0.967386, -0.97618]","[0.206669, 0.234642, 0.247121, 0.0500466, 0.00420985, -0.826105, -0.0868064, 1.42411, 1.83981, 0.0567293, 0.0995637, 0.099154, 0.605775, -0.0211952, -0.0357065, -0.0807297, 0.0266528, 0.00895783, 0.0938101, 0.111285, 0.101555, 0.0424704, 0.100739, 1.23792, 0.120664, 0.143007, 0.136957, 0.106872, 0.293718, -0.175028, 1.26497, 1.63067]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:38
32,"[1.33601, 1.40432, 1.47038, 1.52663, 1.58917, 1.65802, 7.6083, 1.33069, 1.39797, 1.4683, 1.54161, 1.59694, 1.64782, 7.49347, 7.56041, 7.57005, 1.32702, 1.39429, 1.46406, 1.53537, 7.52903, 1.4005, 1.5082, 1.57637, 1.645, 1.33086, 1.40091, 1.47388, 1.5101, 1.58891, 1.64728, 1.71122]","[-0.0417735, -0.0879442, -0.138512, 0, 0.303407, 0.316599, -0.967386, -0.0417735, -0.0439721, -0.0923414, -0.0967386, -0.101136, -0.105533, -0.958592, -0.967386, -0.97618, -0.0417735, -0.0879442, -0.0923414, -0.0967386, -0.967386, 0.131916, 0.338585, 0.353975, 0.369366, 0.12532, 0.131916, 0.0923414, 0.338585, 0.303407, 0.369366, 0.384756]","[0.0155543, -0.00993873, 0.0409504, 0.255207, -0.0309379, -0.043057, 1.0351, 0.120111, 0.153948, 0.135882, 0.0990563, -0.240936, -0.353091, 1.31848, 1.34082, 1.65193, 0.155518, 0.167835, 0.175769, 0.170379, 1.50711, -0.0340807, -0.0802472, -0.0908658, -0.0930508, 0.00318836, 0.00190775, -0.045101, -0.0266253, -0.0421735, -0.0342354, 0.131771]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:39
37,"[1.31097, 1.39958, 1.46585, 1.2708, 1.53568, 1.42373, 1.51714, 1.57336, 1.66214, 1.0842, 1.73722, 1.19362, 1.29467, 1.35977, 1.32885, 1.47057, 1.53663, 1.59701, 1.66771, 1.4645, 1.53442, 1.59827, 1.66703, 1.39996, 1.46564, 1.53469, 1.56955, 1.65298, 1.72385, 1.21443, 1.29891, 1.39771, 1.46991, 1.53568, 1.57762, 1.65794, 1.73409]","[0.0417735, 0.131916, 0.184683, -0.230853, 0.193477, -0.338585, -0.303407, 0.25284, 0.263833, -0.316599, 0.274826, 0, 0, 0.0879442, -0.307805, -0.138512, -0.0967386, -0.25284, -0.263833, -0.138512, -0.145108, -0.25284, -0.263833, 0.131916, 0.184683, 0.193477, 0.25284, 0.263833, 0.329791, 0.0395749, 0.0417735, 0.131916, 0.138512, 0.193477, 0.25284, 0.263833, 0.274826]","[0.257911, 0.061135, -0.00855308, 0.717408, -0.000644223, -0.504086, 0.474055, -0.281244, -0.137191, 1.25515, 0.0138732, 0.423124, 0.332767, 0.351051, -0.34551, 0.033583, -0.158559, -0.0640979, -0.0161172, 0.137666, -0.142236, -0.00883365, 0.0502168, 0.0514602, 0.0260383, -0.0550764, -0.301795, -0.221795, -0.115055, 0.356878, 0.313054, 0.0945682, 0.0553499, 0.00143047, -0.256262, -0.180981, -0.105181]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:41
34,"[1.31863, 1.39118, 1.46484, 1.53559, 1.58616, 1.01429, 1.64641, 7.50076, 1.20701, 1.26282, 1.40683, 1.46122, 1.42213, 1.51928, 1.58881, 1.64753, 1.7162, 1.52029, 1.58942, 1.65839, 1.32888, 1.40266, 1.4759, 1.44731, 1.60303, 7.56847, 1.21848, 1.3178, 1.39985, 1.4745, 1.54406, 1.60772, 7.54953, 7.59874]","[-0.083547, -0.0879442, -0.0461707, 0.193477, 0.303407, -0.25284, 0.369366, -1.20923, 0.118725, 0.12532, 0, -0.138512, 0.369366, 0.290216, 0.303407, 0.369366, 0.384756, 0.290216, 0.303407, 0.316599, -0.12532, -0.0879442, -0.0461707, -0.338585, -0.202272, -0.967386, 0.118725, -0.167094, -0.0879442, -0.0461707, 0, -0.151704, -0.967386, -0.97618]","[0.202818, 0.191902, 0.187108, -0.0168257, -0.102658, 1.23522, -0.0635707, 1.47302, 0.364406, 0.420113, 0.027969, 0.168973, 0.154989, -0.0575129, -0.0460759, -0.0184477, 0.0167212, 0.0149399, 0.0132287, 0.0250714, 0.0725629, 0.0689737, 0.0496972, -0.431717, 0.0886708, 1.29455, 0.323978, 0.149632, 0.112434, 0.0813326, 0.107774, 0.103424, 1.40081, 1.51449]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:42
37,"[1.30103, 1.40622, 1.47427, 1.54085, 1.59608, 1.66703, 1.65667, 7.63226, 7.69112, 1.20539, 1.32348, 1.39368, 1.45955, 1.53705, 1.59733, 1.66301, 7.57338, 7.59572, 1.31895, 1.3878, 1.45578, 1.53234, 1.59828, 1.66727, 1.33331, 1.40196, 1.49845, 1.5777, 1.65332, 1.20719, 1.32596, 1.40031, 1.47267, 1.49253, 1.49697, 1.57885, 1.65093]","[-0.167094, -0.0439721, -0.0461707, -0.145108, -0.25284, -0.263833, 0.316599, -0.967386, -0.97618, 0.0395749, -0.0417735, -0.0439721, -0.0923414, -0.145108, -0.25284, -0.263833, -0.967386, -1.22023, -0.083547, -0.0879442, -0.138512, -0.193477, -0.25284, -0.263833, 0.0417735, 0.0439721, 0.386954, 0.353975, 0.316599, 0.0791498, 0.083547, 0.0879442, 0.0923414, 0.0483693, 0.386954, 0.353975, 0.316599]","[-0.257485, 0.0237671, 0.0854198, -0.0216889, -0.0841095, 0.0503009, -0.0796088, 0.840404, 0.938709, 0.38629, 0.183218, 0.18885, 0.209922, 0.110323, -0.0556726, -0.126207, 1.26552, 1.34295, 0.200756, 0.215001, 0.210728, 0.101193, -0.00835059, -0.0415036, 0.0862288, 0.1119, -0.0256138, -0.0635277, -0.132057, 0.374414, 0.147528, 0.106461, 0.0748844, -0.407126, 0.0714009, -0.0207718, -0.159175]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:44
36,"[1.2485, 1.32663, 1.39629, 1.46637, 1.5381, 1.5839, 1.64503, 1.12675, 1.19108, 1.32675, 1.38315, 1.45461, 1.51988, 1.57742, 1.64618, 1.71474, 1.52035, 1.58918, 1.64745, 1.71622, 1.33005, 1.39765, 1.46435, 1.53243, 1.59659, 1.6753, 1.14465, 1.13997, 1.18099, 1.33367, 1.40025, 1.46675, 1.52196, 1.60273, 1.67704, 7.61445]","[0.0395749, -0.0417735, -0.0439721, -0.0461707, 0.0967386, 0.303407, 0.369366, 0.0747525, 0.118725, -0.0417735, 0, 0.0923414, 0.290216, 0.353975, 0.369366, 0.384756, 0.290216, 0.303407, 0.369366, 0.384756, -0.083547, -0.0879442, -0.0923414, -0.193477, -0.202272, -0.1583, 0.112129, 0.1583, -0.277024, -0.0417735, -0.0439721, -0.0461707, -0.145108, -0.151704, -0.105533, -0.967386]","[0.208402, 0.158751, 0.168492, 0.174705, -0.14367, -0.133049, -0.0926122, 0.394168, 0.413523, 0.157784, 0.258522, 0.241836, -0.038563, -0.0702918, -0.0690827, -0.0729149, 0.00695827, -0.0303254, -0.0247603, -0.01469, 0.104413, 0.137115, 0.173343, 0.0998841, -0.168707, -0.139404, 0.328194, 0.528368, -0.363716, 0.0805047, 0.131579, 0.171486, 0.241497, -0.163513, -0.165882, 0.988854]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:45
31,"[1.33367, 1.40206, 1.47045, 0.954225, 1.45581, 1.5879, 1.65185, 1.11528, 1.21462, 1.31076, 1.38709, 1.39745, 1.23323, 1.53945, 1.60592, 1.30242, 1.38048, 1.53515, 1.38647, 1.46438, 1.56897, 1.63194, 1.14845, 1.21869, 1.236, 1.38812, 0.949856, 1.46568, 1.53728, 1.57377, 1.63715]","[0.0417735, 0.0879442, 0.138512, -0.369366, -0.290216, 0.303407, 0.316599, 0.0373763, 0.0395749, 0, -0.0439721, 0, -0.461707, -0.145108, -0.101136, 0, -0.0439721, -0.193477, 0.21986, 0.184683, 0.353975, 0.369366, 0.0747525, 0.0395749, -0.083547, 0.21986, -0.263833, 0.184683, 0.0967386, 0.353975, 0.369366]","[0.0805397, 0.0802412, 0.0387036, -1.0658, -0.438343, -0.0706407, -0.14926, 0.430438, 0.356215, 0.262342, 0.232392, 0.479616, -0.669966, -0.069084, -0.171148, 0.301007, 0.268869, 0.0401257, -0.0965233, -0.0661586, -0.177527, -0.226884, 0.325576, 0.342027, 0.502227, -0.0687205, 1.00405, -0.0240616, 0.15212, -0.128248, -0.185539]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:46
33,"[1.25519, 1.32244, 1.38141, 1.39928, 1.52034, 1.22147, 1.58842, 0.65858, 1.65814, 1.1341, 1.21469, 1.32217, 1.39376, 1.45062, 1.51908, 1.58915, 1.65575, 1.44396, 1.5126, 1.58702, 1.64803, 1.25761, 1.33172, 1.40248, 1.47175, 1.54698, 1.15894, 1.25308, 1.32735, 1.39729, 1.46834, 1.54662, 1.60261]","[-0.0791498, -0.083547, -0.0879442, -0.138512, 0.290216, -0.193477, 0.303407, -0.25284, 0.316599, 0.0747525, 0.0791498, 0.0417735, 0.131916, 0.230853, 0.241846, 0.303407, 0.316599, 0.230853, 0.241846, 0.303407, 0.316599, -0.0791498, -0.083547, -0.0439721, -0.0461707, -0.0483693, 0.0747525, -0.0395749, -0.083547, -0.0879442, -0.0461707, -0.0483693, -0.101136]","[0.148272, 0.176254, 0.252829, 0.453573, -0.00868142, 0.930761, -0.0579619, 1.45631, 0.0381703, 0.372472, 0.349324, 0.192436, 0.141389, 0.159072, 0.172221, 0.0319024, 0.0968828, 0.211161, 0.222042, 0.0882063, 0.186781, 0.126097, 0.0803289, 0.10524, 0.121325, 0.0155318, 0.285998, 0.178838, 0.134398, 0.140662, 0.157266, 0.0368705, -0.199769]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:47
35,"[1.26105, 1.32343, 1.38264, 1.44764, 1.5437, 1.58937, 1.63808, 7.57975, 1.1467, 1.23071, 1.31239, 1.37983, 1.44565, 1.53703, 1.61068, 1.68067, 7.41776, 7.52609, 1.31145, 1.37506, 1.44019, 1.53401, 1.61038, 1.52036, 1.57732, 1.64351, 1.22775, 1.306, 1.37815, 1.27639, 1.45767, 1.43055, 1.52031, 1.57264, 1.63261]","[-0.0791498, -0.12532, -0.131916, -0.0923414, 0.0967386, 0.25284, 0.316599, -0.967386, 0.0373763, 0, -0.083547, -0.0879442, -0.0923414, -0.0967386, -0.101136, -0.105533, -0.958592, -0.967386, -0.12532, -0.131916, -0.0923414, -0.0967386, -0.151704, 0.290216, 0.353975, 0.369366, 0.0791498, 0.12532, -0.131916, 0.307805, -0.138512, 0.323195, 0.290216, 0.353975, 0.369366]","[0.0850583, 0.140471, 0.225483, 0.280535, 0.058077, 0.168719, 0.259963, 1.22682, 0.337942, 0.298513, 0.239936, 0.261306, 0.290614, 0.154647, -0.118227, -0.12388, 1.69333, 1.52171, 0.226519, 0.267856, 0.316577, 0.18217, -0.0463439, 0.00318198, 0.0723793, 0.116444, 0.300189, 0.256068, -0.251501, 0.506007, 0.197267, -0.178752, 0.0131296, 0.141402, 0.221997]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:50:48
