numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
0,"[]","[]","[]","[]","[0.292554]","[1.3273]","[-0.364186]","[0]",28/06/2025 11:36:51
7,"[0.914619, 0.844264, 0.914619, 0.984975, 1.05533, 1.12569, 0.914619]","[-1.21541, -1.32632, -1.21898, -1.22492, -1.33046, -1.21807, -1.21617]","[-0.00501897, 0.0558616, 0.0515639, 0.0835047, -0.0718931, -0.0446327, 0.024209]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:36:52
3,"[0.984975, 1.12569, 1.19604]","[-1.1449, -1.19507, -1.11111]","[-0.0985323, -0.227602, -0.217904]","[-0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:36:53
5,"[1.2664, 1.33675, 1.33675, 0.914619, 0.984975]","[-1.03972, -1.0298, -0.951998, -1.33034, -1.44132]","[-0.341398, -0.324355, -0.287035, -0.0714536, -0.215227]","[0.44156, 0.44156, 0.588746, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:36:54
6,"[1.2664, 1.33675, 1.2664, 1.33675, 1.2664, 1.33675]","[-0.926933, -0.921984, -0.944261, -0.943123, -0.933103, -0.929091]","[-0.215694, -0.197899, -0.267516, -0.26449, -0.235733, -0.222945]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:36:55
1,"[0.914619]","[-1.32338]","[-0.0405964]","[-0.147187]","[]","[]","[]","[]",28/06/2025 11:36:56
1,"[1.2664]","[-0.879899]","[-0.232151]","[0.147187]","[]","[]","[]","[]",28/06/2025 11:36:57
2,"[1.2664, 1.33675]","[-0.928669, -0.932383]","[-0.22155, -0.233498]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:36:58
0,"[]","[]","[]","[]","[0.292554]","[1.3273]","[-0.364186]","[0]",28/06/2025 11:36:59
1,"[1.05533]","[-0.665919]","[0.709384]","[0.147187]","[]","[]","[]","[]",28/06/2025 11:37:00
4,"[0.914619, 0.844264, 0.914619, 0.984975]","[-1.32176, -1.32196, -1.32087, -1.13518]","[0.0287842, -0.0304431, -0.0192924, 0.0281853]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:01
7,"[0.914619, 0.984975, 0.844264, 0.914619, 0.984975, 0.914619, 0.914619]","[-1.21969, -1.2258, -1.32091, -1.21546, -1.21872, -1.21791, -1.33366]","[-0.0563662, -0.0872206, -0.0197915, -0.00786408, -0.0497126, 0.0433036, -0.0819965]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:02
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:03
0,"[]","[]","[]","[]","[0.292554, 0.307182]","[1.35864, 1.41215]","[-0.22012, 0.307182]","[0, 0]",28/06/2025 11:37:04
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:05
8,"[0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 0.914619, 0.984975, 1.05533]","[-1.21721, -1.21975, -1.14176, -1.21748, -1.1344, -1.21538, -1.21577, -1.13592]","[0.0368052, 0.0567794, 0.0828442, -0.0394716, -0.00821719, -0.000712156, 0.017029, 0.0385115]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:06
6,"[0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[-1.17494, -1.16003, -1.26305, -1.16104, -1.14856, -1.24144]","[-0.188929, -0.151947, -0.180705, -0.154801, -0.114026, -0.136103]","[0, 0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:37:07
3,"[1.12569, 1.19604, 1.2664]","[-1.08639, -1.01782, -0.919922]","[-0.150106, -0.130306, -0.189919]","[-0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:08
1,"[0.984975]","[-1.22381]","[0.0785622]","[0.147187]","[]","[]","[]","[]",28/06/2025 11:37:09
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:10
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:11
1,"[0.984975]","[-1.14758]","[-0.110115]","[0]","[]","[]","[]","[]",28/06/2025 11:37:12
13,"[1.05533, 1.12569, 1.19604, 1.2664, 0.984975, 1.05533, 1.12569, 1.19604, 1.2664, 0.984975, 1.05533, 1.12569, 1.19604]","[-1.15023, -1.08263, -0.967538, -0.929426, -1.14129, -1.14278, -1.07453, -1.07932, -0.966378, -1.13571, -1.13681, -1.06824, -1.07445]","[-0.12039, -0.13632, -0.163569, -0.224045, -0.080179, -0.0882299, -0.0996955, -0.122797, -0.158642, -0.0358961, -0.0480706, -0.0555878, -0.0992695]","[0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156]","[]","[]","[]","[]",28/06/2025 11:37:13
0,"[]","[]","[]","[]","[0.292554, 0.307182]","[1.35864, 1.39367]","[-0.22012, 0.382395]","[0, 0]",28/06/2025 11:37:14
16,"[0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 1.19604, 0.984975, 1.05533, 1.12569, 1.19604, 1.2664, 0.984975, 1.05533, 1.12569, 1.19604]","[-1.32044, -1.13464, -1.13666, -1.25737, -1.07836, -1.07523, -1.07248, -1.22916, -1.14473, -1.14157, -1.06817, -1.00487, -1.21809, -1.13993, -1.13755, -1.06613]","[0.0123685, -0.017152, -0.0465829, -0.170426, -0.118527, -0.103398, -0.0878503, -0.100004, -0.0977546, -0.0817841, -0.0548831, -0.0285865, -0.0447616, -0.0719763, -0.0546663, -0.0276102]","[0, 0, 0, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:15
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:16
6,"[1.05533, 1.12569, 1.05533, 1.12569, 0.914619, 1.05533]","[-1.15437, -1.07841, -1.07601, -1.07438, -1.21926, -1.26499]","[-0.13476, -0.118769, -0.10737, -0.0988723, -0.0535453, -0.18405]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:17
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:19
4,"[1.2664, 1.33675, 1.05533, 1.05533]","[-0.905946, -0.865444, -1.05432, -1.05277]","[-0.307892, -0.33623, -0.244277, -0.24071]","[0.294373, 0.294373, -0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:21
4,"[1.05533, 0.984975, 0.984975, 1.05533]","[-1.04421, 1.45297, -0.760428, -0.960674]","[-0.219695, 0.336108, -0.0709079, -0.131516]","[0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:37:22
4,"[0.984975, 1.05533, 0.984975, 1.05533]","[-1.23024, -1.22805, -1.36666, -1.24155]","[-0.103758, -0.0959897, -0.146473, -0.136375]","[0, 0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:23
2,"[0.984975, 1.05533]","[-1.06739, -1.06712]","[-0.0463836, -0.043086]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:24
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:25
12,"[0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569]","[-1.49571, -1.05454, -1.04553, -1.1648, -1.0869, -1.08379, -1.34893, -1.08923, -1.06913, -1.29948, -1.07628, -1.06189]","[-0.347728, -0.244783, -0.223096, -0.164874, -0.151876, -0.140737, -0.379034, -0.311022, -0.275367, -0.346225, -0.288786, -0.260793]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:26
8,"[1.2664, 1.33675, 1.12569, 1.19604, 1.2664, 1.33675, 1.2664, 1.33675]","[-0.941041, -0.948416, -1.0959, -0.933966, -0.935299, -0.93901, -0.924439, -0.927596]","[-0.258837, -0.278218, -0.179814, -0.238377, -0.242395, -0.253172, -0.206945, -0.217953]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 11:37:28
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:29
4,"[1.05533, 1.12569, 0.984975, 1.05533]","[-1.12013, -1.00508, -1.20626, -1.12215]","[-0.236974, -0.0328514, -0.245606, -0.240972]","[0, 0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:30
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:31
16,"[0.914619, 0.984975, 1.05533, 1.12569, 1.19604, 0.914619, 0.984975, 1.05533, 1.12569, 1.19604, 0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569]","[-1.07021, -1.09854, -1.03646, -1.03309, -0.965575, -1.13472, -1.08563, -1.02605, -1.02333, -0.956276, -1.07785, -1.08251, -1.01618, -1.09396, -1.0456, -1.04096]","[-0.0724585, -0.187105, -0.198259, -0.188006, -0.155133, 0.019065, -0.147446, -0.164229, -0.15392, -0.105584, -0.11621, -0.135847, -0.122339, -0.174234, -0.223258, -0.211002]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:32
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:33
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:34
4,"[0.984975, 1.05533, 0.984975, 1.05533]","[-1.03006, -1.02605, -1.04759, -1.04392]","[-0.178239, -0.164252, -0.228287, -0.218932]","[0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:35
1,"[1.2664]","[-0.913863]","[-0.163951]","[0.294373]","[]","[]","[]","[]",28/06/2025 11:37:36
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:37
9,"[0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569]","[-1.16669, -1.05997, -1.05107, -1.21913, -1.19903, -1.09426, -1.20806, -1.0831, -1.07141]","[-0.312225, -0.256731, -0.236726, -0.370789, -0.350631, -0.319041, -0.359991, -0.300804, -0.27975]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:38
3,"[0.914619, 0.844264, 0.914619]","[-1.16624, -1.14021, -1.14443]","[-0.168553, -0.0737915, -0.0963638]","[0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:37:39
13,"[1.05533, 1.12569, 1.19604, 1.2664, 1.33675, 0.984975, 1.05533, 1.12569, 1.2664, 1.33675, 1.19604, 1.2664, 1.33675]","[-1.17813, -1.02467, -0.917586, -0.87992, -0.884918, -1.47522, -1.29103, -1.09587, -0.896473, -0.901758, -0.884951, -0.892704, -0.896242]","[-0.195734, -0.159105, -0.180396, -0.232225, -0.248983, -0.232075, -0.222161, -0.179747, -0.283264, -0.297328, -0.249089, -0.272668, -0.282629]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:40
3,"[1.2664, 1.2664, 1.33675]","[-0.957094, -0.933195, -0.936607]","[-0.298997, -0.236017, -0.246258]","[0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 11:37:41
7,"[1.05533, 1.12569, 1.05533, 1.12569, 1.19604, 1.2664, 1.33675]","[-1.07261, -1.06814, -1.08242, -1.07863, -1.01409, -0.928365, -0.89447]","[-0.0886543, -0.0545873, -0.135522, -0.119765, -0.111288, -0.220535, -0.277695]","[0, 0, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:42
2,"[1.2664, 1.33675]","[-0.919913, -0.928588]","[-0.189882, -0.221279]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:37:43
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:44
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:45
0,"[]","[]","[]","[]","[-0.447169, 0.292554]","[0.877619, 1.34491]","[0, -0.292554]","[0, 0]",28/06/2025 11:37:46
2,"[0.984975, 1.05533]","[-1.12459, -1.05838]","[-0.245687, -0.253306]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:47
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:48
0,"[]","[]","[]","[]","[0.664141, 0.292554]","[0.773326, 1.34491]","[-0.27314, -0.292554]","[0, 0]",28/06/2025 11:37:49
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:50
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:51
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:52
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:53
1,"[1.05533]","[-1.21182]","[-0.253861]","[0.147187]","[]","[]","[]","[]",28/06/2025 11:37:54
9,"[0.844264, 0.914619, 0.984975, 0.844264, 0.844264, 0.914619, 0.914619, 0.984975, 1.05533]","[-1.14453, -1.06952, -1.24766, -1.16036, -1.15193, -1.07377, -0.569243, -1.25201, -1.0292]","[-0.0968254, -0.0670002, -0.29872, -0.152909, -0.126518, -0.0954661, 0.169723, -0.303379, -0.323275]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:37:55
10,"[0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[-1.05914, -1.05896, -1.06067, -0.724693, -1.04322, -1.04444, -1.04466, -1.02747, -1.03014, -1.02944]","[-0.25496, -0.254563, -0.258224, 0.716278, -0.217094, -0.220271, -0.220844, -0.169333, -0.178474, -0.176148]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 11:37:56
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:57
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:37:58
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:37:59
8,"[1.05533, 1.12569, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 1.19604]","[-1.02746, -1.07359, -1.10286, -1.08198, -1.28403, -1.11806, -1.02262, -1.0682]","[-0.169313, -0.0944461, -0.198365, -0.133796, -0.333713, -0.232774, -0.151099, -0.0552289]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:00
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:38:01
5,"[0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[-1.03147, -1.02666, -1.175, -1.02904, -1.02726]","[-0.182841, -0.166459, -0.189047, -0.174779, -0.168592]","[0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:38:02
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:03
3,"[1.05533, 0.984975, 1.05533]","[-1.10628, -1.28858, -1.13217]","[-0.206751, -0.337526, -0.2596]","[0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:04
0,"[]","[]","[]","[]","[0.659077, 0.706154, 0.292554]","[0.731979, 0.76669, 1.34491]","[0, 0.16509, -0.292554]","[0, 0, 0]",28/06/2025 11:38:05
2,"[1.2664, 1.33675]","[-0.931963, -0.894582]","[-0.232185, -0.278013]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:06
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:07
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:08
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:09
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:10
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:11
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:38:12
0,"[]","[]","[]","[]","[0.292554]","[1.35864]","[-0.22012]","[0]",28/06/2025 11:38:13
10,"[0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.844264, 0.914619]","[-1.21668, -1.21538, -1.3468, -1.21544, -1.21656, -1.35084, -1.21625, -1.22187, -1.21649, -1.21897]","[-0.031096, 0.00211716, 0.11345, 0.00694149, 0.0296271, 0.121176, 0.0254411, 0.0690671, -0.0286778, -0.051525]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:14
2,"[2.11066, 2.11066]","[0.384428, 0.351068]","[0.012515, 0.0296136]","[0.294373, 0.44156]","[]","[]","[]","[]",28/06/2025 11:38:15
6,"[0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533]","[-1.14966, -1.0867, -1.14487, -1.07517, -1.09374, -1.09942]","[-0.118268, -0.151185, -0.0984353, -0.103076, -0.173597, -0.189472]","[0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:16
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:38:17
11,"[0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533, 0.984975]","[-1.10585, -1.10867, -1.03939, -1.16505, -1.09531, -1.09682, -1.03053, -1.08628, -1.0865, -1.086, -1.08146]","[-0.205721, -0.212362, -0.206657, -0.165535, -0.178133, -0.182392, -0.179779, -0.149719, -0.150483, -0.148757, -0.131708]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156]","[]","[]","[]","[]",28/06/2025 11:38:18
13,"[0.914619, 0.984975, 1.05533, 1.12569, 1.19604, 1.2664, 0.984975, 1.05533, 1.12569, 1.19604, 1.2664, 0.984975, 1.05533]","[-1.32136, -1.32927, -1.04603, -0.983882, -0.903616, -0.871774, -1.11103, -1.03554, -0.971598, -0.889044, -0.848917, -1.16559, -1.09161]","[0.024943, -0.0677042, -0.224368, -0.220464, -0.302076, -0.351191, -0.217714, -0.195507, -0.179636, -0.261861, -0.292202, -0.166906, -0.16716]","[0, 0, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:19
16,"[0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533]","[-1.25292, -1.2797, -1.22792, -1.082, -1.24661, -1.29549, -1.2264, -1.04954, -1.26177, -1.18229, -1.10135, -1.09538, -1.15842, -1.15531, -1.153, -1.07358]","[-0.161768, -0.206903, -0.275601, -0.298914, -0.148332, -0.227715, -0.273669, -0.233045, -0.178467, -0.20419, -0.194527, -0.178346, -0.147293, -0.137782, -0.13019, -0.0944166]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156]","[]","[]","[]","[]",28/06/2025 11:38:20
12,"[0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533]","[-1.13731, -1.07116, -1.07985, -1.02057, -1.07906, -1.08004, -1.08646, -1.10104, -1.1414, -1.07435, -1.08313, -1.02302]","[-0.0526383, -0.0792761, -0.125051, -0.142651, -0.121657, -0.12587, -0.150337, -0.193718, -0.0808007, -0.0986945, -0.138231, -0.152717]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:21
8,"[0.844264, 0.914619, 0.844264, 0.914619, 1.2664, 1.33675, 1.2664, 1.33675]","[-1.32108, -1.32449, -1.32039, -1.32034, -0.878209, -0.883792, -0.866648, -0.871927]","[-0.0218948, -0.0469674, 0.0113078, -0.0101709, -0.226151, -0.245324, -0.178895, -0.202024]","[0, 0, 0.147187, 0.147187, 0.294373, 0.294373, 0.44156, 0.44156]","[]","[]","[]","[]",28/06/2025 11:38:22
3,"[0.844264, 0.914619, 0.984975]","[-1.24851, -0.97929, -0.78248]","[0.15254, 1.0594, 0.956714]","[0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:38:23
2,"[0.984975, 1.05533]","[-1.12398, -1.09982]","[-0.24452, -0.190537]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 11:38:24
4,"[1.2664, 1.33675, 1.40711, 0.914619]","[-0.985019, -0.935255, -0.98053, -1.16844]","[-0.223807, -0.242263, -0.347087, -0.17398]","[0.147187, 0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:25
12,"[1.05533, 0.984975, 1.05533, 1.12569, 1.19604, 0.984975, 1.05533, 1.12569, 1.19604, 0.984975, 1.05533, 1.12569]","[-1.06614, -1.07651, -1.07641, -1.01371, -0.914357, -1.06812, -1.06938, -1.07231, -0.954784, -1.07699, -1.0659, -1.06631]","[-0.0279024, -0.109866, -0.109364, -0.109151, -0.166235, -0.0544154, -0.0658831, -0.0868116, -0.0951143, 0.112191, 0.0225692, -0.0311621]","[0, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:26
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:38:27
2,"[1.05533, 1.05533]","[-1.25355, -1.24013]","[-0.163024, -0.132778]","[0, 0.147187]","[]","[]","[]","[]",28/06/2025 11:38:28
10,"[0.984975, 1.05533, 1.12569, 0.984975, 1.05533, 1.12569, 1.05533, 0.984975, 1.05533, 1.12569]","[-1.08846, -1.07784, -1.0713, -1.07339, -1.06888, -1.06709, -1.13648, -1.07951, -1.07625, -1.07435]","[-0.157111, -0.116153, -0.0802041, -0.0932863, -0.061607, -0.0427892, -0.0447048, -0.123614, -0.108566, -0.0987184]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:38:29
0,"[]","[]","[]","[]","[0.292554]","[1.3273]","[-0.364186]","[0]",28/06/2025 11:38:30
2,"[1.2664, 1.2664]","[-0.882001, -0.870105]","[-0.239373, -0.194389]","[0.147187, 0.294373]","[]","[]","[]","[]",28/06/2025 11:38:31
0,"[]","[]","[]","[]","[0.292554]","[1.34491]","[-0.292554]","[0]",28/06/2025 11:38:32
