create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1751124572.050573,d500a44f-2051-d64b-3d63-8985cc792954,6c416632-2824-62b8-9df3-82c4a9f48754,34,,-81.0,-69.0,-75.0,,-1.8064272274068183,0.10477967624418655,-1.804124658328336,,0.24391592818413108,0.46043382099525865,0.11596763262836625,-1.5972654819488525,8.091296195983887,1.3074517250061035
1751124573.031933,d500a44f-2051-d64b-3d63-8985cc792954,bd708e7e-a6d4-d550-648b-b3a8bd9613fb,1,,-79.0,-61.0,-66.0,,-1.7906701021851463,0.07155993743875616,-1.8920589085713897,,0.2141893079777463,0.35716678696072346,0.12185710518815719,-1.7353262901306152,8.01712417602539,1.328805923461914
1751124574.073273,d500a44f-2051-d64b-3d63-8985cc792954,3109d386-0539-f6c5-b847-c6b290089968,9,,-90.0,-65.0,-68.0,,-1.7990823622784344,0.028356806654945714,-1.8946670753849588,,0.18290167589841155,0.4804404857893426,0.11637437222822701,-1.8796151876449585,7.970643520355225,1.3315702676773071
1751124575.073047,d500a44f-2051-d64b-3d63-8985cc792954,dbc134ff-184f-5e22-44ff-21917a1ff42c,2,,-80.0,-63.0,-67.0,,-1.8708003583278867,-0.006702111199293411,-1.8421850918891487,,0.2007080037103585,0.4097558295323546,0.1888598996262186,,,
1751124576.050505,d500a44f-2051-d64b-3d63-8985cc792954,60f8da5d-92d3-35c6-95ab-46331f93f1af,0,,-74.0,-66.0,-66.0,,-1.910264410941226,-0.056772202853873174,-1.8052565017916196,,0.21687838495418338,0.28891635980860875,0.190278282578038,-2.022986650466919,7.93884515762329,1.3065171241760254
1751124577.030043,d500a44f-2051-d64b-3d63-8985cc792954,162c2550-d677-c137-9af9-a79cb4d5bd45,8,,,-67.0,-72.0,,,-0.013244699049291073,-1.8020050484167418,,,0.364706528901874,0.21897169615001288,-2.280510187149048,7.905493259429932,1.273220181465149
1751124578.023392,d500a44f-2051-d64b-3d63-8985cc792954,eaacc21a-26e9-382d-2690-f2d61fbc4560,20,-66.0,,-63.0,-74.0,-3.022578913951351,,0.023583356717087684,-1.8006349851939505,0.5679602482982392,,0.42611113402437184,0.2064827855733295,-2.580167293548584,7.871680736541748,1.236739158630371
1751124579.036409,d500a44f-2051-d64b-3d63-8985cc792954,f037f8d2-9c3a-586b-89ab-c22ec64f9404,5,-74.0,,-63.0,-70.0,-3.0237331279677915,,-0.01639441967052779,-1.778617700355884,0.44771163415184106,,0.4517779149517422,0.17683421263164084,-2.8761308193206787,7.86039400100708,1.2316100597381592
1751124580.073762,d500a44f-2051-d64b-3d63-8985cc792954,c6cb8e8e-96b6-82a4-f9b4-1bfafe1538f3,16,-65.0,,-73.0,-75.0,-3.0099203766579863,,-0.09642507358849897,-1.7991197796917502,0.4662655112817733,,0.4006997169560265,0.213849771583518,-3.123353958129883,7.879687786102295,1.2243999242782593
1751124581.017188,d500a44f-2051-d64b-3d63-8985cc792954,441ab11e-c18d-02a7-381b-a2c1a055561e,29,-70.0,,-64.0,-75.0,-3.133142177134862,,0.055173507251498596,-1.8080509567234397,0.5546877857945841,,0.4826856304568203,0.2010444608245764,-3.3577120304107666,7.87939739227295,1.2150921821594238
1751124582.03071,d500a44f-2051-d64b-3d63-8985cc792954,e47448a6-f872-09b9-0a1e-4a9511d5caca,1,-89.0,,-67.0,-66.0,-3.110569223735351,,0.07454480838851696,-1.7975184209282853,0.4932089117671866,,0.4781958737540829,0.20571348155818966,,,
1751124583.031864,d500a44f-2051-d64b-3d63-8985cc792954,21a2602c-1777-d712-576d-eedc3ee5697a,7,-75.0,,-63.0,-66.0,-2.919785689564254,,0.0962378533638664,-1.8191342342320225,0.4228059180849882,,0.5012481295707816,0.18168830641625786,-3.57237458229065,7.87026309967041,1.2368292808532715
1751124584.074022,d500a44f-2051-d64b-3d63-8985cc792954,a31c1bbd-3169-b1e2-4a24-7fe78fc864a6,5,-73.0,,-67.0,-66.0,-2.9842427100596605,,0.16182964679975498,-1.7708295520640562,0.3804409506752529,,0.44159538510285146,0.16245515676078734,-3.739903450012207,7.85832691192627,1.276986837387085
1751124585.031768,d500a44f-2051-d64b-3d63-8985cc792954,6ca8218d-fd5c-7331-0ee1-5036d2ddaafb,7,-71.0,-74.0,-65.0,-64.0,-2.9213540251302024,-1.9340284631382756,0.1985530403352936,-1.7985752964068833,0.2896201334161759,0.21840164651868146,0.3957550923391037,0.17129049328274784,-3.898991107940674,7.845096588134766,1.2741432189941406
1751124586.016741,d500a44f-2051-d64b-3d63-8985cc792954,2f5cd027-33e9-8c14-33a1-df817d48803d,4,-70.0,-76.0,-64.0,-65.0,-2.9103277392689475,-1.959843948323013,0.11565256402665305,-1.7565053406669016,0.12259342761767207,0.17448761817138794,0.4587385525138551,0.14297972602514689,,,
1751124587.01966,d500a44f-2051-d64b-3d63-8985cc792954,35ca8898-e4e0-3a21-886d-450c9f4428f3,17,-66.0,-80.0,-67.0,-85.0,-2.8863294620540256,-1.9678613947846966,0.09942778771756332,-1.8073979496241523,0.17357806543534182,0.1846922023230559,0.49752736063280467,0.1589951778725564,-4.048521041870117,7.8343963623046875,1.28985857963562
1751124588.020404,d500a44f-2051-d64b-3d63-8985cc792954,18c24887-f695-1b09-14cf-5d6d5c61767a,0,-87.0,-82.0,-66.0,-68.0,-2.803772267209896,-1.943819574885952,0.009015066606027229,-1.7936235478340443,0.14663408238343997,0.16298422700084522,0.45223494668431335,0.12655617803019636,-4.184104919433594,7.820760250091553,1.307221531867981
1751124589.073704,d500a44f-2051-d64b-3d63-8985cc792954,59510075-b02f-1938-7caf-1bc826e2f1fa,18,-68.0,-79.0,-66.0,-72.0,-2.8366668340462273,-1.9405613304502942,0.0215604195530635,-1.815389829739371,0.14060921304935375,0.13680678493445222,0.39900631268738607,0.16025132437971953,-4.218591690063477,7.808821201324463,1.3157861232757568
1751124590.052049,d500a44f-2051-d64b-3d63-8985cc792954,a0a7f71f-d6bd-eb59-1fe5-722ed100277a,5,-83.0,-82.0,-64.0,-78.0,-2.653106059067535,-1.8986937749531585,-0.05381822457275728,-1.8109107922600212,0.14950335549713456,0.14091461104735853,0.4042239778950693,0.1632363950665621,-4.227845668792725,7.805560111999512,1.3087071180343628
