numObj,x,y,z,velocity,timestamp
11,"[4.51038, 4.26807, 4.48386, 4.52586, 4.24835, 4.29846, 4.47539, 4.47531, 4.51091, 4.41122, 4.40457]","[-3.69366, -3.83217, -3.69366, -3.73763, -3.83217, -3.87834, -3.73763, -4.30487, -4.35324, -4.30487, -4.35324]","[0.969363, 1.0944, 1.08544, 1.14435, 1.16864, 1.1866, 1.32812, 0.804775, 0.891646, 1.10325, 1.32024]","[-1.03031, -0.883119, -0.883119, -0.883119, -0.735933, -0.735933, -0.735933, -0.735933, -0.735933, -0.588746, -0.588746]",21/10/2025 19:40:54
10,"[3.94486, 3.94392, 3.96946, 4.45719, 4.00769, 4.0141, 4.01886, 3.77066, 3.7899, 3.96146]","[-3.86954, -3.91791, -3.86954, -3.64968, -3.86954, -3.91791, -3.96628, -3.99486, -4.04543, -3.91791]","[1.06953, 1.25362, 0.974266, 0.955492, 0.802636, 1.00652, 1.18334, 0.845799, 0.974844, 1.19706]","[0, 0, 0.147187, 0.735933, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:40:56
1,"[3.99944]","[-3.60131]","[1.07242]","[0.147187]",21/10/2025 19:40:58
5,"[4.10404, 3.853, 4.07691, 3.97915, 3.92521]","[-4.29827, -4.48515, -4.34884, -3.82117, -3.86954]","[0.666727, 0.894787, 1.03715, 0.676156, 1.13954]","[0, 0.147187, 0.147187, -0.147187, -0.147187]",21/10/2025 19:41:00
4,"[3.69327, 3.75994, 3.65062, 3.72937]","[-3.57933, -3.6277, -3.57933, -3.6277]","[0.808499, 0.738694, 0.983311, 0.880155]","[-0.44156, -0.44156, -0.294373, -0.294373]",21/10/2025 19:41:01
3,"[3.95196, 4.01914, 3.79738]","[-3.82117, -3.86954, -4.37962]","[0.820251, 0.743184, 0.706062]","[0.147187, 0.147187, 0.147187]",21/10/2025 19:41:02
5,"[3.80764, 3.85857, 3.52047, 3.73736, 3.81024]","[-3.72444, -3.77281, -3.84316, -3.72444, -3.77281]","[0.989072, 0.996192, 1.19453, 1.22823, 1.1675]","[-0.588746, -0.588746, -0.44156, -0.44156, -0.44156]",21/10/2025 19:41:03
5,"[4.32931, 4.25491, 4.21622, 4.31106, 4.21267]","[-3.83217, -4.06302, -3.69366, -3.83217, -4.06302]","[0.819273, 0.56027, 0.509519, 0.910445, 0.819513]","[0.294373, 0.294373, 0.44156, 0.44156, 0.44156]",21/10/2025 19:41:04
5,"[3.82003, 3.86645, 3.86675, 3.82952, 3.8239]","[-4.096, -4.04543, -4.096, -4.04543, -4.096]","[1.05181, 0.603504, 0.864364, 0.805264, 1.03765]","[0, -0.294373, -0.294373, -0.147187, -0.147187]",21/10/2025 19:41:05
2,"[3.99895, 4.06227]","[-3.86954, -3.91791]","[0.845104, 0.789984]","[-0.147187, -0.147187]",21/10/2025 19:41:07
1,"[3.92381]","[-3.55514]","[1.14562]","[0.147187]",21/10/2025 19:41:08
