create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1762820004.651469,17888642-1ae5-562b-92db-18b7ba866d5d,dc5b2540-28f6-dc63-943d-948528b24d42,23,-73.0,-70.0,-67.0,-59.0,1.1502400474617256,-2.021403982184631,1.1575533541311924,2.7898593810431036,0.935850852599412,0.8204986931437198,0.3125251164245931,1.3268896530955534,-3.312729835510254,3.9148964881896973,0.73149836063385
1762820006.647879,17888642-1ae5-562b-92db-18b7ba866d5d,a8f2ebb5-480f-45a1-8793-77499e70c534,25,-74.0,-72.0,-69.0,-57.0,1.1995122560537175,-2.0347596018933234,1.0789895693416367,2.745928408333375,0.9121953907958105,0.8915789286911255,0.30689176506026206,1.230368439391703,-3.576888084411621,4.1969804763793945,0.6736162900924683
1762820007.652446,17888642-1ae5-562b-92db-18b7ba866d5d,0e8344ae-4f97-c2b7-864c-6b81a93d3f1e,6,-67.0,-73.0,-63.0,-57.0,1.2372894624326005,-2.0414895431260085,1.1424665465558932,2.7459699536463797,0.9877458753909687,0.8140342024926887,0.3380810099820752,1.2421372145648717,-3.84837007522583,4.442065238952637,0.8047651052474976
1762820008.648363,17888642-1ae5-562b-92db-18b7ba866d5d,7e8589cf-d583-d55b-1ec0-6bc644ab07c3,10,-65.0,-77.0,-64.0,-59.0,1.224227988866307,-2.1363034042550093,1.1528480811172401,2.706499243130316,1.0756481677009415,0.8811270200979733,0.4320672272233068,1.1452420930439737,-3.959233283996582,4.424609661102295,0.897458851337433
1762820009.652995,17888642-1ae5-562b-92db-18b7ba866d5d,e2cacf72-c306-92f0-386d-04750827bbaf,17,-74.0,-71.0,-75.0,-58.0,1.2322121458143644,-2.1031678213400253,1.1573072780464688,2.7145132274825823,1.3125408074583158,0.904767967673634,0.3782542623937025,1.1974584262210484,-4.0063910484313965,4.408539295196533,0.9699319005012512
1762820011.650665,17888642-1ae5-562b-92db-18b7ba866d5d,333cc1d1-74e7-3bf5-3e3d-1fec0d78b587,36,-73.0,-77.0,NaN,-63.0,1.1935925815826895,-2.0633494351436514,NaN,2.7134207988034316,1.100129608916631,0.761758880297469,NaN,1.1907302160430724,-4.05119514465332,4.370513916015625,0.973349392414093
1762820012.653261,17888642-1ae5-562b-92db-18b7ba866d5d,180ef554-3c0c-cb60-5c2e-82730be85892,27,-72.0,-75.0,NaN,-58.0,1.1769249215843196,-2.047166337305621,NaN,2.6625245945787093,0.9809754541097147,0.8437159317899489,NaN,1.207306396457998,-4.053308010101318,4.32781982421875,0.96240496635437
1762820013.646544,17888642-1ae5-562b-92db-18b7ba866d5d,4e6ca23d-dc0b-8241-ea25-36c68901c6cb,16,-72.0,-71.0,NaN,-57.0,1.133755612946353,-1.9864167033637146,NaN,2.6991153626919617,1.1065498245145398,0.8243424335450312,NaN,1.3249595270955186,-4.04715347290039,4.263919353485107,0.9475189447402954
1762820015.650418,17888642-1ae5-562b-92db-18b7ba866d5d,144c000f-5184-20de-5b82-99eb83a1b2db,14,-73.0,-71.0,NaN,-56.0,1.092341860098967,-1.9970700135143042,NaN,2.7337790674404334,1.2500494661634973,0.8277489494743788,NaN,1.2019052394512082,NaN,NaN,NaN
1762820016.645688,17888642-1ae5-562b-92db-18b7ba866d5d,6ee87530-592b-93a1-b4e6-a62fe08a4188,26,-73.0,-74.0,-71.0,-58.0,1.1009292230339274,-2.043435514934529,0.8691825428718862,2.6836333420108955,1.1627652935425317,0.9005248196878379,0.37196637261245724,1.1437788191830298,-3.8335230350494385,4.064431190490723,0.8301689624786377
