numObj,x,y,z,velocity,timestamp
2,"[7.2466, 7.31696]","[-0.645051, -0.648484]","[0.158001, 0.184301]","[-0.147187, -0.147187]",13/08/2025 22:15:30
1,"[7.2466]","[-0.641313]","[0.122699]","[0.147187]",13/08/2025 22:15:31
1,"[7.03553]","[-0.614026]","[0.218207]","[0.147187]",13/08/2025 22:15:32
1,"[6.96518]","[-0.60693]","[0.166085]","[-0.147187]",13/08/2025 22:15:34
6,"[6.89482, 6.96518, 6.89482, 6.96518, 7.03553, 6.96518]","[-0.567781, -0.56887, -0.609821, -0.573548, -0.572985, -0.578161]","[0.155786, 0.166285, 0.189206, 0.205035, 0.200794, 0.236677]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",13/08/2025 22:15:35
1,"[7.03553]","[-0.611308]","[0.199985]","[0.147187]",13/08/2025 22:15:36
1,"[7.10589]","[-0.574654]","[0.213092]","[0.294373]",13/08/2025 22:15:37
3,"[7.03553, 6.96518, 7.03553]","[-0.609955, -0.612244, -0.610255]","[0.190206, 0.20646, 0.192416]","[0, -0.147187, -0.147187]",13/08/2025 22:15:42
4,"[6.96518, 7.03553, 7.10589, 7.2466]","[-0.620462, -0.588468, -0.578271, -0.652583]","[0.255751, 0.294124, 0.237377, 0.211181]","[0.147187, 0.147187, 0.294373, -0.147187]",13/08/2025 22:15:44
4,"[6.89482, 6.96518, 6.89482, 6.96518]","[-0.647276, -0.650938, -0.653823, -0.65896]","[0.175528, 0.200866, 0.218604, 0.246744]","[-0.44156, -0.44156, -0.294373, -0.294373]",13/08/2025 22:15:46
1,"[6.89482]","[-0.615724]","[0.228785]","[0.147187]",13/08/2025 22:15:48
3,"[7.03553, 6.96518, 7.03553]","[-0.648166, -0.648535, -0.65476]","[0.182037, 0.184666, 0.224036]","[0.147187, 0.294373, 0.294373]",13/08/2025 22:15:51
2,"[6.82447, 6.89482]","[-0.613781, -0.615355]","[0.216633, 0.226534]","[-0.147187, -0.147187]",13/08/2025 22:15:52
2,"[6.82447, 6.89482]","[-0.612034, -0.61284]","[0.205031, 0.210473]","[-0.147187, -0.147187]",13/08/2025 22:15:53
1,"[6.82447]","[-0.610295]","[0.192712]","[0.147187]",13/08/2025 22:15:54
3,"[6.96518, 6.96518, 7.03553]","[-0.608122, -0.611739, -0.616323]","[0.17601, 0.202998, 0.23239]","[-0.294373, -0.147187, -0.147187]",13/08/2025 22:15:55
1,"[6.96518]","[-0.574302]","[0.210567]","[0.147187]",13/08/2025 22:15:57
1,"[6.89482]","[-0.657064]","[0.236797]","[0.147187]",13/08/2025 22:15:58
2,"[6.96518, 7.03553]","[-0.608849, -0.609411]","[0.18178, 0.186112]","[-0.147187, -0.147187]",13/08/2025 22:16:04
1,"[6.96518]","[-0.618411]","[0.244489]","[-0.147187]",13/08/2025 22:16:06
2,"[7.03553, 7.10589]","[-0.617757, -0.580993]","[0.240776, 0.253959]","[-0.147187, -0.147187]",13/08/2025 22:16:08
5,"[6.89482, 6.96518, 6.89482, 6.96518, 6.96518]","[-0.643951, -0.607883, -0.649922, -0.651812, -0.656076]","[0.148527, 0.174068, 0.194194, 0.206418, 0.23142]","[0.147187, 0.147187, 0.294373, 0.294373, 0.44156]",13/08/2025 22:16:09
1,"[6.89482]","[-0.646901]","[0.172703]","[-0.147187]",13/08/2025 22:16:12
2,"[6.82447, 6.89482]","[-0.608439, -0.608661]","[0.178554, 0.180313]","[-0.147187, -0.147187]",13/08/2025 22:16:16
4,"[6.96518, 7.03553, 6.96518, 7.03553]","[-0.608796, -0.613338, -0.611419, -0.615553]","[0.181366, 0.213756, 0.200769, 0.227748]","[0.147187, 0.147187, 0.294373, 0.294373]",13/08/2025 22:16:17
7,"[6.89482, 6.96518, 6.96518, 7.03553, 6.89482, 6.96518, 7.03553]","[-0.613772, -0.610605, -0.609645, -0.622534, -0.606178, -0.608307, -0.612416]","[0.216579, 0.19497, 0.187886, 0.266575, 0.15949, 0.177504, 0.207628]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:16:18
1,"[6.89482]","[-0.571212]","[0.186767]","[0.147187]",13/08/2025 22:16:21
4,"[6.82447, 6.89482, 6.96518, 6.89482]","[-0.607532, -0.605699, -0.609453, -0.647067]","[0.171178, 0.155131, 0.186432, 0.173963]","[0.147187, 0.147187, 0.147187, 0.294373]",13/08/2025 22:16:23
5,"[6.89482, 6.96518, 6.89482, 6.96518, 6.89482]","[-0.604921, -0.608687, -0.608115, -0.612249, -0.613409]","[0.14776, 0.180515, 0.175957, 0.206494, 0.214223]","[0, 0, 0.147187, 0.147187, 0.294373]",13/08/2025 22:16:27
