create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1755133552.247838,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5c6e753e-e891-47fc-e276-a328908f297c,11,-71.0,NaN,-61.0,NaN,1.8917935245687634,NaN,0.617780934916733,NaN,0.5321130347613366,NaN,0.3551971130185008,NaN,-2.8335742950439453,6.007896423339844,0.5133274793624878
1755133553.250193,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f177d87c-a4e6-ac12-f7f2-7485cc364f48,23,-80.0,NaN,-62.0,NaN,2.4550270614062755,NaN,0.5682791618387762,NaN,0.45588897014747026,NaN,0.28363397978643656,NaN,-2.944622755050659,6.111027240753174,0.4864162802696228
1755133554.249503,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f6697dcd-cceb-2137-3b95-dafa2ac739e0,0,-74.0,NaN,-63.0,NaN,2.7970504486185357,NaN,0.5923112611995422,NaN,0.4556333732618499,NaN,0.3355192487505007,NaN,-3.068746328353882,6.239736080169678,0.47460901737213135
1755133555.249607,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,7adb350a-aa9e-0112-d2e6-ac60ac6476d4,32,-86.0,-86.0,-64.0,NaN,2.7833804427431588,-1.4318983611934868,0.5921693147134411,NaN,0.4412111908260939,0.7910760228414973,0.2846386905971826,NaN,-3.177504301071167,6.37142276763916,0.5151142477989197
1755133556.247351,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,c2d3765a-173c-19c1-f8c1-426aab8c228e,8,-77.0,-78.0,-63.0,NaN,2.8824404479141825,-0.9406942770949118,0.5940138200844299,NaN,0.47351410313675085,0.4377443875875696,0.3076085215781433,NaN,-3.2775278091430664,6.456505298614502,0.5501837730407715
1755133557.247005,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,1e5ec8f4-98e1-5217-b71f-b663ae320a96,7,-78.0,-79.0,-63.0,-74.0,3.004962902288804,-0.8544946768278812,0.6135933804186925,-1.932448809137695,0.38837640506487564,0.44778879924442616,0.3737765897844114,0.33471504068032404,NaN,NaN,NaN
1755133558.214822,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,75c665b9-e9ff-30f5-c114-9069585d72c0,28,-78.0,-81.0,-63.0,-82.0,3.005544004038659,-0.8652490539418392,0.5522131099306553,-1.9373757903123958,0.31945829013796445,0.42398949345244663,0.345578274503839,0.43526455184902874,-3.3260581493377686,6.507296085357666,0.5956594347953796
1755133559.246916,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,bd8d02dd-7121-5cdd-d9f3-b810c910232e,7,-74.0,-80.0,-64.0,-75.0,2.973514165608276,-0.8515180616774995,0.5912350778030413,-1.8630316511120166,0.34705962457068196,0.3260194535365655,0.3991447304850429,0.4149397058837075,-3.3960790634155273,6.530919551849365,0.645891547203064
1755133560.248395,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5909a562-d1d1-868c-ff7f-5ea64254c77e,17,-85.0,-81.0,-62.0,-84.0,2.915600531911195,-0.8513944910029199,0.5591434540353685,-2.0330780819810474,0.272543295361072,0.3504625785220716,0.34800128504262035,0.33122440215004356,-3.4324917793273926,6.4531121253967285,0.7301772236824036
1755133561.249933,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,dab05cda-0a43-505c-e9f5-8ab057fe51b9,12,-83.0,-85.0,-69.0,-72.0,3.0449108512722103,-0.8369204767944483,0.4704370202342461,-1.9817541740852584,0.2621405720243022,0.4040006052586389,0.4888083709609669,0.275395441020006,-3.4186179637908936,6.36457061767578,0.7891464233398438
