numObj,x,y,z,velocity,timestamp
8,"[4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.36203]","[0.60559, 0.567468, 0.560689, 0.56113, 0.649652, 0.562829, 0.563754, 0.560088]","[0.154124, 0.152634, -0.0442033, 0.057962, 0.19238, 0.0935007, 0.108, -0.00644355]","[0, 0, 0, 0, 0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:02
3,"[4.22132, 4.15097, 4.22132]","[0.571427, 0.52783, 0.564022]","[0.188531, 0.120626, 0.11183]","[0.147187, -0.147187, -0.147187]",13/08/2025 22:06:03
4,"[4.22132, 4.29168, 4.22132, 4.29168]","[0.606061, 0.608885, 0.599304, 0.600053]","[0.158437, 0.182065, 0.0745816, 0.088025]","[0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:06:04
8,"[4.15097, 4.22132, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168]","[0.492405, 0.492671, 0.526234, 0.525133, 0.527948, 0.527305, 0.526481, 0.525629]","[0.130127, 0.133854, 0.0953201, 0.0728055, 0.122279, 0.112944, 0.0996675, 0.0837105]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:05
17,"[4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.43239, 4.29168, 4.36203]","[0.564456, 0.56454, 0.564045, 0.563314, 0.567583, 0.567623, 0.567411, 0.56762, 0.565638, 0.571214, 0.569958, 0.56923, 0.569397, 0.568458, 0.534875, 0.604395, 0.643539]","[0.117784, 0.118892, 0.112156, 0.101363, 0.153795, 0.154201, 0.152047, 0.154169, 0.1326, 0.186779, 0.176115, 0.169607, 0.17112, 0.162394, 0.195737, 0.142557, 0.144813]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, -0.147187, -0.147187]",13/08/2025 22:06:06
17,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.565321, 0.569425, 0.572972, 0.612467, 0.564611, 0.639315, 0.639321, 0.563039, 0.566276, 0.56739, 0.564397, 0.524039, 0.567592, 0.571516, 0.572724, 0.568926, 0.564473]","[0.1288, 0.171377, 0.200697, 0.207969, 0.119826, 0.0985668, 0.0986456, 0.0969952, 0.139921, 0.151835, 0.116998, 0.03902, 0.153885, 0.189255, 0.198795, 0.166803, 0.11801]","[0, 0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:07
18,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.29168, 4.36203, 5.76914]","[0.564082, 0.563228, 0.563176, 0.56279, 0.563732, 0.565709, 0.564465, 0.562772, 0.56246, 0.564137, 0.565865, 0.525938, 0.526056, 0.566864, 0.601357, 0.640025, 0.641361, 0.85856]","[0.112674, 0.100024, 0.0991966, 0.0928445, 0.107669, 0.133435, 0.117907, 0.0925446, 0.0870464, 0.113435, 0.135244, 0.0898427, 0.0920562, 0.146337, 0.107431, 0.107779, 0.123225, 0.135154]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:08
16,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.56966, 0.572621, 0.576676, 0.639949, 0.63895, 0.56497, 0.564224, 0.568903, 0.570882, 0.573088, 0.528253, 0.568618, 0.571996, 0.623386, 0.62317, 0.601755]","[0.173483, 0.198002, 0.227024, 0.106837, 0.0934647, 0.124441, 0.114639, 0.166597, 0.184028, 0.201582, 0.126467, 0.163922, 0.193109, 0.270881, 0.269797, 0.112681]","[0, 0, 0, 0.147187, 0.147187, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:09
17,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.29168, 4.36203, 4.43239]","[0.563587, 0.564205, 0.563918, 0.603086, 0.606411, 0.566519, 0.567025, 0.567085, 0.567482, 0.570311, 0.569623, 0.568918, 0.567978, 0.64021, 0.63999, 0.642393, 0.641229]","[0.105524, 0.114376, 0.110364, 0.128639, 0.161559, 0.142613, 0.148038, 0.148674, 0.152778, 0.179179, 0.173152, 0.166729, 0.157738, 0.110049, 0.107347, 0.133906, 0.121784]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:10
18,"[4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168]","[0.527526, 0.527531, 0.524401, 0.641406, 0.610109, 0.604799, 0.602708, 0.641622, 0.64144, 0.64661, 0.644092, 0.642378, 0.561852, 0.598174, 0.565443, 0.564204, 0.562924, 0.528148]","[0.116247, 0.116323, 0.0526672, 0.123713, 0.191341, 0.146572, 0.124327, 0.126014, 0.124072, 0.170485, 0.149778, 0.133758, 0.0751728, 0.0474729, 0.130275, 0.114374, 0.0951057, 0.125036]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:11
18,"[4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.15097, 4.22132, 4.43239, 4.22132, 4.29168, 4.43239]","[0.56519, 0.565789, 0.606926, 0.568599, 0.569287, 0.581031, 0.634346, 0.529617, 0.530945, 0.575198, 0.576931, 0.579658, 0.538893, 0.538623, 0.641444, 0.599151, 0.60064, 0.602381]","[0.127194, 0.134366, 0.166054, 0.163738, 0.170126, 0.254182, 0.459224, 0.143642, 0.158513, 0.216937, 0.228711, 0.245984, 0.227182, 0.225219, 0.12412, 0.0715119, 0.097259, 0.120466]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:12
13,"[4.15097, 4.22132, 4.29168, 4.15097, 4.22132, 4.29168, 4.29168, 4.36203, 4.36203, 4.22132, 4.29168, 4.36203, 4.43239]","[0.599257, 0.599039, 0.526949, 0.602554, 0.603036, 0.643309, 0.68302, 0.643089, 0.566754, 0.523599, 0.560268, 0.56398, 0.566738]","[0.073653, 0.0691916, 0.107421, 0.122523, 0.128083, 0.14269, 0.139585, 0.140637, 0.14516, -0.000970125, 0.0247706, 0.111238, 0.144983]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:13
10,"[4.08061, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168, 4.15097, 4.22132, 4.15097]","[0.528168, 0.527338, 0.527794, 0.52983, 0.528948, 0.528436, 0.527431, 0.533947, 0.532377, 0.523826]","[0.125314, 0.113451, 0.120113, 0.146135, 0.135498, 0.128902, 0.114842, 0.187659, 0.173074, 0.0280201]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187]",13/08/2025 22:06:14
6,"[4.15097, 4.22132, 4.29168, 4.22132, 4.29168, 4.36203]","[0.606353, 0.638638, 0.675228, 0.598636, 0.637738, 0.63713]","[0.161048, 0.0888714, 0.0155543, 0.0600745, 0.0740035, 0.0619459]","[0, 0, 0, 0.147187, 0.147187, 0.147187]",13/08/2025 22:06:15
2,"[4.08061, 4.15097]","[0.562123, 0.56183]","[0.0806813, 0.0746925]","[-0.147187, -0.147187]",13/08/2025 22:06:16
21,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.609328, 0.604017, 0.562838, 0.52479, 0.525043, 0.288154, 0.562614, 0.602355, 0.601786, 0.562436, 0.566055, 0.605943, 0.564368, 0.5639, 0.636058, 0.636684, 0.657853, 0.603504, 0.636854, 0.637886, 0.637225]","[0.185482, 0.138683, 0.093652, 0.064171, 0.0706515, -1.11536, 0.0897937, 0.120146, 0.113081, 0.08661, 0.137426, 0.157364, 0.116601, 0.110098, 0.0306375, 0.0512968, 0.240994, 0.133246, 0.0555945, 0.0766453, 0.0639875]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:17
14,"[4.08061, 4.15097, 4.22132, 4.29168, 4.15097, 4.22132, 4.43239, 4.08061, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168]","[0.491094, 0.526734, 0.525771, 0.562338, 0.609835, 0.605109, 0.638687, 0.524899, 0.524711, 0.52432, 0.489378, 0.524994, 0.524756, 0.562468]","[0.109816, 0.103929, 0.0865785, 0.0847883, 0.189308, 0.149577, 0.0896081, 0.0670275, 0.0620124, 0.0499661, 0.0751527, 0.0694348, 0.0632484, 0.0871875]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:18
12,"[4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132]","[0.493362, 0.524554, 0.560601, 0.564594, 0.523599, 0.560327, 0.562259, 0.529081, 0.526007, 0.562667, 0.563972, 0.532561]","[-0.143088, -0.057479, 0.0409104, 0.119606, -0.000613332, 0.0283375, 0.0833029, 0.137159, 0.091148, 0.0907307, 0.111122, 0.174842]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156]",13/08/2025 22:06:19
15,"[4.22132, 4.29168, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.43239, 4.29168, 4.36203, 4.43239]","[0.523683, 0.524353, 0.525191, 0.523785, 0.561459, 0.562905, 0.524468, 0.526144, 0.527266, 0.565248, 0.535257, 0.63747, 0.638775, 0.638761, 0.640464]","[0.0170746, 0.0510712, -0.0741747, 0.0254079, 0.0663461, 0.0947879, 0.0548385, 0.0936961, 0.112352, 0.127897, 0.198963, 0.0689447, 0.0909133, 0.0907125, 0.11309]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:21
21,"[4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.29168, 4.36203, 4.43239, 5.76914, 5.83949, 4.43239, 5.76914, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239]","[0.561851, 0.56268, 0.563525, 0.56506, 0.610166, 0.642432, 0.601036, 0.638146, 0.837523, 0.880074, 0.641317, 0.844383, 0.560648, 0.56026, 0.561356, 0.561742, 0.560506, 0.561151, 0.562041, 0.562831, 0.562276]","[0.0751435, 0.0909484, 0.104602, 0.125581, 0.191764, 0.134288, 0.103005, 0.0810808, 0.256129, 0.232765, 0.122747, 0.278533, -0.0427289, 0.024241, 0.0638561, 0.0728007, 0.0370685, 0.0585311, 0.0790607, 0.0935346, 0.0836243]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:23
15,"[4.08061, 4.15097, 4.22132, 4.01025, 4.08061, 4.15097, 4.22132, 4.29168, 4.29168, 4.01025, 4.08061, 4.15097, 4.22132, 4.22132, 4.29168]","[0.524735, 0.563299, 0.565746, 0.526363, 0.526955, 0.566177, 0.568258, 0.571861, 0.256225, 0.5308, 0.531057, 0.569935, 0.572044, 0.56286, 0.563857]","[0.0626804, 0.101129, 0.133868, 0.0976228, 0.107513, 0.138808, 0.16047, 0.19203, -0.906455, 0.156961, 0.159707, 0.175917, 0.193488, 0.0940212, 0.109486]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187]",13/08/2025 22:06:24
8,"[4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.29168]","[0.601324, 0.641786, 0.605588, 0.600683, 0.637936, 0.638647, 0.640727, 0.597727]","[0.106982, 0.12774, 0.154099, 0.0979001, 0.0775181, 0.0889989, 0.116163, 0.0306764]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187]",13/08/2025 22:06:25
3,"[4.08061, 4.15097, 4.22132]","[0.693738, 0.656767, 0.580368]","[0.212747, 0.235196, 0.250262]","[-0.147187, -0.147187, -0.147187]",13/08/2025 22:06:26
15,"[4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239]","[0.561943, 0.561464, 0.561122, 0.5618, 0.562391, 0.563458, 0.562804, 0.562026, 0.526047, 0.5646, 0.564941, 0.564614, 0.564803, 0.529166, 0.568221]","[0.0770641, 0.0664887, 0.0577208, 0.0740568, 0.0857757, 0.103581, 0.0930842, 0.0787554, 0.0918953, 0.119682, 0.124079, 0.11987, 0.122317, 0.138201, 0.160116]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373]",13/08/2025 22:06:27
27,"[4.08061, 4.15097, 4.22132, 4.29168, 5.83949, 4.22132, 4.29168, 4.36203, 4.43239, 4.50274, 5.76914, 5.83949, 4.36203, 4.43239, 4.50274, 4.08061, 4.15097, 4.22132, 4.08061, 4.15097, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.591626, 0.544752, 0.576544, 0.566059, 0.807515, 0.565717, 0.602776, 0.640882, 0.63923, 0.640602, 0.809865, 0.812101, 0.641315, 0.640351, 0.644251, 0.566291, 0.566727, 0.567474, 0.57285, 0.572118, 0.571063, 0.565381, 0.583396, 0.579937, 0.574277, 0.564197, 0.5617]","[0.309277, 0.265856, 0.226143, 0.137469, 0.102889, 0.13352, 0.125109, 0.11793, 0.0973991, 0.114718, 0.122696, 0.138847, 0.122726, 0.111755, 0.151175, 0.140087, 0.144868, 0.152694, 0.199768, 0.19407, 0.185533, 0.129518, 0.267637, 0.247673, 0.210387, 0.114265, 0.0718991]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:28
17,"[4.22132, 4.29168, 4.36203, 4.43239, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.29168, 4.43239, 4.36203, 4.43239]","[0.561026, 0.562785, 0.602445, 0.645262, 0.62769, 0.453041, 0.562216, 0.564177, 0.564956, 0.487916, 0.526993, 0.566011, 0.567702, 0.534206, 0.639639, 0.640472, 0.641429]","[0.0550204, 0.0927595, 0.121229, 0.159754, 0.291512, -0.0303853, 0.0824927, 0.113995, 0.124269, 0.0123435, 0.10811, 0.136926, 0.155, 0.189951, 0.102869, 0.113184, 0.123962]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, -0.294373, -0.147187, -0.147187]",13/08/2025 22:06:29
13,"[4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.08061, 4.15097, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.647433, 0.52442, 0.532724, 0.571712, 0.563166, 0.56809, 0.570851, 0.564405, 0.577465, 0.583443, 0.523943, 0.567088, 0.566414]","[0.369195, 0.0532905, 0.176405, 0.190838, 0.0990384, 0.158837, 0.183771, 0.117094, 0.232207, 0.267897, 0.0345308, 0.148703, 0.141458]","[0, 0, 0, 0, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:30
24,"[4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 5.76914, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.36203, 5.76914, 4.15097, 4.22132, 4.29168, 4.43239, 5.69878, 5.76914]","[0.562531, 0.561494, 0.524157, 0.561778, 0.600817, 0.871561, 0.564151, 0.56358, 0.562053, 0.52578, 0.527277, 0.566849, 0.56524, 0.526533, 0.528932, 0.531191, 0.533184, 0.862679, 0.597686, 0.598592, 0.639038, 0.639775, 0.860762, 0.86605]","[0.0883226, 0.0671968, 0.04394, 0.0735924, 0.0998597, 0.200519, 0.11364, 0.105422, 0.0792859, 0.0867683, 0.112528, 0.146174, 0.127809, 0.100566, 0.135293, 0.161112, 0.180723, 0.159051, 0.0286804, 0.0589899, 0.0947256, 0.104634, 0.148438, 0.176057]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:31
19,"[4.29168, 4.36203, 4.36203, 4.43239, 5.83949, 4.08061, 4.15097, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.08061, 4.15097, 4.22132, 4.29168, 4.36203]","[0.564832, 0.564493, 0.60528, 0.641912, 0.86332, 0.564643, 0.566199, 0.56677, 0.567738, 0.56717, 0.568733, 0.569649, 0.569275, 0.599739, 0.567986, 0.570278, 0.572479, 0.568047, 0.562863]","[0.122695, 0.118269, 0.151211, 0.129043, 0.162437, 0.120253, 0.139062, 0.145327, 0.155357, 0.149557, 0.165, 0.173385, 0.170016, 0.082651, 0.15782, 0.178899, 0.196899, 0.158424, 0.0940842]","[0, 0, 0.147187, 0.147187, 0.147187, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:32
14,"[4.15097, 4.22132, 4.29168, 4.15097, 4.22132, 4.29168, 4.36203, 4.15097, 4.22132, 4.29168, 4.36203, 4.22132, 4.29168, 4.36203]","[0.562852, 0.563555, 0.564548, 0.565223, 0.566752, 0.570381, 0.617855, 0.56966, 0.57021, 0.570949, 0.57236, 0.601101, 0.640149, 0.641545]","[0.0938952, 0.10505, 0.119, 0.127594, 0.14514, 0.179785, 0.241335, 0.173483, 0.178313, 0.184588, 0.195974, 0.10391, 0.109311, 0.125195]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:33
18,"[4.08061, 4.15097, 4.22132, 4.29168, 4.36203, 4.43239, 4.36203, 4.43239, 4.15097, 4.22132, 4.29168, 4.15097, 4.22132, 4.29168, 4.08061, 4.15097, 4.22132, 4.29168]","[0.568894, 0.572631, 0.576092, 0.616622, 0.64238, 0.680418, 0.643428, 0.642625, 0.566206, 0.566491, 0.567701, 0.49736, 0.535402, 0.536458, 0.564625, 0.605134, 0.606137, 0.645285]","[0.166506, 0.198078, 0.223098, 0.234167, 0.133774, 0.114485, 0.143789, 0.136186, 0.139137, 0.142302, 0.154987, 0.18744, 0.200165, 0.208747, 0.120013, 0.14982, 0.159118, 0.159944]","[0, 0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:06:34
