numObj,x,y,z,velocity,timestamp
6,"[0.738418, 0.823977, 0.860737, 0.75135, 0.818547, 0.876033]","[0.369366, 0.371564, 0.430926, 0.369366, 0.400146, 0.430926]","[0.176321, 0.139752, 0.20883, 0.108739, 0.0799584, 0.130552]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:34
2,"[0.758607, 0.799724]","[0.428728, 0.492487]","[0.277915, 0.29677]","[-0.147187, -0.147187]",21/10/2025 18:31:36
6,"[0.781658, 0.847623, 0.885319, 0.777736, 0.847758, 0.892587]","[0.316599, 0.342982, 0.400146, 0.316599, 0.342982, 0.400146]","[-0.039473, 0.0206739, 0.162076, -0.0875985, -0.0140527, 0.115531]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:37
2,"[0.703105, 0.720011]","[0.422132, 0.422132]","[0.200573, 0.127166]","[0.147187, -0.147187]",21/10/2025 18:31:38
14,"[0.708181, 0.778257, 0.819859, 0.851534, 0.707303, 0.788855, 0.838678, 0.87235, 0.700024, 0.773517, 0.821231, 0.714164, 0.849811, 0.866669]","[0.448515, 0.371564, 0.461707, 0.527665, 0.448515, 0.342982, 0.430926, 0.494686, 0.448515, 0.342982, 0.430926, 0.448515, 0.285819, 0.430926]","[0.100476, 0.304606, 0.291263, 0.331935, 0.10648, 0.310805, 0.284774, 0.328653, 0.146909, 0.347222, 0.331749, 0.0398257, 0.180715, 0.182655]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:39
16,"[0.630472, 0.696853, 0.782423, 0.81873, 0.639567, 0.714312, 0.799278, 0.841109, 0.642131, 0.707358, 0.771521, 0.829165, 0.636721, 0.703363, 0.787187, 0.825499]","[0.411139, 0.448515, 0.45731, 0.523268, 0.386954, 0.422132, 0.428728, 0.492487, 0.411139, 0.448515, 0.485892, 0.523268, 0.411139, 0.448515, 0.45731, 0.523268]","[0.180014, 0.161283, 0.123334, 0.161393, 0.200387, 0.156027, 0.117794, 0.142014, 0.132543, 0.106117, 0.0720621, 0.0940822, 0.156478, 0.129985, 0.0879347, 0.12214]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:40
5,"[0.779299, 0.857255, 0.714021, 0.782213, 0.858853]","[0.316599, 0.3144, 0.290216, 0.316599, 0.3144]","[0.0723825, 0.0528624, -0.0698859, 0.0262703, 0.00723036]","[0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:41
11,"[0.749217, 0.82378, 0.901779, 0.749244, 0.820724, 0.903385, 0.975028, 0.818488, 0.726233, 0.823666, 0.891458]","[0.193477, 0.184683, 0.142909, 0.193477, 0.184683, 0.142909, 0.123122, 0.184683, 0.193477, 0.184683, 0.200073]","[-0.0132256, 0.00781386, -0.0538474, -0.0115977, 0.0713165, 0.00103612, -0.0658518, 0.0935499, -0.184628, 0.0157448, 0.0424551]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:42
15,"[0.792673, 0.351239, 0.858884, 0.630968, 0.777684, 0.842771, 0.889723, 0.373353, 0.775422, 0.841277, 0.396385, 0.767992, 0.831424, 0.87482, 0.198249]","[0.290216, 0, 0.3144, 0.0285819, 0.316599, 0.342982, 0.400146, 0.0615609, 0.316599, 0.342982, 0.0285819, 0.342982, 0.371564, 0.430926, 0.0307805]","[0.0150598, 0.767733, 0.00029487, 0.661507, 0.088062, 0.0928902, 0.135833, 0.909392, 0.106153, 0.105572, 0.823766, 0.0730307, 0.0848715, 0.138447, 0.964326]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:43
13,"[0.629483, 0.794076, 0.847267, 0.615786, 0.784195, 0.829371, 0.881282, 0.589902, 0.778464, 0.830363, 0.666664, 0.790629, 0.833546]","[0.263833, 0.371564, 0.430926, 0.263833, 0.371564, 0.430926, 0.494686, 0.263833, 0.371564, 0.430926, 0.290216, 0.400146, 0.430926]","[0.496916, 0.2606, 0.258101, 0.513791, 0.288977, 0.310839, 0.303892, 0.543314, 0.304077, 0.308181, 0.429087, 0.226536, 0.299465]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:44
12,"[0.740907, 0.760257, 0.78052, 0.727964, 0.418728, 0.755581, 0.743677, 0.782781, 0.748559, 0.736937, 0.767252, 0.767692]","[0.428728, 0.461707, 0.263833, 0.45731, 0.171491, 0.492487, 0.45731, 0.492487, 0.290216, 0.45731, 0.492487, 0.593623]","[0.322146, 0.423097, 0.184291, 0.312195, 0.79485, 0.395889, 0.272655, 0.338947, 0.261183, 0.290381, 0.372768, 0.414708]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:31:45
