create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1755132998.210103,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,0fcebde0-78df-ca86-f108-d0ce6181f84a,34,-75.0,-83.0,-74.0,-75.0,3.099223891175505,0.9702998399849957,2.2242018349814017,-2.6607077860830572,0.19325349956884727,0.19425106977892057,0.8201063429361239,0.22841926011706903,-2.1374595165252686,4.71598482131958,-0.46445637941360474
1755132999.210316,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f307e16e-cdcb-6660-37dd-10e95c633647,11,-85.0,-82.0,-66.0,-75.0,3.0174041256372184,1.2478193350666649,2.234927982587805,-2.725276393028137,0.1613948025280155,0.15105920749547247,0.8842239435505991,0.22206539051981708,-2.194920301437378,4.719270706176758,-1.5297504663467407
1755133000.210074,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,56c5c941-3f10-e306-6b5f-894640749784,34,-77.0,-91.0,-77.0,-75.0,3.0542170013853833,1.2521080896861285,2.2228798418162863,-2.7236705068908194,0.1377526482074859,0.18077224558029784,0.7200971205735691,0.1445200151758646,-2.660128593444824,4.801095008850098,-1.7232810258865356
1755133001.232753,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,e9b77d3b-0132-6391-c074-d4dfc741feb7,28,-74.0,-84.0,-72.0,NaN,3.0377682532286183,1.2655424058050333,2.1482511438534315,NaN,0.13731617274957872,0.2404974280298781,0.6859121856100667,NaN,-3.158517360687256,4.955914497375488,-1.8061765432357788
1755133002.232995,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,a8d9e8bc-82e8-101d-da1e-6173d106f8ae,5,-72.0,-81.0,-64.0,NaN,3.021627366493866,1.2189855562604857,2.134350508227654,NaN,0.12203854968217567,0.29530977734804836,0.7219323048807427,NaN,-3.6609647274017334,5.122934818267822,-1.7821941375732422
1755133003.232837,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,32c003f5-031c-1914-9dd8-c3a764afd100,22,-81.0,-87.0,-68.0,NaN,3.024752319716965,1.1336203243629772,2.2081269946416833,NaN,0.12194285065287934,0.3491806326418483,0.6662636494035712,NaN,-4.146130084991455,5.305790901184082,-1.7816306352615356
1755133004.232682,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5559ec6c-20e6-877c-0636-966965184e65,3,-72.0,-81.0,-62.0,NaN,2.8967911577641834,1.0828223907824785,2.2583584738583222,NaN,0.14274761489138968,0.28202033719244396,0.7361685653828975,NaN,-4.4470343589782715,5.517428398132324,-1.8607178926467896
1755133005.232341,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d8064bae-d6e0-9df1-17a7-081ed8ddf6f6,8,-74.0,-85.0,-63.0,NaN,2.893459010608276,1.099338783230932,2.2663671318884084,NaN,0.15706205581629515,0.1388453182356102,0.7464324548030902,NaN,-4.816370964050293,5.712522983551025,-1.9490844011306763
1755133006.232242,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,bb21d0cd-0fac-16f8-7025-3030095df61c,25,-74.0,-86.0,-71.0,-84.0,3.0662539568803235,1.109016444316171,2.170004376269417,-2.9132580154163614,0.14464826302710876,0.18320339540516073,0.7525034634030621,0.6031609129014979,-5.27452850341797,5.86881399154663,-2.05549430847168
1755133007.210741,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,6d2ab3f0-2ab1-4319-4183-7a42fdedfb30,7,-76.0,-77.0,-68.0,-74.0,-3.0390375158041496,1.126313409280127,2.215079975615662,-2.901876730181799,0.142239267373564,0.15387375264876593,0.6622349524645538,0.5280824403200426,-5.781373500823975,5.977771282196045,-1.1869325637817383
1755133008.209672,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f59ed2a1-204c-32fe-d4a1-589e7ef6aba5,11,-79.0,-74.0,-79.0,-65.0,3.117451098308225,1.1160144327125723,2.2336496652645668,-2.827812089737823,0.1107612192762886,0.11771871097936376,0.6718351155620714,0.4663408787406225,NaN,NaN,NaN
1755133009.231897,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,31dcd1a8-ef85-57f0-d1a3-cf43251a8613,28,-74.0,-95.0,-69.0,-75.0,2.9721974987653415,1.1714348149971212,2.2957226239521336,-2.867975488453417,0.08503342699282025,0.1814342741377779,0.633626343928541,0.3268527566416512,-6.31157636642456,6.107171058654785,-0.21193081140518188
1755133010.232965,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f60f8e4a-1dd6-dc41-b332-b0497214b709,23,-77.0,-88.0,-67.0,-78.0,2.9945281045056555,0.9524417469793605,2.266339967645289,-2.7838305169673827,0.10191072770324984,0.1753547600670746,0.6731579742545409,0.34559721623709216,-6.795357704162598,6.2400922775268555,0.8456435203552246
1755133011.233497,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d61f0bdf-428d-e772-03cb-76ba098069eb,4,-72.0,-86.0,-68.0,-69.0,2.9507931404521566,0.9469567003982332,2.2027191797321684,-2.6622409679226156,0.1053335804614094,0.21181227025728247,0.5990693653607546,0.385511143337573,-6.85445213317871,6.29521083831787,1.005953311920166
1755133012.232553,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d4219048-d4c4-e066-4cea-21e4205e3755,17,-72.0,-90.0,-73.0,NaN,3.0933750567894727,0.9867531155156144,2.2041413077542704,NaN,0.12431063388855516,0.1767433322594419,0.6216939175063866,NaN,NaN,NaN,NaN
1755133013.231875,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,26c9af09-155f-b658-1665-0601fa32c260,1,-69.0,-84.0,-65.0,NaN,3.119057517077761,1.0063294800565687,2.1774106272609277,NaN,0.14556695373464526,0.2124427736453587,0.7991335498775864,NaN,-6.852835178375244,6.271029949188232,1.0752564668655396
1755133014.23241,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,b1584340-c0e2-62fe-92c0-31a20b8480bd,23,-76.0,NaN,-70.0,NaN,3.1336995767510163,NaN,2.2543514816821886,NaN,0.17926115133303008,NaN,0.806969501910981,NaN,NaN,NaN,NaN
1755133015.232029,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,12f4f12e-df55-9d87-59e0-c733b2cf5b82,2,-76.0,-80.0,-67.0,NaN,-3.1290480995910834,1.1345652139177371,2.3658990492045935,NaN,0.2114366813197972,0.18496679087619988,0.7728813728531031,NaN,-6.889235496520996,6.2648606300354,0.9646088480949402
1755133016.232341,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,749072ce-208e-d513-de45-c033ee87bc6d,13,NaN,-84.0,-72.0,NaN,NaN,1.2121721249276272,2.347022563398112,NaN,NaN,0.1390392546196168,0.6846827372928317,NaN,NaN,NaN,NaN
1755133017.232336,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,b35d2f34-ad76-63d2-f918-f2d30084fdf1,10,-74.0,-77.0,-69.0,-78.0,2.9690922529343085,1.1375317090559764,2.301177843129052,-2.6684269585026517,0.24673232090543074,0.1601762232369793,0.5198861958806739,0.3178757732392121,-6.893857955932617,6.26007604598999,0.9640361070632935
1755133018.232248,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,defea649-8210-92a2-5ea7-e5564a174ac9,25,NaN,NaN,-74.0,NaN,NaN,NaN,2.237893146145499,NaN,NaN,NaN,0.6322832452117868,NaN,NaN,NaN,NaN
1755133019.211254,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,1033f649-d896-a2fe-2d53-f306e3481325,8,-76.0,-80.0,-64.0,-87.0,3.0781108826855745,1.2011639485617847,2.239518207042665,-2.5991783785739755,0.15605897619171682,0.18709202671559674,0.6254001722164225,0.37793481622094754,-7.085993766784668,6.22126054763794,0.9671685099601746
1755133020.210005,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,bccdc8ca-36ec-d0ef-26ee-0d17527a6efc,5,-75.0,-76.0,-63.0,-76.0,3.10554676823557,1.1206504635381824,2.2257768284500745,-2.6999739658274033,0.15264799946754334,0.15075201186373183,0.6849770165932855,0.31843001035157126,-7.207106590270996,6.171061992645264,1.0047160387039185
1755133021.232346,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,c51b78a4-ef1d-7b20-ab0b-0fb533e1750e,35,-76.0,-88.0,-71.0,-74.0,-3.1366769908497245,1.042232886292472,2.3683353089697983,-2.364272656726882,0.210597718997395,0.2170304680971837,0.5566212407459816,0.2656230379789875,-7.260124683380127,6.17797040939331,1.0849194526672363
1755133022.211329,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,c5c1a446-5b3e-a9b4-c9c2-8042d087fdbd,20,-76.0,NaN,-68.0,-80.0,-3.0679421346953246,NaN,2.381916365264766,-2.438908811540789,0.19217976295159775,NaN,0.6115443442759856,0.3067738536029988,-7.2542314529418945,6.2470879554748535,1.12876558303833
1755133023.210265,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,e8733a71-9824-7e09-a928-a17fbfffccb6,36,-76.0,NaN,-70.0,-77.0,-3.104013053763794,NaN,2.392541312749746,-2.852539007826991,0.13408404393736084,NaN,0.6315050029622384,0.2508532464419489,NaN,NaN,NaN
1755133024.210636,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,3a772871-3b54-db51-9e26-e7e078e816dd,6,-74.0,NaN,-69.0,-76.0,2.903397927796452,NaN,2.4087743448582155,-2.894813494338691,0.08429085445712209,NaN,0.6316056038724162,0.25386954269257267,-7.248250484466553,6.280473709106445,1.1079792976379395
1755133025.210073,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f6c7ba16-a32f-4b08-a8d7-424f332881fe,12,-80.0,NaN,-74.0,-80.0,2.9339518423507127,NaN,2.4079093501361575,-2.777605644235431,0.0775659649081301,NaN,0.6743966770565641,0.24592546631892082,-7.276800632476807,6.299536228179932,1.0411492586135864
1755133026.233516,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,ac676135-b786-4704-44e8-33e9ad0d7f58,26,-78.0,NaN,-71.0,NaN,2.8528399450301696,NaN,2.384842114038327,NaN,0.11808630211120039,NaN,0.7411273713326251,NaN,-7.397657871246338,6.21461582183838,1.001742959022522
1755133027.233328,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,8ee44084-94e7-ebed-8c76-df27f3820e54,15,-77.0,-81.0,-78.0,-81.0,2.88825572647048,-1.0085122068859977,2.3244911553116054,-2.611962617070792,0.168186712190315,0.37954276630811,0.6329380499448101,0.22375716360228992,-7.321345329284668,6.219594478607178,1.0641908645629883
1755133028.190786,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,01483ed9-07ea-4e72-d2d9-bfda45fb300d,21,NaN,-95.0,-70.0,-85.0,NaN,-0.9053706410283188,2.2568692341767496,-2.67423930758175,NaN,0.3267328478135704,0.6056132847912973,0.1890753160688924,-7.129794597625732,6.072455406188965,1.1892695426940918
1755133029.216201,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,1f417e53-0439-7a86-ce67-1fbb667c248e,2,NaN,-80.0,-67.0,-77.0,NaN,-0.8805161575229364,2.2944128813280327,-2.6292574515058753,NaN,0.3346175024053999,0.6019365245903339,0.21640865327216383,-7.11149263381958,6.05338954925537,1.22555935382843
1755133030.210993,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,9c35a49a-f022-63bf-7b79-27cdbd430eb0,7,NaN,-80.0,-67.0,-76.0,NaN,-0.910571927795298,2.21440140216991,-2.7227911310988753,NaN,0.3648741416029809,0.7618311851210646,0.2118332426508668,-7.094566345214844,5.951727867126465,1.2471137046813965
1755133031.233892,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,c3541225-6ecc-0e44-2c47-796f03b12dc9,21,NaN,-77.0,-73.0,-82.0,NaN,-0.9104347749991591,2.2330552477092613,-2.7342856006797662,NaN,0.3729785735637692,0.6544051257016664,0.2432567125905524,-7.111799240112305,5.92183780670166,1.2372506856918335
1755133033.23318,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5aef0470-530d-ed4d-e2d8-7efee5edf4d7,6,NaN,-87.0,-65.0,-71.0,NaN,-1.0115165189117161,2.2382505423637875,-2.7028720177256274,NaN,0.2928073047402418,0.7827210872906735,0.24867839258249252,NaN,NaN,NaN
1755133034.232692,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,b4715add-8dd2-8ffd-e15f-6cc85f2ebcae,26,-76.0,-84.0,-77.0,-85.0,3.0529557282931217,-1.1359966630036549,2.2744791205687895,-2.7196446062709465,0.3704574921178456,0.30535152584381475,0.7758151111099344,0.3497746174334769,-7.08867311477661,5.939186096191406,1.123773217201233
1755133035.211154,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d9f132c7-63a7-2b96-d554-41ee9b5ce702,29,-75.0,-97.0,-75.0,-76.0,2.9734124328546354,-1.0240534829013186,2.224745652475996,-2.7293853842740208,0.2543253593578965,0.34220984177807956,0.4509609569978468,0.2484910891340759,-7.07692003250122,5.919559001922607,1.1441338062286377
