create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1751124782.05588,d500a44f-2051-d64b-3d63-8985cc792954,cb123ef3-d312-3a89-b5db-1c4cec61fc99,14,-77.0,-78.0,-49.0,-71.0,-2.9387439344162014,-1.4199434310601209,0.558790052558715,-1.955373832433315,0.3949785478547502,0.4189738623029596,0.5859954415163648,0.2238915866583117,-2.231710433959961,8.103941917419434,0.27802908420562744
1751124783.023421,d500a44f-2051-d64b-3d63-8985cc792954,1a866772-afc8-8ab5-9139-9c8106f45415,32,-72.0,-87.0,-52.0,-80.0,-2.950221093450007,-1.4970842888792473,0.5947786799495007,-1.9095596053587365,0.3290975684139926,0.2714611198521183,0.5928905653156619,0.2432716928716841,-2.34970211982727,8.10998058319092,0.0720728561282158
1751124784.040308,d500a44f-2051-d64b-3d63-8985cc792954,06b7ad83-4283-62e2-3227-6dc7dec3978a,8,-67.0,-75.0,-50.0,-70.0,-2.9417264085209816,-1.4783845038110923,0.5933488287602372,-1.8559264704817398,0.2680793047418812,0.27265311746652415,0.6249462364086186,0.2912954281894038,-2.3852953910827637,8.011462211608887,-0.06264933198690414
1751124785.040199,d500a44f-2051-d64b-3d63-8985cc792954,a72d47c1-eadf-c37c-beaa-a53a55bf20dd,15,,-76.0,-52.0,-73.0,,-1.4904757877922703,0.5970639384808977,-1.8049238729714687,,0.3324703953555508,0.8063767488313567,0.2538731213152875,-2.393834352493286,7.851701736450195,-0.16956917941570282
1751124786.05483,d500a44f-2051-d64b-3d63-8985cc792954,fba4cd5e-b98b-2c7a-09f7-f474d5da31d3,12,,-73.0,-54.0,-66.0,,-1.456120743414139,0.7422759927107763,-1.8272699250461055,,0.33820837566120815,0.9990056539007963,0.2821688084232159,-2.3729426860809326,7.675752639770508,-0.2847674489021301
1751124787.055378,d500a44f-2051-d64b-3d63-8985cc792954,6a77e110-c555-1ffd-c2c6-7d25318c5529,12,,-72.0,-57.0,-73.0,,-1.4235327064192755,0.8705791045475237,-1.713263327731176,,0.40421002958886,1.0734758271997638,0.2211546393612804,-2.304610252380371,7.496557712554932,-0.360223650932312
1751124788.055007,d500a44f-2051-d64b-3d63-8985cc792954,7143e4ff-9b84-ac47-53db-4f1c08724bb6,9,,-75.0,-57.0,-68.0,,-1.4955219454257525,0.8538624423850963,-1.6278383078671945,,0.4319999824057823,1.145666467763678,0.19638970464755182,-2.1992383003234863,7.317505359649658,-0.4972515404224396
1751124789.040767,d500a44f-2051-d64b-3d63-8985cc792954,646af8de-8ef0-fcd7-c54d-a8716c284bcc,7,,-74.0,-49.0,-81.0,,-1.5278942663723196,1.0555457622656692,-1.618118302520624,,0.4103443548437485,1.31751519290042,0.24494429119430836,-2.060981035232544,7.079957008361816,-0.573535919189453
1751124790.039684,d500a44f-2051-d64b-3d63-8985cc792954,5ace43a0-4e22-ba80-4a37-fd1ca9ade682,21,-77.0,-76.0,-52.0,-70.0,-2.8805440109019367,-1.1416546818975826,1.098996833346966,-1.6354212595970319,0.310945062949849,0.5174324258313021,1.4557714698371753,0.28689621896372913,,,
1751124791.039893,d500a44f-2051-d64b-3d63-8985cc792954,5977f4e5-4d99-9d8f-41ac-70ec38032e25,7,-67.0,-86.0,-55.0,-69.0,-2.9105106984358358,-1.0914138816171288,1.1748764180738305,-1.7789660418264666,0.31847981146395576,0.36750048449098976,1.5164606500223365,0.28232936374743406,-1.9631563425064087,6.830071926116943,-0.409983515739441
1751124792.039944,d500a44f-2051-d64b-3d63-8985cc792954,e67e5a6a-ff7a-c018-6bd1-e5819b940842,36,-77.0,-79.0,-60.0,-75.0,-2.95667899277734,-1.129411331418161,1.1586993123482532,-1.4511697937896275,0.32046513147758254,0.3842288312726999,1.517385299552812,0.36203451280117027,-1.88274621963501,6.750991344451904,-0.19178207218647
1751124793.077656,d500a44f-2051-d64b-3d63-8985cc792954,988c55c7-fe91-b1dd-d99d-7a238daf3f19,34,-80.0,-81.0,-60.0,-75.0,-2.987154077763335,-1.1251081957288114,1.2667437577727678,-1.2484805979653313,0.272835860251574,0.3569940809640318,1.4890446050224615,0.3931432636790357,-1.7823845148086548,6.71285057067871,-0.024937830865383148
1751124794.078096,d500a44f-2051-d64b-3d63-8985cc792954,c0f8f023-46ed-a780-058d-8d76cbc99657,11,-73.0,-76.0,-57.0,-69.0,-2.952381982358497,-0.9728104019446134,1.389552235648464,-1.026610650180013,0.341981409135578,0.22946291965875742,1.4933638528364068,0.37292218112768666,-1.6885095834732056,6.68118953704834,0.14670130610466
1751124795.039643,d500a44f-2051-d64b-3d63-8985cc792954,aa275808-6047-1ac5-8d46-c52b5cf50481,3,,,-53.0,-71.0,,,1.034536617058252,-0.9823378607443719,,,1.4978422245254839,0.30850923594832175,,,
1751124796.078432,d500a44f-2051-d64b-3d63-8985cc792954,6ff35687-0229-2f53-6edf-a5394eb0ca91,21,,-79.0,-61.0,-71.0,,-0.9465388504231997,1.2634939022945446,-1.115602441691937,,0.24640854709590443,1.5245188428486987,0.3576217214539362,,,
1751124797.039634,d500a44f-2051-d64b-3d63-8985cc792954,fd4475c1-4689-7c70-2c99-16c8ab155fe4,8,,-79.0,-55.0,-69.0,,-0.8980370943345676,1.725145154092619,-0.9604659845018236,,0.26988800724096534,1.516750401948937,0.3129406361336727,-1.6963214874267578,6.611357688903809,0.28557121753692627
1751124798.040331,d500a44f-2051-d64b-3d63-8985cc792954,ea77de60-c74e-a4c9-5952-5aa695dcdbb0,28,,-75.0,-57.0,-76.0,,-0.8973601187854696,1.7136775824387378,-0.9465971736510725,,0.2909141633898453,1.5104861144328534,0.2947148937395519,-1.7403666973114014,6.572885990142822,0.46052980422973633
1751124799.076565,d500a44f-2051-d64b-3d63-8985cc792954,699cda62-ee33-bfe6-2dc7-e0c3bff429ed,31,,-83.0,-54.0,-78.0,,-0.8990461660715987,2.0033783763464292,-0.7918592585180895,,0.24133535837735792,1.493976113571016,0.4097094239503601,-1.82833731174469,6.564578533172607,0.626669466495514
1751124800.039542,d500a44f-2051-d64b-3d63-8985cc792954,870073e9-da1b-828d-d4f7-a19d19058292,10,-72.0,-77.0,-56.0,-76.0,-2.9211047532521706,-0.8566555657363714,2.060461636415624,-0.5925299067250378,0.2976143437973484,0.29478017447577254,1.4781657251275426,0.5256052011635646,-1.9389145374298096,6.569350242614746,0.7870357632637024
1751124801.020082,d500a44f-2051-d64b-3d63-8985cc792954,8f2edf6a-2f1f-05e9-6f9a-32c0737ff41f,5,-81.0,-87.0,-52.0,-73.0,-2.9123852975271425,-0.863699360503522,2.392314944057089,-0.6357639301774932,0.2715292135522403,0.39325468368114197,1.5283884159125838,0.5085355369986472,-2.059332847595215,6.502840995788574,0.9455024600028992
1751124802.055405,d500a44f-2051-d64b-3d63-8985cc792954,ffe7a557-03db-b174-a4c1-2e89c5c41687,7,-74.0,-79.0,-54.0,-62.0,-2.8937985636472616,-0.8855031929802186,2.080444399338924,-0.5536472221776628,0.29174050898658327,0.34203783486117406,1.4766188280083699,0.5187156367130432,-2.2148244380950928,6.502379894256592,1.0470147132873535
1751124803.040381,d500a44f-2051-d64b-3d63-8985cc792954,757e2d7c-cef9-0562-50d5-4efd3a174ab9,6,-69.0,,-55.0,-69.0,-2.8881928758687536,,2.3760824445808386,-0.5903722136098556,0.30930126005651126,,1.5184311229128866,0.4815263564343088,-2.31940746307373,6.499829292297363,1.1504409313201904
1751124804.054922,d500a44f-2051-d64b-3d63-8985cc792954,89bbb479-32d8-bed4-b6b2-3fe3e3749d41,8,-69.0,-76.0,-64.0,-63.0,-2.9680775885589887,-0.8738223021230221,1.9616471746971058,-0.5270459713132974,0.24708895146490598,0.2895606450553262,1.4571605746617604,0.4581266912534093,,,
1751124805.076509,d500a44f-2051-d64b-3d63-8985cc792954,e41f7248-629f-91c2-c457-562330326eb2,27,-75.0,-76.0,-59.0,-76.0,-2.9062323301446233,-0.8741591920009172,2.0413950009073107,-0.5047941951412493,0.2236316288464063,0.26322096654427696,1.487184520159096,0.537876747861027,-2.430332899093628,6.300518035888672,1.1790814399719238
1751124806.020115,d500a44f-2051-d64b-3d63-8985cc792954,13a45178-5cb8-8ac7-90a0-fc09da9eebac,27,-71.0,-78.0,-55.0,-76.0,-2.765264023111786,-0.8682781333656953,1.86096370652557,-0.5854032876479858,0.15038765813709534,0.25671106899665996,1.5114460508477723,0.5227520901087354,,,
1751124807.058178,d500a44f-2051-d64b-3d63-8985cc792954,a73c7072-eb8a-fdd0-12c7-ab94a8a68a79,17,-85.0,-86.0,-56.0,-69.0,-2.774870045163702,-0.869785216226571,1.5661294033006417,-0.5181169248104798,0.12456383392919444,0.2852172623440023,1.5050057283836336,0.37835200040570843,-2.6722488403320312,6.09011459350586,1.206470251083374
1751124808.077445,d500a44f-2051-d64b-3d63-8985cc792954,22626a8c-eed5-b2a2-b87d-5a4b1de88e44,15,-83.0,-87.0,-54.0,-68.0,-2.7899776253955033,-0.8926524489265364,1.1846025486909093,-0.4582618466787309,0.14585256111679942,0.2671323345925195,1.5266538990946152,0.21653423796231788,-2.8913586139678955,5.871449947357178,1.231971025466919
1751124809.039961,d500a44f-2051-d64b-3d63-8985cc792954,3ac5dc60-306b-a4f1-5ff8-ab35dbef8b8a,8,-68.0,-79.0,-58.0,-74.0,-2.8156196056352223,-0.9163258204884689,1.0871777244291942,-0.4678835813810781,0.1327620174827319,0.23571637143815655,1.4953203441312335,0.20591087172923497,-3.08240818977356,5.799983024597168,1.2174867391586304
1751124810.040307,d500a44f-2051-d64b-3d63-8985cc792954,a1d5abc8-b875-019e-2cae-2c48ed09c2ed,4,-68.0,-86.0,-54.0,-65.0,-2.8471170781636985,-0.9290261694109476,1.7414985610823595,-0.3512584309243281,0.15708629058221482,0.3063570356028878,1.4493604421450275,0.1951099725199847,,,
1751124811.021088,d500a44f-2051-d64b-3d63-8985cc792954,acd84bf5-19a3-2b7f-e9da-e8d5b9427b1c,19,-92.0,-85.0,-58.0,-71.0,-2.8828090294090494,-0.89582986642311,1.652080264321859,-0.33502193670644204,0.12846227732377172,0.2782347369266804,1.5002397352968277,0.2619770039991009,-3.29275393486023,5.786587238311768,1.192833423614502
1751124812.055344,d500a44f-2051-d64b-3d63-8985cc792954,64a58422-da27-ce58-4949-e8ea413b47e0,36,-71.0,-79.0,-57.0,-71.0,-2.8814390993443126,-0.8559628775368419,1.4937643922643546,-0.3971076785672413,0.1006348238697497,0.2506262951828037,1.509417920519622,0.20250034441349546,-3.4689924716949463,5.863677501678467,1.1677223443984985
1751124813.055625,d500a44f-2051-d64b-3d63-8985cc792954,69fa2e59-0f2c-6e96-8a77-df5c1cd09f55,16,,-87.0,-58.0,-68.0,,-0.8496711594615296,1.3679060623083,-0.4668627917352508,,0.22436800953257002,1.533984915785331,0.12192997593348448,-3.60236406326294,5.894091606140137,1.1302721500396729
1751124814.042192,d500a44f-2051-d64b-3d63-8985cc792954,0ab69758-0a4e-80d0-2cd1-3b9cc741bc98,21,,-79.0,-53.0,-75.0,,-0.846217305843806,1.0415788139287485,-0.6561408409421254,,0.18619092951601163,1.5064643417126697,0.13837627731099839,-3.7486484050750732,6.00993824005127,1.1002864837646484
1751124815.078752,d500a44f-2051-d64b-3d63-8985cc792954,c3585169-12dd-5f91-a525-8bcdf6fb5b05,12,,-76.0,-53.0,-68.0,,-0.8575312131027896,1.4148229712322258,-0.6127877741889435,,0.14989379155769697,1.4687201585313039,0.1544794220596772,,,
1751124816.041704,d500a44f-2051-d64b-3d63-8985cc792954,67514a94-5536-a77f-f3ad-d897b4f2e84e,31,,-76.0,-56.0,-74.0,,-0.8429269703170129,1.2012102875647521,-0.6276767088952495,,0.11349194143427178,1.4911849875905583,0.18124226022318318,-3.8577184677124023,5.962350845336914,1.1050183773040771
1751124817.056911,d500a44f-2051-d64b-3d63-8985cc792954,e26a7ff0-c6f9-206d-d53c-56649209a62e,22,,-75.0,-60.0,-68.0,,-0.8285765267831209,0.9076716122101474,-0.6741320920022648,,0.1147844234455577,1.4690254899502817,0.16642163559883777,-3.959028959274292,5.975416660308838,1.1046663522720337
