numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:33:40
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:33:41
6,"[4.85452, 4.92487, 4.85452, 4.85452, 4.92487, 4.99523]","[0, 0, -0.0343386, 0, 0, 0]","[0.41221, 0.391739, 0.426947, 0.376507, 0.360216, 0.366373]","[0, 0, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:42
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:33:43
2,"[4.85452, 4.85452]","[-0.0340802, 0]","[0.40997, 0.375019]","[0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:44
3,"[4.85452, 4.78416, 4.85452]","[0, 0.0344888, -0.0325566]","[0.359278, 0.436422, 0.283669]","[0, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:45
3,"[4.85452, 4.92487, 4.99523]","[-0.0338477, -0.033638, -0.0334352]","[0.393872, 0.378599, 0.36305]","[0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:33:46
6,"[4.85452, 4.92487, 4.78416, 4.85452, 4.85452, 4.92487]","[0, 0, 0, 0, -0.0322833, -0.0323509]","[0.34971, 0.33163, 0.34585, 0.338306, 0.253021, 0.260973]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:47
1,"[4.85452]","[-0.0327682]","[0.305031]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:33:48
6,"[4.85452, 4.78416, 4.85452, 4.78416, 4.85452, 4.92487]","[-0.0346354, -0.0347384, -0.0349158, -0.0338599, -0.0339385, -0.0348723]","[0.445404, 0.451575, 0.461931, 0.394739, 0.400262, 0.459426]","[0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:49
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:33:50
3,"[4.78416, 4.85452, 4.85452]","[-0.0329107, -0.0332296, -0.0324604]","[0.318485, 0.346405, 0.273314]","[0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:51
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:33:52
2,"[4.78416, 4.85452]","[0, 0]","[0.304543, 0.298564]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:53
5,"[4.85452, 4.78416, 4.85452, 4.92487, 4.99523]","[-0.0346839, -0.0331102, -0.0333074, -0.03342, -0.0329135]","[0.448324, 0.336278, 0.352818, 0.361848, 0.318741]","[0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:54
1,"[4.92487]","[-0.0666338]","[0.352082]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:33:55
1,"[4.85452]","[-0.0341736]","[0.41621]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:33:56
7,"[4.92487, 4.78416, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487]","[-0.0332625, -0.0338962, -0.0338483, -0.0340018, -0.0351125, 0, 0]","[0.349132, 0.397301, 0.393915, 0.404637, 0.473059, 0.342046, 0.352677]","[0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:57
9,"[4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487]","[0, 0, 0, -0.0334886, -0.0331529, 0, 0, -0.0334952, 0]","[0.31452, 0.331333, 0.502693, 0.367222, 0.339942, 0.361764, 0.505765, 0.367738, 0.383995]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:33:58
5,"[4.92487, 4.99523, 4.92487, 4.99523, 4.99523]","[0, 0, 0, 0, -0.0324725]","[0.380117, 0.398046, 0.441991, 0.456106, 0.274643]","[0, 0, 0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:33:59
3,"[4.92487, 4.92487, 4.99523]","[0.0331099, 0.0322146, 0.0324258]","[0.33625, 0.244636, 0.269489]","[0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:00
1,"[4.85452]","[-0.0359117]","[0.51483]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:01
2,"[4.78416, 4.85452]","[0, 0]","[0.365019, 0.347013]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:02
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:34:03
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:04
3,"[4.92487, 4.85452, 4.92487]","[0, -0.0334005, -0.0333189]","[0.309418, 0.36031, 0.353749]","[0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:05
1,"[4.92487]","[-0.03254]","[0.281906]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:06
6,"[4.85452, 4.92487, 4.85452, 4.78416, 4.85452, 4.92487]","[0, 0, 0, 0, 0, 0]","[0.453943, 0.439058, 0.499903, 0.4035, 0.428481, 0.443622]","[0, 0, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:08
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:09
0,"[]","[]","[]","[]","[0.608748, 1.27763]","[1.87069, 2.50315]","[-0.103099, -0.147285]","[0, 0]",28/06/2025 12:34:10
4,"[4.85452, 4.78416, 4.85452, 4.92487]","[-0.0328295, -0.0329164, -0.0326982, -0.0323393]","[0.3109, 0.319011, 0.298155, 0.259633]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:11
3,"[2.18102, 2.18102, 4.85452]","[0.317864, 0.317859, -0.0325142]","[0.0155615, 0.0146996, 0.279161]","[0.147187, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:12
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:13
0,"[]","[]","[]","[]","[0.491651, 0.608748, 1.27763]","[1.83217, 1.87069, 2.50315]","[-0.0994171, -0.103099, -0.147285]","[0, 0, 0]",28/06/2025 12:34:14
4,"[4.85452, 4.78416, 4.85452, 4.92487]","[0, 0, 0, -0.0352023]","[0.445878, 0.370431, 0.39896, 0.478016]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:15
2,"[4.78416, 4.85452]","[0, -0.032402]","[0.319798, 0.266814]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:16
1,"[4.92487]","[-0.0676048]","[0.389248]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:17
1,"[4.85452]","[0]","[0.397952]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:18
2,"[4.92487, 4.99523]","[-0.0698733, -0.0684415]","[0.461906, 0.418002]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:34:19
4,"[4.92487, 4.99523, 4.92487, 4.99523]","[-0.0653939, -0.0663816, -0.0665648, -0.0679426]","[0.296285, 0.341607, 0.349254, 0.401177]","[0, 0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:20
1,"[4.85452]","[-0.033214]","[0.345099]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:34:21
2,"[4.78416, 4.85452]","[0, 0]","[0.350865, 0.363764]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:34:22
