numObj,x,y,z,velocity,timestamp
4,"[5.05164, 5.1124, 5.05128, 5.12272]","[0.160498, 0.162697, 0.320996, 0.162697]","[0.912736, 0.970772, 0.871418, 0.914739]","[-0.294373, -0.294373, -0.147187, -0.147187]",21/10/2025 19:06:02
14,"[4.74001, 4.83759, 4.94666, 4.97454, 4.82972, 4.69442, 4.79184, 4.91754, 4.94079, 4.77364, 4.74342, 4.87453, 4.91487, 4.75043]","[0.307805, 0.312202, 0.474899, 0.481494, 0.325393, 0.307805, 0.312202, 0.474899, 0.481494, 0.325393, 0.312202, 0.474899, 0.320996, 0.325393]","[1.30076, 1.20521, 0.982409, 1.18321, 1.91663, 1.45674, 1.37589, 1.1191, 1.31707, 2.05231, 1.53454, 1.29365, 1.45566, 2.10549]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373]",21/10/2025 19:06:03
11,"[4.78059, 4.75039, 4.8128, 4.88714, 4.93727, 4.79419, 4.84754, 4.87995, 4.78518, 4.83242, 4.84063]","[0.156101, 0.1583, 0.461707, 0.468303, 0.474899, 0.461707, 0.468303, 0.474899, 0.461707, 0.312202, 0.316599]","[1.4401, 1.75183, 0.937102, 0.921333, 1.02858, 1.02809, 1.11102, 1.27305, 1.06924, 1.22577, 1.45884]","[0, 0, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:04
4,"[4.92992, 4.97865, 4.90366, 4.95416]","[0.468303, 0.474899, 0.468303, 0.474899]","[0.654863, 0.804763, 0.828916, 0.94386]","[0, 0, 0.147187, 0.147187]",21/10/2025 19:06:05
9,"[4.5987, 4.64341, 4.66251, 4.63188, 4.69785, 4.69621, 4.63826, 4.68628, 4.70644]","[0.455111, 0.615609, 0.624404, 0.606815, 0.615609, 0.624404, 0.455111, 0.615609, 0.624404]","[1.48702, 1.52122, 1.68031, 1.32053, 1.34372, 1.58368, 1.3586, 1.38353, 1.55302]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:06
2,"[4.84358, 4.91673]","[0.312202, 0.316599]","[1.18091, 1.17713]","[0.147187, 0.147187]",21/10/2025 19:06:09
4,"[4.93191, 4.81603, 4.87125, 4.88498]","[0.312202, 0.307805, 0.312202, 0.468303]","[0.728753, 0.982612, 1.06102, 0.932716]","[0, 0.147187, 0.147187, -0.147187]",21/10/2025 19:06:10
2,"[4.59971, 5.26919]","[0.461707, 0.164895]","[1.69819, 0.226956]","[0.147187, 0.735933]",21/10/2025 19:06:11
8,"[5.09751, 4.5837, 4.64775, 4.67095, 4.50625, 4.97447, 5.06048, 5.10896]","[0.160498, 0.153902, 0, 0, -0.320996, 0.1583, 0, 0.162697]","[0.606198, 1.79455, 1.83051, 1.9602, 2.44307, 0.943281, 0.877189, 0.988725]","[0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:12
5,"[4.93627, 4.85066, 4.8274, 4.94939, 5.02598]","[0.316599, 0.316599, 0.468303, 0.316599, 0.320996]","[1.09229, 1.42514, 1.19551, 1.03121, 1.00718]","[0, 0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:13
2,"[4.99037, 5.06686]","[0.474899, 0.481494]","[0.728597, 0.687747]","[-0.147187, -0.147187]",21/10/2025 19:06:14
2,"[4.93546, 5.00836]","[0.474899, 0.481494]","[1.03725, 1.03071]","[-0.147187, -0.147187]",21/10/2025 19:06:22
5,"[4.88498, 4.98889, 4.98209, 4.99347, 4.8246]","[0.312202, 0.316599, 0.474899, 0.481494, 0.156101]","[0.995898, 0.819069, 0.783175, 1.10059, 1.28499]","[0, 0, 0.147187, 0.147187, -0.147187]",21/10/2025 19:06:23
5,"[4.89809, 4.96075, 4.78063, 4.81877, 4.82065]","[0.1583, 0.160498, 0.156101, 0.1583, 0]","[1.28211, 1.32025, 1.43996, 1.55387, 1.77177]","[0, 0, 0.147187, 0.147187, 0.147187]",21/10/2025 19:06:24
5,"[4.88971, 4.76918, 4.85206, 4.91287, 4.92785]","[0.316599, 0.312202, 0.316599, 0.481494, 0.316599]","[1.28476, 1.45252, 1.42038, 1.41766, 1.12968]","[0, 0.147187, 0.147187, 0.147187, -0.147187]",21/10/2025 19:06:25
2,"[5.05609, 5.03779]","[0.48809, 0.659581]","[1.14157, 1.4243]","[0.147187, 0.147187]",21/10/2025 19:06:26
12,"[4.83128, 4.92177, 4.96789, 5.00956, 5.00012, 5.05204, 4.9309, 5.02003, 4.77051, 4.89174, 4.98948, 5.0548]","[0.312202, 0.316599, 0.481494, 0.48809, 0.1583, 0.320996, 0.474899, 0.481494, 0.312202, 0.474899, 0.481494, 0.650787]","[1.23028, 1.1559, 1.21084, 1.33101, 0.796156, 0.86702, 1.0587, 0.97228, 1.44813, 1.22698, 1.11856, 1.06349]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:27
17,"[4.9009, 4.9653, 5.00312, 5.03392, 4.91338, 4.97159, 5.01292, 5.13799, 4.93514, 4.98445, 4.93326, 5.0092, 5.07187, 4.93059, 4.98918, 5.04392, 5.04951]","[0.156101, 0.1583, 0.320996, 0.325393, 0.474899, 0.481494, 0.48809, 0.494686, 0.481494, 0.48809, 0.156101, 0.1583, 0.160498, 0.156101, 0.1583, 0.160498, 0.325393]","[0.953492, 0.99039, 1.11518, 1.28812, 1.13722, 1.19553, 1.31829, 1.09517, 1.33809, 1.42214, 0.768725, 0.736917, 0.792652, 0.785662, 0.862094, 0.954443, 1.22559]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:28
4,"[5.04273, 5.10894, 5.01177, 5.06374]","[0.481494, 0.48809, 0.481494, 0.48809]","[0.846703, 0.875195, 1.01401, 1.10718]","[0, 0, 0.147187, 0.147187]",21/10/2025 19:06:30
3,"[4.80525, 4.86245, 4.89546]","[0.312202, 0.316599, 0.481494]","[1.3283, 1.38436, 1.47664]","[0.147187, 0.147187, 0.147187]",21/10/2025 19:06:36
4,"[4.79832, 4.88375, 4.93415, 4.9862]","[0.312202, 0.316599, 0.481494, 0.316599]","[1.35313, 1.30724, 1.34172, 0.835319]","[0.147187, 0.147187, 0.147187, -0.147187]",21/10/2025 19:06:38
11,"[4.80728, 4.85818, 4.86073, 4.88191, 4.97197, 4.86005, 4.87559, 4.91831, 4.81008, 4.82955, 4.86407]","[0.468303, 0.474899, 0.641992, 0.312202, 0.316599, 0.468303, 0.633198, 0.641993, 0.468303, 0.633198, 0.641993]","[1.27399, 1.35379, 1.52937, 1.01086, 0.916217, 1.05496, 1.21976, 1.33264, 1.26338, 1.39092, 1.51875]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:39
13,"[4.8677, 4.99325, 5.05245, 4.69035, 4.78912, 4.88797, 4.95234, 4.9715, 4.82995, 4.9228, 4.98214, 4.87251, 4.93838]","[0.633198, 0.481494, 0.48809, 0.153902, 0.312202, 0.316599, 0.481494, 0.650787, 0.474899, 0.481494, 0.48809, 0.156101, 0.1583]","[1.25087, 1.10158, 1.15761, 1.49375, 1.38534, 1.29137, 1.27293, 1.4022, 1.45127, 1.3828, 1.43023, 1.08933, 1.11689]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187]",21/10/2025 19:06:40
3,"[4.94013, 4.90404, 5.01003]","[0.320996, 0.320996, 0.48809]","[1.36746, 1.49172, 1.32923]","[0, 0.147187, 0.147187]",21/10/2025 19:06:41
5,"[4.80589, 4.8509, 4.84683, 4.87396, 4.91265]","[0.474899, 0.481494, 0.312202, 0.474899, 0.481494]","[1.52906, 1.61705, 1.1675, 1.29581, 1.41843]","[0, 0, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:42
4,"[5.10782, 4.87666, 4.87814, 4.98904]","[0.325393, 0.316599, 0.156101, 0.1583]","[0.953809, 1.33345, 1.06384, 0.862888]","[0, 0.147187, -0.147187, -0.147187]",21/10/2025 19:06:44
15,"[4.75584, 4.82238, 4.8891, 4.93629, 4.70895, 4.77153, 4.81012, 4.6588, 4.72606, 4.77446, 4.92135, 4.98559, 4.88589, 4.95107, 5.00943]","[0.461707, 0.468303, 0.474899, 0.481494, 0.461707, 0.468303, 0.633198, 0.461707, 0.468303, 0.633198, 0.468303, 0.474899, 0.468303, 0.474899, 0.641993]","[1.19299, 1.2156, 1.23748, 1.33382, 1.3664, 1.40198, 1.45668, 1.52866, 1.54834, 1.56963, 0.716469, 0.760581, 0.927961, 0.959981, 0.933477]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:06:45
8,"[4.80199, 4.87126, 4.93362, 4.49944, 4.74494, 4.82012, 4.87777, 4.75902]","[0.156101, 0.1583, 0.320996, 0.307805, 0.156101, 0.1583, 0.320996, 0.1583]","[1.36704, 1.38053, 1.39078, 1.97856, 1.55354, 1.5497, 1.5755, 1.72824]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373]",21/10/2025 19:06:46
1,"[4.99651]","[0.160498]","[1.1777]","[-0.147187]",21/10/2025 19:06:47
4,"[5.09906, 5.0091, 5.05735, 5.09948]","[0.320996, 0.316599, 0.320996, 0.325393]","[0.523858, 0.684749, 0.835507, 0.997457]","[0, 0.147187, 0.147187, 0.147187]",21/10/2025 19:06:55
4,"[4.84273, 4.90561, 4.88121, 4.9586]","[0.156101, 0.1583, 0.156101, 0.1583]","[1.21487, 1.25304, 1.04964, 1.02341]","[0, 0, -0.147187, -0.147187]",21/10/2025 19:06:56
