create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1751125162.031875,d500a44f-2051-d64b-3d63-8985cc792954,ec5bc34d-00bc-c377-eba7-1d051f2a9d1b,4,-71.0,-75.0,-51.0,-67.0,-3.140851762174533,-1.9958520167897567,2.96201570128575,-2.268442267009798,0.5840447425969091,0.2853106727192368,0.6878287960675695,0.24496757720908977,-2.303208112716675,7.95571231842041,0.297995924949646
1751125163.086424,d500a44f-2051-d64b-3d63-8985cc792954,88c4b896-feba-fac8-01b7-4ce39181eab8,18,-69.0,-70.0,-58.0,-76.0,3.0828209493894887,-2.022276566915795,3.0402742878143827,-2.2182230383341737,0.6270288283810604,0.3513645911832814,0.6210010961488024,0.2833843084342416,-2.406771183013916,7.93454647064209,0.23199738562107086
1751125164.060755,d500a44f-2051-d64b-3d63-8985cc792954,fb78f7ab-f035-3423-b1b9-216e0ff243ef,36,-68.0,-75.0,-57.0,-80.0,-3.0627124852627365,-2.0504058064555934,2.9821763633698675,-2.2481910574486172,0.4851312778648673,0.21571786257491088,0.6142006477262578,0.2447270771178988,-2.583653450012207,7.923617362976074,0.2043774574995041
1751125165.084506,d500a44f-2051-d64b-3d63-8985cc792954,6c76d1cc-5553-c326-ec25-7d1cdb5b7af7,0,-71.0,-73.0,-55.0,-73.0,-3.047793723152221,-2.0500791697478955,3.0666550289404895,-2.3696296052595764,0.4245858417995426,0.15480997028522644,0.5728263762420319,0.27738197610088017,-2.7786929607391357,7.920965671539307,0.21918326616287231
1751125166.028994,d500a44f-2051-d64b-3d63-8985cc792954,6df36cbf-c904-43e7-438a-df6debfe9c34,28,-72.0,-74.0,-58.0,-67.0,-3.022203674553759,-2.0121850505971577,3.1165397645831994,-2.3869729092264995,0.46816284711088657,0.1371729612619597,0.6387615177214591,0.28836102414229997,-2.9453532695770264,7.925264835357666,0.24582642316818237
1751125167.052357,d500a44f-2051-d64b-3d63-8985cc792954,27920015-0aed-1ea6-ad31-6d05277209a5,2,-67.0,-71.0,-54.0,-68.0,-3.0122977805630997,-1.9349601700456396,-3.1088778501270413,-2.3896866703772903,0.46335254568144457,0.08569239291504674,0.5427183414332776,0.26516767072209757,,,
1751125168.053223,d500a44f-2051-d64b-3d63-8985cc792954,68f6bf86-b155-2d89-7ec8-bc99520c9ebd,24,-72.0,-74.0,-60.0,-74.0,-2.9346032515533467,-1.979931772951317,-3.075061563237434,-2.4165800700132376,0.35040778398264316,0.08905612349700652,0.6072277596231306,0.24420268405450535,-3.154123544692993,7.942981243133545,0.15428975224494934
1751125169.060132,d500a44f-2051-d64b-3d63-8985cc792954,cd9f1f54-0aaa-8c7d-655a-9049642ea19a,28,-69.0,-74.0,-63.0,-77.0,-2.907091998544501,-1.993401242796611,-2.919304722671386,-2.3858290815383105,0.3946351665216981,0.09785395938186736,0.7106419665974063,0.19791111864404362,-3.355647563934326,7.963968753814697,0.16693805158138275
1751125170.032281,d500a44f-2051-d64b-3d63-8985cc792954,dec8e24b-d764-74c1-fb82-40ab887ce954,18,-85.0,,-59.0,-78.0,-2.903585946969412,,-2.929841253208176,-2.3181019655403965,0.3328284906536255,,0.6627805010138565,0.19802486891210366,-3.6206936836242676,7.992290496826172,0.23099979758262634
1751125171.028305,d500a44f-2051-d64b-3d63-8985cc792954,ec629a00-48ef-720e-b3ed-721360d5b4e8,30,-72.0,,-59.0,-75.0,-2.9250377095499998,,-3.0341226520124085,-2.145159746460068,0.3703790953132564,,0.5964293071931318,0.21630146103828815,,,
1751125172.061615,d500a44f-2051-d64b-3d63-8985cc792954,4eb1f815-38b8-164c-27c1-0a731d529bfc,34,-67.0,,-58.0,-76.0,-2.7883965066563237,,-3.0958952061290144,-2.1048627902158064,0.3905256759331105,,0.6817810235481085,0.36335853662661677,-3.8766562938690186,8.021244049072266,0.33597999811172485
1751125173.085355,d500a44f-2051-d64b-3d63-8985cc792954,25289d4e-824b-15a1-3744-78b27d07c19d,8,-66.0,,-55.0,-67.0,-2.723387412866944,,3.133180260338451,-2.2415624494954103,0.3592691196147456,,0.5341256521761368,0.40398399379133954,-4.104623794555664,8.035417556762695,0.40078622102737427
1751125174.054683,d500a44f-2051-d64b-3d63-8985cc792954,df787911-30d9-58e1-3dcc-bb3d39996b3f,12,-69.0,,-55.0,-66.0,-2.6869343301820483,,3.0903811310920055,-2.3352407387356013,0.44617049611852583,,0.31045594012614236,0.46023005588235394,-4.355340003967285,8.030917167663574,0.4599033296108246
1751125175.054058,d500a44f-2051-d64b-3d63-8985cc792954,c389bf49-c12a-542c-1eb6-4b51d322fff2,16,-67.0,-75.0,-55.0,-65.0,-2.664427955809789,-2.3696301378917943,3.0591912536694332,-2.4894119331886153,0.3694684273785038,0.3553273415958057,0.260722172427726,0.2642056870020905,-4.59428310394287,8.028947830200195,0.529481828212738
1751125176.061034,d500a44f-2051-d64b-3d63-8985cc792954,9b02fde0-2433-3f60-d606-10a4253b8467,17,-66.0,-73.0,-54.0,-73.0,-2.6114217290533968,-2.3585247561461644,3.0306687983946845,-2.527845342460094,0.3274598242121348,0.4641663411315455,0.24527106106006108,0.24770950128840807,-4.755752086639404,8.01516628265381,0.558988332748413
1751125177.062482,d500a44f-2051-d64b-3d63-8985cc792954,501f3905-802c-1a1e-3873-4ecde22fbb1b,12,-67.0,-72.0,-54.0,-66.0,-2.56622841798697,-2.396273466701383,3.0024952172227364,-2.602497209924432,0.3064776768002684,0.4318031082221983,0.22071922916780926,0.2217062466020631,-4.909606456756592,7.993410110473633,0.536963939666748
