numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
11,"[3.13849, 3.04144, 3.1529, 3.06054, 3.09093, 3.16544, 2.98711, 3.08311, 2.95668, 2.99456, 3.02627]","[2.86258, 2.90875, 2.95492, 3.144, 2.6823, 2.86258, 2.90875, 2.95492, 3.144, 2.95492, 3.0011]","[0.991385, 1.39098, 1.26583, 1.289, 1.29224, 0.901617, 1.50411, 1.42743, 1.51213, 1.60491, 1.65781]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:29
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:30
12,"[3.28527, 3.34735, 3.27138, 3.20969, 3.30001, 3.23591, 3.34665, 3.39747, 3.3472, 3.28506, 3.33452, 3.25697]","[2.58996, 2.63173, 2.81421, 3.0011, 2.63173, 2.81421, 2.77024, 2.81421, 2.58996, 2.77024, 2.81421, 3.0011]","[1.23549, 1.23097, 1.28566, 1.26671, 1.35277, 1.3725, 0.87849, 0.901144, 1.05627, 1.08636, 1.11168, 1.13964]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:31
1,"[3.1966]","[2.63173]","[1.5817]","[-0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:32
15,"[3.3832, 3.26935, 3.30214, 3.22904, 3.15138, 3.19461, 2.49019, 3.26681, 3.35764, 3.36309, 3.39466, 3.40139, 3.26767, 3.21327, 3.30569]","[2.63173, 2.81421, 2.94613, 3.13961, 2.77024, 2.81421, 2.6823, 3.09344, 3.13961, 2.58996, 2.63173, 2.6735, 2.90216, 3.09344, 3.13961]","[1.12871, 1.29083, 1.62362, 1.61381, 1.4285, 1.46606, 2.24115, 1.40662, 1.32566, 1.00453, 1.09376, 1.24804, 1.5689, 1.52497, 1.45034]","[0, 0, 0, 0, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:33
11,"[3.15264, 3.28214, 3.23589, 4.39038, 3.27676, 4.38882, 3.11986, 3.35186, 3.33717, 4.39169, 4.435]","[2.58996, 2.63173, 2.6735, -5.49651, 2.77024, -5.49651, 2.72627, 2.63173, 2.6735, -5.49651, -5.55148]","[1.54281, 1.39556, 1.62976, 0.107824, 1.11116, -0.159345, 1.36428, 1.21863, 1.41079, 0.013332, 0.0742388]","[0, 0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:34
1,"[4.06018]","[-5.65921]","[0.0450171]","[0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:35
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:36
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:37
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:38
4,"[2.9952, 3.17891, 3.15179, 3.15806]","[2.72627, 2.6823, 2.72627, 2.77024]","[1.61973, 1.05748, 1.28878, 1.41367]","[0, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:39
3,"[2.86705, 2.94446, 2.87282]","[2.58996, 2.54818, 2.58996]","[2.02472, 1.80428, 2.01652]","[0, 0.147187, 0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:40
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:41
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:42
13,"[3.05855, 3.01096, 3.08436, 3.24509, 3.38321, 2.9786, 2.92801, 3.01935, 3.18316, 3.32512, 2.89933, 3.09215, 3.25635]","[2.46464, 2.50641, 2.54818, 2.58996, 2.63173, 2.46464, 2.50641, 2.54818, 2.58996, 2.63173, 2.54818, 2.58996, 2.63173]","[1.34214, 1.57212, 1.55305, 1.33746, 1.12869, 1.5113, 1.72169, 1.67594, 1.47883, 1.28982, 1.87594, 1.66074, 1.45472]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:43
2,"[3.2827, 3.34127]","[2.77024, 2.81421]","[1.09347, 1.09124]","[-0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:44
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:45
0,"[]","[]","[]","[]",4,"[-0.0589794, -0.30254, -0.476058, 0.16212]","[0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0]",24/11/2025 20:45:46
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:47
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:48
7,"[4.12497, 3.15173, 4.39163, 4.43551, 3.36279, 4.09507, 4.14159]","[-5.77354, 2.81421, -5.49651, -5.55148, 2.81421, -5.71637, -5.77354]","[0.380228, 1.55611, -0.0267999, -0.0325858, 1.02299, 0.228621, 0.0849146]","[0, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:49
2,"[3.0908, 3.28485]","[2.50641, 2.50641]","[1.4087, 0.86442]","[0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:50
2,"[3.26734, 3.32408]","[2.54818, 2.58996]","[1.11791, 1.12691]","[0.147187, 0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:51
2,"[3.19681, 3.26732]","[2.54818, 2.58996]","[1.30601, 1.28221]","[0.147187, 0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:52
4,"[2.96724, 3.02585, 3.06469, 3.1041]","[2.54818, 2.58996, 2.54818, 2.58996]","[1.76656, 1.77868, 1.59151, 1.63829]","[0, 0, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:53
7,"[3.05151, 3.08553, 3.00987, 3.05621, 3.09193, 2.97596, 3.22741]","[2.46464, 2.50641, 2.46464, 2.50641, 2.54818, 2.50641, 2.50641]","[1.35807, 1.4202, 1.44803, 1.48224, 1.53793, 1.63741, 1.05889]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:54
3,"[3.07022, 3.0339, 3.12721]","[2.95492, 2.77024, 2.81421]","[1.45495, 1.66351, 1.60482]","[0, 0.147187, 0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:55
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:56
4,"[3.12574, 3.11141, 3.18166, 3.10701]","[2.77024, 2.72627, 2.77024, 2.95492]","[1.48378, 1.38344, 1.35971, 1.37462]","[0, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:57
1,"[3.13581]","[2.77024]","[1.46236]","[0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:58
11,"[3.01893, 3.07878, 3.24837, 3.29103, 3.32098, 3.06499, 3.09282, 3.07429, 3.00996, 3.00219, 2.91604]","[2.37449, 2.41407, 2.50641, 2.54818, 2.58996, 2.50641, 2.54818, 2.58996, 2.37449, 2.41407, 2.31733]","[1.75139, 1.76406, 0.992744, 1.04612, 1.13602, 1.46401, 1.53613, 1.69356, 1.76677, 1.89146, 2.27025]","[0, 0, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:45:59
12,"[3.25313, 3.30145, 3.33471, 3.40062, 3.17101, 3.27207, 3.31344, 3.38042, 3.21342, 3.2968, 3.36376, 5.40562]","[2.72627, 2.77024, 2.81421, 2.85819, 2.72627, 2.77024, 2.81421, 2.85819, 2.77024, 2.81421, 2.85819, 1.98314]","[1.00595, 1.0355, 1.11112, 1.08617, 1.24075, 1.12489, 1.17304, 1.1475, 1.28286, 1.21902, 1.19546, 0.359703]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:00
11,"[3.08484, 3.13345, 3.22017, 3.31885, 3.21362, 3.30502, 3.42299, 3.25974, 3.18026, 3.26981, 3.36771]","[2.72627, 2.77024, 2.81421, 2.85819, 2.77024, 2.81421, 2.85819, 2.58996, 2.77024, 2.81421, 2.85819]","[1.4417, 1.46741, 1.40904, 1.315, 1.28236, 1.19654, 1.01348, 1.30136, 1.36299, 1.28966, 1.18427]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:01
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:02
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:03
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:04
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:05
4,"[3.14456, 3.24125, 3.17402, 3.24822]","[2.72627, 2.77024, 2.72627, 2.77024]","[1.30634, 1.21083, 1.23304, 1.19199]","[0, 0, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:06
19,"[2.69996, 2.79819, 2.90175, 2.86464, 2.69518, 3.33121, 3.08416, 3.21465, 3.29827, 2.73094, 2.82048, 2.93371, 2.92971, 2.69014, 2.76407, 2.85805, 3.05961, 3.01166, 2.94028]","[2.42286, 2.46464, 2.50641, 2.54818, 2.58996, 2.81421, 2.72627, 2.77024, 2.81421, 2.38109, 2.42286, 2.46464, 2.6823, 2.38109, 2.42286, 2.46464, 2.50641, 2.54818, 2.72627]","[1.8685, 1.8238, 1.76559, 1.92849, 2.24844, 1.12158, 1.44317, 1.27979, 1.21502, 1.71888, 1.68107, 1.59669, 1.62499, 1.78206, 1.7723, 1.72848, 1.4752, 1.68971, 1.71742]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:07
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:08
9,"[3.02728, 3.11826, 3.24989, 2.97492, 3.07871, 3.22529, 2.887, 2.99799, 3.16418]","[2.6823, 2.72627, 2.77024, 2.6823, 2.72627, 2.77024, 2.6823, 2.72627, 2.77024]","[1.43504, 1.36792, 1.18743, 1.54066, 1.45475, 1.25272, 1.6997, 1.61457, 1.39993]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:09
9,"[2.90349, 2.95276, 2.93231, 3.08419, 3.13984, 3.0192, 2.98961, 3.03501, 2.88944]","[2.37449, 2.41407, 2.45364, 2.37449, 2.41407, 2.58996, 2.37449, 2.41407, 2.58996]","[1.93677, 1.96773, 2.09964, 1.63374, 1.65292, 1.78994, 1.80099, 1.83834, 1.99264]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:10
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:11
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:12
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:13
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:14
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:15
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:16
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:17
0,"[]","[]","[]","[]",5,"[-0.168143, -0.0589794, -0.30254, -0.476058, 0.16212]","[-1.00303, 0.0899548, 0.062228, 0.0421769, 0.0349464]","[0.708928, 0.0381937, 0, 0.0781143, 0.0611018]","[0, 0, 0, 0, 0]",24/11/2025 20:46:18
