create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1751123974.994413,d500a44f-2051-d64b-3d63-8985cc792954,0ecaf0bc-9232-2e08-0d99-900584cde50e,8,-42.0,,-82.0,-69.0,-2.840427483821528,,0.03929094714248404,-0.8514328405226171,1.1281051840615322,,0.2867622286713845,0.25434799622716225,-0.7958024740219116,7.89073896408081,0.878568172454834
1751123976.061264,d500a44f-2051-d64b-3d63-8985cc792954,27ff4f3f-9dba-47c8-8c03-e0045b069b3a,10,-42.0,-73.0,-80.0,-70.0,-2.7738191617975567,-1.39342686871842,0.11149963062278351,-0.8236563366691996,1.1416036823627076,0.3284374706483029,0.1556099339424158,0.16374332778005868,-0.8613574504852295,7.864903450012207,0.8716416358947754
1751123977.00771,d500a44f-2051-d64b-3d63-8985cc792954,2d7842aa-53f3-d8c9-527c-f86baf9993c8,14,-44.0,-73.0,-69.0,-80.0,-2.7343612344547243,-1.353529786111834,0.11789095092286465,-0.8039241772044755,1.153936381896701,0.3097736382548641,0.15605677908381746,0.21221134494663083,,,
1751123978.059778,d500a44f-2051-d64b-3d63-8985cc792954,80e0b605-7762-2a00-5105-0faf271f05f7,12,-50.0,-82.0,-68.0,-69.0,-2.746045853737447,-1.2034843608195709,0.015184012955086775,-0.8401405048684631,1.2578332202395262,0.3716237902277322,0.1018717373604154,0.11610058262341005,-0.9119014143943787,7.83125638961792,0.912796974182129
1751123979.045108,d500a44f-2051-d64b-3d63-8985cc792954,068c4ab8-c161-40d9-95e6-f7db508399c3,12,-49.0,-81.0,-75.0,-73.0,-2.700885565868538,-1.199426235950508,0.09572466222180813,-0.7616912360057809,1.1574707961373996,0.38568721157514085,0.14382436420962233,0.08200090210430382,-0.9385949969291687,7.77260971069336,0.9479684233665466
1751123980.043902,d500a44f-2051-d64b-3d63-8985cc792954,59442ed2-2448-c4ae-8767-4da2b537dffa,17,-51.0,-75.0,-83.0,-74.0,-2.783472588116876,-1.2884517164502218,0.08482807230563992,-0.7708964523136399,1.121533700913707,0.26129971219962334,0.1738817823129086,0.15952243383412168,-0.95877206325531,7.694406032562256,0.998671531677246
1751123981.061045,d500a44f-2051-d64b-3d63-8985cc792954,a20c21c1-7ca7-c747-6faa-7df782b0c21c,12,-50.0,-73.0,-77.0,-75.0,-2.8072261208276195,-1.3972228053781648,0.09498403712265711,-0.7022532089007385,0.9945495196068213,0.1458129299508277,0.15957984160036967,0.1804883526080954,-0.9728209376335144,7.63035011291504,1.0143693685531616
1751123981.993816,d500a44f-2051-d64b-3d63-8985cc792954,b4c12764-c0c1-306c-4916-d1dd055a4cf6,32,-51.0,-76.0,-74.0,-72.0,-2.8470286612155076,-1.3725367668117296,0.003198190153076157,-0.928515241955816,1.052471741998418,0.14650380387186468,0.2247609256618976,0.12894180444517572,,,
1751123983.045755,d500a44f-2051-d64b-3d63-8985cc792954,79234b65-343c-2a8e-3e1f-73464fbb7419,16,-51.0,-74.0,-77.0,-74.0,-2.834886510857509,-1.3760946168700208,-0.02587394157066484,-0.9308341894750024,1.0403745324838147,0.09984603716676028,0.22009696493435543,0.14790129765388377,-0.9074241518974304,7.62568187713623,1.049749732017517
1751123984.007939,d500a44f-2051-d64b-3d63-8985cc792954,be790817-984c-e8d3-88f9-1f7dcc4016c8,10,-50.0,-78.0,-80.0,-67.0,-2.868916383266542,-1.3021968234683388,-0.496918428849558,-1.0541803595747854,0.9840962128540968,0.1018075635005229,0.29965692177441194,0.15044949340865563,-0.8632858395576477,7.617023468017578,1.0820122957229614
1751123985.045475,d500a44f-2051-d64b-3d63-8985cc792954,05945cc9-de5e-0e13-4d3c-844a25715fca,15,-51.0,-75.0,-72.0,-72.0,-2.9188815463741724,-1.282026707162351,-0.05377614662753402,-0.862054592214289,1.0222175662248452,0.11955155669820515,0.3592817696299235,0.2730097147364858,,,
1751123986.006591,d500a44f-2051-d64b-3d63-8985cc792954,ea28cdd3-407e-dc76-bc3b-9b9c757cc5e6,34,-51.0,-80.0,-71.0,-75.0,-2.892114114257786,-1.3998225832343003,-0.0967585013569769,-0.9891434357520149,1.100760312041789,0.16453536853300504,0.3119555328464524,0.3046483847370065,-0.816253960132599,7.641918659210205,1.1289079189300537
