numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
0,"[]","[]","[]","[]","[-0.306546, 0.099054, 0.187102, 0.263299, 0.705967, 0.826158, 1.27763, 0.913122, -1.94815, 0.173059, -1.04357, -1.06531]","[0.47112, 0.617508, 1.18132, 1.22278, 1.83911, 2.52725, 2.46853, 2.79327, 2.4003, 3.29763, 3.16803, 3.25882]","[0.0294569, 0.099054, 0, 0.198108, 0, 0.279457, 0.44024, 0.308874, 0.162013, -0.173059, 0.528288, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:19:44
1,"[0.211066]","[-0.221176]","[0.0756066]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:19:45
28,"[0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777]","[-0.0314258, -0.806476, 0, -0.668474, -0.0316027, -0.72496, 0, -0.614068, 0, -0.547504, -0.0317669, -0.667831, 0, -0.57638, 0, -0.525204, 0, -0.882851, 0, -0.830694, 0.0313269, -0.614185, 0, -0.770051, 0, -0.728418, 0, -0.556683]","[0.104273, -0.973042, 0.114194, -0.920974, 0.148441, -0.91139, 0.15991, -0.862133, 0.154611, -0.766444, 0.179718, -0.855291, 0.190413, -0.811952, 0.184103, -0.725871, 0.061734, -1.06397, 0.0641437, -1.0381, 0.0677139, -0.931681, 0.0969786, -1.00195, 0.0966723, -0.972391, 0.0913931, -0.862445]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:46
20,"[0.281421, 0.281421, 1.19604, 1.2664, 1.33675, 0.211066, 0.211066, 0.281421, 0.281421, 1.2664, 1.33675, 0.211066, 0.211066, 0.281421, 0.281421, 1.2664, 1.33675, 0.211066, 0.281421, 0.351777]","[-0.127974, -1.05264, 0.222376, 0.222009, 0.221524, -0.127269, -1.13406, -0.128106, -1.01638, 0.222663, 0.222098, -0.128148, -0.977053, -0.129255, -0.900711, 0.223762, 0.222875, -0.125874, -0.126186, -0.127345]","[0.203186, -0.95752, 0.127785, 0.114417, 0.0938335, 0.174427, -0.986284, 0.20808, -0.942098, 0.137297, 0.117783, 0.209624, -0.923234, 0.24646, -0.878972, 0.168691, 0.143883, 0.0929183, 0.116355, 0.177731]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:47
0,"[]","[]","[]","[]","[0.173928, -0.454892, 0.12502, -0.198108, 0.413079, 0.0810065, 0.605114, 0.756393, 0.887099, 0.826158, 0.913122, -2.0367]","[0.506251, 0.620857, 1.1829, 1.24378, 1.26362, 1.53721, 1.53679, 1.96737, 1.99246, 2.5388, 2.77202, 2.46363]","[-0.173928, 0.0808955, -0.12502, 0.132374, -0.139729, -0.161791, -0.351065, 0.110463, 0, 0.13992, 0.462252, -0.506276]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:19:48
0,"[]","[]","[]","[]","[0, 0.756393, 0.826158, -1.88308, 0.913122, -2.16554, -1.04357, -0.892256]","[0.486424, 1.96737, 2.50802, 2.04451, 2.77202, 2.3991, 3.16803, 3.32505]","[0.077042, 0.110463, 0.418228, 0.44024, 0.462252, 0.169377, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:19:49
16,"[0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777]","[-0.0636266, -0.905843, -0.0634697, -0.944085, -0.0328213, -0.0328508, -0.0315855, -1.12472, -0.0315214, -1.25851, -0.0317999, -0.855569, -0.0633933, -0.916214, -0.638064, -0.0317638]","[0.18489, -0.981294, 0.171183, -1.00018, 0.310121, 0.312913, 0.144745, -1.10368, 0.130048, -1.12974, 0.185337, -1.00259, 0.164074, -1.03317, -0.820251, 0.179184]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:50
0,"[]","[]","[]","[]","[-0.316599, -0.351777, 0, 0.756393, 0.887099, 0.826158, -2.09137, 0.913122, -1.04357, -1.06531]","[0.547363, 0.604841, 1.05388, 1.96737, 1.99246, 2.52725, 1.83089, 2.77202, 3.16803, 3.27372]","[0.033139, 0.0735414, 0.0552317, 0.110463, 0, -0.279457, -0.44024, 0.462252, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:19:51
12,"[0.140711, 0.140711, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.211066, 0.211066, 0.211066, 0.211066]","[-0.0329818, -0.727177, -0.0646676, -0.818982, -0.0636457, -1.25803, -0.0652879, -0.765057, -0.0316714, -1.03124, -0.0318921, -0.880535]","[0.324961, -0.852465, 0.257007, -0.928613, 0.186485, -1.09302, 0.290923, -0.887055, 0.162296, -1.07751, 0.200167, -1.0159]","[0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:52
4,"[0.281421, 0.281421, 1.2664, 1.2664]","[-0.375071, 0, 0.319047, 0.320022]","[0.352998, -0.287778, 0.0860806, 0.115265]","[0, 0, 0, 0.147187]","[]","[]","[]","[]",28/06/2025 12:19:53
3,"[0.281421, 0.211066, 0.281421]","[0, -0.0976265, -0.169347]","[0.189311, 0.277221, 0.384232]","[0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:54
17,"[0.211066, 0.281421, 0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.140711, 0.140711, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777]","[-0.0629743, -0.0629922, -0.0633432, -0.063358, -0.0640994, -0.0637039, -0.0637163, -0.0647286, -0.0626877, -0.0626915, -0.0630614, -0.904148, -0.062861, -1.11521, -0.0628736, -1.39939, -0.0315874]","[0.117335, 0.119716, 0.159232, 0.160679, 0.22083, 0.19126, 0.192258, 0.260563, 0.0684392, 0.069325, 0.128507, -0.980403, 0.10091, -1.06192, 0.102875, -1.11073, 0.145163]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:55
15,"[0.211066, 0.211066, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421]","[-0.0631073, -1.02684, -0.0626452, -0.0648625, -0.688965, -0.065338, -0.639009, -0.0658316, -0.654379, -0.0661725, -0.611926, -0.0641503, -0.655727, -0.0655774, -0.560086]","[0.134013, -1.0341, 0.0577082, 0.268186, -0.811824, 0.293471, -0.747239, 0.317309, -0.768744, 0.332618, -0.705011, 0.224328, -0.841597, 0.305304, -0.700232]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:56
0,"[]","[]","[]","[]","[0.22012, 0.772635, -1.88308, 0.913122, -2.0367, -1.04357, -0.892256]","[1.38978, 1.70973, 2.07058, 2.77202, 2.5094, 3.16803, 3.32505]","[0, -0.297162, -0.294165, 0.462252, -0.169377, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:19:57
14,"[0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.211066, 0.211066, 0.281421, 0.281421]","[0, -0.596711, -0.0312702, -0.961013, -0.0312583, -0.54738, 0, -0.46499, -1.04596, -0.0313451, -0.82378, -0.0312812, 0, -0.57776]","[0.0584273, -0.840153, 0.0310504, -1.00784, 0.0142318, -0.766233, -0.0770395, -0.697282, -1.12262, -0.0757825, -1.03434, -0.0408484, -0.176982, -0.890006]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:19:58
1,"[0.281421]","[0.0324961]","[0.277209]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:19:59
3,"[1.2664, 1.2664, 1.2664]","[0.387092, 0.389966, 0.391353]","[0.115083, 0.164905, 0.18401]","[0, 0.147187, 0.294373]","[]","[]","[]","[]",28/06/2025 12:20:00
9,"[0.211066, 0.281421, 0.351777, 0.281421, 0.281421, 0.281421, 0.211066, 0.281421, 0.351777]","[0.0634348, 0.0638513, 0.0645289, 0.0322134, 0.0628169, -0.671999, 0.0628235, 0.0630458, 0.0631308]","[0.167975, 0.202823, 0.248713, 0.244491, 0.0937381, -0.98584, 0.094847, 0.126581, 0.136733]","[0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:01
10,"[0.211066, 0.211066, 0.281421, 0.281421, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421]","[-0.0964471, -0.728146, -0.0965129, -0.700666, -0.0314232, -0.804564, -0.0319231, -0.775292, -0.0314897, -0.80885]","[0.230537, -0.789259, 0.233416, -0.756777, 0.103476, -0.97179, 0.204902, -0.951553, 0.12213, -0.974585]","[0, 0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:02
7,"[0.211066, 0.281421, 0.281421, 0.211066, 0.281421, 0.211066, 0.281421]","[-0.0945246, -0.0962699, 0.460536, -0.0625963, -0.0629809, -0.0626886, -0.0631838]","[0.11596, 0.222585, 0.417522, 0.0420856, 0.118222, 0.0686508, 0.142701]","[0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:03
0,"[]","[]","[]","[]","[-0.32777, -0.47911, 0.885521, 0.456561, 0.680754, 0.756393, 0.887099, 0.913122, -1.04357, -0.892256]","[0.841798, 0.940306, 1.08359, 1.38601, 1.70391, 1.95808, 1.98918, 2.77202, 3.09055, 3.32505]","[-0.143078, 0, 0.147083, -0.231126, -0.491651, 0.220624, 0.114146, 0.462252, 0.874047, -0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:04
0,"[]","[]","[]","[]","[0.146277, 0.343393, -0.0515496, 0, 0, 0.0699602, 0.894338, 0.756393, 0.781606, 0.826158, -1.88308, 0.913122, -1.04357, -0.892256]","[0.652934, 0.739673, 0.978222, 1.18949, 1.26466, 1.28931, 1.72797, 1.95808, 2.03295, 2.52725, 2.00785, 2.77202, 3.13409, 3.31039]","[-0.21741, 0.218512, 0.102958, -0.12502, 0.066278, 0.345977, -0.308168, 0.220624, -0.114146, -0.279457, 0.585108, 0.462252, 0.702129, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:05
1,"[0.211066]","[-0.166063]","[0.332449]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:20:06
10,"[0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.281421, 0.281421, 0.211066, 0.281421, 0.281421]","[-0.235624, -0.871239, -0.211025, -0.71012, -0.258489, -0.25895, -1.34423, -0.257636, -0.258134, -1.29437]","[-0.35676, 0.682474, -0.46203, 0.529955, -0.210085, -0.218089, 0.831916, -0.194311, -0.20368, 0.820101]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:20:07
0,"[]","[]","[]","[]","[-0.423692, -0.531313, 0.382395, 0.321809, 0.756393, 0.887099, 0, 0.826158, 0.913122, -1.04357, -1.06531]","[0.460014, 0.650154, 1.39367, 1.46003, 1.96737, 1.98918, 2.33981, 2.52725, 2.74232, 3.16803, 3.27372]","[0.099054, -0.0882496, -0.307182, -0.400605, 0.110463, -0.114146, -0.497342, 0.279457, 0.614363, 0.528288, -0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:08
1,"[0.281421]","[-0.221813]","[-0.10661]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:20:09
1,"[0.281421]","[-0.0939057]","[-0.0194287]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:20:10
0,"[]","[]","[]","[]","[0.198108, 0.608748, 0.756393, 0.887099, -1.68249, -1.6128, 1.53273, 0.913122, -2.0367, -1.04357, -0.892256]","[1.2508, 1.86218, 1.97047, 1.98918, 2.07299, 2.21983, 2.3602, 2.70423, 2.46363, 3.16803, 3.31039]","[0, 0.205916, 0, -0.114146, 0.13992, 0, 0, 0.764791, -0.506276, 0.528288, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:11
8,"[0.211066, 0.211066, 0.211066, 0.211066, 0.211066, 0.281421, 0.211066, 0.281421]","[-0.260711, -1.07781, -0.26425, -0.96385, -0.188855, -0.156967, -0.220586, -0.188713]","[0.246119, -0.782034, 0.29372, -0.706094, -0.049947, -0.030544, 0.0217338, 0.031811]","[0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:12
0,"[]","[]","[]","[]","[-0.152187, -0.470558, -0.459819, -0.498137, -0.154084, -0.110312, -0.291349, -0.309558, 0.409576, 0.756393, 0.887099, -1.19604, -2.09137, 0.913122, -2.0367, -1.04357, -1.06531]","[0.465546, 0.40272, 0.685957, 0.761083, 0.971481, 1.03648, 1.08094, 1.1485, 1.88287, 1.96737, 1.98918, 2.06782, 1.83089, 2.70423, 2.5094, 3.16803, 3.25882]","[-0.0514789, 0.131649, 0.175532, 0.0956038, -0.0515496, 0.16509, 0.117666, 0.12502, -0.409576, 0.110463, 0.114146, 0.125192, -0.44024, 0.764791, -0.169377, 0.528288, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:13
5,"[0.281421, 0.281421, 0.281421, 0.211066, 0.281421]","[-0.157402, -0.157795, -0.190421, -0.15775, -0.156998]","[0.0801383, 0.106566, 0.136951, 0.103858, 0.0364225]","[0, 0.147187, 0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:14
0,"[]","[]","[]","[]","[0.22012, 0.161791, 0.756393, -1.04357, -0.892256]","[1.32001, 1.50532, 1.96737, 3.16803, 3.32505]","[-0.43482, -0.321809, 0.110463, 0.528288, 0.180424]","[0, 0, 0, 0, 0]",28/06/2025 12:20:15
8,"[0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421]","[0.0318725, -0.493537, 0, -0.482084, 0.0315804, -0.526304, 0.0315258, -0.505556]","[0.197115, -0.758885, 0.151018, -0.735586, 0.143643, -0.817158, 0.131126, -0.781587]","[0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:16
0,"[]","[]","[]","[]","[-0.383183, 0.0625959, 0.0662781, -0.638813, -0.600938, -0.0810065, 0.894338, 0.756393, -1.88308, 0.913122, -1.04357, -1.06531]","[0.59005, 1.15359, 1.22145, 1.25158, 1.34086, 1.52661, 1.70678, 1.97047, 2.04451, 2.77202, 3.16803, 3.27868]","[0, -0.309558, -0.327767, -0.0736423, -0.154437, -0.242132, -0.409576, 0, -0.44024, 0.462252, 0.528288, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:17
0,"[]","[]","[]","[]","[-0.497487, 0.543525, 0, -0.482714, -0.497342, -1.68249, -1.6128, 0.913122, -1.81957, -1.04357, -1.06531]","[0.48516, 1.65001, 1.9269, 2.27099, 2.30969, 2.07299, 2.21983, 2.74232, 2.49918, 3.16803, 3.27372]","[0.11006, 0.27515, -0.409576, 0, -0.374204, 0.13992, 0, 0.614363, 0.162013, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:18
0,"[]","[]","[]","[]","[0.0257748, -0.447739, 0.11006, 0.0808955, -0.219415, -0.309558, -0.391338, 0.455233, 0.756393, -1.57145, -1.6128, 1.40711, 0.764791, -1.94815, -1.04357, -0.892256]","[0.489111, 0.446511, 0.693915, 0.765406, 1.00868, 1.15529, 1.15896, 1.67652, 1.97047, 2.14478, 2.20122, 2.3258, 2.81656, 2.4003, 3.16803, 3.32505]","[0.0514789, 0.033139, -0.0368211, -0.0808955, -0.219415, 0, 0.327767, 0.27515, 0, 0.279457, -0.286811, 0.728372, 0.462252, 0.162013, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:19
0,"[]","[]","[]","[]","[-0.372184, -0.564923, -0.25493, -0.219415, 0.248671, 0.198108, -0.277926, -0.292554, 0.984975, 0.756393, 0.887099, 0.826158, 0.913122, -1.81957, -1.04357, -1.06531]","[0.495063, 0.613352, 0.945825, 1.03227, 1.16823, 1.24905, 1.29071, 1.37439, 1.70603, 1.97047, 1.98918, 2.5388, 2.77202, 2.50442, 3.16803, 3.25882]","[0.131649, -0.132072, -0.102958, 0, 0.0625959, 0.066278, 0.209114, -0.0736423, 0, 0, -0.114146, 0.13992, 0.462252, 0, 0.528288, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:20
0,"[]","[]","[]","[]","[-0.398484, -0.564923, -0.219415, 0.456561, -0.0810065, 0.680754, 0.894338, 0.756393, 0.887099, -1.2645, -1.40603, -1.68249, -1.6128, 1.27763, 0.913122, -1.81957, -1.04357, -1.06531]","[0.47415, 0.625853, 1.01898, 1.37116, 1.51183, 1.70391, 1.74312, 1.97047, 1.98918, 1.93198, 1.87024, 2.05882, 2.21983, 2.49017, 2.77202, 2.49918, 3.16803, 3.25882]","[0.131649, -0.0441854, 0.16509, 0.307182, -0.321809, -0.491651, 0.205916, 0, -0.114146, -0.242686, -0.497342, 0.279457, 0, 0.294165, 0.462252, -0.162013, 0.528288, 0.360353]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:21
0,"[]","[]","[]","[]","[0.304374, -0.836547, -0.847384, 0.668376, 0.756393, 0.887099, 0.826158, -1.98995, 0.913122, -2.0367, -1.04357, -0.892256]","[0.901411, 0.743983, 0.920028, 1.1238, 1.97047, 1.98918, 2.52725, 1.94064, 2.77202, 2.5094, 3.16803, 3.32505]","[-0.25493, 0.117666, 0.198108, 0.277926, 0, 0.114146, 0.279457, 0.44024, 0.462252, -0.169377, 0.528288, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:20:22
12,"[0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.351777]","[-0.188729, -0.188781, -0.156978, -0.189274, -0.189426, -0.157656, -0.189628, -0.189798, -0.157788, -0.189096, -0.18934, -0.158409]","[0.0343181, 0.0415757, 0.0328851, 0.0829083, 0.091959, 0.0980368, 0.102709, 0.11099, 0.106134, 0.0708242, 0.086958, 0.137907]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:23
16,"[0.211066, 0.281421, 0.281421, 0.211066, 0.281421, 0.351777, 0.351777, 0.211066, 0.281421, 0.351777, 0.351777, 0.281421, 0.211066, 0.281421, 0.351777, 0.351777]","[-0.127147, -0.0952684, -1.3091, -0.127389, -0.0956857, -0.0636396, -0.828776, -0.128503, -0.0964938, -0.0960888, -0.746352, -0.0942456, -0.125869, -0.094559, -0.0629663, -1.11521]","[0.168927, 0.170192, -1.06412, 0.179665, 0.193867, 0.185981, -0.935348, 0.222155, 0.232583, 0.214124, -0.870606, 0.0870231, 0.0925456, 0.11904, 0.116255, -1.06192]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:24
20,"[0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777, 0.351777, 0.281421, 0.281421, 0.351777, 0.351777, 0.211066, 0.281421, 0.281421, 0.351777, 0.211066, 0.211066, 0.281421, 0.281421, 0.351777]","[-0.0964447, -0.0636121, -0.63995, -0.0324308, -0.611099, 0, -0.579891, -0.0329417, -0.569619, 0, -0.478934, -0.0625937, -0.0625452, -1.39427, -0.0625565, -0.0625588, -0.924898, -0.0626964, -1.29192, -0.0627689]","[-0.230432, 0.18367, -0.822613, 0.270047, -0.78408, 0.3588, -0.735608, 0.321326, -0.717767, 0.419451, -0.620233, -0.0411173, 0.0118361, -1.14542, 0.0224175, 0.0240152, -1.03709, 0.0704279, -1.09833, 0.0852314]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:25
14,"[0.211066, 0.281421, 0.351777, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421, 0.211066, 0.211066, 0.281421, 0.281421]","[-0.0938928, -0.127438, -0.164767, -0.198647, -0.197906, -0.233114, -0.127149, -1.01711, -0.127958, -1.07645, -0.128164, -0.9278, -0.160716, -1.01874]","[0.0102158, 0.181764, 0.30909, 0.317169, 0.305708, 0.327239, 0.169011, -0.942426, 0.202566, -0.96672, 0.210205, -0.895967, 0.217653, -0.94316]","[0, 0, 0, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:20:27
