create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1761084942.22198,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5be90161-612a-7e4b-2d20-05a1bedb199d,5,-69.0,-88.0,-60.0,-76.0,3.134933685600159,-2.1251865709166915,1.8551249921516804,-1.881282160904275,0.37873200020374903,0.28903217402651354,0.8698005959818662,0.5682008649027279,-4.161330223083496,6.39210033416748,0.72629052400589
1761084944.225799,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,11aa12be-8187-9e40-abeb-deb09d11dc6d,20,-68.0,-77.0,-63.0,-69.0,3.1217041665690815,-2.1447799796886224,1.8078032827420623,-2.1063128814293544,0.29782569891935984,0.30796032515814276,0.7857301930063539,0.6229166413418691,-3.9439356327056885,6.348542213439941,0.8676487803459167
1761084945.221869,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,c6f982b0-cc3d-e213-ae1e-f6f381ac48f0,2,-67.0,-73.0,-61.0,-72.0,3.1388767619101303,-2.111296055303056,1.7752701068656545,-2.1949534019934975,0.22928082601922326,0.32273793973088344,0.7887370350351078,0.5263613058865516,-3.9212772846221924,6.378673553466797,0.7800629138946533
1761084946.219851,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,4befc4eb-8460-36d1-14d6-f1334f3d0143,2,-89.0,-76.0,-65.0,-74.0,3.03770593525911,-2.1035288128257856,1.7062734619760995,-2.1888467736139456,0.29839095486072914,0.26933396986568797,0.7892355787911707,0.4108776861415505,-3.957101345062256,6.438666820526123,0.7235562801361084
1761084948.223488,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5879743c-2f3a-04bb-c3d8-0da603c9c410,17,-68.0,-82.0,-68.0,-84.0,2.9805001697797717,-2.0707040208100143,1.6077104026644848,-2.1508964617642077,0.2905419200484795,0.3322241528232593,0.7302752562066612,0.3637051470424906,-4.092612266540527,6.602431774139404,0.5970255732536316
1761084949.224981,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,05bf5c57-9aad-f87c-eb12-55d8571cc11c,11,-66.0,-75.0,-61.0,-69.0,2.99738035003313,-2.0755756082340415,1.625669695791543,-2.1271333416735394,0.43446037706836566,0.22939136384921838,0.5485651118694647,0.17913569980093055,-4.188507556915283,6.692415714263916,0.632404088973999
1761084950.224154,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5f18559b-b6e3-e6b6-d91d-49292415f305,11,NaN,NaN,-60.0,NaN,NaN,NaN,1.629830086046465,NaN,NaN,NaN,0.5107487570225575,NaN,NaN,NaN,NaN
1761084951.221418,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e26bf8dd-067a-6802-6a2f-809529570af0,3,-67.0,-81.0,-58.0,-76.0,3.114982880609939,-2.0093395961304625,1.6224131824105943,-2.112472107240435,0.23639226507806185,0.46559625889983636,0.9347128838656211,0.19683200577034354,-4.28406286239624,6.797568321228027,0.7662911415100098
1761084953.225528,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,908677a9-74c2-e599-4f1a-a2f568653fd5,26,-74.0,-79.0,-62.0,-80.0,3.1402147340417863,-2.307567831848588,1.6750271255384177,-2.161285320018552,0.29345282169896336,0.3879273961050883,0.8148031902574492,0.20318610839419088,-4.505210876464844,7.019084930419922,0.640032172203064
1761084954.226068,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e5dfe9f8-a7d4-4672-7f64-96df6b6dbf07,35,-70.0,-79.0,-62.0,-78.0,-3.1360327721820345,-2.3846823243729225,1.683541251543401,-2.1822802173141373,0.2434656042885555,0.3457922927869405,0.7658413065114786,0.20931622252560567,-4.635803699493408,7.125939846038818,0.6149598360061646
1761084955.226196,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,a423af8c-a421-6fd8-b3e1-c8e790e88703,14,-65.0,-78.0,-62.0,-73.0,3.1414994429516407,-2.1973638290961284,1.7163742993585522,-2.118919620239517,0.39304948711915133,0.3167203275107677,0.8617326160384985,0.19717543703766607,-4.766817092895508,7.23018503189087,0.65433669090271
1761084957.226574,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,27b450c1-3e49-6dde-7082-c1e12cc1b1c4,21,-73.0,-73.0,-65.0,-77.0,-3.1415657556627834,-2.172880057614485,1.7191652921809548,-2.142773420965302,0.41203536226740795,0.2519869707627525,0.9134845605004906,0.16940520825756714,-5.026752948760986,7.428924560546875,0.646129846572876
1761084958.225004,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,d1d7657c-23f9-329c-0cc3-36f983c6fad3,7,-65.0,-76.0,-62.0,-69.0,-3.1093401748922798,-2.1328175927042046,1.7061339123349792,-2.0654092570887728,0.5229084509542367,0.25123294663436696,0.6548828302221993,0.17127709425351337,-5.136713027954102,7.52089786529541,0.6369186639785767
1761084959.223466,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,4635b148-ed8c-5ce2-b43a-164c986b3408,20,-66.0,-75.0,-62.0,-69.0,-3.094469083365277,-2.0883755593812894,1.7468003821804894,-2.043528991888791,0.48188844647401874,0.33845648240626275,0.6563939078247102,0.27646486664524095,-5.201119422912598,7.596478462219238,0.649743914604187
1761084961.225863,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,11f62349-ee75-d690-c939-a7882a1bcf4d,17,-69.0,-72.0,-63.0,-81.0,-3.0382422959026525,-1.9495158101415222,1.660943264429643,-2.051828200793805,0.3348097826361036,0.34875672397533486,0.6589070663663907,0.3388334528585635,-5.3043646812438965,7.749676704406738,0.39616072177886963
1761084962.224169,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,9cfb453a-e30d-e0d3-b763-3b815e759be3,19,-63.0,-88.0,-57.0,-68.0,-3.0493207797212727,-2.2214475937820417,1.5986434044172009,-2.0669403083994595,0.3544059211481519,0.29440623336921173,0.6253951787893786,0.2574959691489336,-5.346442222595215,7.821998596191406,0.4604158103466034
1761084963.22479,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3378fa87-4775-0cfd-853f-c91064b80935,33,-70.0,-77.0,-61.0,-78.0,-3.1010950281573946,-1.9378582219438638,1.612687318109625,-2.0774968126444247,0.37419374067965866,0.26881621806026296,0.5667863934687596,0.266336565414047,-5.36833906173706,7.870078086853027,0.5417557954788208
1761084964.226375,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,fcf114e5-2d63-4b74-d8ed-d6c7abaaca8a,26,-67.0,-82.0,-59.0,-75.0,3.102495318258558,-1.8647955958600306,1.6871471716593684,-2.0541957510028857,0.40739353906642717,0.2604575207943994,0.6051484966020513,0.35541116459111594,-5.367806911468506,7.90050506591797,0.6142974495887756
1761084966.24084,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,fb1ccd3b-ecd6-bece-a66a-8bb1687c5483,2,-63.0,-74.0,-51.0,-65.0,3.1298449173892355,-2.0835511099085564,1.7293071422441948,-2.0759441897289084,0.3863944805816387,0.27163995111931716,0.5415659916296002,0.3047480868303164,-5.346228122711182,7.914308071136475,0.09235338121652603
1761084967.225288,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,17007995-aaa0-0c6e-17bd-8972075c3a62,30,-66.0,-74.0,-54.0,-78.0,3.0982811321496166,-2.1203420145777283,1.7549608403927102,-1.9968047626697323,0.46242436746252474,0.2203330708097478,0.7815705351207319,0.2710203167574398,-5.307586669921875,7.9097676277160645,0.1026793047785759
