create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp,real_xyz,distance
2025-06-28 12:07:47,d500a44f-2051-d64b-3d63-8985cc792954,d331413f-666e-b703-a94f-ff130107ff2f,18,-84.0,-84.0,-58.0,-72.0,3.0808597975627543,-2.1212834420230715,1.8131983144783448,-2.2268824397766207,0.4563301893610691,0.2191189856030511,0.738638114661728,0.4789971190575469,,,,10,"[4.92487, 4.99523, 5.06558, 5.13594, 4.92487, 4.99523, 5.06558, 5.13594, 4.99523, 5.06558]","[-0.165252, -0.164989, -0.165948, -0.167752, -0.166311, -0.167135, -0.168167, -0.171536, -0.169544, -0.171323]","[0.318072, 0.313232, 0.330456, 0.360218, 0.336702, 0.350387, 0.366662, 0.414371, 0.387073, 0.41156]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",[],[],[],[],2025-06-28 12:07:47,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:07:55,d500a44f-2051-d64b-3d63-8985cc792954,decf38fb-7918-f691-8ac2-0ebed0fcab3c,9,-85.0,-91.0,-55.0,-72.0,2.928376248292523,-2.096607922942942,1.765347168644019,-2.0025534621987773,0.8837674111607324,0.1083304189913187,0.803058183797009,0.4118396199272871,,,,12,"[4.99523, 5.06558, 5.13594, 4.92487, 4.99523, 5.06558, 4.99523, 5.06558, 5.06558, 4.99523, 5.06558, 5.13594]","[-0.20204, -0.23689, -0.241829, -0.202342, -0.205911, -0.208909, -0.209674, -0.17647, -0.229421, -0.232241, -0.233218, -0.235122]","[0.36429, 0.370584, 0.419135, 0.36813, 0.410163, 0.441569, 0.449114, 0.473376, 0.276915, 0.316181, 0.32852, 0.351092]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:07:55,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:07:57,d500a44f-2051-d64b-3d63-8985cc792954,338b6217-6197-81e1-2a4e-5fadae398b5b,2,-76.0,,-57.0,-81.0,3.034591634680372,,1.7637519351510618,-2.258569396216656,0.6930457954849802,,0.7217952186636308,0.2147531158252729,,,,7,"[5.06558, 5.13594, 5.2063, 4.99523, 5.06558, 4.99523, 5.06558]","[-0.233764, -0.238116, -0.240796, -0.167564, -0.168429, -0.170778, -0.171945]","[0.335181, 0.383376, 0.409594, 0.35726, 0.370648, 0.404263, 0.419692]","[0.147187, 0.147187, 0.147187, -0.44156, -0.44156, -0.294373, -0.294373]",[],[],[],[],2025-06-28 12:07:57,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:07:59,d500a44f-2051-d64b-3d63-8985cc792954,76a3588d-e211-cab9-d7f9-a382a54b5bca,4,,,-59.0,,,,1.7314706943137752,,,,0.5552463172542009,,,,,17,"[4.99523, 5.06558, 5.13594, 5.2063, 4.92487, 4.99523, 5.06558, 5.13594, 4.99523, 5.06558, 5.13594, 5.2063, 4.92487, 4.99523, 5.06558, 5.13594, 5.2063]","[-0.23559, -0.233207, -0.201771, -0.208169, -0.204688, -0.207766, -0.204606, -0.166795, -0.231227, -0.232006, -0.234674, -0.236606, -0.233336, -0.232734, -0.23367, -0.236956, -0.239841]","[0.356385, 0.32839, 0.360821, 0.434096, 0.396401, 0.429958, 0.395458, 0.344815, 0.302745, 0.313132, 0.345943, 0.367535, 0.329975, 0.322481, 0.334044, 0.371286, 0.400497]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:07:59,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:09,d500a44f-2051-d64b-3d63-8985cc792954,442216bb-e164-1bc1-560f-d6f539497b87,12,,-81.0,-57.0,-76.0,,-2.261922848661284,1.8224181781721995,-2.031090964333685,,0.1404864080335874,0.8321243234082972,0.4074793927220685,,,,8,"[4.99523, 5.06558, 5.2063, 5.2063, 5.06558, 5.13594, 5.06558, 5.13594]","[-0.27306, -0.237343, -0.266607, -0.271171, -0.168187, -0.167412, -0.197651, -0.193824]","[0.384389, 0.37537, 0.32103, 0.367231, 0.366969, 0.354848, 0.301653, 0.23091]","[0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:08:09,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:14,d500a44f-2051-d64b-3d63-8985cc792954,b7fd2933-d945-1907-0ec6-62f132e285c3,4,-78.0,-77.0,-59.0,,3.0950059766410374,-2.239864417984376,1.787022636756174,,0.489159408882153,0.135155541834819,0.5425798570565934,,,,,16,"[4.99523, 5.06558, 5.13594, 5.34701, 5.34701, 4.99523, 5.06558, 5.13594, 5.34701, 5.34701, 5.41736, 5.41736, 4.99523, 5.06558, 4.99523, 5.06558]","[-0.166695, -0.168206, -0.169761, 0.571494, -0.467621, -0.168648, -0.170718, -0.174683, 0.548356, -0.459135, 0.545556, -0.454021, -0.171376, -0.17316, -0.196642, -0.196254]","[0.343164, 0.367262, 0.390163, -0.721102, 0.448157, 0.373952, 0.403444, 0.453221, -0.677211, 0.411093, -0.671458, 0.386383, 0.412263, 0.435003, 0.284918, 0.278185]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:08:14,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:15,d500a44f-2051-d64b-3d63-8985cc792954,bb9a0537-072d-4961-dfe7-ec21c5a57314,29,-79.0,-84.0,-63.0,,2.734995599426381,-2.334765897113241,1.7942712286111515,,0.6008977586071484,0.1492516368398516,0.5208431695288802,,,,,0,[],[],[],[],"[0.365692, 0.363198, -1.88308]","[1.7106, 2.2642, 2.04451]","[0.183853, -0.363198, -0.44024]","[0, 0, 0]",2025-06-28 12:08:15,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:18,d500a44f-2051-d64b-3d63-8985cc792954,f2c59cf2-cffc-be15-b5c3-7613e7e33d01,19,-74.0,-80.0,-57.0,,3.112853417002312,-2.0189284407933474,1.6872829928749626,,0.4922636893172903,0.260619990265651,0.712749059651877,,,,,3,"[5.06558, 4.99523, 5.06558]","[-0.165876, -0.161965, -0.161682]","[0.329202, 0.249873, 0.242965]","[0, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:08:18,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:19,d500a44f-2051-d64b-3d63-8985cc792954,f74db4d4-0ef7-01ae-db3b-317f1d3b0a5e,31,-78.0,-85.0,-59.0,,-3.138859451363045,-1.9717420199671056,1.729253879022393,,0.5690151929850469,0.2818641095049971,0.7379116043163544,,,,,5,"[4.99523, 5.06558, 4.92487, 4.99523, 5.06558]","[-0.200957, -0.1634, -0.206946, -0.204246, -0.166085]","[0.350081, 0.281955, 0.421364, 0.391273, 0.332824]","[0, 0, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 12:08:19,"[5.9, -6.865, 1.78]",5.008917048624383
2025-06-28 12:08:20,d500a44f-2051-d64b-3d63-8985cc792954,d84481b3-f6d0-f6c0-a02d-9d8d737aa738,11,-73.0,-80.0,-56.0,,-3.124761475500492,-2.0558429161370992,1.7119646372255988,,0.5925785094149316,0.3225715587417807,0.7426626171220285,,5.43368911743164,-6.686354160308838,0.0660815015435219,7,"[4.99523, 5.06558, 5.13594, 4.92487, 4.99523, 5.06558, 5.13594]","[-0.204489, -0.205967, -0.200475, -0.200473, -0.20106, -0.202351, -0.198383]","[0.394098, 0.410788, 0.343527, 0.343504, 0.351459, 0.368241, 0.313149]","[0, 0, 0, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 12:08:20,"[5.9, -6.865, 1.78]",5.008917048624383
