create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,timestamp,real_xyz,distance
2025-08-13 21:56:38,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,0fcebde0-78df-ca86-f108-d0ce6181f84a,34,-75.0,-83.0,-74.0,-75.0,3.099223891175505,0.9702998399849956,2.2242018349814017,-2.660707786083057,0.1932534995688472,0.1942510697789205,0.8201063429361239,0.228419260117069,2.137459516525269,-4.71598482131958,-0.4644563794136047,9,"[6.12091, 6.19127, 6.26163, 6.33198, 6.12091, 6.19127, 6.26163, 6.19127, 6.19127]","[0.194718, 0.193987, 0.194631, 0.194659, 0.195658, 0.195368, 0.195928, 0.19864, 0.224196]","[0.249479, 0.234433, 0.247729, 0.248294, 0.267456, 0.262055, 0.272376, 0.317057, 0.17952]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]",2025-08-13 21:56:38,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:39,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f307e16e-cdcb-6660-37dd-10e95c633647,11,-85.0,-82.0,-66.0,-75.0,3.0174041256372184,1.2478193350666649,2.234927982587805,-2.725276393028137,0.1613948025280155,0.1510592074954724,0.8842239435505991,0.222065390519817,2.194920301437378,-4.719270706176758,-1.5297504663467407,9,"[6.12091, 6.19127, 6.26163, 6.19127, 6.26163, 6.12091, 6.19127, 6.26163, 6.33198]","[0.227205, 0.227399, 0.227547, 0.224255, 0.225946, 0.224807, 0.225575, 0.226206, 0.193462]","[0.240912, 0.244301, 0.246845, 0.180921, 0.217512, 0.19368, 0.210061, 0.22257, 0.222918]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 21:56:39,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:43,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,32c003f5-031c-1914-9dd8-c3a764afd100,22,-81.0,-87.0,-68.0,,3.024752319716965,1.1336203243629772,2.2081269946416837,,0.1219428506528793,0.3491806326418483,0.6662636494035712,,4.146130084991455,-5.305790901184082,-1.7816306352615356,7,"[6.19127, 6.26163, 6.12091, 6.19127, 6.26163, 6.33198, 6.26163]","[0.225638, 0.25779, 0.227776, 0.227747, 0.260316, 0.25886, 0.261798]","[0.211357, 0.197258, 0.250737, 0.250262, 0.240147, 0.216552, 0.261786]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373]",2025-08-13 21:56:43,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:45,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d8064bae-d6e0-9df1-17a7-081ed8ddf6f6,8,-74.0,-85.0,-63.0,,2.893459010608276,1.099338783230932,2.2663671318884084,,0.1570620558162951,0.1388453182356102,0.7464324548030902,,4.816370964050293,-5.712522983551025,-1.9490844011306765,7,"[6.12091, 6.19127, 6.26163, 6.12091, 6.19127, 6.26163, 6.19127]","[0.191898, 0.224571, 0.224849, 0.193341, 0.19366, 0.227003, 0.229628]","[0.184072, 0.188338, 0.194625, 0.220188, 0.227333, 0.237324, 0.280011]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",2025-08-13 21:56:45,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:47,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,6d2ab3f0-2ab1-4319-4183-7a42fdedfb30,7,-76.0,-77.0,-68.0,-74.0,-3.0390375158041496,1.126313409280127,2.215079975615662,-2.901876730181799,0.142239267373564,0.1538737526487659,0.6622349524645538,0.5280824403200426,5.781373500823975,-5.977771282196045,-1.1869325637817385,3,"[6.19127, 6.26163, 6.19127]","[0.228738, 0.228611, 0.224495]","[0.266399, 0.26439, 0.186586]","[0.147187, 0.147187, -0.147187]",2025-08-13 21:56:47,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:48,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f59ed2a1-204c-32fe-d4a1-589e7ef6aba5,11,-79.0,-74.0,-79.0,-65.0,3.117451098308225,1.1160144327125725,2.2336496652645668,-2.827812089737823,0.1107612192762886,0.1177187109793637,0.6718351155620714,0.4663408787406225,,,,7,"[6.19127, 6.26163, 6.12091, 6.19127, 6.26163, 6.19127, 6.26163]","[0.227434, 0.228204, 0.228272, 0.228948, 0.22974, 0.23239, 0.232566]","[0.244904, 0.257834, 0.258948, 0.269688, 0.281682, 0.318105, 0.320342]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",2025-08-13 21:56:48,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:49,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,31dcd1a8-ef85-57f0-d1a3-cf43251a8613,28,-74.0,-95.0,-69.0,-75.0,2.972197498765341,1.1714348149971212,2.2957226239521336,-2.867975488453417,0.0850334269928202,0.1814342741377779,0.633626343928541,0.3268527566416512,6.31157636642456,-6.107171058654785,-0.2119308114051818,14,"[6.19127, 6.26163, 6.33198, 6.19127, 6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.19127, 6.26163, 6.19127, 6.26163]","[0.230172, 0.260442, 0.290809, 0.266823, 0.258696, 0.25808, 0.291885, 0.260554, 0.260369, 0.297114, 0.225641, 0.227282, 0.227847, 0.22926]","[0.28798, 0.24206, 0.195779, 0.323393, 0.213717, 0.202684, 0.213079, 0.243764, 0.240949, 0.281362, 0.211402, 0.24227, 0.251931, 0.274472]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",2025-08-13 21:56:49,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:50,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f60f8e4a-1dd6-dc41-b332-b0497214b709,23,-77.0,-88.0,-67.0,-78.0,2.9945281045056555,0.9524417469793603,2.266339967645289,-2.7838305169673827,0.1019107277032498,0.1753547600670746,0.6731579742545409,0.3455972162370921,6.795357704162598,-6.240092277526856,0.8456435203552246,7,"[6.12091, 6.19127, 6.26163, 6.19127, 6.12091, 6.19127, 6.26163]","[0.194933, 0.195672, 0.231344, 0.192548, 0.193889, 0.19412, 0.227768]","[0.253706, 0.267718, 0.304329, 0.201208, 0.232326, 0.237246, 0.250616]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 21:56:50,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:52,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,d4219048-d4c4-e066-4cea-21e4205e3755,17,-72.0,-90.0,-73.0,,3.0933750567894727,0.9867531155156144,2.2041413077542704,,0.1243106338885551,0.1767433322594419,0.6216939175063866,,,,,2,"[8.93513, 8.93513]","[0.192766, -1.0511]","[0.206599, 0.236794]","[0.147187, 0.147187]",2025-08-13 21:56:52,"[7.14, -5.618, 1.78]",6.260632875356931
2025-08-13 21:56:53,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,26c9af09-155f-b658-1665-0601fa32c260,1,-69.0,-84.0,-65.0,,3.119057517077761,1.0063294800565687,2.177410627260928,,0.1455669537346452,0.2124427736453587,0.7991335498775864,,6.852835178375244,-6.271029949188232,1.0752564668655396,2,"[6.19127, 6.26163]","[0.19267, 0.193058]","[0.204237, 0.213611]","[-0.147187, -0.147187]",2025-08-13 21:56:53,"[7.14, -5.618, 1.78]",6.260632875356931
