create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,timestamp,real_xyz,distance
2025-08-13 22:11:08,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,7f89f15f-71ec-8e87-6d8b-3b0d38771287,26,-60.0,,,-79.0,2.829749273114747,,,-1.1010731668908462,0.5754014532790569,,,0.2402275832324258,,,,15,"[2.53279, 2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386, 2.53279, 2.60315, 2.6735, 2.74386, 2.53279, 2.60315, 2.6735, 2.74386]","[1.15617, 1.06778, 1.06581, 1.06642, 1.00535, 1.0049, 1.0049, 1.06819, 1.06651, 1.0044, 1.00423, 1.14514, 1.06715, 1.06545, 1.06548]","[0.140496, 0.0507988, 0.0203562, 0.0329468, 0.0376454, 0.0291167, 0.0290978, 0.0551207, 0.0344361, 0.0148237, -0.000718355, 0.0996555, 0.0434869, 0.00334573, -0.00720281]","[0, 0, 0, 0, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:11:08,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:09,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5150eac0-314e-d178-c192-fbe8c9c07c22,30,-61.0,,-94.0,-81.0,2.7692742110812274,,0.3005830027539733,-1.077518172839368,0.6748261117823393,,0.4377288746742199,0.2902818623680332,3.3571667671203613,-5.3555684089660645,1.039927363395691,10,"[2.60315, 2.6735, 2.74386, 2.60315, 2.6735, 2.6735, 2.53279, 2.60315, 2.6735, 2.74386]","[1.0661, 1.06783, 0.950616, 1.06887, 1.06809, 1.00573, 1.13514, 1.06544, 1.06562, 1.009]","[0.0271029, 0.051355, 0.0559515, 0.0615138, 0.0541016, 0.0436671, -0.0275246, 0.000304937, 0.0144251, 0.0776554]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:11:09,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:10,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f4da3c04-ae7f-1ebe-578d-69fc3ee24809,22,-62.0,,-84.0,-79.0,2.736411335861868,,0.2088400326779426,-1.1115705489596115,0.6679919743720053,,0.3425134421423486,0.2221251451967757,3.4279239177703857,-5.46954870223999,1.0466536283493042,10,"[2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 2.6735, 2.74386, 2.53279, 2.60315]","[1.06547, 1.06547, 1.06566, 1.06644, 1.06679, 1.06697, 1.06636, 1.06612, 1.06964, 1.0704]","[0.00633983, 0.00649719, -0.0159092, 0.0332817, 0.0386217, 0.0411982, 0.031964, 0.0274266, 0.067984, 0.0738708]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",2025-08-13 22:11:10,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:11,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,9eaff9a0-9461-37da-d43c-9ab16a04dda5,15,-62.0,-82.0,-86.0,-77.0,2.677367456598157,3.099329352354672,0.3975391106638342,-1.0889982613503724,0.670779704822073,0.8979714474136974,0.3735498549071048,0.2172000781691081,3.43951940536499,-5.609177112579346,1.0302753448486328,12,"[2.81421, 2.88457, 2.6735, 2.81421, 2.88457, 2.95492, 2.81421, 2.88457, 2.6735, 2.74386, 2.6735, 2.74386]","[1.22699, 1.22484, 1.13581, 1.22134, 1.22058, 1.21777, 1.13503, 1.21667, 1.06847, 1.06636, 1.06598, 1.06545]","[-0.0919572, -0.083171, 0.0371773, -0.0662009, -0.061867, -0.0420575, -0.0255839, -0.0309191, -0.0578358, -0.0319711, 0.0244959, -0.00440074]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",2025-08-13 22:11:11,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:12,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,0e876e1b-b67f-4ea1-96a8-0f668d36bf58,26,-62.0,-90.0,-82.0,-80.0,2.624295982395058,2.737342376978959,0.4015455702077493,-1.0883564395276633,0.6918714746023098,0.954697577580712,0.3817292548525787,0.1778500088504243,3.4281468391418457,-5.74034070968628,0.99431312084198,11,"[2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315, 2.6735, 2.46244, 2.53279, 2.60315]","[1.06568, 1.06568, 1.06569, 1.06658, 1.06549, 1.0656, 1.06559, 1.06544, 1.06656, 1.0672, 1.06707]","[-0.016307, -0.0165756, -0.0168725, -0.0356164, 0.00782927, 0.0136582, 0.0129982, -0.00283146, 0.0353081, 0.0440733, 0.0425047]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",2025-08-13 22:11:12,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:13,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,7dc63d9d-caec-c58d-1d54-994d79145fad,1,-60.0,-80.0,-71.0,-80.0,2.637109515663865,2.512544949365371,0.3039455099463074,-1.0792850470645807,0.4956582876007597,0.9304349150485725,0.4881626209756499,0.1636790124397332,3.062030792236328,-5.851391792297363,0.925830364227295,12,"[2.88457, 2.6735, 2.74386, 2.88457, 2.95492, 2.81421, 2.88457, 2.95492, 2.6735, 2.60315, 2.6735, 2.74386]","[1.22859, 1.06544, 1.13735, 1.21986, 1.21921, 1.21561, 1.21604, 1.21627, 1.06578, 1.06617, 1.06702, 1.14429]","[-0.0979801, 0.00300432, -0.052987, -0.0574909, -0.0531861, 0.0132636, -0.0221522, -0.0258073, -0.0195106, -0.0284584, 0.0418459, 0.0957214]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.44156, -0.294373, -0.294373, -0.294373]",2025-08-13 22:11:13,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:14,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f614f97a-168e-5a9a-a491-94a2e0cc469d,3,-61.0,-75.0,-79.0,-81.0,2.66954415457994,2.275977947630286,0.3236025682682912,-1.0457083115150254,0.4534769451481855,1.0566415198961825,0.3948724874643378,0.326204709679894,2.8026154041290283,-5.93390941619873,0.865521728992462,8,"[2.46244, 2.53279, 2.60315, 2.46244, 2.53279, 2.60315, 2.53279, 2.60315]","[1.13579, 1.13472, 1.13436, 1.13437, 1.13455, 1.13714, 1.13622, 1.07327]","[-0.0368581, -0.0191647, 0.00510743, -0.00634841, 0.0143113, 0.05108, 0.0419685, 0.0926278]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",2025-08-13 22:11:14,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:15,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,66220159-6eb4-86c9-4921-ca162344fac4,7,-61.0,-83.0,-73.0,-79.0,2.640801189566933,2.261006188614078,0.2226181628935766,-1.0043604719046186,0.3686669157589309,1.057097186758695,0.492797220352174,0.2882532992762062,,,,12,"[2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.88457, 2.6735, 2.74386, 2.6735, 2.74386, 2.81421]","[1.06544, 1.06553, 1.13962, 1.13433, 1.13579, 1.22283, 1.22948, 1.06584, 1.06598, 1.00456, 1.00475, 1.00572]","[0.0020175, -0.010419, -0.0700276, -0.00225258, -0.0369454, -0.0739397, -0.101119, -0.0210955, -0.024637, 0.020551, 0.0257792, 0.0434268]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 22:11:15,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:16,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,c7d3be4f-19f8-c404-b7f0-e52fbd58fb39,22,-60.0,-83.0,-80.0,-88.0,2.6333954712076406,2.409244659106723,0.3592993132036044,-1.0569734829260606,0.3787369603412793,1.1248875528324982,0.7308443071525839,0.188961066458128,2.53245210647583,-5.98831844329834,0.832789719104767,1,[2.53279],[1.13573],[0.0361431],[0.147187],2025-08-13 22:11:16,"[2.308, -6.865, 1.78]",2.7123438203885586
2025-08-13 22:11:19,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,471b3e7a-7551-1169-e115-2204ed70ff62,18,-60.0,,,,2.6354764652834284,,,,0.2887709512130904,,,,,,,2,"[2.6735, 2.74386]","[1.22642, 1.06742]","[0.0897041, 0.0467521]","[0.147187, 0.147187]",2025-08-13 22:11:19,"[2.308, -6.865, 1.78]",2.7123438203885586
