create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,timestamp,real_xyz,distance
2025-08-13 22:03:19,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,b8438421-90dd-a280-25f1-d33e5af43eaf,22,-75.0,-82.0,,-76.0,0.8676485620840005,-0.8996991731708862,,-1.5320393434509734,0.2584458021964672,0.3803099564391346,,0.9702285338468092,3.366485834121704,-5.440664291381836,0.448512852191925,5,"[5.27665, 5.34701, 5.41736, 5.34701, 5.41736]","[0.423053, 0.423605, 0.459682, 0.455439, 0.458087]","[0.144795, 0.152964, 0.166874, 0.103565, 0.146432]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",2025-08-13 22:03:19,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:20,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,ed2c00a1-a59e-fc63-3ae0-61b33fa4c0bd,2,-76.0,-83.0,,-81.0,0.8720411799859772,-0.9116984449364016,,-1.6758702823395368,0.2986318710708404,0.3186208258436754,,0.9732830464590752,3.555393695831299,-5.598645210266113,0.3463580906391144,14,"[5.27665, 5.34701, 5.41736, 5.48772, 5.27665, 5.34701, 5.41736, 5.48772, 5.55807, 5.34701, 5.41736, 5.48772, 5.55807, 5.34701]","[0.488795, 0.45494, 0.456884, 0.495934, 0.496794, 0.49589, 0.496178, 0.496997, 0.53358, 0.498989, 0.501325, 0.538311, 0.538386, 0.471366]","[0.0588154, 0.0932342, 0.1288, 0.173, 0.181855, 0.172541, 0.175563, 0.183878, 0.184358, 0.202604, 0.222417, 0.222925, 0.223476, 0.271251]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187]",2025-08-13 22:03:20,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:21,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,9a03372f-deb1-b8ad-7cb6-15aed85e3133,11,-75.0,-80.0,-52.0,-79.0,0.855602551841354,-0.9073075580891335,1.781920020107582,-1.52523376844333,0.301210177190687,0.3455876621466816,0.4223302109352727,0.9996538007310944,3.8684005737304688,-5.76923131942749,0.3812508583068847,10,"[5.27665, 5.34701, 5.41736, 5.27665, 5.34701, 5.41736, 5.34701, 5.41736, 5.34701, 5.41736]","[0.424858, 0.426674, 0.429846, 0.426601, 0.427422, 0.42881, 0.427155, 0.430352, 0.459262, 0.498932]","[0.16999, 0.191878, 0.224753, 0.191049, 0.200159, 0.214613, 0.197244, 0.229519, 0.161759, 0.202097]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]",2025-08-13 22:03:21,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:22,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,548b6ba6-f241-71a4-785f-24adb9864e9a,32,-75.0,-97.0,-58.0,-80.0,0.856808697499051,-0.943317224452531,1.7556804265192496,-1.5867308185451674,0.3820120159813179,0.2582573336150736,0.5057829269854549,1.0007854444572963,4.010793209075928,-6.03994083404541,0.335140734910965,10,"[5.34701, 5.41736, 5.48772, 5.41736, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772]","[0.458296, 0.423759, 0.423937, 0.49712, 0.420626, 0.42171, 0.423074, 0.421227, 0.422588, 0.423854]","[0.149286, 0.155159, 0.15766, 0.185101, 0.101022, 0.122584, 0.14512, 0.113503, 0.137521, 0.156506]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 22:03:22,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:23,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,2d4559fc-67fb-48ec-c54f-84a0537226b5,10,-78.0,-94.0,-53.0,-78.0,0.8680054256700711,-0.9746755468140504,1.7524643931868698,-1.6491057797003494,0.3715355397271097,0.2737915688982626,0.5610996124350589,0.93576489907523,4.078439235687256,-6.292613983154297,0.286383718252182,18,"[5.27665, 5.34701, 5.41736, 5.48772, 5.2063, 5.27665, 5.34701, 5.41736, 5.48772, 5.2063, 5.27665, 5.34701, 5.27665, 5.34701, 5.34701, 5.41736, 5.48772, 5.55807]","[0.421, 0.455366, 0.458094, 0.461276, 0.387673, 0.423279, 0.421399, 0.423725, 0.46268, 0.389819, 0.426878, 0.427442, 0.429718, 0.430759, 0.456578, 0.491818, 0.494867, 0.496194]","[0.108959, 0.102125, 0.146533, 0.184958, 0.12681, 0.1482, 0.116807, 0.154682, 0.199439, 0.162734, 0.194176, 0.200372, 0.223527, 0.233286, 0.123896, 0.121463, 0.161301, 0.175728]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:03:23,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:24,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,8e7a0b22-d844-b312-9293-4330ffe3e499,13,-79.0,-89.0,-54.0,-81.0,0.8652000517777817,-1.0430335656742042,1.784296625064369,-1.640277134370628,0.3323423638861452,0.2349156587669106,0.6639053536792788,0.9038052349395704,4.174267768859863,-6.503314971923828,0.1667545586824417,4,"[5.41736, 5.48772, 5.34701, 5.34701]","[0.493833, 0.49468, 0.422426, 0.423673]","[0.149033, 0.15915, 0.134902, 0.153938]","[0.147187, 0.147187, -0.294373, -0.147187]",2025-08-13 22:03:24,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:25,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,77a134f8-0407-1699-7f3e-e40616df6f63,4,-81.0,,-53.0,-80.0,0.8566345267637598,,1.7372881033989445,-1.5171729124558786,0.3755885713005876,,0.6149721654940538,0.8813131084791426,4.114032745361328,-6.589179039001465,-0.640029788017273,12,"[5.34701, 5.41736, 5.48772, 5.55807, 5.27665, 5.34701, 5.41736, 5.48772, 5.48772, 5.41736, 5.48772, 5.55807]","[0.460223, 0.497109, 0.498849, 0.501541, 0.464257, 0.463084, 0.462875, 0.460136, 0.530805, 0.534718, 0.535027, 0.500818]","[0.173238, 0.18499, 0.201345, 0.224149, 0.21447, 0.203409, 0.201372, 0.172226, 0.157021, 0.194393, 0.197026, 0.218277]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 22:03:25,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:26,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,fc8b9368-839a-4a8f-6ccb-1ef51aaa002c,15,-78.0,-83.0,-55.0,-78.0,0.9006326111329588,-1.1040849357676168,1.7261656774223373,-1.2487630261989344,0.3852357391913452,0.1862519159049744,0.7137602619177801,0.8390623241011446,3.7525458335876474,-6.552016258239746,-1.4088280200958252,12,"[5.2063, 5.27665, 5.34701, 5.41736, 5.2063, 5.27665, 5.34701, 5.2063, 5.27665, 5.34701, 5.41736, 5.48772]","[0.426496, 0.429345, 0.430541, 0.431222, 0.422866, 0.423263, 0.425133, 0.424355, 0.425946, 0.428155, 0.434768, 0.442408]","[0.189858, 0.219909, 0.231273, 0.237482, 0.141916, 0.147959, 0.173492, 0.163387, 0.183435, 0.207932, 0.267228, 0.320991]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:03:26,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:27,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f6be7189-9c48-a198-4775-b2453221cb15,19,-76.0,-91.0,-53.0,-91.0,0.9336371665223108,-1.0766222854486651,1.7266461116829876,-1.2705464854932915,0.3673846369835714,0.1766996564175646,0.7968638708385664,0.6651497156986182,3.295382022857666,-6.42185926437378,-2.012804746627808,7,"[5.41736, 5.34701, 5.41736, 5.48772, 5.34701, 5.41736, 5.48772]","[0.425156, 0.458782, 0.460057, 0.46269, 0.453733, 0.454993, 0.456624]","[0.173781, 0.15569, 0.171311, 0.199541, 0.0613334, 0.0943832, 0.124639]","[0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 22:03:27,"[5.9, -6.865, 1.78]",5.458903278131973
2025-08-13 22:03:28,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,a8ed7361-38a4-f2a6-0c54-bae0d8474c00,34,-72.0,,-59.0,-84.0,0.9161737539902252,,1.749149822894157,-1.3589519820912357,0.4038227060978216,,0.7581556233425917,0.7535990212964935,2.8808066844940186,-6.33853006362915,-2.697421073913574,1,[5.27665],[0.425765],[0.181272],[0.147187],2025-08-13 22:03:28,"[5.9, -6.865, 1.78]",5.458903278131973
