create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp,real_xyz,distance
2025-06-28 12:14:42,d500a44f-2051-d64b-3d63-8985cc792954,60549656-83ec-e999-9ef0-8a5d6f392b1f,26,-78.0,-90.0,-61.0,-90.0,3.0153076852271075,-2.264512240189168,2.687316493798475,-2.505730719084185,0.5476470203731735,0.2561781205282646,0.3574775778599356,0.2156751188394151,,,,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:14:42,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:51,d500a44f-2051-d64b-3d63-8985cc792954,c5d44dea-c71f-f0e3-008c-0cbc705650ae,27,-74.0,,-63.0,-84.0,2.868605858683438,,2.658615074098473,-2.3253867763862,0.5506780638783335,,0.4062751112771348,0.3307213310201276,6.30517578125,-7.15846061706543,-0.0206434242427349,0,[],[],[],[],"[-1.88308, 1.05895]","[2.07058, 2.74131]","[-0.294165, 0.308874]","[0, 0]",2025-06-28 12:14:51,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:52,d500a44f-2051-d64b-3d63-8985cc792954,3e9c7052-c162-b794-7e31-a370f3e9ffc2,27,-77.0,-84.0,-64.0,-84.0,-3.033542082894772,-2.362366366018604,2.6244238141273817,-2.295751386091906,0.5161761794555981,0.3120336966244462,0.3765902527655937,0.4775055158205072,6.19094467163086,-7.12134313583374,-0.0832954794168472,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:14:52,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:52,d500a44f-2051-d64b-3d63-8985cc792954,01b159e0-7a7d-527a-26b1-60ea9334e2f2,31,-75.0,-82.0,-64.0,-88.0,-3.0332776309985263,-2.359886430411521,2.6464641353088774,-2.3232828791250366,0.5324708304537888,0.309266572383313,0.3268405393901505,0.6327875147641933,6.16651725769043,-7.130162715911865,-0.2689779996871948,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:14:52,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:53,d500a44f-2051-d64b-3d63-8985cc792954,8b363750-4137-a9bf-00e1-6df41d2c124a,18,-72.0,-81.0,-59.0,-76.0,-3.064934893192407,-2.355945750946532,2.666129982062458,-2.360759148300741,0.5318019442565018,0.2225104047379693,0.2898999983572295,0.7779713394865171,6.166687488555908,-7.164056301116943,-0.9452509880065918,1,[6.12091],[-0.165211],[0.317312],[-0.147187],[],[],[],[],2025-06-28 12:14:53,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:55,d500a44f-2051-d64b-3d63-8985cc792954,c0f982ee-c2b8-a165-e4a4-655f38c8cd59,29,-76.0,-86.0,-64.0,,-3.0735350393006,-2.08631640322644,2.6296654477848755,,0.6724280683787776,0.2643886628137357,0.3045994491519764,,6.109576225280762,-7.199142932891846,-1.186033010482788,0,[],[],[],[],"[0.59802, -1.88308, 1.05895]","[1.02823, 2.07058, 2.74131]","[0.12502, -0.294165, 0.308874]","[0, 0, 0]",2025-06-28 12:14:55,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:56,d500a44f-2051-d64b-3d63-8985cc792954,07e25253-f87f-95df-aecd-9159baf229ca,13,,,-60.0,,,,2.60701313218488,,,,0.1773528632539338,,,,,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:14:56,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:57,d500a44f-2051-d64b-3d63-8985cc792954,1e909e67-0598-6a40-68ad-205461b27b26,17,-75.0,-96.0,-60.0,-75.0,-3.028120685863697,-1.9976714884464983,2.6433785968699115,-2.305555813645033,0.7020474131275025,0.3030575454598477,0.2058986544777342,0.7864507112392748,6.04724645614624,-7.24057912826538,-1.3933838605880735,0,[],[],[],[],"[-1.88308, 1.05895]","[2.07058, 2.74131]","[-0.294165, 0.308874]","[0, 0]",2025-06-28 12:14:57,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:14:58,d500a44f-2051-d64b-3d63-8985cc792954,dc553a47-5fb9-9dc5-325a-23810479a316,3,-72.0,-88.0,-58.0,-81.0,-2.985367096671892,-2.3210940270251004,2.6009027753798017,-2.3931405239950143,0.6043328369391873,0.313269037185593,0.1992312642411527,0.8430263728047002,6.025746822357178,-7.248330116271973,-1.5560598373413086,0,[],[],[],[],"[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",2025-06-28 12:14:58,"[7.1, -6.865, 1.78]",6.188800368407435
2025-06-28 12:15:00,d500a44f-2051-d64b-3d63-8985cc792954,509f1f05-12b7-5da2-0f41-8b5354811ed0,28,-77.0,-82.0,-64.0,-91.0,-2.949890861474837,-2.3979384750149006,2.5987882254742787,-2.3949312335119832,0.6902191828829974,0.2960886520983556,0.2488443075184044,0.5373351607638458,,,,0,[],[],[],[],[1.05895],[2.74131],[0.308874],[0],2025-06-28 12:15:00,"[7.1, -6.865, 1.78]",6.188800368407435
