create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp,real_xyz,distance
2025-06-28 11:49:11,d500a44f-2051-d64b-3d63-8985cc792954,6853068f-6667-cada-82f1-d08857837247,7,-61.0,-75.0,-65.0,-73.0,2.6863657452893164,-1.0118386282455611,0.2838479647800244,-1.004902691502559,0.4913798527305202,0.2720375444253091,0.456300295377833,0.3862395178957097,,,,26,"[1.47746, 1.54782, 1.61817, 1.75888, 1.82924, 1.89959, 2.0403, 2.11066, 1.47746, 1.54782, 1.82924, 1.96995, 2.0403, 2.11066, 2.0403, 2.11066, 1.54782, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.61817, 1.75888, 1.82924, 1.89959]","[-0.601167, -0.601829, -0.565464, -0.539199, -0.539346, -0.542072, -0.715863, -0.675859, -0.602663, -0.604119, -0.635715, -0.715942, -0.716011, -0.675625, -0.717307, -0.717441, -0.561021, -0.530763, -0.53112, -0.532621, -0.599092, -0.599636, -0.562835, -0.534449, -0.534787, -0.536284]","[0.104832, 0.113633, 0.13052, 0.229383, 0.230434, 0.249007, 0.0075856, 0.0426132, 0.123804, 0.139738, 0.00297857, 0.0154617, 0.019937, 0.0351093, 0.0580625, 0.0606411, 0.0548841, 0.15657, 0.160368, 0.175423, 0.0702953, 0.0808183, 0.0936034, 0.192073, 0.194988, 0.207355]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:11,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:11,d500a44f-2051-d64b-3d63-8985cc792954,24967865-5cb6-b944-8a91-3494e94b4aa5,6,-62.0,-77.0,-63.0,-76.0,2.6948361954524227,-1.218800866038889,0.2861031295911035,-1.0261761554481663,0.5059786693255757,0.2528643158943655,0.5631081019501695,0.3295942479572924,,,,26,"[1.47746, 1.54782, 1.61817, 1.75888, 1.82924, 1.89959, 2.0403, 2.11066, 1.47746, 1.54782, 1.82924, 1.96995, 2.0403, 2.11066, 2.0403, 2.11066, 1.54782, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.61817, 1.75888, 1.82924, 1.89959]","[-0.601167, -0.601829, -0.565464, -0.539199, -0.539346, -0.542072, -0.715863, -0.675859, -0.602663, -0.604119, -0.635715, -0.715942, -0.716011, -0.675625, -0.717307, -0.717441, -0.561021, -0.530763, -0.53112, -0.532621, -0.599092, -0.599636, -0.562835, -0.534449, -0.534787, -0.536284]","[0.104832, 0.113633, 0.13052, 0.229383, 0.230434, 0.249007, 0.0075856, 0.0426132, 0.123804, 0.139738, 0.00297857, 0.0154617, 0.019937, 0.0351093, 0.0580625, 0.0606411, 0.0548841, 0.15657, 0.160368, 0.175423, 0.0702953, 0.0808183, 0.0936034, 0.192073, 0.194988, 0.207355]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:11,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:13,d500a44f-2051-d64b-3d63-8985cc792954,e2ee236c-fb0e-191d-5fc0-ef9b0c6a9c4f,2,-62.0,-77.0,-63.0,-77.0,2.693256940926006,-1.1939395914727269,0.2506186385946697,-1.057824362894341,0.5519551494895675,0.2080349424356549,0.5791392664480104,0.200037020273713,2.152446985244751,-6.99609136581421,1.0699670314788818,11,"[1.75888, 1.82924, 1.82924, 1.68853, 1.75888, 1.82924, 1.89959, 1.82924, 1.75888, 1.82924, 1.89959]","[-0.615729, -0.572689, -1.04265, -0.700895, -0.652967, -0.651595, -0.653208, -0.763413, -0.598652, -0.598586, -0.561575]","[0.228817, 0.198527, -0.215582, 0.249078, 0.213511, 0.205057, 0.214963, 0.106143, 0.0604649, 0.0588441, 0.0690763]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:13,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:14,d500a44f-2051-d64b-3d63-8985cc792954,6157bb44-f703-6d09-ab97-7eab39b0b25d,9,-61.0,-73.0,-64.0,-77.0,2.6852541418503173,-1.6591110095996682,0.2087598715291313,-1.040466677857531,0.476793652861129,0.214548651632582,0.6258930567551689,0.2106100694069502,2.154828786849976,-6.992122650146484,1.0076712369918823,24,"[1.47746, 1.54782, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.47746, 1.54782, 1.61817, 1.75888, 1.82924, 1.89959, 1.96995, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403]","[-0.568651, -0.566405, -0.526252, -0.52625, -0.561957, -0.676892, -0.675234, -0.570046, -0.568666, -0.568639, -0.530197, -0.530635, -0.531083, -0.531971, -0.529961, -0.533334, -0.535355, -0.719035, -0.676566, -0.643583, -0.659462, -0.768789, -0.717286, -0.675535]","[0.164232, 0.141349, 0.0956501, 0.0956143, 0.0773574, 0.066239, 0.0160298, 0.176886, 0.164377, 0.164122, 0.150327, 0.155174, 0.159979, 0.169079, 0.14764, 0.182108, 0.19978, -0.0855562, -0.0598062, 0.145208, 0.249306, -0.149598, -0.0576532, -0.0317205]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:14,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:15,d500a44f-2051-d64b-3d63-8985cc792954,ccfa1363-77d3-db01-e7be-a996134bb63a,33,-61.0,-77.0,-74.0,-69.0,2.640804385360241,-1.7945118452156403,0.1597563758911283,-1.05794939830752,0.5455177232131143,0.1247547909017315,0.6717379101822835,0.1584629617734608,2.1492908000946045,-7.007967948913574,0.9963568449020386,22,"[1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.82924, 1.47746, 1.54782, 1.61817]","[-0.601904, -0.602497, -0.568209, -0.714041, -0.488485, -1.09928, -0.488951, -0.489658, -0.60385, -0.605153, -0.608009, -0.720481, -0.45311, -1.16112, -0.454566, -0.45611, -0.606839, -0.610764, -0.491268, -0.560836, -0.599193, -0.599703]","[0.114583, 0.121843, 0.160002, 0.303305, 0.0479324, 0.632102, 0.0636108, 0.0818343, 0.136945, 0.149996, 0.175096, 0.325992, 0.0347082, 0.670368, 0.0846664, 0.115987, 0.165302, 0.196117, 0.112735, 0.0492223, 0.072374, 0.082013]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:15,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:16,d500a44f-2051-d64b-3d63-8985cc792954,cec5a282-273f-1859-4793-2b71a3572eca,28,-59.0,-80.0,-78.0,-71.0,2.593482675950623,-1.7510570457088173,0.1965255757974162,-0.9903988498898784,0.478209489165156,0.1187084831208701,0.475259339178107,0.1497200702308397,2.137848377227783,-7.025623321533203,0.9664698839187622,1,[1.54782],[-0.642607],[0.136013],[0.147187],[],[],[],[],2025-06-28 11:49:16,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:17,d500a44f-2051-d64b-3d63-8985cc792954,d31c5d96-fb31-814d-243d-1d4c0659e20e,19,-58.0,-76.0,-76.0,-75.0,2.6383707887561263,-1.722735259622206,0.3238699496417352,-1.0916917824768786,0.3634183578826027,0.1205613691269143,0.3007134643578736,0.1427862806614662,2.139312505722046,-7.031832218170166,1.015903115272522,16,"[1.54782, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.75888, 1.82924, 1.89959, 1.47746, 1.54782, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959]","[-0.603634, -0.52857, -0.529669, -0.533549, -0.611645, -0.60672, -0.524359, -0.489677, -0.493014, -0.60105, -0.600833, -0.603308, -0.567058, -0.526493, -0.527017, -0.4946]","[0.134654, 0.130669, 0.144247, 0.184079, 0.202347, 0.164271, 0.0512936, 0.0822671, 0.13851, 0.103194, 0.100099, 0.13111, 0.148388, 0.0998842, 0.108502, 0.158224]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:17,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:19,d500a44f-2051-d64b-3d63-8985cc792954,c49c5166-e1a9-1774-4b22-020e1fce3121,14,-58.0,-81.0,-71.0,-81.0,2.64452801719639,-1.9073455863864992,0.2648082271987209,-1.0610667615215124,0.284955340450793,0.185054625257902,0.2077353534577778,0.15802948237178,2.1637232303619385,-7.040055751800537,1.1028000116348269,9,"[1.82924, 1.89959, 1.75888, 1.82924, 1.89959, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.676653, -0.675232, -0.658208, -0.656265, -0.683306, -0.646658, -0.641173, -0.675344, -0.675821]","[0.0615844, 0.0158228, 0.242857, 0.232463, 0.142065, 0.17085, 0.121177, 0.0230396, -0.0414757]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:19,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:20,d500a44f-2051-d64b-3d63-8985cc792954,aadd8f6c-e19b-7950-4a4e-2a7ba871ea37,9,-63.0,-75.0,-64.0,-72.0,2.598739223310221,-2.0292858737468293,0.1820627468655229,-1.021599779430974,0.2888586690814949,0.1983566821391707,0.2935963660817186,0.2037102351414752,,,,6,"[1.47746, 1.40711, 1.47746, 1.54782, 1.61817, 1.68853]","[-0.568698, -0.606741, -0.570942, -0.574278, -0.678115, -0.7287]","[0.164676, 0.164459, 0.184526, 0.21039, 0.328655, 0.352307]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 11:49:20,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:24,d500a44f-2051-d64b-3d63-8985cc792954,cd58a0f1-aa27-2b40-3d42-b6b0e8f8d31c,15,-60.0,-72.0,-69.0,-79.0,2.659461959325118,-1.891614027511292,0.2172566869870291,-1.053757982225899,0.3998450086936793,0.2795393696104397,0.4213030629923428,0.3948225531938988,2.176701068878174,-7.027490615844727,1.3227111101150513,14,"[1.75888, 1.82924, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.75888, 1.82924, 1.47746, 1.68853, 1.75888, 1.82924, 1.89959]","[-0.678635, -0.706982, -0.710575, -0.654622, -0.609242, -0.607102, -0.601537, -0.659517, -0.653649, -0.561979, -0.609759, -0.599383, -0.598424, -0.597683]","[0.330541, 0.275769, 0.290179, 0.223244, 0.184825, 0.167556, 0.109841, 0.249584, 0.21758, 0.0778009, 0.188739, 0.0761159, 0.0546598, 0.0284832]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:24,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:25,d500a44f-2051-d64b-3d63-8985cc792954,a18cee80-527c-1848-8f56-784d91880d50,10,-62.0,-74.0,-64.0,-77.0,2.645856401948121,-1.9951285690796363,0.198297376870646,-1.04321998695051,0.3339795421662714,0.2099715765356037,0.4824402534518831,0.3623839528257023,,,,11,"[1.75888, 1.82924, 1.47746, 1.75888, 1.82924, 1.89959, 1.75888, 1.82924, 1.75888, 1.82924, 1.89959]","[-0.675231, -0.67904, -0.612289, -0.677713, -0.6812, -0.681428, -0.678772, -0.685352, -0.636153, -0.63707, -0.67518]","[0.0157723, 0.0985298, 0.206765, 0.0801464, 0.122587, 0.124844, 0.0951108, 0.158615, 0.0346024, 0.0606128, 0.0110103]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:25,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:25,d500a44f-2051-d64b-3d63-8985cc792954,90eab75c-1894-1930-531f-f230d5ccba6a,24,-58.0,-81.0,-69.0,-74.0,2.65368716081739,-1.8660554042136923,0.2195904150502655,-1.0069400097364694,0.3523875446474945,0.2283030297802438,0.4495753142826785,0.3576996522053347,,,,11,"[1.75888, 1.82924, 1.47746, 1.75888, 1.82924, 1.89959, 1.75888, 1.82924, 1.75888, 1.82924, 1.89959]","[-0.675231, -0.67904, -0.612289, -0.677713, -0.6812, -0.681428, -0.678772, -0.685352, -0.636153, -0.63707, -0.67518]","[0.0157723, 0.0985298, 0.206765, 0.0801464, 0.122587, 0.124844, 0.0951108, 0.158615, 0.0346024, 0.0606128, 0.0110103]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:25,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:27,d500a44f-2051-d64b-3d63-8985cc792954,c9d53aa0-5f83-5433-f8c2-8f33697deb33,13,-62.0,-81.0,-72.0,-72.0,2.6368128395184303,-1.876937879376084,0.210095713131915,-1.043409470862069,0.388142013599435,0.1973560492938439,0.2718012554575919,0.2192094831458433,2.1665234565734863,-7.030592441558838,1.3829587697982788,3,"[1.82924, 1.89959, 1.96995]","[-0.71991, -0.71824, -0.717766]","[-0.096487, -0.0741998, -0.066486]","[-0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:27,"[2.308, -6.865, 1.78]",1.6595764519900849
2025-06-28 11:49:28,d500a44f-2051-d64b-3d63-8985cc792954,34bb31d3-5fd3-2c6c-9f1c-3ca027c0739c,35,-63.0,-82.0,-72.0,-77.0,2.5664350792875603,-1.9407642633253583,0.1872463236112532,-1.0305294917240642,0.3643360166152167,0.1834336756156685,0.4623159102271312,0.1633277914262222,2.1506593227386475,-7.042317867279053,1.4381245374679563,6,"[1.75888, 1.82924, 1.75888, 1.75888, 1.82924, 1.82924]","[-0.505808, -0.537534, -0.979542, -0.441648, -0.46975, -1.13091]","[0.255793, 0.217099, -0.443278, 0.31612, 0.259565, -0.528727]","[0, 0, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:49:28,"[2.308, -6.865, 1.78]",1.6595764519900849
