distance,MSE_BLE,RMSE_BLE,MSE_MMW,RMSE_MMW,MSE_Fusion,RMSE_Fusion,x,y,filter_replace_rate,threshold
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.1310962443114971,1.063530086227699,7.1,-6.865,69.17,0.35
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.4
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.4
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.520623732907735,0.7215426064396578,4.7,-6.865,26.89,0.4
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7155772710801763,0.8459180049391172,5.9,-6.865,45.0,0.4
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.2361874674043671,1.1118396770237906,7.1,-6.865,62.5,0.4
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.45
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.45
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5441244656248134,0.7376479279607674,4.7,-6.865,18.49,0.45
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7165315074605001,0.8464818411876891,5.9,-6.865,42.5,0.45
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.3010735247789138,1.1406460997079304,7.1,-6.865,52.5,0.45
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.5
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.5
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5572601664774219,0.7464986044711818,4.7,-6.865,13.45,0.5
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7174680462448308,0.8470348553895707,5.9,-6.865,40.83,0.5
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.3195425101081997,1.148713415133731,7.1,-6.865,49.17,0.5
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.55
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.55
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5687001951196232,0.7541221354128409,4.7,-6.865,8.4,0.55
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7188087476829729,0.8478258946758898,5.9,-6.865,40.0,0.55
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.391472188660552,1.1796067940888404,7.1,-6.865,41.67,0.55
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.6
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.6
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5687955532217516,0.7541853573371413,4.7,-6.865,6.72,0.6
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7201638876887307,0.8486247036757361,5.9,-6.865,37.5,0.6
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.3854709087845987,1.177060282561857,7.1,-6.865,37.5,0.6
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.65
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.65
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5787027967657187,0.760725178212026,4.7,-6.865,1.68,0.65
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7212928072004742,0.8492895897162959,5.9,-6.865,35.0,0.65
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4105809661170565,1.1876788143757793,7.1,-6.865,30.83,0.65
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.7
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.7
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.7
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7212520976109159,0.8492656225297924,5.9,-6.865,35.0,0.7
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4152945718022811,1.1896615366574987,7.1,-6.865,25.0,0.7
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.75
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.75
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.75
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7224082973633277,0.8499460555607795,5.9,-6.865,34.17,0.75
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4238004476309327,1.1932310956520253,7.1,-6.865,22.5,0.75
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.8
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.8
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.8
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7236778244164888,0.8506925557547149,5.9,-6.865,32.5,0.8
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4520829690710126,1.2050240533163696,7.1,-6.865,19.17,0.8
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.85
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.85
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.85
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7246873995149482,0.8512857331794937,5.9,-6.865,31.67,0.85
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.425324543541382,1.1938695672230621,7.1,-6.865,16.67,0.85
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.9
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.9
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.9
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.725483698627761,0.8517533085511092,5.9,-6.865,30.0,0.9
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4297457131851428,1.19571974692448,7.1,-6.865,14.17,0.9
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,0.95
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,0.95
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,0.95
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7280640990192899,0.853266722085943,5.9,-6.865,27.5,0.95
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4253956322107726,1.1938993392287194,7.1,-6.865,11.67,0.95
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.0
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.0
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.0
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7321623931997389,0.8556648837014049,5.9,-6.865,24.17,1.0
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4238186869467906,1.1932387384537892,7.1,-6.865,10.0,1.0
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.05
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.05
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.05
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7321821584153295,0.8556764332475971,5.9,-6.865,24.17,1.05
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4171264599364406,1.190431207561546,7.1,-6.865,6.67,1.05
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.1
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.1
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.1
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7359412464485112,0.8578701804168922,5.9,-6.865,20.83,1.1
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.424767270629906,1.1936361550447045,7.1,-6.865,5.0,1.1
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.15
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.15
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.15
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7380026379739866,0.8590707991626689,5.9,-6.865,19.17,1.15
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,1.67,1.15
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.2
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.2
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.2
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7391190780446034,0.8597203487440572,5.9,-6.865,18.33,1.2
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,1.67,1.2
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.25
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.25
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.25
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7419268037386143,0.8613517305599463,5.9,-6.865,15.83,1.25
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,0.83,1.25
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.3
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.3
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.3
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7438734312631697,0.8624809744354769,5.9,-6.865,14.17,1.3
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,0.83,1.3
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.35
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.35
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.35
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7462438531916138,0.8638540693841835,5.9,-6.865,12.5,1.35
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,0.83,1.35
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.4
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.4
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.4
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7493316064468033,0.8656394205711772,5.9,-6.865,9.17,1.4
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,0.0,1.4
1.6615035359577175,0.09422543510545776,0.3069616182936521,0.43330495505617966,0.6582590334026414,0.27341019294982655,0.5228864053977944,2.308,-6.865,0.0,1.45
2.706785732192336,0.46438786102702834,0.6814600949630347,1.735676068965517,1.317450594506495,0.3303360773236298,0.574748707979087,3.503,-6.865,0.0,1.45
3.8423495416216364,0.8170472604542045,0.9039066657870184,0.6410709459459456,0.8006690614392101,0.5840481426235271,0.7642304250836439,4.7,-6.865,0.0,1.45
5.009555868537649,2.143508241446212,1.4640724850382962,0.746708333333333,0.8641228693498009,0.7508646552890698,0.8665244689499944,5.9,-6.865,6.67,1.45
6.1893174098603145,3.723870892436971,1.9297333734060182,1.402699074074074,1.1843559743903325,1.4303646005788848,1.1959785117546573,7.1,-6.865,0.0,1.45
