create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp,real_xyz,distance
2025-06-28 11:37:11,d500a44f-2051-d64b-3d63-8985cc792954,7dddbd9d-1d60-369b-8fee-bce8a5b5aa37,27,-51.0,-81.0,,-78.0,1.6804929973596965,-1.3838589298700923,,-0.7863734129886353,0.9796366164507044,0.1723090525311623,,0.2209809013896663,1.0232652425765991,-6.537614822387695,1.157022476196289,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:11,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:11,d500a44f-2051-d64b-3d63-8985cc792954,ec7eba6f-9723-7452-772e-713ee8d08364,16,-53.0,-79.0,,-84.0,1.6905043525295222,-1.413669689322167,,-0.7240687592862315,0.8885538440089046,0.2690131588228743,,0.2245393839487166,1.0108641386032104,-6.561486721038818,1.0485912561416626,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:11,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:12,d500a44f-2051-d64b-3d63-8985cc792954,f2afe2b9-d47f-b99d-9c7b-f6881d82ec0f,34,-62.0,-77.0,-72.0,-69.0,1.6928548585076262,-1.3968917744546678,0.1332009313975121,-0.7254911536244429,0.8434454212022241,0.2940006339351926,0.2050845094877402,0.2752299089135007,0.969334363937378,-6.598053932189941,0.964124321937561,1,[0.984975],[-1.14758],[-0.110115],[0],[],[],[],[],2025-06-28 11:37:12,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:19,d500a44f-2051-d64b-3d63-8985cc792954,7e6c06b6-3242-097d-d4e6-1220026e9b68,6,-57.0,-73.0,-70.0,-75.0,1.924247870876905,-1.3933736054966184,0.1896559517655569,-0.8734268227011455,0.8314924218606488,0.1491249868852615,0.112413061587167,0.1105374721328299,1.0813885927200315,-6.70410442352295,0.9450954794883728,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:19,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:22,d500a44f-2051-d64b-3d63-8985cc792954,d449f18a-b8f0-ccae-ab40-5a48cbdce5bc,20,-60.0,-84.0,-69.0,-74.0,1.865944350396236,-1.4569619028444407,0.1594322691864656,-0.8550691206750113,0.8586911529155734,0.3095315569117758,0.065251229227927,0.114024357270449,1.0878795385360718,-6.713501930236816,1.1710221767425537,4,"[1.05533, 0.984975, 0.984975, 1.05533]","[-1.04421, 1.45297, -0.760428, -0.960674]","[-0.219695, 0.336108, -0.0709079, -0.131516]","[0, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 11:37:22,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:22,d500a44f-2051-d64b-3d63-8985cc792954,0582b65f-8b28-becd-5f58-1c89ddd8b092,27,-56.0,-80.0,-75.0,-79.0,1.8530221601549537,-1.3787034494738626,0.0713639287825263,-0.9724996110454012,0.8533234851594915,0.3088983570730959,0.1276804231619949,0.2186418636490066,1.0786136388778689,-6.740968704223633,1.223329782485962,4,"[1.05533, 0.984975, 0.984975, 1.05533]","[-1.04421, 1.45297, -0.760428, -0.960674]","[-0.219695, 0.336108, -0.0709079, -0.131516]","[0, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 11:37:22,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:23,d500a44f-2051-d64b-3d63-8985cc792954,dbab02a0-27a1-ee24-c275-8251197122b9,9,-57.0,-78.0,-72.0,-78.0,1.8815440827974843,-1.4376860760325014,0.0783318234586096,-0.8791544832575788,0.8954001653812257,0.3093220660025275,0.2265694783581704,0.16187761698889,1.036523699760437,-6.775716304779053,1.2375987768173218,4,"[0.984975, 1.05533, 0.984975, 1.05533]","[-1.23024, -1.22805, -1.36666, -1.24155]","[-0.103758, -0.0959897, -0.146473, -0.136375]","[0, 0, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:37:23,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:25,d500a44f-2051-d64b-3d63-8985cc792954,f2ab4fdd-4f8d-e6f2-4dbf-2cfe1dc67371,17,-60.0,-85.0,-69.0,-67.0,1.904086676160569,-1.4067105830776812,0.0914090096753347,-0.9327351538611012,0.9257107335908809,0.207617491934785,0.3707593281378925,0.1509805943090447,0.966201424598694,-6.811033248901367,1.2005019187927246,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:37:25,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:48,d500a44f-2051-d64b-3d63-8985cc792954,80a6deff-2c6f-830f-02a2-cc51124f194e,9,-60.0,-74.0,-69.0,-78.0,1.7037248168128938,-1.4794839898671317,0.1781457695342344,-0.6845884613902429,0.968619185600074,0.202155748013196,0.1186794962768803,0.1710080151148745,1.1324676275253296,-6.901893615722656,1.407385230064392,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:37:48,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:49,d500a44f-2051-d64b-3d63-8985cc792954,84498646-ceee-44a1-7df6-c6507e303ed8,10,-59.0,-72.0,-73.0,-76.0,1.6508232522873416,-1.5247035330702958,0.2235231050319855,-0.6698132436624833,0.9795503966104132,0.1619368723231443,0.1163387524486472,0.1141583725299289,1.1096543073654177,-6.8822174072265625,1.420244216918945,0,[],[],[],[],"[0.664141, 0.292554]","[0.773326, 1.34491]","[-0.27314, -0.292554]","[0, 0]",2025-06-28 11:37:49,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:50,d500a44f-2051-d64b-3d63-8985cc792954,93ea77c1-f9d0-fed8-8fe4-99c254f82362,7,-61.0,-71.0,-73.0,-80.0,1.6619984088535322,-1.673477964732319,0.2022878574480207,-0.7267937057136007,0.9439724952387448,0.1768707645176022,0.1368820691695174,0.1914209784227637,1.0978983640670776,-6.868140697479248,1.4316295385360718,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:37:50,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:52,d500a44f-2051-d64b-3d63-8985cc792954,59c5c165-4a76-79ed-6dd0-a7d724391a65,7,-60.0,-73.0,-74.0,-73.0,1.7451492223046403,-1.6840098347372003,0.2679813836375503,-0.769354215726375,0.9346410450952164,0.2070142526583684,0.1542489754016012,0.1391011814373395,1.0952770709991455,-6.8594069480896,1.4382513761520386,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:37:52,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:53,d500a44f-2051-d64b-3d63-8985cc792954,13849f10-d32a-89e0-aa65-f05da0e953c9,24,-58.0,-77.0,-74.0,-76.0,1.7942238243437485,-1.5188409834046497,0.2159730433416109,-0.7068444986200351,0.8620520622112533,0.1478821561835488,0.1659147694643684,0.1319382601456783,1.103384256362915,-6.851819515228272,1.4691952466964722,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:53,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:53,d500a44f-2051-d64b-3d63-8985cc792954,af363092-cce3-ea4c-dc51-a7be05d230f4,20,-57.0,-77.0,-75.0,-83.0,1.825948997145426,-1.5675651134443036,0.1977655436009572,-0.7327618497164682,0.875170061371684,0.1233424999309057,0.1925816339600907,0.1411834238698884,1.127261996269226,-6.839786052703857,1.4986652135849,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:53,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:55,d500a44f-2051-d64b-3d63-8985cc792954,74d2fa4c-d474-acde-5880-7b2beb3e5c2f,15,-57.0,-75.0,-74.0,-77.0,1.7632709682581935,-1.517306203668437,0.2448339863909086,-0.7740040949896533,0.834726564688441,0.131204692423416,0.2785891204439858,0.151298142979523,1.149407148361206,-6.822908401489258,1.5132830142974854,9,"[0.844264, 0.914619, 0.984975, 0.844264, 0.844264, 0.914619, 0.914619, 0.984975, 1.05533]","[-1.14453, -1.06952, -1.24766, -1.16036, -1.15193, -1.07377, -0.569243, -1.25201, -1.0292]","[-0.0968254, -0.0670002, -0.29872, -0.152909, -0.126518, -0.0954661, 0.169723, -0.303379, -0.323275]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",[],[],[],[],2025-06-28 11:37:55,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:56,d500a44f-2051-d64b-3d63-8985cc792954,2351f013-919f-7f82-d306-66d10de59dfc,7,-53.0,-73.0,-69.0,-76.0,1.7541011719928323,-1.5210318328754031,0.1643434045526808,-0.8196663887240428,0.9252920180884932,0.1415912204118068,0.1957745976595276,0.1107203064640422,1.1677424907684326,-6.801438808441162,1.5336872339248655,10,"[0.914619, 0.984975, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[-1.05914, -1.05896, -1.06067, -0.724693, -1.04322, -1.04444, -1.04466, -1.02747, -1.03014, -1.02944]","[-0.25496, -0.254563, -0.258224, 0.716278, -0.217094, -0.220271, -0.220844, -0.169333, -0.178474, -0.176148]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",[],[],[],[],2025-06-28 11:37:56,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:57,d500a44f-2051-d64b-3d63-8985cc792954,5e3ca927-dbd4-ad1a-ae0b-9364092cedb3,2,-61.0,-74.0,-83.0,-78.0,1.6738723788897596,-1.1507147559260325,0.2102512417395757,-0.813992524021629,0.7724430831167033,0.1138792982148238,0.2109578782453146,0.1495977146235074,1.1640658378601074,-6.792617321014404,1.537034511566162,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:57,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:58,d500a44f-2051-d64b-3d63-8985cc792954,6e772f18-3fd5-0707-b7ad-df6fc2d4bf47,21,-56.0,-84.0,-73.0,-75.0,1.7197202949521275,-1.2008829850667813,0.2164896965930863,-0.8315307713803458,0.806524554271856,0.1483213613815733,0.1946346814891895,0.1458117814626076,1.176390290260315,-6.789183139801025,1.553781270980835,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:58,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:58,d500a44f-2051-d64b-3d63-8985cc792954,bf81b3d4-43d9-6f15-26cb-5da60d459b08,20,-58.0,-78.0,-75.0,-77.0,1.7212026104148657,-1.319764232440992,0.1928493482286709,-0.837548982811707,0.8722685473640427,0.1248870085274755,0.1907229805458108,0.1586157606410042,1.17242968082428,-6.7962965965271,1.5764143466949463,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:37:58,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:37:59,d500a44f-2051-d64b-3d63-8985cc792954,c26e37a1-8590-b63e-e610-2a3756763ead,24,-58.0,-83.0,,-79.0,1.7210348312661905,-1.3162641729783553,,-0.8101905952494318,0.8399403683125436,0.122244703317683,,0.1564313360463803,1.1773744821548462,-6.80683708190918,1.58709442615509,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:37:59,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:38:01,d500a44f-2051-d64b-3d63-8985cc792954,e31e3a72-2efd-a20d-b377-e068a0e2dd68,19,-56.0,-78.0,,-75.0,1.6886198997421822,-1.2666697218944638,,-0.7959149865421712,0.8613023823643962,0.1778040859663772,,0.1329733309928512,1.1763924360275269,-6.8187894821167,1.5995997190475464,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:38:01,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:38:01,d500a44f-2051-d64b-3d63-8985cc792954,3249a4c5-853b-83eb-acdd-776a909552f5,26,-59.0,-79.0,,-80.0,1.646194678312784,-1.3307417824542986,,-0.7374463500739176,0.918357213188954,0.2055368973331606,,0.1557004647747217,1.179003119468689,-6.812775135040283,1.6143184900283811,0,[],[],[],[],[0.292554],[1.34491],[-0.292554],[0],2025-06-28 11:38:01,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:38:02,d500a44f-2051-d64b-3d63-8985cc792954,85938a90-70a1-d211-703e-414d0e06e00b,0,-62.0,-81.0,,-63.0,1.6553751272225052,-1.376454942565509,,-0.7489735765362165,0.9960070676714216,0.1840394615398775,,0.1468911107181462,1.1666972637176514,-6.807869911193848,1.6207400560379028,5,"[0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[-1.03147, -1.02666, -1.175, -1.02904, -1.02726]","[-0.182841, -0.166459, -0.189047, -0.174779, -0.168592]","[0, 0, 0.147187, 0.147187, 0.147187]",[],[],[],[],2025-06-28 11:38:02,"[1.102, -6.865, 1.78]",1.0206243187382904
2025-06-28 11:38:03,d500a44f-2051-d64b-3d63-8985cc792954,0fe2e227-22c1-10ef-b755-f7caf2cbaabe,13,-57.0,,,,1.692978429182206,,,,1.172026169917173,,,,,,,0,[],[],[],[],[0.292554],[1.35864],[-0.22012],[0],2025-06-28 11:38:03,"[1.102, -6.865, 1.78]",1.0206243187382904
