numObj,x,y,z,velocity,timestamp
16,"[3.40032, 3.44305, 3.51408, 3.58474, 3.25486, 3.30825, 3.36083, 3.40711, 3.28058, 3.34508, 3.43584, 3.12601, 3.27491, 3.30085, 3.6161, 3.61617]","[0.329791, 0.224258, 0.114327, 0, 0.215463, 0.21986, 0.224258, 0.228655, 0.21986, 0.224258, 0.228655, 0, 0, 0.112129, 0, 0]","[0.838885, 0.984764, 1.01127, 1.02655, 1.11539, 1.1755, 1.23658, 1.31292, 1.25065, 1.27857, 1.23579, 1.45352, 1.28439, 1.4023, 0.909961, 1.16495]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:42
10,"[3.33683, 3.4431, 3.51901, 3.34854, 3.4697, 3.53026, 3.54605, 3.44147, 3.53521, 3.59493]","[0, 0.112129, 0.228655, 0, 0, -0.114327, -0.116526, 0, 0, 0.114327]","[1.11367, 1.00356, 0.974041, 1.07795, 0.914212, 0.953233, 1.14723, 0.728698, 0.613916, 0.669229]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:43
3,"[3.4996, 3.56428, 3.61483]","[0, 0, 0]","[0.357062, 0.412963, 0.563462]","[-0.147187, -0.147187, -0.147187]",10/11/2025 21:23:44
3,"[3.07259, 3.13265, 3.32822]","[0.105533, 0.107732, 0.21986]","[1.39735, 1.43511, 1.11773]","[-0.147187, -0.147187, -0.147187]",10/11/2025 21:23:45
4,"[2.99414, 3.42776, 3.4321, 3.50512]","[0, -0.112129, 0.10993, 0.112129]","[1.56193, 1.05476, 0.763721, 0.759073]","[0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:23:46
14,"[3.30789, 3.35436, 3.60515, 3.27275, 3.34713, 3.41866, 3.23302, 3.29148, 3.34616, 3.54568, 3.32832, 3.44388, 3.52721, 3.60606]","[0.215463, 0.439721, -0.114327, 0.107732, 0.21986, 0.224258, 0.107732, 0.21986, 0.112129, 0, 0.107732, 0, 0, 0]","[0.946604, 0.964162, 0.611764, 1.07802, 1.05975, 1.06634, 1.19191, 1.22167, 1.29045, 0.550244, 0.891827, 0.717185, 0.658348, 0.617075]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:47
7,"[3.35088, 3.09022, 3.08377, 3.49355, 3.13035, 3.24087, 3.2416]","[0.10993, 0, 0.107732, 0, 0.105533, 0.107732, 0.10993]","[1.065, 1.36201, 1.53733, 0.818357, 1.26265, 1.17039, 1.36185]","[0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:48
3,"[3.35224, 3.41848, 3.48032]","[-0.10993, -0.224258, -0.114327]","[1.06071, 1.06692, 1.12196]","[0.147187, 0.147187, 0.147187]",10/11/2025 21:23:50
4,"[3.33865, 3.43065, 3.54709, 3.52693]","[0.21986, 0.224258, 0.228655, -0.114327]","[1.08617, 1.02712, 0.866227, 0.965486]","[0.147187, 0.147187, 0.147187, -0.147187]",10/11/2025 21:23:51
4,"[3.43811, 3.52762, 3.45522, 3.55436]","[0.336386, 0.342982, 0.336386, 0.342982]","[0.969988, 0.907026, 0.90714, 0.795832]","[0, 0, -0.147187, -0.147187]",10/11/2025 21:23:52
9,"[3.43933, 3.50013, 3.39616, 3.4855, 3.54325, 3.35333, 3.45793, 3.53092, 3.56491]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.738697, 0.789738, 0.916948, 0.852012, 0.565687, 0.799909, 0.646055, 0.638137, 0.822102]","[0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:54
8,"[3.22619, 3.31955, 3.33775, 3.38143, 3.46121, 3.55173, 3.19897, 3.21904]","[0.107732, 0.21986, 0.336386, 0, 0.112129, 0, 0.549651, 0.448515]","[1.21026, 1.14322, 1.27315, 0.969843, 0.939176, 0.877308, 1.35616, 1.52028]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:23:55
2,"[3.48795, 3.56239]","[0.112129, 0.114327]","[0.834417, 0.825077]","[0.147187, 0.147187]",10/11/2025 21:23:56
8,"[3.26729, 3.32155, 3.38103, 3.1829, 3.34608, 3.2821, 3.32576, 3.36229]","[0.215463, 0.21986, 0.336386, 0.329791, 0.329791, 0.323195, 0.329791, 0.336386]","[1.07845, 1.1374, 1.15331, 1.46119, 1.03424, 1.00399, 1.09783, 1.20684]","[0, 0, 0, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:57
5,"[3.4728, 3.5285, 3.56005, 3.56313, 3.61955]","[0, 0, 0.114327, 0, 0.114327]","[0.560647, 0.651407, 0.835116, 0.422722, 0.519835]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:23:58
11,"[2.9817, 3.41021, 3.47095, 3.33815, 3.43034, 3.48404, 2.97515, 3.00497, 3.23738, 3.41685, 3.47778]","[0, 0.10993, 0.224258, 0.107732, 0.10993, 0.224258, 0, 0, 0.107732, 0.21986, 0.112129]","[1.58556, 0.856182, 0.881371, 0.854278, 0.771622, 0.828142, 1.44317, 1.541, 1.18002, 0.807158, 0.875859]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:23:59
20,"[3.13522, 3.26055, 3.37108, 3.47091, 3.55733, 3.64775, 3.26574, 3.34555, 3.44372, 3.55438, 3.6949, 3.20764, 3.32695, 3.44856, 3.52831, 3.6552, 3.11544, 3.4334, 3.53003, 3.58313]","[0.105533, 0.107732, 0, 0, 0, 0.116526, 0, 0, 0, 0, 0, 0, 0, -0.112129, -0.114327, -0.116526, 0.211066, 0.10993, 0.112129, 0.228655]","[1.2505, 1.1144, 1.00523, 0.90962, 0.854322, 0.764549, 1.10434, 1.0872, 1.00767, 0.866492, 0.501936, 1.26322, 1.14285, 0.98461, 0.96043, 0.728101, 1.28607, 0.757879, 0.633224, 0.702409]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:00
15,"[3.30473, 3.38677, 3.43749, 3.48355, 3.07868, 3.2082, 3.34115, 3.39135, 3.46009, 3.52768, 3.55451, 3.36477, 3.4204, 3.48773, 3.54975]","[0, 0, 0, 0.114327, 0.105533, 0.107732, 0.10993, 0.224258, 0, -0.112129, -0.114327, 0, 0, 0, -0.114327]","[0.981548, 0.951021, 1.02873, 1.11188, 1.38387, 1.25717, 1.09513, 1.15026, 0.634408, 0.64615, 0.858381, 0.750336, 0.821903, 0.842827, 0.877884]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:01
8,"[3.28919, 3.37437, 3.23694, 3.33465, 3.43432, 3.31093, 3.40231, 3.50702]","[0.107732, 0.10993, 0, 0.10993, 0.112129, 0.107732, 0.10993, 0.112129]","[1.02677, 0.98804, 1.18611, 1.11476, 1.03321, 0.954336, 0.887066, 0.750228]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:02
14,"[3.31925, 3.3984, 2.95376, 2.97188, 2.99038, 3.57864, 3.58989, 3.14299, 3.55763, 3.29624, 3.34232, 3.47339, 3.53948, 3.59361]","[-0.10993, 0.224258, 0, 0.105533, -0.329791, 0.224258, -0.114327, -0.21986, 0.224258, 0, 0.107732, 0.10993, 0.112129, 0.228655]","[1.15982, 1.12926, 1.48646, 1.6004, 1.82306, -0.132928, 0.695746, 1.5646, 0.409379, 0.734379, 0.837822, 0.546021, 0.578048, 0.646664]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:03
8,"[3.23221, 3.42952, 3.51532, 2.98903, 3.04976, 3.19547, 3.44625, 3.51412]","[0.107732, -0.10993, -0.224258, 0.105533, 0.107732, 0.10993, 0, -0.224258]","[1.19409, 0.775241, 0.68325, 1.56815, 1.60376, 1.46683, 0.705712, 0.689396]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:24:04
3,"[3.04483, 3.15565, 3.67572]","[0.107732, 0, 0]","[1.61308, 1.55453, 0.627136]","[0.147187, 0.147187, 0.147187]",10/11/2025 21:24:05
1,"[3.09641]","[0.107732]","[1.51171]","[-0.147187]",10/11/2025 21:24:06
6,"[3.13207, 3.35487, 3.4753, 3.31763, 3.44509, 3.52783]","[0.107732, 0, 0, 0.107732, 0, 0]","[1.43638, 1.05809, 0.892706, 0.930785, 0.711388, 0.654997]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:07
2,"[3.42663, 3.50554]","[0, 0.112129]","[0.795556, 0.757123]","[0.147187, 0.147187]",10/11/2025 21:24:08
4,"[3.38545, 3.44941, 3.49809, 3.50625]","[0, 0, -0.114327, 0.112129]","[0.955711, 0.988017, 1.06524, 0.753836]","[0.147187, 0.147187, 0.147187, -0.147187]",10/11/2025 21:24:09
1,"[3.3853]","[0.10993]","[0.94992]","[0.147187]",10/11/2025 21:24:12
12,"[2.99155, 3.23187, 3.39179, 3.33157, 3.37675, 3.46963, 3.62896, 3.31736, 2.92792, 3.00975, 3.11227, 3.37182]","[0.105533, 0.215463, 0.21986, 0.107732, 0.21986, 0.336386, 0.228655, 0.21986, 0.206669, 0.211066, 0.215463, 0.10993]","[1.56334, 1.18036, 0.906688, 0.879598, 0.9612, 0.850385, 0.403542, 1.14954, 1.52277, 1.51702, 1.46697, 0.996714]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:17
15,"[3.47517, 3.535, 3.58884, 3.03964, 3.10271, 3.45835, 3.51612, 3.53823, 3.44817, 3.49808, 3.63369, 3.71181, 3.62978, 3.70954, 1.3426]","[0, 0.112129, 0.342982, 0.103334, 0.105533, 0, 0, 0.228655, -0.10993, 0, 0.342982, 0.349578, 0.342982, 0.349578, -1.04873]","[0.54577, 0.604829, 0.622119, 1.29776, 1.32912, 0.643815, 0.71519, 0.901736, 0.687532, 0.798781, 0.251229, 0.0667817, 0.302484, 0.145856, -3.31689]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:18
8,"[3.50267, 3.57064, 3.64597, 3.4925, 3.56744, 3.63966, 3.55797, 3.63411]","[0.21986, 0.224258, 0.228655, 0.21986, 0.224258, 0.228655, 0.224258, 0.228655]","[0.240129, 0.27358, 0.197714, 0.358833, 0.312543, 0.291645, 0.406391, 0.35411]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",10/11/2025 21:24:19
13,"[3.47743, 3.54714, 3.62446, 3.39425, 3.50057, 3.57278, 3.49868, 3.57106, 3.63538, 3.37845, 3.48449, 3.55789, 3.63335]","[0.21986, 0.224258, 0.228655, 0.10993, 0.224258, 0.228655, 0.21986, 0.224258, 0.342982, 0.215463, 0.21986, 0.224258, 0.228655]","[0.483526, 0.49206, 0.442102, 0.91743, 0.755226, 0.753288, 0.292574, 0.268123, 0.22539, 0.651377, 0.429705, 0.407142, 0.361867]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:20
5,"[3.34114, 3.33681, 3.36668, 3.1282, 2.13903]","[0, 0, 0, 0.112129, -0.228655]","[1.10066, 0.866218, 1.01988, 1.75398, -2.95918]","[0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:21
18,"[3.29747, 3.49023, 3.56359, 3.62283, 3.60412, 3.29438, 3.47823, 3.55385, 3.60949, 3.57979, 3.47398, 3.53982, 3.59012, 3.5458, 3.53086, 3.56429, 3.49743, 3.56986]","[0, 0.329791, 0.336386, 0.342982, 0.349578, 0, 0.329791, 0.336386, 0.342982, 0.349578, 0.329791, 0.336386, 0.342982, 0.349578, 0.224258, 0.342982, 0.10993, 0.224258]","[1.00565, 0.29015, 0.249601, 0.376742, 0.890106, 1.01574, 0.40966, 0.362742, 0.488237, 0.983399, 0.444287, 0.480777, 0.614703, 1.09966, 0.597815, 0.750124, 0.361382, 0.283592]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.147187, -0.147187]",10/11/2025 21:24:22
1,"[3.31216]","[0]","[1.37993]","[0.147187]",10/11/2025 21:24:23
4,"[3.52536, 3.61, 3.57363, 3.63677]","[0.224258, 0.228655, 0.224258, 0.342982]","[0.629395, 0.547812, 0.231274, 0.201846]","[0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:24:25
5,"[3.50939, 3.60197, 3.49339, 3.55781, 3.64028]","[0.112129, 0.114327, 0.10993, 0.112129, 0]","[0.739051, 0.630219, 0.398495, 0.451719, 0.364438]","[0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:28
4,"[3.54591, 3.61231, 3.54902, 3.61488]","[0.224258, 0.228655, 0.336386, 0.342982]","[0.500825, 0.532362, 0.407348, 0.446634]","[0, 0, -0.147187, -0.147187]",10/11/2025 21:24:29
1,"[3.43049]","[0.10993]","[0.770948]","[0.147187]",10/11/2025 21:24:35
4,"[3.35943, 3.45549, 3.45087, 3.52606]","[0.10993, 0.112129, 0.10993, 0.224258]","[1.03771, 0.960024, 0.673866, 0.625492]","[0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:24:36
8,"[3.40021, 3.45858, 3.54937, 3.38383, 3.45689, 3.49504, 3.51153, 3.58482]","[0.10993, 0.112129, 0, 0, 0, -0.114327, 0.224258, 0.228655]","[0.895087, 0.948832, 0.886822, 0.961438, 0.961517, 1.07521, 0.702479, 0.693724]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:24:37
3,"[3.38911, 3.46333, 3.47827]","[0, 0, 0.10993]","[0.942675, 0.938066, 0.514051]","[0.147187, 0.147187, -0.147187]",10/11/2025 21:24:38
7,"[3.4189, 3.44297, 3.47315, 3.3571, 2.02694, 2.64566, 3.35531]","[0.21986, 0.336386, 0.342982, 0.21986, -0.549651, -0.336386, -0.114327]","[0.798432, 0.952585, 1.09728, 1.02774, 2.82207, 2.4004, 1.45371]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:39
11,"[3.44583, 3.51187, 3.57161, 3.33678, 3.37851, 3.4299, 3.5757, 3.6397, 3.51193, 3.56348, 3.62396]","[0, 0, 0, 0.21986, 0.336386, 0.342982, 0, 0, 0, 0, 0]","[0.707795, 0.735782, 0.792525, 1.09191, 1.16065, 1.22582, 0.298298, 0.370156, 0.202606, 0.419806, 0.501343]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:41
14,"[3.05176, 3.46382, 3.47276, 3.54148, 2.9709, 3.01748, 2.91851, 3.37602, 3.28112, 3.43262, 3.61968, 3.56579, 3.61291, 3.6585]","[0.105533, 0, 0.112129, 0.114327, 0.103334, 0.105533, 0.215463, -0.10993, 0, -0.228655, 0.342982, 0.224258, 0.228655, 0.349578]","[1.44226, 0.613686, 0.895555, 0.91067, 1.44822, 1.51267, 1.82222, 0.9824, 1.45219, 1.24471, 0.405878, 0.330901, 0.528267, 0.630354]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:42
9,"[3.46309, 3.42302, 3.50373, 3.55631, 3.03857, 3.04289, 3.42056, 3.43644, 3.6264]","[0, 0.336386, 0.336386, 0.228655, 0, 0, 0, 0, 0]","[0.617792, 1.02196, 0.696649, 0.827539, 1.30437, 1.4647, 0.429464, 0.752044, 0.483389]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:44
7,"[3.42306, 3.48827, 3.3166, 3.39977, 3.48787, 3.50282, 3.55309]","[0, 0.112129, -0.107732, 0, 0, 0.228655, 0.112129]","[0.81076, 0.833101, 0.934472, 0.903483, 0.842234, 1.03076, 0.487428]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187]",10/11/2025 21:24:46
2,"[3.55861, 3.62778]","[0, 0]","[0.459268, 0.472964]","[-0.147187, -0.147187]",10/11/2025 21:24:47
4,"[3.4986, 3.42621, 3.50446, 3.54381]","[0, 0, 0, 0.114327]","[0.796526, 0.797332, 0.770311, 0.901569]","[0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:48
1,"[3.25765]","[0]","[1.32754]","[0.147187]",10/11/2025 21:24:50
1,"[4.00697]","[0.12532]","[-0.103192]","[-0.147187]",10/11/2025 21:24:54
17,"[3.32449, 3.37535, 3.4175, 3.55263, 3.34336, 3.25349, 3.65254, 3.70011, 3.69015, 3.37608, 3.43892, 3.46894, 3.35194, 3.4076, 3.43187, 3.52184, 3.69421]","[0.107732, 0.10993, 0.112129, 0.342982, 0.10993, 0.112129, 0.114327, 0.116526, 0.116526, 0.107732, 0.10993, 0.112129, 0.107732, 0.10993, 0.112129, 0.45731, -0.116526]","[0.90597, 0.984672, 1.08754, 0.803512, 1.08837, 1.50892, 0.174129, 0.447018, 0.522877, 0.68931, 0.732403, 0.910217, 0.798445, 0.866508, 1.04132, 0.878633, 0.493422]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:56
8,"[3.2306, 3.42891, 3.51031, 3.54723, 3.48266, 3.40603, 3.47835, 3.52529]","[0.107732, 0.10993, 0.112129, 0.228655, 0.112129, 0.10993, 0.112129, 0.228655]","[1.19844, 0.777942, 0.734676, 0.86566, 0.856234, 0.872686, 0.873582, 0.951053]","[0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]",10/11/2025 21:24:59
3,"[3.06566, 2.94233, 3.57423]","[0.107732, 0.107732, 0]","[1.57315, 1.79324, 0.315391]","[0, 0.147187, 0.147187]",10/11/2025 21:25:00
1,"[3.47723]","[0]","[0.532486]","[-0.147187]",10/11/2025 21:25:02
7,"[3.42099, 3.48499, 3.51178, 3.35105, 3.46788, 3.53525, 3.24762]","[0, 0, 0, 0.10993, 0, 0, 0]","[0.819478, 0.854103, 1.02561, 1.06445, 0.921109, 0.941527, 0.925982]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.147187]",10/11/2025 21:25:05
2,"[3.4222, 3.48463]","[0.10993, 0.112129]","[0.806943, 0.848162]","[-0.147187, -0.147187]",10/11/2025 21:25:07
16,"[3.48438, 3.53612, 3.57156, 3.62223, 3.1541, 3.3276, 3.45481, 3.53759, 3.62751, 3.42916, 3.51321, 3.22823, 3.33218, 3.48154, 3.57711, 3.61893]","[0.21986, 0.112129, 0.114327, 0.116526, 0.105533, 0.107732, 0.10993, 0.112129, 0.114327, 0.10993, 0.112129, 0.105533, 0.107732, 0, -0.112129, -0.228655]","[0.430618, 0.598265, 0.784459, 0.877543, 1.2021, 0.894482, 0.653358, 0.58952, 0.461042, 0.776833, 0.720696, 0.985858, 0.877273, 0.503583, 0.257575, 0.48532]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:25:09
1,"[2.99017]","[0.107732]","[1.71229]","[0.147187]",10/11/2025 21:25:10
8,"[3.33849, 3.38861, 3.43142, 3.40952, 3.47183, 3.36535, 3.4435, 3.51067]","[0.215463, 0.21986, 0.336386, 0.21986, 0.224258, 0.215463, 0.21986, 0.336386]","[0.832297, 0.918498, 0.993393, 0.837548, 0.877916, 0.715972, 0.684563, 0.660794]","[0, 0, 0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:25:11
2,"[3.16381, 3.26987]","[0, 0.10993]","[1.3693, 1.29249]","[-0.147187, -0.147187]",10/11/2025 21:25:12
4,"[3.45928, 3.53282, 3.48582, 3.57035]","[0.10993, 0, 0.10993, 0.112129]","[0.629283, 0.627515, 0.460098, 0.338643]","[0.147187, 0.147187, -0.147187, -0.147187]",10/11/2025 21:25:13
9,"[3.38302, 3.4795, 3.52852, 3.69844, 3.76919, 3.3219, 3.44813, 3.518, 3.55849]","[0.10993, 0.112129, 0.112129, 0.349578, 0.237449, 0, 0, 0.112129, 0.228655]","[0.957991, 0.868962, 0.641532, 0.321765, 0.413121, 0.921761, 0.696474, 0.696955, 0.818141]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:25:14
13,"[3.44327, 3.51978, 3.6009, 3.31471, 3.39879, 3.48399, 3.57363, 3.53436, 3.3764, 3.46118, 3.54718, 3.42796, 3.50938]","[0, 0.112129, 0.114327, 0, 0, 0.112129, 0.114327, -0.116526, 0, 0.112129, 0.114327, 0, 0]","[0.720099, 0.687907, 0.636296, 0.94729, 0.907145, 0.850791, 0.774938, 1.18276, 0.987229, 0.939281, 0.888193, 0.789783, 0.747579]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187]",10/11/2025 21:25:15
15,"[3.23991, 3.32386, 3.36027, 3.07264, 3.22585, 3.3011, 3.34789, 3.36269, 3.16524, 3.25431, 3.29366, 3.36593, 3.40522, 3.48061, 3.60598]","[0.215463, 0.21986, 0.224258, 0.211066, 0.215463, 0.21986, 0.224258, 0.228655, 0.215463, 0.21986, 0.224258, 0.107732, 0.21986, 0.224258, 0.114327]","[1.15811, 1.13063, 1.2381, 1.38522, 1.19671, 1.19543, 1.27122, 1.42284, 1.34888, 1.3175, 1.40575, 0.737283, 0.854887, 0.842446, 0.606902]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:25:16
