;CreateTime;BeaconID;Channel;RSSI_1;RSSI_2;RSSI_3;RSSI_4;Azim_1;Azim_2;Azim_3;Azim_4;Elev_1;Elev_2;Elev_3;Elev_4;X_sylabs;Y_sylabs;Z_sylabs;X_real;Y_real;Z_real;Real_Dist_1;Real_Dist_2;Real_Dist_3;Real_Dist_4;Dest_RSSI_1;Dest_RSSI_2;Dest_RSSI_3;Dest_RSSI_4;X_est_MLT;Y_est_MLT;X_est_TRIG;Y_est_TRIG;X_est_TRIANG;Y_est_TRIANG;Dest_MLT_1;Dest_MLT_2;Dest_MLT_3;Dest_MLT_4;X_est_MLT_KF;Y_est_MLT_KF;X_est_TRIG_KF;Y_est_TRIG_KF;X_est_TRIANG_KF;Y_est_TRIANG_KF;X_est_FUSAO;Y_est_FUSAO
0;1728945142;070580f5-dc55-8f73-9479-e42596467c12;16;-77;-71;-70;-69;-2.862077119;-1.940424311;1.008777458;-1.659391973;0.337066612;0.152740911;0.151298309;0.205111557;;;;-4.7;6.865;1.78;;;;;10.0724424;4.357475652;3.922443964;3.299740787;-4.939714045;3.252210233;-4.082191042;6.336330196;-3.763367228;7.265674397;6.039136954;4.448282518;4.659085519;1.975507213;-4.261757438;;-4.261757438;5.618071608;-4.261757438;5.618071608;-4.261757438;5.618071608
1;1728945143;51ec12e1-7d2c-3c72-734e-dc94e699e605;4;-82;-75;-59;-68;-3.097279517;-1.971474639;0.994408905;-1.728612057;0.262054868;0.132262375;0.128090084;0.218131802;;;;-4.7;6.865;1.78;;;;;17.33739521;6.069038062;1.561553068;3.044491669;-7.115506211;5.358048341;-4.931124008;7.459881272;-3.929590891;7.095234592;6.59897316;7.400089983;2.854071317;3.6657349;-5.286180075;;-4.88649957;7.337093961;-3.96173604;6.952283335;-4.516594158;7.183169711
2;1728945144;4e4d498b-df04-940e-899e-2f6b757892a3;19;-70;-78;-67;-66;-3.089609613;-1.956470389;1.019393883;-1.765214943;0.214512033;0.136329189;0.12168107;0.183147702;;;;-4.7;6.865;1.78;;;;;4.709188918;7.780966226;3.051166019;2.591699948;-4.628471723;5.970533864;-4.188464888;6.782758569;-4.037034134;7.262056647;4.079357965;5.994936148;2.168471129;1.738327023;-5.113636642;;-4.254576625;6.866605838;-4.019040795;7.278499883;-4.171569366;7.038572386
3;1728945145;c84a8a2f-46ef-edf0-73fa-d84ee7dd387c;31;-77;-81;;-86;-3.0601942;-1.988648832;;-1.807456273;0.296242083;0.103496132;;0.160297913;;;;-4.7;6.865;1.78;;;;;10.0724424;9.975787727;;12.96837079;0;4.379898146;-10;10;-4.352252494;8.314951558;3.585910175;3.324714941;6.685652628;3.531795681;-2.087460154;;-9.573716513;9.776414779;-4.319239172;8.25328229;-7.453751698;9.147882155
4;1728945146;53b37645-51ad-2350-0ca2-426001388f07;16;-70;-71;;-68;-3.049573247;-1.939189137;;-1.830337221;0.361453145;0.11844513;;0.149129348;;;;-4.7;6.865;1.78;;;;;4.709188918;4.357475652;;3.044491669;-2.34233729;4.273593021;-3.604677133;6.109420478;-4.328573779;8.550088908;3.798395622;3.352453294;4.914309721;1.232995765;-1.817929379;;-4.245354795;6.492411549;-4.34361983;8.591182025;-4.377642804;7.368816626
5;1728945147;8a3b300b-3ff1-6380-2fa9-bac45c571e49;7;-66;-78;;-72;3.083533611;-1.946083794;;-1.872272953;0.250981944;0.155462129;;0.135987921;;;;-4.7;6.865;1.78;;;;;3.049768455;7.780966226;;4.201215217;-3.335374217;8.38458287;-3.931646439;8.045816598;-4.19990475;7.932799063;2.406342549;7.552008491;2.441764296;3.760266763;-2.470839698;;-3.823331025;7.849044573;-4.22212449;8.04547754;-3.972875074;7.89810851
6;1728945148;11f7eea8-885e-64b7-a359-5bfd5a751a9a;23;-65;-70;;-69;3.009315573;-1.93944986;;-1.885848816;0.275428048;0.151371563;;0.181355528;;;;-4.7;6.865;1.78;;;;;2.735880076;4.01110237;;3.299740787;-0.244535797;5.166004765;-3.576083029;6.737688421;-4.077176751;7.647220704;2.76287028;4.029560102;6.093458699;3.322153165;-0.987433089;;-3.521035462;6.837664259;-4.088226505;7.677458591;-3.729917401;7.174944883
7;1728945149;f93839b9-815e-8ace-e1fa-a89eb27bcd48;19;-63;;;-77;3.018453411;;;-1.873445943;0.247347927;;;0.214354624;;;;-4.7;6.865;1.78;;;;;2.201696409;;;6.283478084;;;;;;;;;;;;;;;;;;
8;1728945150;7f705e26-9c30-83a8-6767-491a93c2a417;3;-70;;-63;-64;2.980230658;;0.768006923;-1.902848439;0.266740018;;0.611578366;0.278453183;;;;-4.7;6.865;1.78;;;;;4.709188918;;2.182786673;2.206249631;-5.208520543;5.852133453;-4.675292556;6.69727726;-4.39515876;6.999735519;4.652521658;6.275545524;2.057681989;2.082554908;-5.373691089;;-4.706475971;6.787292639;-4.342804635;7.041288895;-4.571118087;6.899695138
9;1728945151;c892ab2a-e979-bc4d-04b6-54a56498f617;21;-69;;-69;-74;2.980687656;;0.760328763;-1.841018894;0.349707239;;0.630999934;0.18308878;;;;-4.7;6.865;1.78;;;;;4.224509607;;3.607390121;4.935202756;-3.864752194;8.515552553;-4.254296247;7.409914256;-4.204297524;6.933328452;2.951667408;7.85453746;1.96954882;3.901549091;-4.522312622;;-4.286069585;7.361051561;-4.233940651;6.968816114;-4.266075802;7.197752566
10;1728945152;ddd3ccbf-1a18-59bf-a759-3a8133334c12;6;-81;;-62;-69;2.989837213;;0.752375499;-1.871481994;0.268173331;;0.605273532;0.147960819;;;;-4.7;6.865;1.78;;;;;15.5529952;;2.007463498;3.299740787;-7.87661702;4.785907614;-5.409074311;6.921404638;-4.304905575;6.997864375;7.522814323;7.761522564;3.745412004;4.356443637;-6.564007578;;-5.310727214;6.974994831;-4.299196909;7.00204809;-4.897426878;6.990743674
11;1728945153;052fb12b-309a-361f-59fe-aa69d037085c;34;-77;;-82;-74;2.960021526;;0.7855726;-1.839711148;0.256768593;;0.518920733;0.182546077;;;;-4.7;6.865;1.78;;;;;10.0724424;;10.7132289;4.935202756;-2.516399954;1.515101976;-4.157729212;5.75527331;-4.185166283;6.861553308;6.490721908;1.557382692;7.093948861;3.272553217;-4.278199142;;-4.275495809;5.836151441;-4.200275442;6.880030998;-4.261242979;6.256249081
12;1728945154;7ee52fe9-2406-206c-ca2f-68a939f5c761;22;-67;-73;-67;-85;2.933028791;-1.849465509;0.851660008;-1.949992117;0.221452547;0.107505621;0.608460537;0.128281765;;;;-4.7;6.865;1.78;;;;;3.399669347;5.142536882;3.051166019;11.96521163;0;8.129062659;-3.143601381;7.066827816;-3.016960769;5.952186422;1.040422559;6.993489585;5.724003273;4.966081716;-1.417708133;;-3.196741881;6.928432834;-3.127950928;6.037528091;-3.176509412;6.556526359
13;1728945155;36406152-3ff6-f7d5-8bc9-ea001a406e99;27;-82;-75;-68;-70;2.911281417;-1.76505462;0.880968629;-1.925161601;0.286488789;0.121784825;0.547933011;0.165387047;;;;-4.7;6.865;1.78;;;;;17.33739521;6.069038062;3.317641656;3.576389901;-6.834276658;4.653849935;-4.500225991;6.785971655;-2.199084984;4.881771991;6.644798313;6.785516843;3.382030332;3.311369901;-4.298969104;;-4.35003627;6.820329161;-2.229027015;4.9458163;-3.495215972;6.087096909
