,CreateTime,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Azim_1,Azim_2,Azim_3,Azim_4,Elev_1,Elev_2,Elev_3,Elev_4,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,Real_Dist_1,Real_Dist_2,Real_Dist_3,Real_Dist_4,Dest_RSSI_1,Dest_RSSI_2,Dest_RSSI_3,Dest_RSSI_4,X_est_MLT,Y_est_MLT,X_est_TRIG,Y_est_TRIG,X_est_TRIANG,Y_est_TRIANG,Dest_MLT_1,Dest_MLT_2,Dest_MLT_3,Dest_MLT_4,X_est_MLT_KF,Y_est_MLT_KF,X_est_TRIG_KF,Y_est_TRIG_KF,X_est_TRIANG_KF,Y_est_TRIANG_KF,X_est_FUSAO,Y_est_FUSAO
0,1728945946.275513,46401b01-f3fc-24f8-3b2b-75767e0c34f6,25,-66.0,-86.0,-69.0,-94.0,2.947954210730132,-2.2625385715053103,2.566632153208226,-2.2747235987568586,0.6035949415801536,0.3539356401891576,0.503672205373999,0.3418917937648968,,,,,,,,,,,3.049768455417545,15.09396415848645,3.607390121344118,24.69481056763806,-3.0595844880654988,10.0,-6.744874976014167,7.602437907992925,-5.981976705002537,7.31990241434022,2.998855466400586,9.034246839291106,3.4207562326289933,5.390954918815545,-5.2621453896940675,,-5.2621453896940675,8.307446774111048,-5.2621453896940675,8.307446774111048,-5.2621453896940675,8.307446774111048
1,1728945947.253414,21ae5817-9d09-0b54-f13f-c2f168885881,19,-67.0,-74.0,-62.0,-82.0,2.9965515743018973,-2.177048304194622,2.563677642294892,-2.27647089874806,0.6237894258101154,0.3451808975796855,0.5086471567378351,0.353191319953994,,,,,,,,,,,3.3996693465135586,5.586613649704094,2.0074634976454258,9.397780117239995,-1.4963941295587133,8.229733130496244,-5.5261356718873555,7.007455273371087,-5.671373020403088,7.5314820877664985,0.6443640120903942,7.041964363931567,4.238014279004248,4.131877349481755,-3.910337245030094,,-5.508536319741136,7.094121373420418,-5.631770346463505,7.606575444509519,-5.557829930430084,7.299103001856058
2,1728945948.254609,ef3d630b-7dc2-08c6-6005-4f82a568d9e7,13,-87.0,-77.0,-69.0,-86.0,2.9457959849827318,-2.2026751044161275,2.554335273190894,-2.310660294506388,0.5399258172932476,0.4103518449843143,0.4825691504486429,0.3592278406178494,,,,,,,,,,,29.842342181659003,7.162461609883263,3.607390121344118,12.968370791006508,-6.485865657167566,6.030906832910535,-6.26541600543969,6.903013723080985,-5.775448028142498,7.381000496229895,5.776536674968775,7.313293735923688,1.9712223628973415,3.277791279289186,-5.036250144600258,,-6.217410053887002,6.885629308015873,-5.774297237607105,7.378560973005789,-6.037430668459639,7.076628270449689
3,1728945949.265041,300df854-fe6d-6129-e4c2-72af617340a4,23,-73.0,,-64.0,,2.905886385519022,,2.591611006336515,,0.5326683704276454,,0.540441671596396,,,,,,,,,,,,6.523122694691469,,2.373421815133791,,,,,,,,,,,,,,,,,,,
4,1728945950.321852,dd187212-3cbc-1222-bf82-962e9bebf4e7,16,-75.0,-76.0,-69.0,-76.0,2.9623288890299437,-2.19974709195564,2.5828635874200407,-2.3081625157200025,0.5424040218456209,0.4788221826634423,0.472810495976752,0.2548221887040076,,,,,,,,,,,8.105786675206783,6.593121576781917,3.607390121344118,5.797424075157783,-6.30118003173048,4.547139080188818,-6.44070845305497,6.437343315978014,-5.773437188967685,7.414406429498642,6.236979937338318,6.274698692576207,3.3501865138720417,2.7793858132505287,-5.218098843648285,,-6.3802978107581545,6.453333607673626,-5.772505609967476,7.408798185085085,-6.133145058011954,6.829266452832071
5,1728945952.288736,d0e23b9f-a235-ee37-43db-0129f8ce27e9,7,-69.0,,-66.0,-76.0,2.9864912169680142,,2.5999467005484638,-2.284872639355042,0.57596903948638,,0.5088986590132795,0.2194015802842221,,,,,,,,,,,4.224509606649664,,2.806093918599334,5.797424075157783,-4.40059444190379,10.0,-6.904159519303462,7.522625154445677,-6.0060746094424395,7.402574740309324,4.040878432064739,9.43221026309025,2.5244087611531127,5.442225004946086,-4.787472468344177,,-6.905406642778806,7.406183042747704,-5.996721071917603,7.3818168872712615,-6.5503980510786315,7.382136910035961
6,1728945953.250485,722100ea-60b3-f158-8395-48e05e41c880,6,-73.0,,-64.0,-74.0,3.000954844848235,,2.656931956289543,-2.265459526588909,0.5629210148835914,,0.5158614936832916,0.2079522679285647,,,,,,,,,,,6.523122694691469,,2.373421815133791,4.935202756016667,-7.267343103347207,7.342031177021138,-6.955382515699196,7.403689168289302,-5.946542791760168,7.462275945640866,6.290909861862341,8.778149864437047,1.6301988567751324,4.62392078685097,-6.32975506892575,,-6.989982942936918,7.426587244185258,-5.969420244334879,7.443670189570755,-6.596582413536645,7.437531470701892
7,1728945954.279972,b46a5b17-13ad-a04a-c3e3-2f8ac5c243cd,9,-74.0,,-63.0,-85.0,2.9834813123040065,,2.618716659911342,-2.3097931692554585,0.538944575589608,,0.4581063846500974,0.2112028391313314,,,,,,,,,,,7.271522606673862,,2.182786672672443,11.965211628562438,-7.884048685873278,8.927146929373832,-7.782347174082172,7.506005442030524,-6.095008632692537,7.363821646190987,6.9766553340594735,10.351039425495877,2.421771807962007,6.1231374855577725,-7.519859489574518,,-7.745104832634728,7.510751692725579,-6.089237461885257,7.3701965339497075,-7.092625767254933,7.458314188609993
8,1728945955.257398,912099a4-357c-d7bd-e106-69fe4f5d6614,27,,,-66.0,,,,2.629263843092492,,,,0.4879966061711971,,,,,,,,,,,,,,2.806093918599334,,,,,,,,,,,,,,,,,,,
9,1728945956.272271,7ad65446-8f35-3a2f-a2df-768be1d3c1ef,33,-69.0,,-76.0,-74.0,3.065567926583519,,2.6686844861800623,-2.279608635144391,0.6025543113842051,,0.4963885596611731,0.2106811591632985,,,,,,,,,,,4.224509606649664,,6.482440902579058,4.935202756016667,-0.8038575548111949,6.094419371627757,-6.208429806674078,6.71228533168468,-6.072116790674137,7.568143329505225,1.741104461441077,4.891962077000024,5.216033299779127,3.0888816053661308,-1.7803943490153071,,-6.164497600893343,6.70858819612079,-6.042254509323205,7.5476229844723575,-6.110613616097438,7.0363374068011
