;CreateTime;BeaconID;Channel;RSSI_1;RSSI_2;RSSI_3;RSSI_4;Azim_1;Azim_2;Azim_3;Azim_4;Elev_1;Elev_2;Elev_3;Elev_4;X_sylabs;Y_sylabs;Z_sylabs;X_real;Y_real;Z_real;Real_Dist_1;Real_Dist_2;Real_Dist_3;Real_Dist_4;Dest_RSSI_1;Dest_RSSI_2;Dest_RSSI_3;Dest_RSSI_4;X_est_MLT;Y_est_MLT;X_est_TRIG;Y_est_TRIG;X_est_TRIANG;Y_est_TRIANG;Dest_MLT_1;Dest_MLT_2;Dest_MLT_3;Dest_MLT_4;X_est_MLT_KF;Y_est_MLT_KF;X_est_TRIG_KF;Y_est_TRIG_KF;X_est_TRIANG_KF;Y_est_TRIANG_KF;X_est_FUSAO;Y_est_FUSAO
32;1728945260;9e798f2f-9e51-7e4e-694c-a5f1f72ca2e8;32;-65;-75;-72;-67;2.883905719;-1.778905322;0.336571364;-1.430860261;0.175191891;0.113971394;0.389176452;0.202175589;;;;-3.503;6.865;1.78;;;;;2.735880076;6.069038062;4.637501048;2.808987166;-2.4141553;6.384037769;-2.647852392;6.776965442;-2.846771963;8.401871165;2.022467284;5.370315955;3.611940846;2.075980284;-3.168877749;;-2.649040249;6.720828574;-2.820637807;8.488146637;-2.71821805;7.40252636
33;1728945261;829a650c-93e9-c140-7e39-ea892a0f6cc6;23;-68;;-76;-65;2.873122047;;0.372273435;-1.400027913;0.223984997;;0.404035692;0.206063521;;;;-3.503;6.865;1.78;;;;;3.789714477;;6.482440903;2.391220829;-1.446182034;4.43283347;-2.695765422;6.486471402;-3.11401335;7.024089676;3.422040181;3.258919497;5.467137447;2.086061881;-1.984828744;;-2.673306524;6.520113534;-3.084144592;7.180318636;-2.831223908;6.777459185
34;1728945262;f41656e6-b5d8-3631-6532-a4c76317900b;16;-64;;-67;-65;2.841791022;;0.360074293;-1.453189136;0.260911906;;0.442185242;0.159983843;;;;-3.503;6.865;1.78;;;;;2.454297729;;3.051166019;2.391220829;-3.012764858;6.775403448;-3.142393012;6.931497915;-3.241773541;7.017929285;2.274429147;5.925355047;2.908447125;2.206215688;-2.396568779;;-3.101645623;6.900749125;-3.240230982;6.968697421;-3.149427613;6.922158744
35;1728945263;ce8f7b50-f957-4d0f-7589-bfbf313cf8af;0;-62;-70;-64;-64;2.837101728;-1.793966563;0.344096924;-1.471650834;0.24663653;0.075608708;0.333635262;0.132589886;;;;-3.503;6.865;1.78;;;;;1.975093332;4.01110237;2.373421815;2.206249631;-3.145090689;6.788593052;-2.997917875;6.967419891;-3.063852397;8.414709803;2.386845059;5.984125756;2.780796101;2.192409085;-2.783200507;;-3.020133158;6.977898652;-3.095442167;8.234724834;-3.051834581;7.475238833
36;1728945264;632f77bb-f234-26b1-f978-a2ec0cf5133c;32;-68;-82;-78;-64;2.861506936;-1.746793724;0.355135993;-1.477760525;0.28611558;0.095573037;0.33227422;0.143835849;;;;-3.503;6.865;1.78;;;;;3.789714477;10.83723329;7.664182523;2.206249631;-2.86332452;5.19757583;-2.841031207;6.117332725;-2.948432358;9.271945236;3.223971818;4.409310872;3.893278095;0.870890471;-2.838420289;;-2.85675298;6.188768535;-2.961123935;9.223019436;-2.89993182;7.390247412
37;1728945265;08eec198-8d0e-4bbd-30ee-2d87220aa9f0;1;-62;-67;-68;-63;2.706801778;-1.740102665;0.511485121;-1.512764981;0.276538536;0.098320512;0.399719541;0.163285697;;;;-3.503;6.865;1.78;;;;;1.975093332;3.128600259;3.317641656;2.035586749;-2.499194175;5.831677865;-2.726915798;6.242203341;-3.154759592;9.516698253;2.497185065;4.86565132;3.796283444;1.579434207;-2.636392576;;-2.730675247;6.209734516;-3.128010055;9.564647932;-2.887344141;7.517712646
38;1728945266;a82909ba-9b98-5d0a-bc5d-b1e758cb98c4;8;-61;-73;-72;-66;2.737222535;-1.788186438;0.539887201;-1.465956863;0.213178372;0.129156039;0.344680623;0.186244542;;;;-3.503;6.865;1.78;;;;;1.771812705;5.142536882;4.637501048;2.591699948;-1.529557254;6.203685736;-2.438647962;6.489256173;-3.038601885;8.226118196;1.707164726;5.026727041;4.497985426;2.540363979;-1.918882658;;-2.452037454;6.457955033;-3.052859005;8.407778259;-2.688841178;7.209543161
39;1728945267;c6059b61-7175-14fd-ff88-2b5272bb3c3f;29;-63;-81;-70;-72;2.800501905;-1.764141556;0.602843264;-1.507805776;0.181378248;0.113664406;0.333190581;0.266251178;;;;-3.503;6.865;1.78;;;;;2.201696409;9.975787727;3.922443964;4.201215217;-3.032921805;8.612303576;-3.052035288;7.684413201;-3.187657537;8.881961631;2.1847133;7.682894126;2.7913253;4.013338263;-2.500942333;;-2.99420485;7.601899308;-3.172954953;8.79574243;-3.055493625;8.055274642
40;1728945268;368724a7-b367-b302-bef3-2e4c77860613;22;-67;-80;-78;-68;2.804778409;-1.938932941;0.60457645;-1.467577662;0.11486203;0.165127805;0.341728242;0.399385913;;;;-3.503;6.865;1.78;;;;;3.399669347;9.182817988;7.664182523;3.044491669;-1.615421824;6.158465341;-2.699716781;6.371663759;-3.292797125;6.804754091;1.778274728;4.991799817;4.435168177;2.445019167;-1.957209369;;-2.73709878;6.509751601;-3.287014873;7.001101506;-2.957343478;6.717336569
41;1728945270;91b5f428-ee40-2c21-44bb-79e33c3adb2c;17;-68;-81;-88;-85;2.830333038;-1.90554489;0.686117915;-1.480891471;0.116662426;0.135088771;0.260070281;0.446908558;;;;-3.503;6.865;1.78;;;;;3.789714477;9.975787727;17.70525567;11.96521163;0;9.766653498;-2.700030808;7.875688226;-3.298736831;6.977448632;2.181752348;8.617707834;6.031003139;6.229527467;-0.657134973;;-2.698897923;7.753378241;-3.306364476;6.883477635;-2.93697433;7.396910531
42;1728945271;3fe7d164-30e4-5e17-62d5-c6f185496b2a;25;-66;-78;-69;-64;2.77451691;-1.968193225;0.430689874;-1.496091196;0.098368649;0.142358644;0.33108412;0.467990474;;;;-3.503;6.865;1.78;;;;;3.049768455;7.780966226;3.607390121;2.206249631;-3.176931628;6.468868891;-3.26583478;6.624912573;-3.357749095;6.840654591;2.569030404;5.699163001;2.889366267;1.872132702;-2.0079874;;-3.221943411;6.747238338;-3.357659087;6.796296054;-3.268128172;6.784915758
43;1728945272;3e10133a-3046-a153-49b5-1d047f613bc2;33;-59;-76;-78;-64;2.852951265;-1.907839203;0.35478925;-1.504796937;0.16675538;0.200749016;0.393233911;0.370019336;;;;-3.503;6.865;1.78;;;;;1.425864278;6.593121577;7.664182523;2.206249631;-1.377534956;6.096872903;-2.496359649;6.650220958;-3.335907007;7.363533051;1.769959394;4.906202309;4.678718037;2.599552099;-1.665903584;;-2.568788399;6.632937888;-3.34294598;7.282633514;-2.881897165;6.889206311
44;1728945273;c24455e1-7c04-f5bf-1332-304b859bce1b;0;-62;-69;-79;-61;2.798266448;-1.924697279;0.381114864;-1.489465384;0.223571808;0.21248342;0.405741514;0.361556176;;;;-3.503;6.865;1.78;;;;;1.975093332;3.692262105;8.333539059;1.732844312;-1.660425417;5.137592044;-2.632417759;6.106335253;-3.311917699;7.147083775;2.768565063;3.988343796;4.87762965;1.930764083;-1.645903042;;-2.609369106;6.129156986;-3.316277877;7.175361616;-2.883200956;6.541674088
45;1728945274;1265b1dd-50dc-e96b-22f9-a641f261057a;32;-61;-80;-78;-65;2.809327089;-1.881812396;0.418658511;-1.507416289;0.208121429;0.231256342;0.209366523;0.373386137;;;;-3.503;6.865;1.78;;;;;1.771812705;9.182817988;7.664182523;2.391220829;-1.536466213;5.93091465;-2.547797941;6.473160049;-3.32952258;7.491187068;1.969960653;4.756410807;4.598305628;2.375141731;-1.564166708;;-2.546090017;6.421244975;-3.327379117;7.461378794;-2.850707737;6.820808367
46;1728945275;e3e3db5f-01a2-202b-2919-e12987d59c0c;4;-64;-72;-69;-63;2.8393766;-1.924405131;0.502310531;-1.516801401;0.168644493;0.195452405;0.146926797;0.35063382;;;;-3.503;6.865;1.78;;;;;2.454297729;4.733759526;3.607390121;2.035586749;-2.285015641;5.971869914;-2.891224983;6.352054045;-3.384059678;7.134044399;2.257926365;4.938682167;3.910355511;1.826445969;-1.99703573;;-2.861232146;6.35762617;-3.378798784;7.181674217;-3.058964214;6.678869604
47;1728945276;5c2e4e81-fecb-5321-d7a2-b12a13ee668a;6;-63;-67;-72;-62;2.855549978;-1.94998466;0.321140476;-1.534902774;0.206956312;0.158449346;0.13377396;0.338289635;;;;-3.503;6.865;1.78;;;;;2.201696409;3.128600259;4.637501048;1.878125374;-1.885806096;5.077521146;-2.730210948;6.146749778;-3.430927958;7.179715258;2.888282458;3.973807311;4.726787693;1.697520279;-1.977678981;;-2.750477699;6.159508368;-3.428781437;7.171627322;-3.018598495;6.557271001
48;1728945277;1fb1ed91-0550-82e0-5429-ea5860bbfac6;31;-67;-75;-71;-64;2.867112358;-1.895292386;-0.132152978;-1.531967438;0.178214529;0.141181793;0.114712252;0.306359233;;;;-3.503;6.865;1.78;;;;;3.399669347;6.069038062;4.265013247;2.206249631;-3.329390006;5.990791247;-3.182521531;6.880574376;-3.393472959;7.904654157;2.96878737;5.326065421;3.023653585;1.375485452;-2.854535221;;-3.151501112;6.819585205;-3.400885572;7.829493612;-3.244534204;7.207313501
49;1728945278;b9c9b392-8e39-63b3-4d50-c98835aa7dd7;31;-62;-75;-71;-77;2.829226761;-1.896535017;0.265508905;-1.500759052;0.115915942;0.101549536;0.131456419;0.389453687;;;;-3.503;6.865;1.78;;;;;1.975093332;6.069038062;4.265013247;6.283478084;0;8.344720392;-2.169951568;7.9159246;-3.313208905;7.493072892;1.12255703;7.207040227;5.738711618;5.120362002;-1.206009302;;-2.25704638;7.86067601;-3.321926269;7.559684036;-2.686261323;7.732724796
