,CreateTime,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Azim_1,Azim_2,Azim_3,Azim_4,Elev_1,Elev_2,Elev_3,Elev_4,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,Real_Dist_1,Real_Dist_2,Real_Dist_3,Real_Dist_4,Dest_RSSI_1,Dest_RSSI_2,Dest_RSSI_3,Dest_RSSI_4,X_est_MLT,Y_est_MLT,X_est_TRIG,Y_est_TRIG,X_est_TRIANG,Y_est_TRIANG,Dest_MLT_1,Dest_MLT_2,Dest_MLT_3,Dest_MLT_4,X_est_MLT_KF,Y_est_MLT_KF,X_est_TRIG_KF,Y_est_TRIG_KF,X_est_TRIANG_KF,Y_est_TRIANG_KF,X_est_FUSAO,Y_est_FUSAO
0,1728945641.24167,c37aebdb-bfad-8a3e-2a21-e7fea48e75f2,3,-75.0,,-59.0,-81.0,2.8919884130543343,,1.9823186310783008,-2.3699704898791065,0.6526628857165365,,0.9035831273046576,0.2326990099230967,,,,,,,,,,,8.105786675206783,,1.5615530683035934,8.670821474309923,-6.602295997469528,9.025706640119669,-6.74306975002692,7.09154261201041,-6.075917405741295,6.888643519088884,5.734410592106677,9.625262505549868,1.4749429683475916,5.367782886751685,-6.473761051079247,,-6.473761051079247,7.668630923739655,-6.473761051079247,7.668630923739655,-6.473761051079247,7.668630923739655
1,1728945642.270101,0b27b266-e628-507c-3a46-a450d7957d28,0,-76.0,,-60.0,-82.0,2.871929483723858,,2.095001770489516,-2.304406127002446,0.5977440432442767,,0.8280861056683829,0.19035624661895,,,,,,,,,,,9.035766121892593,,1.6979323560113309,9.397780117239995,-6.790132289306258,9.187423151215732,-6.862635114659768,7.1308389651437,-5.998010382068357,7.058922486339603,5.953129856934804,9.866339244735888,1.7178559255563999,5.608330858764229,-6.587330213519713,,-6.836710177087733,7.16669176238343,-6.044050769391991,7.11792652866864,-6.519646414009436,7.147185668897515
2,1728945643.246419,f9ccaf3a-4e68-8d61-e55c-58c76a7dc860,7,-77.0,,-62.0,-74.0,2.860107711644996,,2.1895652944760493,-2.3262781364030487,0.6493481822657693,,0.8177731475051055,0.1947079517086804,,,,,,,,,,,10.0724424020768,,2.0074634976454258,4.935202756016667,-7.330278909737677,7.323430385737791,-6.8405380047312265,6.849527468178671,-6.051571586623575,7.017511645645386,6.355102748352551,8.810340014869595,1.6958030081216813,4.664260691698141,-6.9973530108392135,,-6.849566487521898,6.859424619470976,-6.035694644870802,7.008017829101548,-6.532271957511903,6.919286533614847
3,1728945644.271385,6cbb4876-fb1f-e8bb-284d-e6e855baf8e6,9,-70.0,-73.0,-61.0,-69.0,2.8865177475430936,-2.28814273485755,2.250904818599408,-2.2927888856953023,0.761279311564173,0.4058260690278337,0.9234138237297148,0.1877195340474466,,,,,,,,,,,4.709188918347777,5.142536882038347,1.8462224205560511,3.2997407867624373,-4.7383937170117,6.449342799080398,-5.460062991549723,6.418347503900557,-6.030849133816525,7.107747480528569,3.9881611370410583,6.445393639367658,1.7053801904516053,2.1887964257818444,-5.7129976788802574,,-5.562576912894798,6.431493785571056,-6.024616536915768,7.084215317761485,-5.760014622633789,6.689752905707513
4,1728945645.255443,8676092c-198e-c5c5-e5df-e878c55e785a,32,-79.0,-97.0,-58.0,-75.0,3.067316025523047,-2.3595079952206213,2.284573033732408,-2.2491977323406678,0.7030334485211043,0.3892038492155632,1.0731681655148324,0.3835945661695839,,,,,,,,,,,12.516255362785815,37.53935165663822,1.436127874290944,5.348968430783272,-5.5393833969115205,8.212915935477987,-6.136932460167592,7.487206796827401,-6.2184561385346155,7.269101796630826,4.560909912629589,8.354265989238646,0.40764563213700306,4.112208097350315,-5.45327192764509,,-6.043921845955017,7.386188672387342,-6.1962341563707195,7.249344360149013,-6.091237565283425,7.317923971569075
5,1728945646.264833,8dee6069-9cf9-c6ad-e6c4-1e025af23d99,26,-82.0,-92.0,-77.0,-88.0,3.0663125464243057,-2.289865533766722,2.27582934324146,-2.221731486754244,0.6967473230840814,0.2563442185565016,1.2074890893087775,0.3747652550495897,,,,,,,,,,,17.33739521288671,24.810222125917033,7.048589239671216,15.234053950001526,-7.514257209155261,10.0,-9.009925370599802,8.460727028201902,-6.023418065609,7.449777398417929,6.872506061046643,10.949902653960647,2.805325199662342,6.691619767263666,-6.61504798101145,,-8.795099774351531,8.412463654941995,-6.04796684573851,7.438547023209513,-7.68531622790063,8.023347844132847
6,1728945647.251241,84d06a67-832b-0c66-3e8d-9efca9e0ce41,19,-76.0,-87.0,-72.0,-75.0,3.11439751780234,-2.364666005619887,2.181704708202571,-2.2135462611438856,0.5170440703653413,0.2078995872732516,1.3467335321680065,0.2993195325538125,,,,,,,,,,,9.035766121892593,16.397382873513045,4.637501047743519,5.348968430783272,-8.15827715321729,5.2279436138827435,-7.3894068496734935,6.9675953054280075,-6.111028987739086,7.323813875711743,7.619530264161775,8.219502891208759,3.579672244732758,4.673812976548067,-7.671424485494625,,-7.603548393164651,7.126068227529326,-6.100262146289021,7.348810741230356,-7.046392612019882,7.237329697937504
7,1728945648.249392,006892ea-8164-e2df-8566-d0a2245da5b4,6,-71.0,,-72.0,,-3.026060198128303,,2.152213394923252,,0.349781907836961,,1.4022527177289974,,,,,,,,,,,,5.249475639440435,,4.637501047743519,,,,,,,,,,,,,,,,,,,
8,1728945649.240277,ee95a46a-0cfe-76ec-dec2-cdabb228f4ab,24,-72.0,-89.0,-80.0,-80.0,-3.088016510360124,-2.315803923835767,2.131558450140815,-2.128277036203674,0.2694498173731064,0.2072911381879526,1.2569064401801786,0.2220169376327344,,,,,,,,,,,5.851749625442284,19.351604675909417,9.061354298965988,8.000096203722888,-0.7086842809506088,9.687744734634084,-6.190273683432928,7.059639010759743,-5.86198327735665,7.64254826841474,1.8846205552794366,8.48640867960513,5.336220573517327,5.788892057784163,-2.9130224289108937,,-6.245992335391037,7.054454480541528,-5.864753121578419,7.57269070267424,-6.105988875151231,7.258228190747004
9,1728945650.262036,26d8ea43-9145-d5a3-b60a-856ca7f711ea,8,,-76.0,-62.0,-69.0,,-2.213190462822251,2.09427312961527,-2.12468922558312,,0.2032283194974686,1.2663529388827988,0.2478888984773385,,,,,,,,,,,,6.593121576781917,2.0074634976454258,3.2997407867624373,,,,,-5.702547160264939,7.842673082562226,,,,,,,,,-5.701985800765944,7.832978606725041,,
