numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
5,"[3.79919, 3.79919, 3.86954, 3.79919, 3.86954]","[-0.264213, -0.262246, -0.263456, -0.259273, -0.25988]","[0.293264, 0.267934, 0.283829, 0.223515, 0.233352]","[0, 0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:04:58
3,"[3.79919, 3.72883, 3.79919]","[-0.264611, -0.260419, -0.262253]","[0.298093, 0.241721, 0.26803]","[0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:04:59
6,"[3.79919, 3.79919, 3.79919, 3.72883, 3.79919, 3.86954]","[-0.290405, -0.305536, -0.257528, -0.29113, -0.258928, -0.260232]","[0.188832, 0.362559, 0.192215, 0.201111, 0.217711, 0.238853]","[0, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:00
19,"[3.72883, 3.79919, 3.86954, 3.9399, 4.01025, 3.72883, 3.79919, 3.86954, 4.22132, 4.22132, 4.29168, 4.29168, 3.79919, 3.9399, 4.01025, 3.79919, 3.86954, 3.9399, 4.01025]","[-0.258997, -0.259239, -0.228301, -0.331085, -0.335676, -0.259631, -0.259575, -0.259554, 0.892979, -0.292602, -0.292216, 0.839208, -0.261258, -0.327927, -0.328377, -0.236263, -0.267373, -0.3324, -0.333015]","[0.218896, 0.222952, 0.259422, 0.278989, 0.321785, 0.229371, 0.228462, 0.228129, 0.273457, 0.223816, 0.218116, 0.261847, 0.254128, 0.244522, 0.249766, 0.363818, 0.329339, 0.292002, 0.297857]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:01
10,"[3.72883, 3.79919, 3.86954, 3.79919, 3.72883, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954]","[-0.26003, -0.260579, -0.261657, -0.288568, -0.255104, -0.255909, -0.257119, -0.256432, -0.256969, -0.257755]","[0.235716, 0.244135, 0.259801, 0.153119, 0.136452, 0.157291, 0.184051, 0.1694, 0.180965, 0.196595]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:03
12,"[3.72883, 3.79919, 4.22132, 4.29168, 3.65848, 3.72883, 3.79919, 3.86954, 4.22132, 3.72883, 3.79919, 4.22132]","[-0.273304, -0.234509, -0.298078, -0.300264, -0.280375, -0.276095, -0.272205, -0.237068, -0.302088, -0.281217, -0.27878, -0.304574]","[0.386536, 0.344028, 0.292018, 0.314663, 0.443041, 0.410075, 0.37675, 0.37247, 0.33218, 0.449142, 0.43115, 0.354406]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:05:04
15,"[3.72883, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954, 3.9399, 3.72883, 3.79919, 3.86954, 3.9399, 3.79919, 3.86954, 3.9399, 4.01025]","[-0.232163, -0.233773, -0.237153, -0.234552, -0.235754, -0.236967, -0.238903, -0.237672, -0.239514, -0.241341, -0.242213, -0.258581, -0.258312, -0.290903, -0.291281]","[0.315175, 0.335297, 0.373366, 0.34452, 0.358209, 0.371397, 0.391309, 0.378799, 0.397329, 0.414665, 0.422604, 0.211712, 0.206918, 0.197348, 0.203559]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:05
12,"[3.72883, 3.79919, 3.86954, 4.29168, 3.72883, 3.79919, 3.86954, 4.29168, 3.72883, 3.79919, 3.86954, 4.29168]","[-0.26597, -0.265295, -0.266756, -0.290858, -0.258921, -0.259582, -0.228381, -0.255303, -0.260449, -0.261427, -0.263009, -0.256357]","[0.313927, 0.30618, 0.322662, 0.196595, 0.217603, 0.228589, 0.260709, 0.141903, 0.242168, 0.256561, 0.278072, 0.167718]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:06
6,"[3.79919, 3.86954, 3.79919, 3.72883, 3.79919, 3.86954]","[-0.259597, -0.227555, -0.255884, -0.256232, -0.257505, -0.225863]","[0.228831, 0.246985, 0.156703, 0.164886, 0.191769, 0.215864]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:07
6,"[3.72883, 3.79919, 3.9399, 3.72883, 3.79919, 3.9399]","[-0.287117, -0.222317, -0.326113, -0.292337, -0.224088, -0.328609]","[0.117065, 0.125718, 0.222024, 0.21991, 0.176873, 0.252414]","[0, 0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:08
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:09
5,"[3.9399, 4.29168, 4.29168, 4.36203, 4.36203]","[-0.333593, -0.290955, 0.531127, -0.29138, 0.578114]","[0.303242, 0.198217, -0.824847, 0.205163, -0.814471]","[0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:11
9,"[3.79919, 3.86954, 3.72883, 3.79919, 3.86954, 3.9399, 3.79919, 3.86954, 3.72883]","[-0.259239, -0.258181, -0.25992, -0.258306, -0.258532, -0.295686, -0.258934, -0.260001, -0.280271]","[0.222962, 0.204532, 0.233977, 0.206814, 0.210842, 0.264668, 0.217824, 0.235256, 0.442275]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:12
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:13
13,"[3.72883, 3.79919, 3.86954, 3.9399, 3.79919, 3.86954, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954, 3.9399, 4.01025]","[-0.267667, -0.26523, -0.263116, -0.322716, -0.286306, -0.279547, -0.257349, -0.257128, -0.257902, -0.258894, -0.259125, -0.289664, -0.322068]","[0.332458, 0.305422, 0.279459, 0.171332, 0.483793, 0.436923, 0.188691, 0.184235, 0.199373, 0.217133, 0.221045, 0.175346, 0.159728]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:14
9,"[3.72883, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954]","[-0.239308, -0.240251, -0.241092, -0.232673, -0.235273, -0.23878, -0.23651, -0.23868, -0.207677]","[0.395309, 0.404433, 0.412351, 0.321712, 0.352819, 0.390075, 0.366494, 0.389083, 0.429034]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:15
2,"[3.79919, 3.9399]","[-0.193862, -0.327456]","[0.231741, 0.238911]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:16
3,"[3.86954, 3.79919, 3.86954]","[-0.290292, -0.291964, -0.2931]","[0.186854, 0.214295, 0.230958]","[0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:17
10,"[3.72883, 3.79919, 3.86954, 3.9399, 3.72883, 3.79919, 3.86954, 3.9399, 3.79919, 3.86954]","[-0.258137, -0.257453, -0.258609, -0.294124, -0.258114, -0.259034, -0.293349, -0.295887, -0.261042, -0.295521]","[0.203741, 0.190745, 0.212198, 0.244917, 0.203317, 0.219515, 0.234437, 0.267085, 0.251004, 0.262652]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:05:18
2,"[3.86954, 3.9399]","[-0.258069, -0.259349]","[0.20249, 0.224771]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:19
10,"[3.72883, 3.79919, 3.86954, 3.79919, 3.86954, 3.79919, 3.58812, 3.72883, 3.79919, 3.86954]","[-0.267078, -0.265356, -0.200989, -0.271506, -0.273637, -0.229583, -0.307507, -0.263748, -0.230039, -0.199329]","[0.326169, 0.306891, 0.350506, 0.370351, 0.389444, 0.279339, 0.378584, 0.287506, 0.28605, 0.327293]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:20
2,"[3.79919, 3.86954]","[-0.259543, -0.260302]","[0.227951, 0.239934]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:21
3,"[3.79919, 3.9399, 4.01025]","[-0.296212, -0.339414, -0.3341]","[0.542424, 0.352181, 0.307881]","[0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:22
4,"[3.79919, 3.86954, 3.9399, 3.79919]","[-0.296484, -0.294873, -0.295491, -0.23026]","[0.274137, 0.254595, 0.262293, 0.28924]","[0.147187, 0.147187, 0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:23
6,"[3.79919, 3.86954, 3.79919, 3.72883, 3.79919, 3.86954]","[-0.261255, -0.229821, -0.225511, -0.25888, -0.226959, -0.227865]","[0.254086, 0.282862, 0.208752, 0.216905, 0.236547, 0.252232]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:24
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.01876, 1.7106, 2.2642, 2.04451]","[0.187102, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:25
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:26
2,"[3.72883, 3.79919]","[-0.284361, -0.242452]","[0.47098, 0.424754]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:27
6,"[3.79919, 3.79919, 3.72883, 3.79919, 3.86954, 4.29168]","[-0.263087, -0.266483, -0.261497, -0.260559, -0.26094, -0.255541]","[0.279091, 0.319662, 0.257546, 0.243843, 0.249512, 0.148152]","[0, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:28
1,"[4.01025]","[-0.335157]","[0.317287]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:05:29
1,"[3.79919]","[-0.288775]","[0.15757]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:05:30
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:31
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:32
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:33
4,"[4.22132, 4.22132, 4.29168, 4.29168]","[-0.271725, 0.457878, -0.266543, 0.489315]","[0.372368, -0.679902, 0.320327, -0.750498]","[0.147187, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:34
4,"[4.29168, 4.29168, 4.36203, 4.36203]","[-0.260548, 0.826982, -0.293478, 0.552144]","[0.243675, 0.21626, 0.236217, -0.856126]","[-0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:35
8,"[3.72883, 3.79919, 3.86954, 3.79919, 3.86954, 3.72883, 3.79919, 3.86954]","[-0.260443, -0.260441, -0.260509, -0.257106, -0.224352, -0.258835, -0.258716, -0.226451]","[0.242086, 0.242051, 0.243083, 0.183801, 0.183248, 0.216132, 0.214058, 0.227219]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:36
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:37
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:38
4,"[3.79919, 3.86954, 3.9399, 4.01025]","[-0.262193, -0.291331, -0.290316, -0.292037]","[0.267222, 0.20437, 0.187266, 0.215403]","[-0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:39
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:40
5,"[3.79919, 3.86954, 3.72883, 3.79919, 3.86954]","[-0.258662, -0.259522, -0.256386, -0.258785, -0.260822]","[0.213133, 0.227611, 0.168378, 0.21526, 0.24777]","[0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:05:41
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308]","[1.02823, 1.7106, 2.2642, 2.04451]","[0.12502, 0.183853, -0.363198, -0.44024]","[0, 0, 0, 0]",28/06/2025 12:05:42
3,"[3.79919, 3.79919, 3.86954]","[-0.260564, -0.259064, -0.259854]","[0.243907, 0.220023, 0.232948]","[0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:43
2,"[3.79919, 3.86954]","[-0.257091, -0.223663]","[0.183496, 0.166099]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:05:44
