create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1751122869.043735,d500a44f-2051-d64b-3d63-8985cc792954,4aee327b-5e19-e7e1-3c2c-8f7cfffe6e67,14,-67.0,-78.0,-68.0,-68.0,-3.1021943810553787,-1.4217537148111026,0.3996659111103714,-1.49706484780329,0.810402782609284,0.5876271603162563,0.1349912331179395,0.3865730455327285,-1.6907610893249512,8.008259773254395,0.8094698190689087
1751122870.043509,d500a44f-2051-d64b-3d63-8985cc792954,70dc46c7-1ce4-b20a-c331-ff36b69cf8b7,17,-67.0,-75.0,-74.0,-68.0,-2.8864394506070457,-1.4030928118948627,0.36667919890032297,-1.5353125015887352,0.8433468176628641,0.5626247382123201,0.15159863077426802,0.34746152886868853,-1.6865694522857666,7.998162746429443,0.5812440514564514
1751122870.99655,d500a44f-2051-d64b-3d63-8985cc792954,8abc185a-dff8-c87a-4556-cfa6bdf8af4c,32,-85.0,-77.0,-74.0,-75.0,-2.910381002490749,-1.7982517223344385,0.4241371657348916,-1.525372385978069,0.7851717947047915,0.4385452667063837,0.10137804555096357,0.2854598430297949,-1.6867049932479858,7.989835739135742,0.3649965524673462
1751122872.022255,d500a44f-2051-d64b-3d63-8985cc792954,d95f5f97-7aee-4d56-19fa-8f772f48817b,36,-84.0,-85.0,-74.0,-74.0,-3.034812410734739,-1.4429478165562257,0.3444782891050954,-1.5237731577434765,0.8041176558576697,0.3573451188852178,0.07746124442064115,0.2681133099800502,-1.6885333061218262,7.983211994171143,-0.793721318244934
1751122873.040667,d500a44f-2051-d64b-3d63-8985cc792954,de19ab55-3e60-5f4a-5d8b-40e9b6c203b0,0,-74.0,-73.0,-69.0,-64.0,-2.6033518183182385,-1.543987615681614,0.3810501487746085,-1.5285205087026517,0.6903956173052151,0.44774409142762644,0.12315700243860328,0.2725820609996895,-1.6966487169265747,7.96168088912964,-1.2494187355041504
1751122874.044456,d500a44f-2051-d64b-3d63-8985cc792954,6be3a2e1-0376-0d78-72fc-77244aad5bb5,20,-66.0,-79.0,-77.0,-68.0,-2.577140986869679,-1.7677083272664833,0.26228461574976186,-1.5851654124564194,0.7013157761970306,0.2950562111227592,0.14000494179801476,0.23572004992941223,-1.7085318565368652,7.926217555999756,-1.3521603345870972
1751122874.985147,d500a44f-2051-d64b-3d63-8985cc792954,aeed172c-5c50-8182-1cb2-e6c41e066828,17,-76.0,-78.0,-66.0,-66.0,-2.613717373913045,-1.7454213973680461,0.25539421906139986,-1.602130547548551,0.7264657374253574,0.2958151121648908,0.12898747765787055,0.337714592305594,-1.7260702848434448,7.879542350769043,-1.420958161354065
1751122876.038125,d500a44f-2051-d64b-3d63-8985cc792954,7622d523-bcee-9496-a1ce-d279c7e4f924,16,-73.0,-81.0,-63.0,-76.0,-2.6376613226417294,-1.9109468459705587,0.3060459450980529,-1.5553755588189018,0.6622193063931495,0.40689616044334115,0.20593813584089468,0.4432159519156783,-1.7664326429367065,7.823338508605957,-1.411713719367981
1751122877.021157,d500a44f-2051-d64b-3d63-8985cc792954,1ba0d578-7885-c13f-4166-e53b2a935f16,22,-73.0,-78.0,-68.0,-63.0,-2.484394271378797,-1.8633642799321675,0.32699623444537923,-1.6177160320379673,0.4832980909285113,0.4203028462659363,0.17414432006211997,0.38958305006527694,-1.9032403230667114,7.751736164093018,-1.4258861541748047
1751122878.041778,d500a44f-2051-d64b-3d63-8985cc792954,986329af-a896-f2f7-3334-df9de6931843,33,-83.0,-80.0,-73.0,-69.0,-2.481332168757424,-1.8368506470676655,0.4955096166329061,-1.6409565067647072,0.5103794764479044,0.3682662431729284,0.22335261278795007,0.3335326970248697,-2.0685224533081055,7.671435356140137,-1.3871031999588013
