numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -1.65415, -2.16554, -2.08097]","[1.02823, 1.7106, 2.2642, 2.50802, 2.23378, 2.35118, 2.42309]","[0.12502, 0.183853, -0.363198, -0.418228, -0.44024, 0.506276, 0.855837]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:22
1,"[1.96995]","[0.285176]","[0.0233331]","[0.44156]","[]","[]","[]","[]",28/06/2025 12:01:23
1,"[2.74386]","[-0.293714]","[0.239433]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:01:24
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.691953, -0.847899, -1.03374, -0.855837, -1.53315]","[1.02823, 1.7106, 2.2642, 2.57861, 2.57402, 2.68874, 3.11916, 2.96224]","[0.12502, 0.183853, -0.363198, 0.13992, 0.429234, -0.150967, -0.687502, -0.528288]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:25
1,"[2.74386]","[-0.296555]","[0.274964]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:01:26
1,"[3.37706]","[0.959592]","[0.304635]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:01:27
3,"[3.37706, 3.37706, 3.37706]","[0.952692, 0.931298, 0.938523]","[0.288703, 0.230084, 0.251787]","[0, -0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:28
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.728372]","[1.02823, 1.7106, 2.2642, 2.61892]","[0.12502, 0.183853, -0.363198, 0.728372]","[0, 0, 0, 0]",28/06/2025 12:01:29
2,"[2.0403, 2.11066]","[0.2851, 0.285114]","[0.00483107, -0.0109022]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:01:30
2,"[2.88457, 2.95492]","[-0.422185, -0.424733]","[0.130882, 0.16838]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:01:31
4,"[2.46244, 2.53279, 2.46244, 2.53279]","[-0.394069, -0.394078, -0.395673, -0.396644]","[0.216325, 0.216419, 0.233161, 0.242735]","[-0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:32
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, 1.05895, -2.08097, -1.83928, -1.56509]","[1.02823, 1.7106, 2.2642, 2.75432, 2.47612, 2.74383, 3.05046]","[0.12502, 0.183853, -0.363198, 0.154649, -0.687502, -0.702129, -0.360353]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:33
1,"[3.37706]","[0.81528]","[0.158875]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:01:34
1,"[2.81421]","[-0.324545]","[0.200341]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:01:35
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.541225]","[1.02823, 1.7106, 2.24176, 2.41586]","[0.12502, 0.183853, -0.482714, -0.804417]","[0, 0, 0, 0]",28/06/2025 12:01:36
0,"[]","[]","[]","[]","[0.365692, 0.363198, 0.451246, -1.90228, 1.02183, -1.68853]","[1.7106, 2.2642, 2.84505, 2.59631, 3.14009, 2.79095]","[0.183853, -0.363198, 0.150967, 0.33829, -0.173059, -0.874047]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:01:37
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.782676, -0.673744, 1.05895, -0.892256]","[1.02823, 1.7106, 2.2642, 2.31791, 2.48125, 2.71966, 3.32505]","[0.12502, 0.183853, -0.363198, 0.655535, -0.407222, 0.462252, -0.180424]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:38
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -2.0367, -1.04357, -0.892256]","[1.02823, 1.7106, 2.2642, 2.5094, 3.16803, 3.28598]","[0.12502, 0.183853, -0.363198, -0.169377, 0.528288, 0.539294]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:01:39
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -2.03908, -1.88308, 2.33819]","[1.01876, 1.7106, 2.2642, 1.78512, 2.09137, 2.23483]","[0.187102, 0.183853, -0.363198, -0.429234, 0, 0.687502]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:01:40
1,"[2.74386]","[-0.33311]","[0.298745]","[0]","[]","[]","[]","[]",28/06/2025 12:01:41
1,"[2.88457]","[-0.425244]","[0.174888]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:01:42
13,"[2.6735, 2.74386, 2.81421, 3.37706, 2.6735, 2.74386, 2.81421, 2.88457, 3.37706, 2.74386, 2.81421, 3.37706, 3.37706]","[-0.395622, -0.358141, -0.356356, 0.970443, -0.40178, -0.361748, -0.359111, -0.32571, 0.926002, -0.363559, -0.360308, 0.951008, -1.30925]","[0.232643, 0.197053, 0.171386, 0.175232, 0.287561, 0.240191, 0.209603, 0.216665, 0.212479, 0.258918, 0.22406, 0.284633, -0.90885]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:01:43
18,"[2.74386, 2.95492, 3.02528, 2.88457, 2.95492, 3.02528, 2.95492, 3.02528, 2.81421, 2.88457, 3.3067, 3.37706, 2.6735, 2.74386, 2.88457, 2.6735, 2.74386, 2.81421]","[-0.334242, -0.422506, -0.389937, -0.423132, -0.424414, -0.426126, -0.426341, -0.428361, -0.256171, -0.287709, 0.927995, 0.926001, -0.329701, -0.33157, -0.255607, -0.32961, -0.330844, -0.334846]","[0.309158, 0.136196, 0.164483, 0.145999, 0.164168, 0.185561, 0.188071, 0.210053, 0.163476, 0.132996, 0.219298, 0.212473, 0.264505, 0.28387, 0.149822, 0.263528, 0.276534, 0.31455]","[0, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:44
3,"[2.81421, 2.11066, 2.95492]","[-0.359131, 0.317825, -0.456401]","[0.20986, -0.0030609, 0.120954]","[0.147187, -0.294373, -0.294373]","[]","[]","[]","[]",28/06/2025 12:01:45
11,"[2.95492, 3.02528, 2.95492, 3.02528, 2.95492, 3.02528, 2.6735, 2.60315, 2.6735, 2.60315, 2.6735]","[-0.385839, -0.385505, -0.389097, -0.388782, -0.391079, -0.391072, -0.254962, -0.254674, -0.256111, -0.2557, -0.257425]","[0.0843103, 0.0739244, 0.151642, 0.146526, 0.180401, 0.180313, 0.132426, 0.123866, 0.162079, 0.152181, 0.1902]","[0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.44156, -0.294373, -0.294373, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:46
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.555853, -0.983311, -1.14464]","[1.02823, 1.7106, 2.2642, 2.52187, 2.56161, 2.56669]","[0.12502, 0.183853, -0.363198, -0.691953, 0, 0.147285]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:01:47
14,"[2.60315, 2.6735, 2.60315, 2.6735, 2.74386, 3.23635, 3.3067, 2.60315, 2.6735, 2.74386, 3.23635, 3.23635, 3.3067, 3.02528]","[-0.254439, -0.254483, -0.255162, -0.255036, -0.256169, 0.932048, 0.921487, -0.258043, -0.257826, -0.258643, 0.942162, -0.221768, 0.928971, -0.388052]","[0.116375, 0.117825, 0.138076, 0.134548, 0.163439, 0.232451, 0.19601, 0.201995, 0.197939, 0.212787, 0.261901, 0.104705, 0.222548, 0.133876]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:48
2,"[2.95492, 3.02528]","[-0.389365, -0.424971]","[0.15586, 0.171448]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:01:49
13,"[2.81421, 2.88457, 2.95492, 3.02528, 2.81421, 2.88457, 3.37706, 3.44741, 3.37706, 3.02528, 2.95492, 3.02528, 3.09563]","[-0.287053, -0.289373, -0.457812, -0.428915, -0.287766, -0.289309, 0.887485, 0.886114, 0.903548, -0.423269, -0.42514, -0.425659, -0.426321]","[0.115225, 0.169754, 0.142608, 0.215666, 0.134426, 0.168498, 0.257086, 0.252796, 0.301902, 0.148041, 0.173585, 0.179996, 0.187834]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:50
12,"[3.3067, 3.37706, 2.6735, 2.74386, 2.81421, 2.88457, 3.3067, 3.37706, 3.44741, 2.74386, 2.81421, 3.37706]","[0.87318, 0.873452, -0.384441, -0.351229, -0.319663, -0.322196, 0.823437, 0.876585, 0.883873, -0.354029, -0.322668, 0.829974]","[0.207094, 0.208176, 0.0148433, 0.041915, 0.105477, 0.162076, 0.20079, 0.220204, 0.245591, 0.130101, 0.170493, 0.228402]","[-0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:51
8,"[2.53279, 2.46244, 2.53279, 2.60315, 2.6735, 2.74386, 2.60315, 2.6735]","[-0.385617, -0.443447, -0.393563, -0.305259, -0.300286, -0.337923, -0.304418, -0.30134]","[0.417978, 0.507397, 0.459231, 0.36023, 0.31488, 0.340452, 0.353057, 0.325138]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:01:52
10,"[2.60315, 2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.60315, 2.6735, 2.74386, 2.81421]","[-0.393885, -0.39351, -0.359972, -0.360878, -0.355155, -0.355346, -0.391046, -0.390775, -0.35734, -0.358117]","[0.214301, 0.210107, 0.220109, 0.23059, 0.151546, 0.154889, 0.179959, 0.176313, 0.186004, 0.19674]","[0, 0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:53
1,"[2.60315]","[-0.342479]","[0.374889]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:01:54
17,"[2.60315, 2.6735, 2.74386, 2.81421, 3.3067, 3.37706, 2.6735, 2.74386, 2.81421, 3.3067, 3.37706, 2.60315, 2.6735, 2.74386, 2.81421, 3.3067, 3.37706]","[-0.397077, -0.3962, -0.359987, -0.359287, 0.814398, 0.813559, -0.35545, -0.35467, -0.354323, 0.806717, 0.855472, -0.394077, -0.392969, -0.357381, -0.356778, 0.811024, 0.811989]","[0.246869, 0.238407, 0.22028, 0.211804, 0.153599, 0.148391, 0.156677, 0.142725, 0.136041, 0.0952077, 0.113777, 0.216411, 0.203903, 0.186593, 0.17782, 0.131324, 0.138086]","[0, 0, 0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:01:55
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, 2.33819, -1.06531]","[1.02823, 1.7106, 2.2642, 2.3125, 3.27868]","[0.12502, 0.183853, -0.363198, -0.345644, 0]","[0, 0, 0, 0, 0]",28/06/2025 12:01:56
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, 1.05895]","[1.02823, 1.7106, 2.2642, 2.68938]","[0.12502, 0.183853, -0.363198, 0.614363]","[0, 0, 0, 0]",28/06/2025 12:01:57
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.0588, -2.03908, -1.30957, -1.76264, 2.21261, -1.06531]","[1.02823, 1.7106, 2.2642, 2.37419, 1.69309, 2.49922, 2.66659, 2.4023, 3.27372]","[0.12502, 0.183853, -0.363198, -0.136238, -0.710163, 0.599736, -0.506276, -0.517282, 0.180424]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:58
0,"[]","[]","[]","[]","[0.365692, 0.363198, -0.932885, -1.17326, -1.46927, -1.34496, 2.38794, -1.06531]","[1.7106, 2.2642, 2.41497, 2.52722, 2.86369, 3.01586, 2.38139, 3.27868]","[0.183853, -0.363198, 0.272103, 0.746581, -0.33829, -0.173059, -0.176741, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:01:59
7,"[2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.74386, 2.81421]","[-0.320186, -0.321624, -0.318003, -0.321138, -0.323118, -0.323422, -0.325491]","[0.119463, 0.151226, 0.0329815, 0.141323, 0.178134, 0.183114, 0.213705]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:02:00
3,"[2.60315, 2.6735, 2.74386]","[-0.369779, -0.367844, -0.365654]","[0.313896, 0.298052, 0.278839]","[0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:01
2,"[3.23635, 3.3067]","[0.840412, 0.840045]","[0.265845, 0.264633]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:02
3,"[2.11066, 2.18102, 2.11066]","[0.318151, 0.351515, 0.285098]","[-0.044589, -0.057567, -0.00340894]","[0.294373, 0.294373, 0.44156]","[]","[]","[]","[]",28/06/2025 12:02:03
0,"[]","[]","[]","[]","[0.365692, 0.363198, 1.05895, -1.34496, -1.06531]","[1.7106, 2.2642, 2.71966, 2.84275, 3.23403]","[0.183853, -0.363198, 0.462252, -1.02183, 0.539294]","[0, 0, 0, 0, 0]",28/06/2025 12:02:04
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -0.847899, -0.86964, -2.0367]","[1.02823, 1.7106, 2.2642, 2.52725, 2.59376, 2.67242, 2.37153]","[0.12502, 0.183853, -0.363198, 0.279457, -0.286811, -0.147285, 0.837628]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:05
4,"[2.6735, 2.6735, 2.74386, 2.81421]","[-0.325049, -0.324864, -0.359637, -0.359344]","[0.207571, 0.20495, 0.216084, 0.212501]","[0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:06
2,"[2.6735, 2.74386]","[-0.36269, -0.359063]","[0.250121, 0.209002]","[0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:07
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.847899, -1.00852, -1.30957, -1.06531]","[1.02823, 1.7106, 2.2642, 2.59376, 2.62316, 2.56573, 3.25882]","[0.12502, 0.183853, -0.363198, 0.286811, 0.147285, 0.150967, 0.360353]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:08
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -0.847899, -1.30957, -2.0367, -0.892256]","[1.02823, 1.7106, 2.2642, 2.52725, 2.59376, 2.55242, 2.46363, 3.31039]","[0.12502, 0.183853, -0.363198, 0.279457, 0.286811, 0.30152, 0.506276, -0.360353]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:09
1,"[2.6735]","[-0.372953]","[0.338008]","[0]","[]","[]","[]","[]",28/06/2025 12:02:10
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.30957, -2.0367, -1.04357, -0.892256]","[1.03391, 1.7106, 2.2642, 2.45935, 2.5094, 3.16803, 3.32994]","[0.0625959, 0.183853, -0.363198, 0.746581, -0.169377, 0.528288, 0]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:11
2,"[2.6735, 2.74386]","[-0.32335, -0.321125]","[0.181943, 0.141032]","[-0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:12
7,"[2.81421, 2.88457, 2.81421, 2.88457, 2.95492, 2.81421, 2.88457]","[-0.387381, -0.388239, -0.389422, -0.390388, -0.428792, -0.391721, -0.392614]","[0.121057, 0.137228, 0.156729, 0.17096, 0.214434, 0.18873, 0.199716]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:02:13
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.804417, -1.17326, 2.33819, -0.892256]","[1.02823, 1.7106, 2.2642, 2.3823, 2.63086, 2.33178, 3.32505]","[0.12502, 0.183853, -0.363198, 0.673744, 0.150967, -0.173059, -0.180424]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:14
7,"[2.6735, 2.74386, 2.81421, 2.6735, 2.74386, 2.81421, 2.88457]","[-0.353001, -0.354706, -0.355632, -0.354097, -0.35643, -0.392308, -0.425429]","[0.106676, 0.143389, 0.159737, 0.131497, 0.172533, 0.196031, 0.177184]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:15
9,"[2.74386, 2.81421, 2.88457, 2.95492, 2.88457, 2.74386, 2.81421, 2.88457, 2.95492]","[-0.331843, -0.38846, -0.423039, -0.459734, -0.385881, -0.325298, -0.386543, -0.421111, -0.457595]","[0.286574, 0.141081, 0.144584, 0.167494, 0.085513, 0.211046, 0.10277, 0.111198, 0.139503]","[0, 0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:16
5,"[2.6735, 2.74386, 2.6735, 2.74386, 2.81421]","[-0.38698, -0.387436, -0.389125, -0.390361, -0.355926]","[0.112686, 0.122163, 0.152089, 0.17058, 0.164575]","[0, 0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:02:17
0,"[]","[]","[]","[]","[0.365692, 0.363198, -0.983311, -0.892256]","[1.7106, 2.2642, 2.54551, 3.31039]","[0.183853, -0.363198, 0.286811, -0.360353]","[0, 0, 0, 0]",28/06/2025 12:02:18
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -2.03908, -0.892256]","[1.02823, 1.7106, 2.2642, 1.74512, 3.31039]","[0.12502, 0.183853, -0.363198, -0.57048, -0.360353]","[0, 0, 0, 0, 0]",28/06/2025 12:02:19
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.88308, -1.20188, -1.31634, -1.34496, -0.892256]","[1.02823, 1.7106, 2.2642, 1.90199, 2.65959, 2.83541, 2.94155, 3.32505]","[0.12502, 0.183853, -0.363198, -0.86964, -0.462252, -0.837628, 0.687502, -0.180424]","[0, 0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:20
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, 2.21261, -1.06531]","[1.02823, 1.7106, 2.2642, 2.30351, 3.27372]","[0.12502, 0.183853, -0.363198, 0.855837, -0.180424]","[0, 0, 0, 0, 0]",28/06/2025 12:02:21
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.804417, -0.691953, -0.847899, -1.20188]","[1.02823, 1.7106, 2.2642, 2.47574, 2.57861, 2.57402, 2.58885]","[0.12502, 0.183853, -0.363198, 0, 0.13992, 0.429234, 0.764791]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:22
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.30957, -1.00009, -1.18502, -0.892256]","[1.02823, 1.7106, 2.2642, 2.55242, 3.07328, 2.96607, 3.32505]","[0.12502, 0.183853, -0.363198, 0.30152, 0.169377, 0.855837, -0.180424]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:23
0,"[]","[]","[]","[]","[0.365692, 0.363198, -1.30957, -1.94815, -2.16554, -2.08097, -0.892256]","[1.7106, 2.2642, 2.49922, 2.4003, 2.18728, 2.56979, 3.32994]","[0.183853, -0.363198, 0.599736, 0.162013, -1.00009, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:24
1,"[3.3067]","[0.828609]","[0.222956]","[-0.147187]","[]","[]","[]","[]",28/06/2025 12:02:26
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, 1.05895, -1.06531]","[1.02823, 1.7106, 2.2642, 2.75432, 3.25882]","[0.12502, 0.183853, -0.363198, -0.154649, -0.360353]","[0, 0, 0, 0, 0]",28/06/2025 12:02:27
4,"[2.6735, 2.60315, 2.6735, 2.74386]","[-0.375577, -0.371336, -0.370014, -0.366601]","[0.356467, 0.325992, 0.315758, 0.287328]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:02:28
11,"[3.3067, 3.3067, 2.6735, 3.23635, 3.23635, 3.3067, 3.3067, 3.37706, 3.37706, 3.3067, 3.3067]","[0.794117, -0.904821, -0.371049, 0.860508, -1.06653, 0.86644, -1.10729, -1.02374, 0.845783, 0.812338, -1.00764]","[0.269498, -0.773654, 0.323805, 0.3239, -0.825538, 0.338643, -0.844927, -0.851814, 0.406487, 0.326708, -0.792334]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:02:29
1,"[2.88457]","[-0.458408]","[0.15079]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:02:30
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -1.00852, -1.04357, -1.06531]","[1.02823, 1.7106, 2.2642, 2.56131, 3.13409, 3.23403]","[0.12502, 0.183853, -0.363198, -0.585108, 0.702129, 0.539294]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:02:31
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -0.847899, 1.05895, -0.892256]","[1.02823, 1.7106, 2.2642, 2.5388, 2.59376, 2.65053, 3.31039]","[0.12502, 0.183853, -0.363198, 0.13992, 0.286811, 0.764791, -0.360353]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:33
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -0.983311, -1.30957, -1.06531]","[1.02823, 1.7106, 2.2642, 2.5388, 2.56161, 2.53025, 3.27868]","[0.12502, 0.183853, -0.363198, 0.13992, 0, 0.451246, 0]","[0, 0, 0, 0, 0, 0, 0]",28/06/2025 12:02:34
1,"[2.6735]","[-0.360622]","[0.227683]","[0]","[]","[]","[]","[]",28/06/2025 12:02:35
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.826158, -0.847899, -1.30957]","[1.02823, 1.7106, 2.2642, 2.5388, 2.60561, 2.53025]","[0.12502, 0.183853, -0.363198, -0.13992, -0.143602, 0.451246]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:02:36
0,"[]","[]","[]","[]","[0.59802, 0.365692, 0.363198, -0.983311, -2.08097, -1.06531]","[1.02823, 1.7106, 2.2642, 2.4612, 2.54644, 3.25882]","[0.12502, 0.183853, -0.363198, 0.710163, -0.345644, 0.360353]","[0, 0, 0, 0, 0, 0]",28/06/2025 12:02:37
