idbeacon,rssi_4,rssi_3,rssi_2,rssi_1,az_4,az_3,az_2,az_1,el_4,el_3,el_2,el_1,i_4,i_3,i_2,i_1,q_4,q_3,q_2,q_1,x,y,z,create_time,bluetooth_channel,idppe
18b3fb55-cb8b-5276-58a4-dfd499ff9b46,-72.0,-67.0,-69.0,-59.0,-1.159601058693354,0.07012582519174848,-1.6318327831862045,2.5765641461775677,0.23182920486632008,0.34861314630306606,0.3776915697448823,0.32838314216206527,"[18.0, 13.0, -8.0, -19.0, -4.0, 15.0, 16.0, -2.0, 30.0, -107.0, -23.0, -49.0, -41.0, -44.0, -97.0, -22.0, -1.0, 84.0, 7.0, 52.0, 31.0, 13.0, 31.0, -17.0, -19.0, -65.0, -26.0, 34.0, -23.0, 60.0, 10.0, 94.0, 63.0, -12.0, 19.0, -40.0, 35.0, -52.0, -30.0, -50.0, 10.0, 37.0, -104.0, -32.0, -19.0, -56.0, 2.0, -85.0, 64.0, 26.0, 53.0, 24.0, -5.0, 23.0, -31.0, 6.0, -61.0, -28.0, 6.0, -13.0, 70.0, -24.0, 70.0, 39.0, 65.0, 36.0, -78.0, -17.0, -48.0, -8.0, -48.0, -43.0, -27.0, 14.0, 22.0, -44.0, -23.0, 23.0, -38.0, 50.0, -25.0, 111.0]","[-14.0, -44.0, -7.0, 39.0, 28.0, -25.0, -40.0, 0.0, 24.0, -25.0, 18.0, -33.0, 19.0, -25.0, -24.0, -46.0, 26.0, -30.0, 7.0, -1.0, 23.0, 69.0, -1.0, 120.0, 0.0, 52.0, -16.0, 70.0, 15.0, -3.0, 13.0, -13.0, 39.0, -31.0, 20.0, -44.0, -7.0, -40.0, 1.0, -59.0, -44.0, -48.0, 40.0, 41.0, 30.0, 10.0, -29.0, 45.0, -39.0, -5.0, -28.0, -10.0, -59.0, -15.0, 3.0, -32.0, -8.0, -4.0, -39.0, 26.0, 7.0, 42.0, 57.0, 38.0, 88.0, 44.0, 76.0, -17.0, 68.0, 1.0, 22.0, -34.0, -1.0, -10.0, -32.0, 33.0, -10.0, 39.0, -16.0, 19.0, 33.0, 37.0]","[22.0, 40.0, -13.0, -42.0, 2.0, 41.0, 5.0, -39.0, -17.0, 50.0, 27.0, -7.0, 52.0, -8.0, 51.0, 20.0, 23.0, 58.0, 21.0, 25.0, 49.0, 13.0, 16.0, 43.0, 4.0, 18.0, 65.0, 2.0, 68.0, -1.0, -13.0, -23.0, 18.0, -4.0, 63.0, 5.0, 30.0, 13.0, -65.0, 12.0, -15.0, -27.0, 34.0, 19.0, 18.0, 52.0, 6.0, 64.0, 40.0, 9.0, 29.0, 2.0, 27.0, 45.0, 23.0, 93.0, 48.0, -29.0, 49.0, -1.0, 21.0, 83.0, 0.0, 115.0, 14.0, 10.0, -3.0, 64.0, -5.0, 120.0, 15.0, 92.0, 36.0, 37.0, 12.0, -43.0, -23.0, 11.0, -42.0, 9.0, -39.0, -10.0]","[-57.0, -33.0, 36.0, 56.0, 0.0, -56.0, -33.0, 34.0, 32.0, 113.0, -64.0, -53.0, 27.0, 39.0, 17.0, 9.0, 55.0, 82.0, -29.0, -79.0, 1.0, 41.0, 16.0, 37.0, -5.0, 84.0, -30.0, -14.0, 8.0, 43.0, -43.0, 6.0, 71.0, 88.0, -49.0, -34.0, 24.0, 57.0, 41.0, -40.0, 59.0, 13.0, 80.0, -7.0, -12.0, -8.0, -18.0, 87.0, 21.0, 11.0, 40.0, 16.0, -44.0, -37.0, -37.0, 40.0, 66.0, -5.0, 47.0, -19.0, -1.0, -1.0, -11.0, 1.0, 2.0, 58.0, 13.0, -4.0, -38.0, -24.0, -15.0, 73.0, 24.0, 51.0, -14.0, 3.0, 51.0, 35.0, -40.0, -66.0, 108.0, 17.0]","[9.0, -14.0, -17.0, 2.0, 18.0, 10.0, -11.0, -18.0, -22.0, 42.0, 24.0, -23.0, 37.0, -50.0, 23.0, -112.0, -38.0, 8.0, -26.0, 62.0, 0.0, 56.0, 23.0, 69.0, 19.0, -77.0, -6.0, -65.0, 10.0, -36.0, -45.0, 2.0, 12.0, 98.0, 46.0, 28.0, 47.0, 14.0, 31.0, -14.0, -14.0, 5.0, -45.0, 0.0, -51.0, -1.0, -67.0, -51.0, -95.0, -28.0, 67.0, -12.0, 81.0, 23.0, 49.0, 38.0, 37.0, 0.0, -102.0, -22.0, -24.0, -7.0, 13.0, -26.0, 68.0, 53.0, 60.0, 48.0, -7.0, 59.0, -25.0, 0.0, -45.0, -5.0, 30.0, -106.0, -24.0, -50.0, -41.0, -45.0, -98.0, -28.0]","[-40.0, 3.0, 43.0, 19.0, -32.0, -35.0, 14.0, 44.0, 48.0, -41.0, -39.0, -34.0, -9.0, 25.0, -47.0, 33.0, 11.0, 23.0, 10.0, 61.0, 17.0, 5.0, 30.0, 22.0, 6.0, 44.0, -27.0, 0.0, -41.0, -58.0, -37.0, -90.0, -40.0, -79.0, 18.0, -72.0, -2.0, -28.0, 35.0, -1.0, 5.0, 28.0, -30.0, 12.0, -37.0, 17.0, -22.0, -29.0, -41.0, 26.0, -29.0, 7.0, 5.0, 26.0, 69.0, 0.0, 123.0, 0.0, 57.0, -19.0, 71.0, 12.0, -11.0, 8.0, -21.0, 35.0, -39.0, 21.0, -50.0, -8.0, -44.0, 4.0, -59.0, -43.0, -44.0, 36.0, 41.0, 27.0, 12.0, -31.0, 43.0, -42.0]","[34.0, -17.0, -40.0, 9.0, 41.0, 0.0, -41.0, -12.0, -23.0, 31.0, 15.0, 21.0, 45.0, 6.0, 60.0, 38.0, 5.0, 22.0, 0.0, 25.0, 41.0, 20.0, 92.0, 43.0, -30.0, 47.0, -7.0, 22.0, 78.0, -1.0, 117.0, 16.0, 8.0, -3.0, 57.0, -7.0, 117.0, 13.0, 98.0, 34.0, 39.0, 13.0, -47.0, -25.0, 8.0, -46.0, 8.0, -45.0, -15.0, -21.0, -54.0, -20.0, -22.0, -45.0, -10.0, -10.0, -38.0, -9.0, -11.0, -67.0, 1.0, -61.0, 1.0, 26.0, 25.0, -17.0, 5.0, -57.0, -5.0, -20.0, -13.0, 78.0, -8.0, 19.0, 28.0, -40.0, -23.0, -18.0, -56.0, -4.0, -70.0, -39.0]","[-15.0, 49.0, 47.0, -19.0, -59.0, -17.0, 49.0, 49.0, -16.0, 3.0, 53.0, 37.0, -40.0, -67.0, 114.0, 19.0, -43.0, -30.0, 55.0, 17.0, -56.0, -96.0, 42.0, 55.0, -1.0, -19.0, 5.0, 13.0, -9.0, -61.0, 45.0, -2.0, 12.0, -75.0, 45.0, -19.0, -61.0, -86.0, 62.0, 74.0, 14.0, -35.0, -71.0, 83.0, 64.0, -48.0, -77.0, 74.0, 7.0, -70.0, -78.0, 61.0, 69.0, -42.0, -102.0, 18.0, 14.0, 3.0, -72.0, 24.0, 20.0, -12.0, -76.0, 62.0, -5.0, -42.0, -123.0, 67.0, 9.0, -61.0, -100.0, 14.0, 81.0, -32.0, -33.0, -104.0, 68.0, 54.0, -28.0, -42.0, -6.0, -8.0]",-1.6346606016159058,7.36633825302124,1.14315390586853,2025-11-26 21:32:33.090238+00:00,4,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59
438e1b79-5942-97b0-2582-029989d1e9ad,-72.0,-70.0,-74.0,-59.0,-1.1452815078281071,0.09097145230823471,-1.6502622574037165,2.6246166269903033,0.3214909145504538,0.32749777425766846,0.2730430208948686,0.38712608422259703,"[4.0, -24.0, -21.0, 11.0, 27.0, 8.0, -20.0, -23.0, 16.0, -21.0, 21.0, -39.0, -2.0, -59.0, -38.0, -57.0, -25.0, 72.0, 11.0, 43.0, 10.0, 42.0, 37.0, 6.0, -45.0, -50.0, -28.0, -34.0, -50.0, 46.0, -4.0, 83.0, 64.0, 20.0, 6.0, -29.0, 3.0, -45.0, -58.0, -61.0, -20.0, 10.0, -73.0, -22.0, -16.0, -36.0, 8.0, -51.0, 87.0, 27.0, 34.0, 49.0, 30.0, 23.0, -23.0, 15.0, -36.0, -43.0, 29.0, 9.0, 51.0, -1.0, 68.0, 40.0, 35.0, -43.0, -63.0, -29.0, -77.0, -84.0, -39.0, -33.0, -59.0, 10.0, -10.0, -21.0, -34.0, 31.0, -18.0, 66.0, 9.0, 106.0]","[-56.0, 1.0, 56.0, 29.0, -42.0, -52.0, 13.0, 63.0, 15.0, -60.0, 15.0, -16.0, -27.0, 12.0, 0.0, 120.0, -11.0, 44.0, -10.0, 91.0, -21.0, 53.0, 15.0, 0.0, 10.0, 41.0, 47.0, -37.0, 67.0, -65.0, 42.0, -102.0, -9.0, -3.0, -5.0, -83.0, 1.0, -52.0, 13.0, 0.0, -15.0, 78.0, -59.0, 41.0, -68.0, 17.0, -37.0, -34.0, -29.0, 5.0, -86.0, -25.0, 1.0, -42.0, 11.0, -34.0, 106.0, 16.0, 22.0, 15.0, 79.0, -4.0, 64.0, 12.0, 40.0, -10.0, -31.0, -7.0, -45.0, 5.0, -15.0, -6.0, -54.0, -53.0, -58.0, 91.0, -38.0, 53.0, 19.0, 6.0, 19.0, -105.0]","[33.0, 30.0, -24.0, -36.0, 17.0, 40.0, -6.0, -38.0, 111.0, -35.0, 65.0, -48.0, -10.0, -44.0, -35.0, -75.0, -7.0, 18.0, 5.0, 5.0, -7.0, -10.0, -87.0, 9.0, -1.0, 52.0, 19.0, 9.0, -5.0, -6.0, -34.0, -51.0, -6.0, 27.0, 13.0, 12.0, 13.0, 8.0, -41.0, -4.0, -2.0, -21.0, 11.0, 15.0, -61.0, 15.0, -42.0, 53.0, -4.0, 36.0, -22.0, 36.0, -8.0, 56.0, -17.0, 54.0, 12.0, 4.0, 23.0, 38.0, -6.0, 28.0, -16.0, -44.0, 20.0, -59.0, 10.0, 21.0, -22.0, 119.0, -31.0, 93.0, -33.0, 34.0, -125.0, 41.0, -59.0, 16.0, 18.0, 25.0, 58.0, 72.0]","[56.0, 48.0, -22.0, -64.0, -16.0, 52.0, 50.0, -19.0, -50.0, 6.0, 95.0, 2.0, -13.0, -49.0, 67.0, 31.0, -45.0, -61.0, 82.0, 37.0, -41.0, -27.0, 20.0, 18.0, -43.0, -46.0, 31.0, 22.0, -26.0, -25.0, 20.0, 23.0, -25.0, -112.0, 44.0, 21.0, -15.0, -53.0, 30.0, -42.0, -36.0, -53.0, 0.0, 86.0, 10.0, -2.0, -54.0, 34.0, 10.0, -64.0, -62.0, 76.0, 39.0, -35.0, -30.0, 2.0, 6.0, -59.0, -49.0, 25.0, 18.0, -21.0, -37.0, 18.0, 1.0, -28.0, -123.0, 45.0, 13.0, -12.0, -52.0, 20.0, -42.0, -53.0, -50.0, -4.0, 67.0, 19.0, 8.0, -56.0, 0.0, -19.0]","[-27.0, -12.0, 18.0, 25.0, -1.0, -25.0, -16.0, 13.0, -5.0, 69.0, 30.0, 2.0, 38.0, -28.0, 40.0, -104.0, -38.0, -13.0, -48.0, -18.0, -21.0, 34.0, -5.0, 39.0, 31.0, -46.0, -17.0, -64.0, -14.0, -57.0, -44.0, -9.0, 65.0, 72.0, 33.0, 71.0, 88.0, 26.0, 16.0, 41.0, -17.0, 15.0, 0.0, 28.0, -37.0, 9.0, -65.0, -24.0, -84.0, -36.0, 66.0, -2.0, 35.0, 4.0, 51.0, 34.0, 17.0, -32.0, -62.0, -34.0, -53.0, -51.0, 25.0, -18.0, 75.0, 80.0, 41.0, 16.0, -8.0, 30.0, -37.0, -50.0, -45.0, -23.0, 14.0, -69.0, -12.0, -26.0, -34.0, -12.0, -55.0, 55.0]","[16.0, 59.0, 16.0, -51.0, -41.0, 28.0, 57.0, 1.0, -84.0, 76.0, -50.0, 76.0, -10.0, 39.0, 32.0, -1.0, -4.0, 76.0, 28.0, -23.0, 51.0, -28.0, 32.0, -109.0, -18.0, -35.0, -26.0, -72.0, -13.0, -51.0, -25.0, -15.0, 13.0, 35.0, 7.0, 63.0, -6.0, 32.0, 3.0, 54.0, 61.0, 35.0, -79.0, 29.0, -36.0, -24.0, 4.0, -8.0, 117.0, -9.0, 24.0, -19.0, 93.0, -34.0, 59.0, 5.0, 25.0, 14.0, 49.0, 53.0, -16.0, 67.0, -50.0, 46.0, -95.0, -12.0, -13.0, -5.0, -95.0, 2.0, -59.0, 11.0, -14.0, -29.0, 64.0, -33.0, 35.0, -56.0, 23.0, -39.0, -27.0, -53.0]","[25.0, -29.0, -33.0, 20.0, 36.0, -12.0, -40.0, 3.0, -57.0, 21.0, -2.0, -52.0, 17.0, -30.0, 61.0, 17.0, 37.0, -28.0, 36.0, -9.0, 59.0, -15.0, 76.0, 10.0, 4.0, 12.0, 33.0, -7.0, 30.0, -16.0, -35.0, 33.0, -60.0, 4.0, 19.0, -25.0, 119.0, -33.0, 108.0, -34.0, 37.0, -123.0, 37.0, -64.0, 35.0, 16.0, 34.0, 47.0, 76.0, 16.0, -27.0, 4.0, -8.0, 22.0, 6.0, 103.0, -6.0, 0.0, -48.0, -11.0, -10.0, 14.0, 3.0, 24.0, 56.0, -10.0, -26.0, -8.0, -19.0, 17.0, -15.0, 66.0, -3.0, 13.0, -4.0, -2.0, -30.0, 68.0, -12.0, 51.0, -39.0, 19.0]","[30.0, -42.0, -60.0, 6.0, 62.0, 36.0, -39.0, -62.0, -13.0, -19.0, -13.0, 29.0, 31.0, -26.0, -93.0, -70.0, -61.0, -13.0, -6.0, 8.0, 13.0, -7.0, -62.0, -35.0, -55.0, -20.0, -12.0, -12.0, 13.0, -41.0, -3.0, -65.0, -14.0, -32.0, 10.0, -20.0, 9.0, -4.0, -29.0, -8.0, -53.0, 0.0, -20.0, -41.0, 28.0, 34.0, -12.0, -110.0, -76.0, -42.0, 7.0, -32.0, -3.0, 26.0, 0.0, -66.0, -39.0, -37.0, -5.0, -22.0, -17.0, 20.0, -31.0, -10.0, -69.0, -4.0, 2.0, -2.0, -25.0, 13.0, 9.0, -37.0, 5.0, -37.0, 19.0, -19.0, -68.0, 23.0, 33.0, 5.0, -116.0, -70.0]",-1.6560330390930176,7.368788719177246,1.0722320079803467,2025-11-26 21:32:34.092418+00:00,32,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59
01ba2138-0ffe-386a-1f99-d7d8ec1337bf,-68.0,,-77.0,-61.0,-1.1074651529811999,,-1.6767511228700807,2.6517553037626467,0.5348885812494173,,0.42019022784133964,0.4066980545477529,"[10.0, -47.0, -36.0, 14.0, 38.0, 8.0, -42.0, -32.0, 47.0, 0.0, 28.0, -76.0, -26.0, -67.0, -84.0, -53.0, -69.0, 37.0, 26.0, 66.0, 48.0, 29.0, 15.0, -3.0, -27.0, -19.0, -75.0, 3.0, -45.0, 76.0, -22.0, 84.0, 92.0, -4.0, 85.0, -23.0, 56.0, -32.0, -35.0, -41.0, -32.0, 27.0, -28.0, -41.0, -44.0, -90.0, 58.0, -83.0, 104.0, 33.0, 2.0, 86.0, 12.0, 16.0, -41.0, -6.0, -70.0, -89.0, -9.0, -42.0, 62.0, -9.0, 35.0, 31.0, 23.0, 62.0, -48.0, -4.0, -15.0, -62.0, -12.0, -78.0, -38.0, 16.0, -24.0, -4.0, -50.0, 53.0, -31.0, 95.0, 27.0, 91.0]",,"[-25.0, 7.0, 35.0, 0.0, -28.0, -2.0, 37.0, 4.0, -84.0, 76.0, -52.0, 23.0, 32.0, 16.0, 62.0, 59.0, -18.0, 57.0, -21.0, 21.0, 13.0, 0.0, 106.0, 16.0, -13.0, 70.0, -52.0, 15.0, -10.0, 33.0, 28.0, 28.0, -33.0, 17.0, -72.0, 40.0, -37.0, 20.0, 0.0, -2.0, -27.0, 34.0, -33.0, 15.0, 50.0, -6.0, 33.0, -23.0, -1.0, 24.0, -35.0, 17.0, 17.0, -13.0, -17.0, -11.0, -15.0, 22.0, 26.0, 4.0, 21.0, 0.0, 2.0, 73.0, 21.0, 77.0, -6.0, -8.0, 34.0, -57.0, 14.0, 41.0, -14.0, -26.0, 92.0, -91.0, 54.0, -18.0, -28.0, -2.0, -80.0, -66.0]","[-40.0, 23.0, 53.0, 11.0, -45.0, -41.0, 19.0, 54.0, 37.0, 50.0, -52.0, 16.0, -47.0, 11.0, 71.0, 50.0, 52.0, 22.0, -26.0, 3.0, -2.0, -3.0, 9.0, 40.0, 45.0, 49.0, -34.0, 7.0, 19.0, 29.0, -26.0, 72.0, -8.0, 51.0, -31.0, 24.0, 6.0, 2.0, 21.0, 29.0, 51.0, 37.0, 31.0, -17.0, 29.0, -59.0, 4.0, 88.0, 83.0, 54.0, -7.0, -5.0, 14.0, -14.0, -7.0, 10.0, 65.0, 44.0, 21.0, -37.0, 25.0, 1.0, 16.0, -14.0, 87.0, 5.0, 1.0, -16.0, 45.0, -1.0, -11.0, 22.0, 16.0, 40.0, 21.0, 10.0, 17.0, 40.0, -62.0, -7.0, 99.0, 90.0]","[-46.0, -17.0, 34.0, 43.0, 0.0, -42.0, -23.0, 25.0, -7.0, 26.0, 58.0, 32.0, 83.0, -89.0, 50.0, -114.0, -47.0, 1.0, -95.0, 3.0, 2.0, 68.0, 13.0, 76.0, 94.0, -6.0, 16.0, -74.0, -13.0, -18.0, -43.0, 11.0, -27.0, 36.0, 34.0, 9.0, 86.0, 15.0, 71.0, 23.0, -25.0, 39.0, -6.0, 40.0, -61.0, 2.0, -108.0, -55.0, -81.0, -92.0, 28.0, -9.0, 45.0, 46.0, 60.0, 22.0, 30.0, -6.0, -14.0, -59.0, -16.0, -50.0, 54.0, -40.0, 95.0, 78.0, 11.0, 92.0, -2.0, 82.0, -29.0, -9.0, -22.0, -44.0, 36.0, -44.0, -21.0, -62.0, -80.0, 17.0, -91.0, 54.0]",,"[1.0, 42.0, 8.0, -24.0, 0.0, 39.0, 19.0, -42.0, 44.0, -61.0, 26.0, 39.0, -7.0, 31.0, -57.0, -19.0, 28.0, -55.0, 8.0, 1.0, -15.0, -22.0, -33.0, -23.0, 33.0, 13.0, 14.0, 6.0, -4.0, -13.0, 62.0, 15.0, 102.0, 2.0, -6.0, 24.0, -39.0, 2.0, 26.0, -18.0, -10.0, 99.0, -83.0, 49.0, -22.0, -24.0, -9.0, -63.0, -86.0, 18.0, -65.0, 32.0, -26.0, -14.0, 1.0, -112.0, -10.0, 12.0, -43.0, 48.0, -10.0, 15.0, -31.0, -3.0, -48.0, 65.0, -56.0, 57.0, -13.0, 7.0, -34.0, -14.0, 0.0, 15.0, -19.0, -2.0, -7.0, -53.0, -13.0, -34.0, 10.0, -41.0]","[37.0, 48.0, -5.0, -53.0, -29.0, 34.0, 49.0, 2.0, -5.0, -42.0, 91.0, 47.0, -43.0, -20.0, 70.0, 71.0, -2.0, -76.0, 46.0, 48.0, -34.0, -18.0, 9.0, 69.0, 0.0, -65.0, 1.0, 56.0, -33.0, -19.0, 28.0, 50.0, 14.0, -114.0, 22.0, 47.0, -1.0, -50.0, 17.0, -32.0, -19.0, -23.0, -58.0, 107.0, 38.0, -23.0, -28.0, 42.0, 44.0, -17.0, -82.0, 53.0, 47.0, -27.0, -15.0, 5.0, 51.0, -17.0, -77.0, 10.0, 54.0, -39.0, -31.0, 37.0, 23.0, 15.0, -120.0, 43.0, 42.0, -3.0, -49.0, 9.0, -39.0, -35.0, -39.0, -64.0, 104.0, 24.0, -5.0, -21.0, 8.0, 22.0]",-1.6820515394210815,7.370248317718506,0.987932026386261,2025-11-26 21:32:35.093615+00:00,29,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59
d3a72e76-f201-3b93-ed13-319466281781,-60.0,,-81.0,-56.0,-1.1336845065452479,,-1.7614998329752363,2.6287589077498126,0.5017986049681009,,0.4892190304010572,0.4250821551581926,"[-25.0, 75.0, 75.0, -20.0, -91.0, -39.0, 62.0, 83.0, -60.0, 28.0, -22.0, 57.0, 14.0, 47.0, 88.0, 47.0, 34.0, -31.0, -57.0, -37.0, -88.0, -27.0, -57.0, -1.0, 49.0, 29.0, 71.0, 17.0, 45.0, -63.0, 8.0, -81.0, -104.0, -1.0, -85.0, 43.0, -41.0, 22.0, 58.0, 28.0, 83.0, -31.0, 34.0, 27.0, 27.0, 61.0, -18.0, 80.0, -34.0, -42.0, -25.0, -117.0, -34.0, -75.0, 1.0, -24.0, 13.0, 71.0, 10.0, 28.0, -51.0, -1.0, -76.0, -56.0, -85.0, -92.0, 33.0, -3.0, 34.0, 41.0, 3.0, 88.0, 4.0, 25.0, 20.0, 17.0, 56.0, -20.0, 65.0, -72.0, 16.0, -86.0]",,"[10.0, 12.0, -7.0, -13.0, 3.0, 13.0, 0.0, -16.0, -31.0, 24.0, -33.0, -52.0, 27.0, -43.0, 63.0, 8.0, -49.0, 97.0, -46.0, 22.0, 38.0, -22.0, 57.0, -9.0, -50.0, 49.0, 7.0, 14.0, 57.0, -14.0, 46.0, -89.0, -17.0, 7.0, 1.0, 18.0, 36.0, 25.0, -32.0, -25.0, -4.0, 11.0, -38.0, 24.0, -30.0, 29.0, 4.0, 25.0, 103.0, 34.0, -30.0, -30.0, -16.0, -8.0, 1.0, 43.0, 85.0, -70.0, 64.0, -62.0, -1.0, 14.0, -29.0, 91.0, 9.0, 34.0, 7.0, 20.0, -18.0, 79.0, -19.0, 110.0, 2.0, 15.0, 34.0, -34.0, 39.0, 43.0, -19.0, 46.0, -56.0, 22.0]","[-63.0, -71.0, 17.0, 83.0, 36.0, -60.0, -74.0, 10.0, -11.0, 41.0, -67.0, -69.0, 0.0, 31.0, 11.0, -15.0, 1.0, 98.0, -28.0, -86.0, 45.0, 42.0, -25.0, 37.0, -9.0, 73.0, -68.0, -8.0, 65.0, 42.0, -20.0, 7.0, 53.0, 111.0, -4.0, -6.0, 12.0, 47.0, 13.0, 10.0, 59.0, 0.0, 62.0, -55.0, -25.0, -24.0, 15.0, 38.0, 48.0, 19.0, 96.0, -46.0, -30.0, 44.0, 0.0, -17.0, 81.0, 39.0, 42.0, -92.0, 41.0, 32.0, 24.0, 6.0, 32.0, 70.0, 65.0, -5.0, 30.0, 17.0, 2.0, -13.0, 31.0, 81.0, 13.0, 53.0, -17.0, 31.0, -34.0, -5.0, 50.0, 87.0]","[88.0, 53.0, -52.0, -89.0, -9.0, 83.0, 67.0, -37.0, -10.0, -23.0, -52.0, 12.0, -68.0, 66.0, -31.0, 82.0, 85.0, 7.0, 105.0, 12.0, 28.0, -23.0, -15.0, -18.0, -52.0, 11.0, 24.0, 84.0, 39.0, 47.0, 79.0, 42.0, 35.0, -44.0, -67.0, -10.0, -88.0, 14.0, -66.0, 18.0, 37.0, -52.0, 6.0, -50.0, 52.0, -33.0, 79.0, 49.0, 91.0, 83.0, -17.0, 23.0, -20.0, -53.0, -36.0, -55.0, -15.0, 1.0, 28.0, 69.0, 69.0, 60.0, -19.0, 55.0, -35.0, -57.0, -30.0, -110.0, 27.0, -88.0, 26.0, -1.0, 34.0, 86.0, -58.0, 31.0, -11.0, 55.0, 27.0, 39.0, 92.0, 36.0]",,"[11.0, -8.0, -12.0, 6.0, 14.0, -3.0, -13.0, -3.0, 17.0, -41.0, 28.0, -22.0, 25.0, 11.0, 15.0, 103.0, 44.0, -44.0, -22.0, -20.0, -14.0, 6.0, 34.0, 86.0, -61.0, 60.0, -63.0, -1.0, 5.0, -27.0, 83.0, 21.0, 38.0, 5.0, 18.0, -22.0, 72.0, -23.0, 113.0, 6.0, 18.0, 34.0, -29.0, 35.0, 48.0, -22.0, 46.0, -60.0, 7.0, 58.0, -105.0, 43.0, -26.0, -39.0, 23.0, -52.0, 20.0, 37.0, -42.0, -16.0, -14.0, -56.0, 9.0, -28.0, 92.0, 21.0, -4.0, 1.0, -21.0, -26.0, -27.0, 45.0, 26.0, 8.0, -6.0, 35.0, -19.0, 36.0, -31.0, 0.0, -32.0, -103.0]","[-55.0, 43.0, 82.0, 7.0, -75.0, -57.0, 36.0, 82.0, 15.0, 47.0, -4.0, 47.0, -35.0, -12.0, 49.0, 96.0, 28.0, 31.0, -39.0, 58.0, 13.0, -56.0, 3.0, 80.0, 74.0, -22.0, -61.0, 78.0, -31.0, -11.0, 33.0, 42.0, 44.0, -35.0, -1.0, 54.0, 12.0, -56.0, -38.0, 39.0, 56.0, 19.0, 9.0, 39.0, 80.0, -26.0, -29.0, 31.0, 82.0, 19.0, -37.0, -13.0, 101.0, -17.0, -71.0, 18.0, 38.0, 63.0, -64.0, -3.0, 66.0, -64.0, -36.0, 37.0, 29.0, 1.0, -102.0, 1.0, 46.0, 2.0, -73.0, -38.0, 24.0, 3.0, 15.0, -32.0, 65.0, 78.0, -7.0, -33.0, -1.0, 30.0]",-1.7069952487945557,7.371062278747559,0.9140341877937317,2025-11-26 21:32:36.093745+00:00,8,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59
