numObj,x,y,z,velocity,timestamp
17,"[0.966189, 1.02704, 1.09397, 1.16899, 0.831836, 0.959237, 1.01442, 1.0672, 1.12053, 0.953838, 1.00178, 1.05186, 1.1088, 0.965802, 1.00768, 1.09028, 1.15604]","[-0.123122, -0.0989372, -0.0703553, -0.0747525, -0.0263833, -0.123122, -0.0989372, -0.0703553, -0.112129, -0.123122, -0.0989372, -0.0703553, -0.112129, -0.123122, -0.131916, 0.140711, 0.149505]","[0.146615, 0.221656, 0.255848, 0.241616, 0.141897, 0.186764, 0.273645, 0.351147, 0.402941, 0.212623, 0.316822, 0.394714, 0.434168, 0.149139, 0.284422, 0.242185, 0.267828]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:13
23,"[0.945394, 1.00985, 1.0774, 1.1285, 0.925583, 1.00062, 1.07626, 1.89612, 2.33217, 2.35146, 1.74929, 1.83122, 1.90813, 2.33414, 2.37081, 0.959983, 1.0271, 1.09675, 1.15197, 0.952317, 1.01869, 1.08779, 1.14027]","[0.0307805, 0.0659581, 0.0703553, 0.112129, 0.0307805, 0.0329791, 0.0351777, 0.446317, 0.523268, 0.538658, 0.415536, 0.430926, 0.446317, 0.523268, 0.538658, 0.0307805, 0.0659581, 0.0703553, 0.112129, 0.0307805, 0.0659581, 0.0703553, 0.112129]","[0.274696, 0.299298, 0.31846, 0.380033, 0.335445, 0.333763, 0.328012, -0.606924, -0.0960355, -0.494041, -0.613016, -0.584497, -0.568042, -0.00694417, -0.390764, 0.218311, 0.233308, 0.24364, 0.301495, 0.249638, 0.267662, 0.280953, 0.343102]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:14
20,"[0.811799, 0.868533, 0.861628, 1.02705, 1.09735, 1.16712, 0.804891, 0.856266, 0.902975, 1.03065, 1.07309, 1.13848, 0.802114, 0.861358, 0.900643, 1.02176, 1.07341, 0.798436, 0.92822, 1.02031]","[-0.184683, -0.200073, -0.0923414, -0.0989372, -0.105533, -0.112129, -0.184683, -0.171491, 0.0307805, 0, -0.105533, -0.112129, -0.184683, -0.200073, -0.123122, -0.0329791, -0.105533, -0.211066, 0.0307805, 0.0659581]","[0.140202, 0.205305, 0.468236, 0.221578, 0.227711, 0.236163, 0.175571, 0.271896, 0.392255, 0.226911, 0.323284, 0.348991, 0.187848, 0.233587, 0.379286, 0.261995, 0.322201, 0.17531, 0.328078, 0.261402]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, -0.147187, -0.147187]",10/11/2025 21:03:15
33,"[0.937399, 1.00037, 1.07788, 1.18197, 1.26013, 1.32872, 1.26065, 1.44829, 0.924902, 0.986722, 1.06069, 1.17113, 1.25592, 1.3242, 1.23694, 1.45, 0.91226, 0.970734, 1.03781, 1.14957, 1.25021, 1.3186, 1.21477, 0.905003, 0.950046, 1.00226, 1.07991, 1.22445, 1.30715, 1.07956, 1.1783, 1.26126, 1.33082]","[0.0615609, 0.0659581, 0.0703553, 0.0747525, 0.0791498, 0.083547, -0.0439721, 0.277024, 0.0615609, 0.0659581, 0.0703553, 0.0747525, 0.0791498, 0.083547, -0.0439721, 0.277024, 0.0615609, 0.0659581, 0.0703553, 0.0747525, 0.0395749, 0.0417735, -0.0439721, 0.0615609, 0.0659581, 0.0351777, 0.0373763, 0.0395749, 0.0417735, 0.0703553, 0.0747525, 0.0791498, 0.083547]","[0.296088, 0.329598, 0.31686, 0.16694, 0.0978602, 0.120145, 0.623516, -0.0927682, 0.333081, 0.368445, 0.370354, 0.231021, 0.14197, 0.162559, 0.669332, -0.0603638, 0.36629, 0.408714, 0.430305, 0.321567, 0.197923, 0.215556, 0.708767, 0.383868, 0.454734, 0.511278, 0.512741, 0.320786, 0.276608, 0.311067, 0.191158, 0.0820101, 0.0939986]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156, 0.44156, 0.44156, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:16
29,"[1.02675, 0.979459, 1.02674, 1.0751, 1.05002, 1.40308, 1.09667, 1.11607, 0.926308, 1.30722, 0.495374, 1.38906, 1.43771, 1.03049, 1.06294, 1.1067, 1.07685, 1.39924, 3.02145, 3.08471, 1.01731, 0.99564, 1.01009, 1.04682, 0.986369, 1.41507, 1.48529, 2.9931, 3.06597]","[0.0351777, 0.112129, 0.118725, 0.12532, 0.131916, 0.461707, -0.175888, -0.149505, -0.1583, 0.250641, -0.208867, 0.21986, 0.323195, 0.0747525, 0.118725, 0.12532, 0.131916, 0.461707, 0.303407, 0.413338, 0.105533, 0.0747525, 0.118725, 0.12532, 0.131916, 0.415536, 0.435324, 0.303407, 0.413338]","[0.460122, 0.677201, 0.731753, 0.784444, 0.927363, -0.0330051, 0.183137, 0.403163, 0.848913, -0.123512, 1.22388, 0.0460904, 0.10692, 0.602507, 0.67811, 0.739204, 0.896073, -0.108863, 1.11926, 1.11713, 0.470223, 0.658504, 0.75457, 0.821812, 0.994799, -0.0884, 0.0122981, 1.193, 1.1676]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:17
39,"[1.00356, 1.0823, 1.01825, 1.13005, 1.10661, 1.26089, 0.790144, 1.44855, 1.50898, 0.923943, 0.980952, 1.02309, 1.045, 1.21629, 1.29715, 1.37245, 0.964659, 1.01389, 1.20244, 1.28846, 1.44811, 1.50792, 1.38175, 1.44139, 1.51021, 1.57891, 1.0801, 1.10577, 1.37303, 1.44157, 1.5098, 1.575, 0.980723, 0.899528, 1.07781, 1.10124, 1.23438, 1.38161, 1.45104]","[-0.197874, -0.211066, 0.0373763, -0.336386, 0.0395749, 0, -0.543055, 0.277024, 0.338585, -0.184683, -0.197874, -0.211066, -0.224258, -0.0791498, -0.0417735, -0.0439721, -0.230853, -0.211066, -0.118725, -0.083547, 0.277024, 0.338585, 0.263833, 0.323195, 0.338585, 0.353975, 0.0373763, 0.0791498, 0.307805, 0.323195, 0.338585, 0.353975, -0.197874, -0.211066, 0.0373763, 0.0395749, 0, 0.263833, 0.277024]","[0.259666, 0.226353, 0.626326, -0.200849, 0.614504, 0.443909, -0.931487, 0.0886492, 0.0639801, 0.28705, 0.335112, 0.419423, 0.536833, 0.343701, 0.320265, 0.30724, 0.360362, 0.441195, 0.379201, 0.346122, -0.0955048, -0.0852854, -0.0332306, -0.0291183, -0.0193915, 0.0147568, 0.512353, 0.612181, 0.00150726, 0.0173567, 0.0399479, 0.11211, 0.335782, 0.643014, 0.517144, 0.624077, 0.513034, -0.0385599, 0.0250889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.588746, -0.588746, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:18
38,"[1.18873, 1.26327, 1.31677, 1.36601, 1.40172, 1.46683, 1.05439, 1.13471, 1.22765, 1.29929, 1.24475, 1.40047, 1.46385, 1.21549, 1.27107, 1.39374, 1.45689, 0.941881, 1.00544, 1.06841, 1.13663, 0.871011, 0.933191, 0.9951, 1.05141, 0.959665, 1.26389, 1.33023, 0.86019, 0.92297, 0.982184, 1.00596, 1.18979, 1.26029, 1.32966, 1.39121, 3.16444, 3.23193]","[-0.0747525, 0, -0.0417735, -0.131916, 0.461707, 0.483693, 0.105533, 0.0747525, 0.0791498, 0.167094, 0.131916, 0.461707, 0.483693, 0.0791498, 0.208867, 0.461707, 0.483693, -0.153902, -0.164895, -0.175888, -0.149505, -0.171491, -0.153902, -0.164895, -0.175888, -0.261634, 0.0395749, 0, -0.171491, -0.153902, -0.164895, -0.211066, 0.0747525, 0.0395749, 0.0417735, 0, 0.0989372, 0.101136]","[-0.108885, 0.0888862, 0.226446, 0.310745, 0.0700805, 0.100984, 0.37985, 0.370622, 0.300625, 0.266131, 0.642758, 0.0917093, 0.137534, 0.346507, 0.357302, 0.164972, 0.198152, 0.243619, 0.274988, 0.307794, 0.340917, 0.220133, 0.275033, 0.310335, 0.361611, 0.664157, 0.0690445, 0.131899, 0.259215, 0.307598, 0.349063, 0.458979, 0.0965319, 0.117747, 0.131039, 0.210936, -0.00521407, 0.135522]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:19
38,"[1.01072, 1.093, 1.16807, 1.24706, 1.31368, 1.36744, 3.71928, 0.938092, 0.990544, 1.03958, 1.1111, 1.26496, 1.33164, 1.40113, 3.70949, 3.76937, 0.929969, 0.984266, 1.03902, 1.1029, 1.24359, 1.32621, 1.39285, 3.69796, 0.974914, 1.03282, 1.08227, 1.38446, 1.22671, 1.2869, 1.34644, 1.37755, 1.08159, 1.14038, 1.21048, 1.28768, 1.35889, 1.42948]","[-0.0989372, -0.105533, 0.0373763, 0.0791498, 0.083547, 0.307805, -0.116526, -0.123122, -0.131916, -0.140711, -0.112129, -0.0395749, 0, -0.0439721, -0.116526, -0.118725, -0.153902, -0.164895, -0.175888, -0.149505, -0.0791498, -0.0417735, -0.0879442, -0.116526, -0.164895, -0.175888, -0.186881, 0.507878, 0.237449, 0.334188, 0.395749, 0.507878, 0.140711, 0.186881, 0.237449, 0.292414, 0.351777, 0.369366]","[0.28703, 0.247757, 0.25443, 0.20577, 0.232717, 0.1237, 0.240015, 0.27386, 0.339327, 0.408223, 0.428243, 0.045556, 0.116841, 0.121909, 0.360982, 0.459953, 0.28574, 0.343151, 0.395825, 0.437932, 0.225806, 0.162278, 0.179399, 0.464457, 0.368882, 0.411732, 0.47359, 0.0907284, 0.206307, 0.138284, 0.102189, 0.165288, 0.278461, 0.308414, 0.286574, 0.20802, 0.0981534, -0.0551513]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:20
33,"[0.910102, 0.965432, 1.00836, 1.19058, 1.25519, 1.32652, 1.03554, 1.18218, 1.24851, 1.3026, 1.3727, 1.41089, 1.47919, 1.35529, 1.40629, 1.47271, 2.16759, 2.23871, 0.944007, 1.00339, 1.06177, 0.934637, 0.99448, 1.04531, 1.19495, 1.26365, 1.33212, 0.925542, 0.982986, 1.02231, 1.19389, 1.25998, 1.32829]","[-0.184683, -0.197874, -0.211066, 0.0373763, 0, 0.0417735, -0.211066, -0.0373763, 0, 0, 0.307805, 0.415536, 0.435324, 0.351777, 0.415536, 0.435324, 0.562843, 0.580432, -0.153902, -0.164895, -0.175888, -0.153902, -0.164895, -0.175888, 0.0373763, 0, 0.0417735, -0.153902, -0.164895, -0.211066, 0.0373763, 0, 0.0417735]","[0.328301, 0.377504, 0.453674, 0.107862, 0.168098, 0.159731, 0.387663, 0.177696, 0.21211, 0.30022, 0.0300885, 0.140037, 0.134969, 0.139252, 0.180505, 0.193277, 0.231154, 0.204205, 0.235245, 0.282383, 0.329959, 0.27008, 0.312316, 0.378878, -0.0349223, 0.0833096, 0.102982, 0.29977, 0.346799, 0.421311, 0.0611724, 0.127344, 0.144204]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:21
26,"[0.947098, 1.00713, 1.0607, 1.19397, 1.26066, 1.32892, 1.39056, 0.938789, 0.998716, 1.05788, 1.18962, 1.25618, 1.32429, 1.38713, 0.929078, 0.986175, 1.039, 1.18692, 1.24979, 1.31663, 1.37898, 1.08535, 1.18554, 1.26361, 1.33473, 1.39905]","[-0.153902, -0.164895, -0.211066, 0, 0, 0, 0.0439721, -0.153902, -0.164895, -0.211066, 0, 0, 0, 0.0439721, -0.153902, -0.164895, -0.211066, 0, 0, 0, 0, 0.0351777, 0.0373763, 0.0395749, 0.0417735, 0.131916]","[0.222476, 0.268741, 0.31229, 0.0703086, 0.120425, 0.144475, 0.210643, 0.255275, 0.298491, 0.321729, 0.123801, 0.160513, 0.182075, 0.232163, 0.288623, 0.337625, 0.378289, 0.14745, 0.204396, 0.231064, 0.27996, 0.296564, 0.153682, 0.074049, 0.0603909, 0.0720749]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",10/11/2025 21:03:22
