numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
1,"[1.97865]","[2.69329]","[0.846035]","[0.147187]",6,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453]","[0, 0, 0, 0, 0, 0]",24/11/2025 20:36:01
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:02
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:03
3,"[2.02123, 2.05897, 1.96542]","[2.69329, 2.74826, 2.85819]","[0.738542, 0.763168, 0.585291]","[0.147187, 0.147187, -0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.0887361]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.00580381]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.152741]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:04
24,"[1.82344, 1.9613, 2.28296, 2.36407, 2.29149, 2.37595, 2.19189, 2.2503, 2.31089, 2.34776, 2.24783, 2.29089, 2.33676, 2.29127, 2.24322, 2.26953, 2.10658, 2.54409, 2.44892, 1.85149, 1.95423, 2.30645, 2.38757, 2.41994]","[2.48003, 2.53279, 2.47783, 2.52839, 2.69109, 2.74386, 2.58556, 2.63833, 2.69109, 2.74386, 2.63833, 2.69109, 2.74386, 2.91315, 2.85819, 2.91315, 2.42726, 2.41846, 2.57896, 2.48003, 2.53279, 2.47783, 2.52839, 2.57896]","[1.20782, 1.069, 0.730149, 0.626963, 0.617854, 0.458886, 0.628596, 0.591687, 0.540788, 0.586267, 0.60098, 0.620064, 0.628678, 0.409697, 0.428021, 0.516693, 1.03695, 0.230925, 0.475797, 1.16437, 1.08187, 0.652146, 0.530476, 0.606168]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:05
11,"[2.16056, 2.26623, 2.23585, 2.25352, 2.25625, 2.33736, 2.30458, 2.20946, 2.30282, 2.27694, 2.2927]","[2.42726, 2.47783, 2.63833, 2.69109, 2.42726, 2.47783, 2.63833, 2.42726, 2.47783, 2.63833, 2.69109]","[0.919188, 0.780536, 0.644116, 0.744512, 0.6498, 0.530832, 0.320713, 0.794486, 0.66487, 0.479035, 0.613348]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.16212]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0349464]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0611018]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:06
2,"[1.77107, 2.48304]","[2.48003, 2.3701]","[1.28338, 0.319036]","[-0.147187, -0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:07
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:08
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:09
0,"[]","[]","[]","[]",6,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453]","[0, 0, 0, 0, 0, 0]",24/11/2025 20:36:10
0,"[]","[]","[]","[]",6,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453]","[0, 0, 0, 0, 0, 0]",24/11/2025 20:36:11
3,"[1.86492, 1.91436, 2.10294]","[2.69329, 2.63833, 2.69109]","[1.07373, 1.32256, 1.10012]","[0.147187, 0.147187, 0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.112663]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0130824]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.135549]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:13
5,"[2.21512, 2.24164, 2.34939, 2.3259, 2.18381]","[2.69109, 2.74386, 2.52839, 2.57896, 2.74386]","[0.851984, 0.911466, 0.679893, 0.902077, 1.04243]","[0, 0, 0.147187, 0.147187, 0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:14
5,"[2.12479, 1.95541, 1.807, 2.11003, 2.22155]","[2.69109, 2.42726, 2.58556, 2.63833, 2.69109]","[1.05732, 1.29973, 1.39078, 0.98066, 0.83508]","[0, -0.147187, -0.147187, -0.147187, -0.147187]",7,"[-0.137324, -0.0623486, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.092067, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0257979, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:15
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0623486, -0.0596558, -0.439443, -0.30254, -0.425362, 0.16212]","[-1.0733, 0.092067, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0349464]","[0.605057, 0.0257979, -0.0843408, -0.162239, 0, 0.225453, 0.0611018]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:16
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0623486, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.092067, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0257979, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:17
0,"[]","[]","[]","[]",6,"[-0.168143, -0.0589794, -0.439443, -0.30254, -0.425362, 0.0887361]","[-1.00303, 0.0899548, 0.432149, 0.062228, 0.0524397, 0.00580381]","[0.708928, 0.0381937, -0.162239, 0, 0.225453, 0.152741]","[0, 0, 0, 0, 0, 0]",24/11/2025 20:36:18
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.0887361]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.00580381]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.152741]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:19
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:20
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:21
11,"[2.15529, 2.21537, 1.94656, 2.10131, 2.12543, 2.17819, 2.07452, 2.15711, 2.0946, 2.15614, 1.97988]","[2.32612, 2.37669, 2.74386, 2.27556, 2.32612, 2.37669, 2.63833, 2.58556, 2.32612, 2.37669, 2.63833]","[0.646384, 0.614597, 0.294392, 0.65561, 0.738681, 0.73558, 0.374326, 0.739207, 0.822036, 0.797904, 0.723746]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.133278]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0210895]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.114148]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:22
5,"[2.04936, 2.10618, 2.02478, 2.07367, 1.99156]","[2.53279, 2.58556, 2.37669, 2.53279, 2.69329]","[0.888596, 0.873816, 1.08898, 0.830275, 0.81519]","[0, 0, -0.147187, -0.147187, -0.147187]",7,"[-0.137324, -0.0623486, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.092067, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0257979, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:23
17,"[1.87309, 1.9019, 1.89092, 1.86983, 2.08559, 2.275, 1.85764, 1.85473, 1.8422, 1.80909, 1.95388, 2.21603, 1.81837, 1.77792, 1.75405, 1.71284, 1.87015]","[2.58336, 2.63833, 2.69329, 2.74826, 2.69109, 2.74386, 2.58336, 2.63833, 2.69329, 2.74826, 2.69109, 2.74386, 2.58336, 2.63833, 2.69329, 2.74826, 2.69109]","[0.867211, 0.909144, 1.02726, 1.15131, 1.13268, 0.824655, 0.899828, 1.00187, 1.11226, 1.24458, 1.34723, 0.972066, 0.976757, 1.13259, 1.24665, 1.37403, 1.46122]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.16212]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0349464]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0611018]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:24
1,"[2.19514]","[2.58556]","[0.617178]","[-0.147187]",8,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923, -1.265]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088, 1.33325]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875, 1.60142]","[0, 0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:25
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:26
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.133278]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0210895]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.114148]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:27
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0623486, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.092067, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0257979, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:28
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:29
1,"[2.00364]","[2.69329]","[0.785024]","[0.147187]",7,"[-0.168143, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.0887361]","[-1.00303, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.00580381]","[0.708928, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.152741]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:30
0,"[]","[]","[]","[]",8,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.16212, -1.69879]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0349464, 1.52238]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0611018, 0.859539]","[0, 0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:31
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:32
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, 0.149923]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, 0.0287088]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, 0.0890875]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:33
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:34
2,"[1.70699, 1.72327]","[2.84939, 2.90875]","[0.609654, 0.673893]","[-0.147187, -0.147187]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:35
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:36
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:37
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:38
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:39
0,"[]","[]","[]","[]",6,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453]","[0, 0, 0, 0, 0, 0]",24/11/2025 20:36:40
0,"[]","[]","[]","[]",7,"[-0.137324, -0.0589794, -0.0596558, -0.439443, -0.30254, -0.425362, -0]","[-1.0733, 0.0899548, 0.0707165, 0.432149, 0.062228, 0.0524397, -0]","[0.605057, 0.0381937, -0.0843408, -0.162239, 0, 0.225453, -0]","[0, 0, 0, 0, 0, 0, 0]",24/11/2025 20:36:41
