numObj,x,y,z,velocity,timestamp
7,"[4.92487, 4.99523, 4.85452, 7.38731, 4.85452, 4.92487, 4.99523]","[0, 0.0318161, 0, 0, 0, 0, -0.0316001]","[0.198743, 0.188035, 0.178203, 0.236733, 0.167456, 0.169654, 0.14788]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:51
8,"[4.85452, 4.92487, 4.85452, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558]","[0, 0.0316351, 0.0628685, -0.0315603, -0.0316382, -0.031519, -0.0631134, -0.064122]","[0.124809, 0.155133, 0.102081, 0.139159, 0.155763, 0.129485, 0.134727, 0.222389]","[0, 0, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:52
22,"[4.78416, 4.85452, 4.92487, 4.99523, 5.06558, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 5.06558, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558]","[0, 0, 0.0318996, 0.0319977, 0.0637448, 0, -0.0313793, -0.0315154, 0, 0.0312837, -0.0316537, -0.0317814, 0, 0.0632851, 0.0634435, 0.0635775, 0.0956335, 0.0316499, 0.0317538, 0.0638075, 0.063997, 0.096268]","[0.139505, 0.169555, 0.201331, 0.215829, 0.194545, 0.146742, 0.0889834, 0.128588, 0.141644, 0.042744, 0.158832, 0.182219, 0.194842, 0.153424, 0.168787, 0.180718, 0.191072, 0.158088, 0.177428, 0.199462, 0.213593, 0.222495]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:53
18,"[4.78416, 4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523]","[0.0315701, 0.0316476, 0.0317841, 0.031965, 0.031666, 0.0634801, 0.0635302, 0.0632509, 0.0317956, 0.0637624, 0.063825, 0.0959884, -0.0320322, -0.0319654, -0.0320643, 0, -0.0324149, -0.0327828]","[0.141371, 0.157627, 0.18268, 0.211111, 0.161244, 0.17213, 0.176606, 0.149887, 0.184628, 0.195935, 0.200812, 0.209276, 0.220682, 0.21117, 0.225107, 0.24138, 0.268266, 0.306441]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:54
14,"[4.78416, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 5.06558, 4.85452, 4.92487, 4.78416, 4.85452, 4.92487, 4.99523]","[0.0316604, 0.0318449, 0.0320263, -0.0320074, -0.0315013, -0.0317301, -0.0317846, -0.0316253, 0.0633158, 0.0633882, 0.0633812, 0.0637182, 0.0317082, 0.0315023]","[0.160149, 0.192735, 0.219861, 0.217204, 0.125083, 0.173224, 0.182751, 0.153144, 0.156519, 0.163592, 0.162924, 0.192418, 0.169224, 0.125352]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:55
12,"[4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523]","[0.0315921, 0.0316781, 0.0316608, 0, -0.0638578, -0.0317582, 0, -0.0318979, 0, 0.0947242, 0.0631507, 0.0634753]","[0.146168, 0.163574, 0.160232, 0.0909389, 0.203317, 0.178212, 0.177181, 0.201064, 0.218482, 0.132783, 0.139007, 0.171696]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:56
19,"[4.78416, 4.85452, 4.92487, 4.92487, 4.99523, 5.06558, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558, 4.92487, 4.99523, 5.06558]","[0.0316519, 0.063563, 0.128183, -0.36055, -0.0316502, -0.0325942, 0.0316353, 0.0317539, 0.0318836, 0.0641079, 0.0318979, 0.0319888, 0.0321043, 0.0645392, -0.0314905, -0.0317259, -0.0628308, -0.0316345, -0.0319103]","[0.158476, 0.179469, 0.210897, -0.783228, 0.15815, 0.287596, 0.15516, 0.177448, 0.198861, 0.221419, 0.201062, 0.214563, 0.230482, 0.249338, 0.122327, 0.172457, 0.0960583, 0.155014, 0.202968]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:57
19,"[4.78416, 4.85452, 4.92487, 4.99523, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558, 4.99523, 4.78416, 4.85452, 4.92487, 4.71381, 4.78416, 4.85452, 4.92487, 4.99523, 5.06558]","[0.0318591, 0.0319432, 0.0319112, 0, 0.0318991, 0, 0, 0, 0, 0, 0.0632978, 0.063424, 0.0635114, 0.0316212, 0.063501, 0.063751, 0.0640149, 0.0324093, 0.16179]","[0.195004, 0.207906, 0.203103, 0.11766, 0.201245, 0.205607, 0.184357, 0.164903, 0.159281, 0.195049, 0.154716, 0.166972, 0.174937, 0.152287, 0.174011, 0.19503, 0.214879, 0.267639, 0.245619]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:47:58
8,"[4.85452, 4.92487, 4.99523, 4.85452, 4.92487, 4.99523, 4.85452, 4.92487]","[0.0634177, 0.0638388, 0, 0.0641963, 0.0650191, 0, 0.0644151, 0.0629529]","[0.166381, 0.201864, 0.319322, 0.227449, 0.276803, 0.468718, 0.241664, 0.114409]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187]",13/08/2025 21:48:00
4,"[4.85452, 4.92487, 4.85452, 4.92487]","[-0.0322195, -0.0321273, -0.0322573, -0.0321312]","[0.245244, 0.233509, 0.249886, 0.234018]","[0, 0, 0.147187, 0.147187]",13/08/2025 21:48:01
1,"[4.85452]","[0.0319195]","[0.204351]","[0.147187]",13/08/2025 21:48:03
1,"[4.85452]","[0.0318254]","[0.18957]","[0.147187]",13/08/2025 21:48:04
7,"[4.85452, 4.92487, 4.85452, 4.92487, 4.78416, 4.85452, 4.92487]","[0.0316332, 0.0634224, 0.0313769, 0.0629155, 0.0314233, 0.0314842, 0.0631542]","[0.154741, 0.166819, 0.0881277, 0.109122, 0.103508, 0.120681, 0.139405]","[0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:48:05
1,"[4.78416]","[0]","[0.306761]","[-0.147187]",13/08/2025 21:48:06
