numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
18,"[1.82924, 1.89959, 1.96995, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.82924, 1.89959, 1.96995, 2.0403, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.454457, -0.453147, -0.452848, -0.452821, -0.612882, -0.605355, -0.523986, -0.488117, -0.48843, -0.453738, -0.524433, -0.488992, -0.489765, -0.490029, -0.602834, -0.600695, -0.63586, -0.637364]","[-0.0819909, -0.0368656, -0.0114032, -0.00436077, 0.210753, 0.151922, 0.0366214, 0.0301628, 0.0457152, 0.0614977, 0.0537054, 0.0648192, 0.0842449, 0.089928, 0.125783, 0.0980745, -0.0200705, -0.0668532]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:47:56
23,"[1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.61817, 1.68853, 2.0403, 1.75888, 1.82924, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.622443, -0.576402, -0.578099, -0.672412, -0.487886, -0.490047, -0.766996, -0.772068, -0.675252, -0.573114, -0.452862, -0.571053, -0.571143, -0.575731, -0.46256, -0.487906, -0.48799, -0.614222, -0.573936, -0.577936, -0.72563, -0.523736, -0.487885]","[0.266109, 0.225194, 0.236281, 0.638938, 0.00645721, 0.0903014, 0.331243, 0.346107, 0.0173316, 0.201776, -0.0136047, 0.185451, 0.1862, 0.220635, -0.198252, 0.0108573, 0.0208371, 0.219458, 0.207898, 0.235246, -0.71749, -0.0217826, 0.0060113]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:47:57
15,"[1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.75888, 1.82924, 1.89959, 1.75888, 2.0403, 2.11066]","[-0.613731, -0.528017, -0.492188, -0.49601, -0.625737, -0.570625, -0.495472, -0.49812, -0.491478, -0.531536, -0.495748, -0.499109, -0.625387, -0.716782, -0.717797]","[0.216315, 0.123246, 0.126995, 0.173808, 0.282368, 0.181865, 0.168038, 0.194676, 0.11615, 0.164688, 0.171019, 0.203669, 0.280694, 0.0465701, 0.0670305]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:47:58
14,"[1.68853, 1.75888, 1.82924, 1.89959, 1.75888, 1.82924, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959]","[-0.615197, -0.574234, -0.570196, -0.53225, -0.631982, -0.582438, -0.608611, -0.566977, -0.527136, -0.527604, -0.61285, -0.571835, -0.530006, -0.528593]","[0.225564, 0.210073, 0.178189, 0.171826, 0.310477, 0.26228, 0.179916, 0.147531, 0.110364, 0.117378, 0.210535, 0.191822, 0.148165, 0.13097]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:47:59
9,"[1.61817, 1.68853, 1.61817, 1.68853, 1.68853, 1.61817, 1.68853, 1.96995, 2.0403]","[-0.668053, -0.633022, -0.627463, -0.628493, -0.611434, -0.616121, -0.618992, -0.675155, -0.715887]","[0.28911, 0.314867, 0.290468, 0.295169, 0.20087, 0.231182, 0.247738, -0.00766118, 0.0106327]","[0, 0, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:00
13,"[1.61817, 1.68853, 1.75888, 1.68853, 1.75888, 1.96995, 2.0403, 1.68853, 1.61817, 1.68853, 1.75888, 1.82924, 2.0403]","[-0.496521, -0.497979, -0.499258, -0.493008, -0.529003, -0.636134, -0.636721, -0.492595, -0.492173, -0.492481, -0.492853, -0.491701, -0.635711]","[0.179093, 0.193359, 0.204988, 0.138442, 0.136193, 0.0338512, 0.0522693, 0.132802, 0.126777, 0.131204, 0.136354, 0.119666, -3.05176e-05]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:01
14,"[1.68853, 1.75888, 1.82924, 1.96995, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.68853, 1.75888, 1.82924]","[-0.572605, -0.565076, -0.52529, -0.675132, -0.675166, -0.535484, -0.528325, -0.529089, -0.639822, -0.675772, -0.675434, -0.580178, -0.48788, -0.489991]","[0.197877, 0.125774, 0.0764373, 0.00148773, -0.00932135, 0.200849, 0.127429, 0.137255, 0.105235, 0.0399713, 0.0274653, 0.249122, -0.00428985, 0.0891323]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:02
18,"[1.68853, 1.75888, 1.82924, 1.89959, 2.0403, 1.75888, 1.82924, 2.0403, 2.11066, 2.0403, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.585792, -0.629777, -0.458652, -0.458984, -0.682345, -0.692638, -0.698751, -0.683369, -0.675729, -0.677926, -0.422851, -0.455831, -0.455506, -0.55107, -0.42912, -0.458784, -0.458103, -0.458649]","[0.280513, 0.300915, 0.154, 0.158274, -0.133542, 0.206523, 0.238852, -0.142601, -0.0386193, -0.0833783, 0.141677, 0.110982, 0.104878, 0.301378, 0.217705, 0.155716, 0.146659, 0.153963]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:03
23,"[1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.68853, 1.75888, 1.82924, 1.89959, 1.89959, 1.96995, 1.75888, 1.82924, 1.75888, 1.82924, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403]","[-0.580733, -0.578939, -0.588155, -0.942205, -0.535916, -0.585358, -0.577991, -0.582411, -1.23708, -0.821681, -0.487978, -0.586921, -0.593984, -0.642029, -0.642872, -0.677838, -0.645406, -0.640505, -0.642685, -0.642689, -0.695054, -0.678885, -0.675958]","[0.252426, 0.241562, 0.292571, 0.999305, -0.204389, 0.278232, 0.235597, 0.262131, -1.12634, 0.19261, 0.0196616, 0.28635, 0.320033, 0.130243, 0.138567, -0.0820668, 0.160936, 0.113581, 0.136773, 0.136812, 0.384153, -0.0965658, -0.0454098]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:04
24,"[1.68853, 1.75888, 1.82924, 1.96995, 2.0403, 2.11066, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 2.11066, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 2.11066]","[-0.567982, -0.56901, -0.546072, -0.676783, -0.676026, -0.638118, -0.427491, -0.469145, -0.48876, -0.52506, -0.502826, -0.502919, -0.542097, -0.675861, -0.675205, -0.675164, -0.675134, -0.606035, -0.602027, -0.600662, -0.67604, -0.675156, -0.675305, -0.675517]","[0.157778, 0.167585, 0.273722, 0.0641503, 0.0472504, 0.0806222, 0.2009, 0.255031, 0.0577068, -0.0710624, 0.234184, 0.234889, 0.24917, -0.0426553, -0.0135052, -0.00901807, -0.00259734, 0.158199, 0.11613, 0.0975861, -0.0476187, 0.00785633, 0.0208174, 0.031016]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:05
24,"[1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.96995, 2.0403, 2.11066, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 2.11066]","[-0.501777, -0.496851, -0.494039, -0.456189, -0.421101, -0.716048, -0.675485, -0.507522, -0.499948, -0.496384, -0.457567, -0.455557, -0.505528, -0.500293, -0.49571, -0.675264, -0.675378, -0.675177, -0.489161, -0.488324, -0.597589, -0.675214, -0.675147, -0.675254]","[0.22603, 0.18243, 0.151561, 0.117357, 0.111003, 0.0219791, 0.0296987, 0.267329, 0.210985, 0.177695, 0.139101, 0.105855, 0.253846, 0.213907, 0.170615, -0.018184, -0.0247914, -0.0107066, 0.069524, 0.0411108, 0.023146, 0.0143596, 0.00616674, 0.0174643]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:06
23,"[1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 2.0403, 1.61817, 1.68853, 1.75888, 1.96995, 2.0403, 2.11066, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.61817, 1.68853, 1.68853, 1.75888, 1.82924, 1.89959]","[-0.70722, -0.586679, -0.534111, -0.494635, -0.460623, -0.675638, -0.718738, -0.732887, -0.739612, -0.67547, -0.675147, -0.675182, -0.675383, -0.418398, -0.453571, -0.453991, -0.454768, -0.678601, -0.42503, -1.09761, -0.453646, -0.490642, -0.45658]","[0.418128, 0.285111, 0.189109, 0.158631, 0.177788, -0.0355703, 0.446973, 0.478917, 0.583448, 0.0290701, 0.0061783, 0.0112238, 0.0250732, 0.0151785, 0.055663, 0.0694071, 0.0893851, 0.330419, -0.172195, 0.630937, 0.0583472, 0.101861, 0.123918]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:07
4,"[1.75888, 1.82924, 1.75888, 1.82924]","[-0.60272, -0.603934, -0.597804, -0.561222]","[0.124469, 0.13782, 0.0341778, 0.0604153]","[0.147187, 0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:10
23,"[1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.68853, 1.75888, 1.82924, 1.89959, 1.89959, 1.96995, 2.0403]","[-0.756831, -0.821312, -0.452842, -0.487936, -0.523673, -0.571784, -0.569147, -0.527036, -0.488633, -0.488046, -0.57256, -0.528628, -0.489826, -0.63935, -0.639219, -0.599849, -0.642021, -0.641738, -0.601793, -1.1695, -0.492172, -0.720113, -0.676863]","[0.298538, 0.350631, -0.0102581, -0.0151391, -0.0160669, 0.191416, 0.168846, 0.108798, 0.053404, 0.0253391, 0.197534, 0.131426, 0.0855945, 0.0990376, 0.0972432, 0.0845775, 0.130163, 0.127231, 0.113164, -0.557329, 0.126764, -0.0988509, -0.0656925]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:11
26,"[1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403]","[-0.573685, -0.569905, -0.570104, -0.570962, -0.715882, -0.675196, -0.675485, -0.579113, -0.574214, -0.574573, -0.612168, -0.60676, -0.585363, -0.579828, -0.582402, -0.654842, -0.424025, -0.716963, -0.71684, -0.683151, -0.666522, -0.612187, -0.607312, -0.715872, -0.716009, -0.715923]","[0.206054, 0.175647, 0.177393, 0.184692, -0.00999444, 0.0126582, 0.0297045, 0.242644, 0.209932, 0.212512, 0.205942, -0.164616, 0.278259, 0.247018, 0.262079, 0.224503, 0.158886, -0.0508172, -0.0479768, 0.346378, 0.282495, 0.206071, 0.169335, -0.00884187, -0.0198115, -0.0140109]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:12
15,"[1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.75888, 1.82924, 1.96995, 2.0403]","[-0.537016, -0.532848, -0.490036, -0.45606, -0.541393, -0.536681, -0.492997, -0.455295, -0.545678, -0.54082, -0.49499, -0.493467, -0.491416, -0.716458, -0.716381]","[0.213123, 0.17758, 0.0900608, 0.1151, 0.244527, 0.210502, 0.138289, 0.100692, 0.271402, 0.240675, 0.162698, 0.144432, 0.115145, -0.0377518, -0.0353152]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:13
23,"[1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 2.11066, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.848622, -0.489594, -0.491798, -0.456177, -0.758221, -0.716178, -0.758689, -0.775785, -0.780032, -0.690155, -0.717222, -0.715918, -0.715838, -0.675466, -0.814527, -0.490336, -0.489383, -0.454813, -0.624455, -0.531573, -0.491371, -0.49147, -0.525837]","[0.506252, 0.0803631, 0.121161, 0.117149, 0.0195039, -0.0279704, 0.431191, 0.467929, 0.47637, 0.369228, 0.0563556, 0.013596, -6.96182e-05, 0.0289161, 0.537047, 0.0960831, 0.0752776, 0.0904138, 0.276177, 0.165069, 0.11441, 0.116009, 0.0878893]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:14
17,"[1.75888, 1.82924, 1.89959, 1.96995, 2.0403, 1.68853, 1.75888, 1.96995, 2.0403, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995]","[-0.56654, -0.56304, -0.493346, -0.77442, -0.677571, -0.670264, -0.672223, -0.675672, -0.675222, -0.5648, -0.524363, -0.488244, -0.56786, -0.56788, -0.525722, -0.489038, -0.489666]","[0.14284, 0.0970133, 0.142873, -0.18398, -0.077928, 0.298354, 0.30626, -0.0367149, -0.0150112, 0.12229, 0.0514177, 0.0372671, 0.156575, 0.15677, 0.0856009, 0.0661426, 0.0820177]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:15
11,"[1.75888, 1.82924, 1.89959, 1.96995, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403]","[-0.579136, -0.504375, -0.507083, -0.5036, -0.49956, -0.582171, -0.541192, -0.502625, -0.506745, -0.536142, -0.494419]","[0.242786, 0.245669, 0.264429, 0.239998, 0.207637, 0.260768, 0.243182, 0.232644, 0.262169, 0.206221, 0.156111]","[0, 0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:16
20,"[1.82924, 1.82924, 1.89959, 1.96995, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.82924, 1.82924, 1.89959, 1.96995, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.96995, 2.0403]","[-0.459221, -1.00708, -0.81174, -0.71644, -0.717737, -0.777833, -0.89773, -0.490648, -0.453995, -0.493585, -0.678691, -0.715868, -0.715964, -0.715943, -0.669892, -0.650433, -0.682957, -0.716892, -0.715997, -0.716056]","[0.161246, -0.479367, -0.136373, 0.0371889, 0.0659867, 0.47203, 0.574826, 0.101973, 0.0695273, 0.145938, 0.0940507, 0.00825224, -0.0169982, -0.0155326, 0.29682, 0.197584, 0.13903, 0.0492, 0.0191, 0.0224012]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:17
21,"[1.61817, 1.68853, 1.75888, 1.82924, 1.89959, 2.0403, 1.68853, 1.75888, 1.82924, 1.89959, 1.68853, 1.75888, 1.82924, 1.89959, 2.0403, 1.61817, 1.68853, 1.75888, 1.96995, 2.0403, 2.11066]","[-0.671049, -0.611977, -0.57184, -0.570458, -0.562449, -0.675319, -0.568485, -0.571199, -0.570881, -0.526817, -0.574419, -0.576207, -0.57252, -0.494818, -0.675699, -0.708525, -0.781243, -1.25796, -0.715959, -0.675297, -0.67518]","[0.301551, 0.204634, 0.191863, 0.180444, 0.0868376, -0.0216172, 0.162659, 0.186659, 0.184017, 0.105294, 0.211409, 0.223877, 0.197222, 0.160736, -0.0376299, 0.282066, 0.371019, 0.763283, 0.0166565, -0.020348, -0.0110595]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:18
6,"[1.75888, 1.82924, 1.89959, 1.75888, 1.82924, 1.89959]","[-0.570047, -0.526101, -0.487926, -0.525729, -0.487935, -0.488541]","[0.176893, 0.0928954, -0.013862, 0.0857419, 0.0149789, -0.0500667]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 11:48:19
