numObj,x,y,z,velocity,timestamp
1,"[6.40234]","[0.390249]","[0.168981]","[-0.147187]",13/08/2025 22:00:33
9,"[6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.47269, 6.40234, 6.47269, 6.54305]","[0.389594, 0.391614, 0.390926, 0.391619, 0.394073, 0.39995, 0.397407, 0.320862, 0.321395]","[0.159364, 0.187375, 0.178359, 0.187439, 0.216364, 0.272547, 0.249964, 0.135364, 0.146641]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187]",13/08/2025 22:00:34
5,"[6.33198, 6.40234, 6.47269, 6.40234, 6.47269]","[0.356451, 0.357163, 0.393238, 0.358234, 0.359647]","[0.172858, 0.183471, 0.207011, 0.1983, 0.216208]","[0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 22:00:35
9,"[6.40234, 6.40234, 6.47269, 6.40234, 6.47269, 6.33198, 6.40234, 6.47269, 6.54305]","[0.363338, 0.393386, 0.393397, 0.387064, 0.387091, 0.390297, 0.391274, 0.391887, 0.394433]","[0.256712, 0.20871, 0.208829, 0.114498, 0.115074, 0.169671, 0.182984, 0.190832, 0.220273]","[0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 22:00:37
13,"[6.26163, 6.33198, 6.47269, 6.54305, 6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.40234, 6.47269, 6.54305]","[0.355573, 0.356622, 0.390334, 0.391802, 0.358383, 0.358023, 0.392009, 0.361697, 0.35817, 0.322297, 0.32252, 0.389209, 0.390033]","[0.158759, 0.175474, 0.170193, 0.189756, 0.200265, 0.195473, 0.192348, 0.239637, 0.197443, 0.16393, 0.167904, 0.153416, 0.165877]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, -0.147187, -0.147187]",13/08/2025 22:00:38
9,"[6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234, 6.26163, 6.33198, 6.40234]","[0.326408, 0.326759, 0.362751, 0.322749, 0.356636, 0.357223, 0.324059, 0.324513, 0.359343]","[0.225844, 0.230316, 0.250756, 0.171903, 0.175688, 0.184327, 0.193076, 0.199873, 0.212485]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:00:39
9,"[6.40234, 6.54305, 6.33198, 6.40234, 6.47269, 6.54305, 6.6134, 6.47269, 6.54305]","[0.390008, 0.3537, 0.39166, 0.392368, 0.32399, 0.356106, 0.390353, 0.324397, 0.35903]","[0.165509, 0.123112, 0.187957, 0.196756, 0.19203, 0.167474, 0.170458, 0.19816, 0.208595]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",13/08/2025 22:00:40
6,"[6.26163, 6.33198, 6.26163, 6.33198, 6.40234, 6.33198]","[0.322054, 0.322693, 0.325648, 0.361245, 0.361606, 0.357552]","[0.15947, 0.170934, 0.215839, 0.234691, 0.238655, 0.189004]","[0, 0, 0.147187, 0.147187, 0.147187, -0.147187]",13/08/2025 22:00:43
7,"[6.33198, 6.40234, 6.47269, 6.33198, 6.40234, 6.47269, 6.40234]","[0.390428, 0.390407, 0.392406, 0.392768, 0.393916, 0.434061, 0.39884]","[0.171516, 0.171216, 0.197214, 0.20154, 0.214644, 0.261601, 0.262956]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373]",13/08/2025 22:00:44
11,"[6.47269, 6.26163, 6.33198, 6.47269, 6.54305, 6.26163, 6.33198, 6.47269, 6.40234, 6.47269, 6.54305]","[0.39232, 0.358546, 0.358267, 0.358996, 0.35872, 0.358961, 0.357688, 0.326777, 0.355598, 0.390368, 0.389799]","[0.196175, 0.202402, 0.198734, 0.208162, 0.204645, 0.207724, 0.190889, 0.230538, 0.159169, 0.170666, 0.162446]","[0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 22:00:45
