numObj,x,y,z,velocity,x_static,y_static,z_static,velocity_static,timestamp
4,"[6.05056, 6.12091, 6.05056, 6.12091]","[-0.196715, -0.162743, -0.19841, -0.197067]","[0.286175, 0.267795, 0.313552, 0.292113]","[0, 0, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:15:06
0,"[]","[]","[]","[]","[0.59802, 1.05895, -2.16554]","[1.02823, 2.74131, 2.2545]","[0.12502, 0.308874, -0.837628]","[0, 0, 0]",28/06/2025 12:15:07
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:15:09
0,"[]","[]","[]","[]","[0.59802, -1.88308, -2.0367]","[1.02823, 2.07058, 2.37153]","[0.12502, -0.294165, -0.837628]","[0, 0, 0]",28/06/2025 12:15:10
6,"[6.05056, 5.9802, 6.05056, 5.9802, 6.05056, 6.12091]","[-0.167885, -0.212535, -0.211213, -0.168703, -0.167973, -0.166532]","[0.362307, 0.475891, 0.463792, 0.374771, 0.363667, 0.34044]","[0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:11
0,"[]","[]","[]","[]","[1.05895]","[2.74131]","[0.308874]","[0]",28/06/2025 12:15:12
1,"[5.76914]","[-0.134955]","[0.378956]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:13
7,"[6.05056, 6.12091, 5.9802, 6.05056, 6.12091, 6.05056, 6.12091]","[-0.196944, -0.165302, -0.199133, -0.199446, -0.167865, -0.203157, -0.171479]","[0.290053, 0.318972, 0.324423, 0.329008, 0.361987, 0.378254, 0.413618]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]","[]","[]","[]","[]",28/06/2025 12:15:14
0,"[]","[]","[]","[]","[0.59802]","[1.02823]","[0.12502]","[0]",28/06/2025 12:15:15
0,"[]","[]","[]","[]","[0.59802, 1.05895, -2.16554]","[1.02823, 2.74131, 2.2545]","[0.12502, 0.308874, -0.837628]","[0, 0, 0]",28/06/2025 12:15:16
0,"[]","[]","[]","[]","[0.59802]","[1.02823]","[0.12502]","[0]",28/06/2025 12:15:17
0,"[]","[]","[]","[]","[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",28/06/2025 12:15:18
4,"[6.12091, 6.05056, 6.12091, 6.19127]","[-0.201375, -0.198845, -0.198929, -0.166833]","[0.355646, 0.320155, 0.321411, 0.345449]","[0, -0.147187, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:19
0,"[]","[]","[]","[]","[-1.88308, 1.05895]","[2.07058, 2.74131]","[-0.294165, 0.308874]","[0, 0]",28/06/2025 12:15:20
3,"[5.9802, 5.9802, 6.05056]","[-0.140805, -0.138028, -0.140659]","[0.471928, 0.431133, 0.469912]","[0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:21
0,"[]","[]","[]","[]","[0.59802, 1.05895]","[1.02823, 2.74131]","[0.12502, 0.308874]","[0, 0]",28/06/2025 12:15:22
4,"[6.12091, 6.05056, 6.12091, 6.19127]","[-0.167303, -0.168657, -0.169466, -0.20999]","[0.353103, 0.374076, 0.385944, 0.452179]","[0, 0.147187, 0.147187, 0.147187]","[]","[]","[]","[]",28/06/2025 12:15:23
4,"[6.05056, 6.12091, 6.05056, 6.12091]","[-0.166986, -0.168327, -0.164649, -0.166373]","[0.347961, 0.369107, 0.306847, 0.337748]","[0, 0, -0.147187, -0.147187]","[]","[]","[]","[]",28/06/2025 12:15:24
0,"[]","[]","[]","[]","[-1.88308, 1.05895]","[2.04451, 2.74131]","[-0.44024, 0.308874]","[0, 0]",28/06/2025 12:15:25
1,"[6.12091]","[-0.203357]","[0.380683]","[0.147187]","[]","[]","[]","[]",28/06/2025 12:15:26
