create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1761083705.199441,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,2703f3fb-b956-3df4-e858-6ce65b27518e,31,-69.0,-69.0,NaN,-47.0,2.3632076586069592,-0.9565576624440778,NaN,2.124532498552968,0.5003141589764908,0.24165006079442128,NaN,1.2511655969763493,-1.5745917558670044,4.655359268188477,1.2215732336044312
1761083706.199519,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,83afa42c-5014-3476-83e7-1e5057b6ddbe,34,-74.0,-77.0,NaN,-49.0,2.3606925692734886,-0.9389309981371704,NaN,2.0934432886196013,0.5617900369476618,0.307045396165646,NaN,1.2538651102153082,-1.615132451057434,4.64069366455078,1.2357778549194336
1761083708.197342,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,4278f0ef-103d-4e89-eae7-17f3b16e01e3,12,-65.0,-65.0,NaN,-43.0,2.3348828098850944,-0.8779539302381711,NaN,2.0361826620218073,0.4410713082898375,0.27647212375921143,NaN,1.3102534183980465,-1.6781436204910278,4.6257061958313,1.2616956233978271
1761083709.198606,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,7f323bb5-096e-7038-ff02-182de74260d1,14,-65.0,-67.0,NaN,-44.0,2.356874128902533,-0.8404507631354573,NaN,2.018181823581744,0.4190384772489076,0.24803775253751717,NaN,1.2949905758746934,NaN,NaN,NaN
1761083710.188329,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,4f638098-4fc4-85fc-478c-b9c0ffba9424,28,-73.0,-72.0,-80.0,-43.0,2.3466481229488467,-0.8556550161148286,1.0409045015407405,2.123353783454499,0.3747339961962949,0.2856464307536686,0.3890749189292898,1.3581283995241284,-1.887386679649353,4.634275436401367,1.2497084140777588
1761083712.197943,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3bb637fc-04f8-0829-6619-5e97d382d89c,7,-70.0,-70.0,-70.0,-41.0,2.294623803686367,-0.8560315870929658,1.036120132642413,2.0413353460988928,0.3725569285841823,0.18366626944737333,0.27991297782186425,1.3208064605335945,-2.3199574947357178,4.625766277313232,1.1837553977966309
1761083713.199245,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,02604f5e-dd72-0d54-b49f-69a6055f8b12,22,-75.0,-67.0,-79.0,-44.0,2.284810055069425,-0.8464516640197328,1.0388551990819244,2.054137161458904,0.4111603474017488,0.21768299249852355,0.28965601951186465,1.358262223368905,-2.532151222229004,4.61159372329712,1.148086428642273
1761083714.201961,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,c613d9c2-a72a-4165-5f88-e396eeae9fe8,7,-75.0,-68.0,NaN,-42.0,2.3326377650861576,-0.8580428063481936,NaN,1.9588828134856036,0.3516966873712143,0.19634935775703713,NaN,1.379525833618479,-2.73826789855957,4.595576763153076,1.1190038919448853
1761083715.201165,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,8b85c7c5-fcc5-1eba-3cdd-98f7158af9de,25,-69.0,-70.0,NaN,-43.0,2.301038293487932,-0.8786609995075871,NaN,2.076331945983624,0.38162708933526057,0.21140633792812713,NaN,1.3024917685590651,-2.934018135070801,4.577514171600342,1.0973823070526123
1761083717.200611,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,f68883d5-b8a6-1b3a-7292-9c8931d66725,14,-72.0,-70.0,NaN,-43.0,2.3039869454468676,-0.879696702855519,NaN,1.9808624145942455,0.22087602277698767,0.21340395841703874,NaN,1.2810787549723375,-3.3234565258026123,4.537253379821777,1.053053379058838
1761083718.201103,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,9f6c44ac-cb8f-5c18-7c1e-756b9cf16d8b,25,-77.0,-69.0,NaN,-45.0,2.277279168138899,-0.9023058752458556,NaN,1.8797475143261169,0.196174204981094,0.20014261461093466,NaN,1.2656233659021716,NaN,NaN,NaN
1761083719.198965,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,86b21a42-6060-fbb9-e0f9-caefd82a876e,20,-74.0,-67.0,-76.0,-45.0,2.2825751302826305,-0.8877141493172025,1.0050434395661694,1.8032226456671259,0.17967780288557297,0.22012401266417653,0.5145259183966169,1.3090379516765343,-3.508143901824951,4.529252529144287,1.04155158996582
1761083721.199415,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,27ee245f-edbf-a6b9-7296-7dc7563271c5,0,-69.0,-66.0,-66.0,-42.0,2.239373863711583,-0.8412222809032532,1.01044166709576,1.6621209142636757,0.14663201843359516,0.19450630047989095,0.4361049123310033,1.399949616018297,-3.6793363094329834,4.503063678741455,1.0436302423477173
1761083722.200389,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,947fe0a0-a647-015e-eebd-ee2dc6ebb6eb,3,-75.0,-64.0,NaN,-41.0,2.2954089035757224,-0.8317531453313676,NaN,1.6479518320000182,0.19125013663883514,0.14616431741190683,NaN,1.5068390484780445,-3.6637818813323975,4.485023498535156,1.055984377861023
