numObj,x,y,z,velocity,timestamp
18,"[2.43322, 2.56703, 2.64755, 2.72028, 2.76007, 2.36884, 2.33728, 2.5735, 2.6127, 2.65653, 2.70733, 2.38518, 2.54679, 2.60201, 2.64384, 2.59864, 2.58375, 2.65084]","[0, 0, 0, -0.0857456, -0.175888, 0.0769512, 0, -0.0813484, 0, 0, 0, 0, -0.0813484, -0.083547, -0.0857456, 0.0813484, 0, 0.342982]","[0.703186, 0.43215, 0.371644, 0.348577, 0.520458, 0.668046, 0.975798, 0.383245, 0.56692, 0.686754, 0.76822, 0.852036, 0.532562, 0.608408, 0.729051, 0.129721, 0.686908, 0.619805]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:16
16,"[2.58218, 2.60857, 2.66338, 2.72553, 2.58116, 2.60226, 2.58268, 2.63857, 2.69309, 2.75056, 2.38331, 2.14564, 2.59162, 2.6351, 2.67412, 2.72397]","[0.325393, 0.334188, 0.428728, 0.527665, 0.162697, 0.083547, 0.325393, 0.334188, 0.428728, 0.527665, 0.153902, 0.0791498, 0.244045, 0.250641, 0.428728, 0.615609]","[0.0534401, 0.480959, 0.501366, 0.461356, 0.295864, 0.607337, -0.0164712, 0.271792, 0.30365, 0.275288, 0.599794, 1.34351, -0.0179338, 0.375527, 0.440515, 0.34759]","[0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:17
25,"[2.51525, 2.56115, 2.61039, 2.65461, 2.69345, 1.34942, 2.77958, 2.47618, 2.53255, 2.64838, 2.71306, 2.77841, 2.53493, 2.63795, 2.70442, 2.77133, 2.56801, 2.64185, 2.71324, 1.8928, 2.5205, 2.55397, 2.63698, 2.7096, 2.75679]","[0.1583, 0.0813484, 0.417735, -0.250641, 0.514473, -0.428728, 0.439721, 0.316599, 0.325393, 0.334188, 0.342982, 0.351777, 0.325393, 0.334188, 0.342982, 0.351777, -0.0813484, 0, 0, 0.149505, -0.0791498, -0.0813484, -0.083547, -0.0857456, -0.0879442]","[0.251978, 0.458572, 0.398738, -0.194505, -0.0968537, 2.35032, 0.0193661, 0.428159, 0.506646, 0.148378, 0.224549, 0.276608, 0.494581, 0.277764, 0.311866, 0.340246, 0.418415, 0.410202, 0.408788, 1.45499, 0.236382, 0.497004, 0.432416, 0.423646, 0.558735]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:19
21,"[2.51538, 2.57586, 2.62497, 2.71293, 2.79159, 2.45893, 2.52506, 2.58753, 2.65158, 2.71743, 2.79667, 2.39794, 2.65163, 2.70475, 2.77827, 2.59936, 2.64718, 2.70093, 2.77959, 2.49215, 1.41136]","[0, 0, 0.083547, 0.342982, 0.351777, 0, 0, -0.0813484, 0, 0, 0, 0.48809, 0.334188, 0.428728, 0.439721, 0.0813484, 0.334188, 0.428728, 0.439721, 0.450714, -0.360571]","[0.296491, 0.375932, 0.50018, 0.22609, -0.0555363, 0.13138, 0.197803, 0.272807, 0.341639, 0.379902, 0.31372, 0.887697, -0.0691753, 0.171051, 0.0875712, 0.114312, 0.168427, 0.22348, -0.0182162, -1.38086, 2.48974]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:20
26,"[2.36768, 2.52676, 2.58779, 2.65108, 2.71562, 2.76046, 2.3055, 2.35523, 2.43349, 2.52836, 2.57471, 1.96785, 2.68745, 2.31202, 2.44597, 2.52732, 2.59688, 2.65866, 2.71997, 2.78182, 2.43844, 2.51957, 2.58877, 2.65671, 2.71503, 2.77415]","[0.0769512, 0.0791498, 0.0813484, 0.167094, 0.257237, 0.351777, 0.0747525, 0.0769512, 0.0791498, 0, -0.083547, -0.428728, 0.514473, 0.0769511, 0.153902, 0.0791498, 0.0813484, 0.250641, 0.342982, 0.351777, 0.0769512, 0.0791498, 0.0813484, 0.167094, 0.342982, 0.351777]","[0.672152, 0.155745, 0.270348, 0.302406, 0.296682, 0.41941, 0.63337, 0.714554, 0.697797, 0.619504, 0.715204, 1.86346, 0.204217, 0.843929, 0.239005, 0.146343, 0.161085, 0.127665, 0.113442, 0.239822, 0.334188, 0.246093, 0.260867, 0.248139, 0.199341, 0.31646]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:21
22,"[2.43665, 2.51075, 2.55467, 2.23239, 2.63224, 2.72328, 2.42959, 2.50318, 2.57657, 2.62817, 2.70467, 2.42227, 2.50547, 2.50666, 2.5884, 2.65616, 2.38331, 2.43997, 2.50449, 2.57599, 2.65157, 2.67529]","[0.230853, 0.237449, 0.48809, -0.162697, 0.417735, 0.257237, 0.230853, 0.237449, 0.244045, 0.334188, 0.342982, 0.230853, 0.1583, 0.406742, 0.417735, 0.428728, 0.149505, 0.307805, 0.1583, 0.244045, 0.334188, 0.171491]","[0.270255, 0.234103, 0.108755, -1.32904, 0.210762, 0.215265, 0.327693, 0.304521, 0.279461, 0.358718, 0.30963, 0.37803, 0.335589, 0.572349, 0.522772, 0.538283, 0.139849, 0.124055, 0.342827, 0.284747, 0.0715432, -0.584964]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:22
25,"[2.41861, 2.49068, 2.57825, 2.65094, 2.72433, 2.81263, 2.30763, 2.359, 2.50311, 2.54407, 2.62856, 2.33364, 2.7306, 2.79728, 2.71374, 2.78193, 2.50745, 2.57818, 2.63718, 2.70346, 2.44461, 2.50214, 2.57228, 2.64423, 2.69753]","[0.230853, 0.316599, 0.244045, 0.250641, 0.171491, 0.0879442, 0.0747525, 0.153902, 0.237449, 0.325393, -0.334188, 0.584829, -0.0857456, -0.0879442, -0.0857456, -0.0879442, 0.316599, 0.325393, 0.417735, 0.428728, 0.230853, 0.316599, 0.325393, 0.334188, 0.428728]","[0.400754, 0.333646, 0.263481, 0.239363, 0.278161, -0.034373, 0.625565, 0.689213, 0.305111, 0.445195, -0.355797, 1.16608, 0.255447, 0.295453, 0.396245, 0.41585, 0.165822, 0.153314, 0.135686, 0.190354, 0.184828, 0.232588, 0.232115, 0.209753, 0.261274]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:23
23,"[2.29059, 2.37004, 2.44759, 2.52201, 2.63736, 2.69949, 2.71621, 2.59484, 2.63429, 2.70904, 2.48016, 2.57839, 2.64044, 2.70715, 2.75956, 2.3019, 2.38155, 2.28818, 2.46235, 2.55948, 2.65094, 2.7155, 2.72709]","[0.145108, 0.149505, 0.237449, 0.162697, 0.417735, 0.428728, 0.351777, -0.162697, -0.083547, 0.428728, 0.237449, 0.325393, 0.417735, 0.428728, 0.439721, 0.145108, 0.149505, 0.230853, 0.237449, 0.244045, 0.334188, 0.342982, 0.351777]","[0.350063, 0.287401, 0.606582, 0.624009, 0.132182, 0.240261, 0.646716, 0.12931, 0.448528, 0.0776561, 0.455465, 0.149687, 0.0345786, 0.127646, 0.333557, 0.265737, 0.167133, 0.880083, 0.543589, 0.407288, 0.0920604, 0.192781, 0.599178]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:24
26,"[2.27756, 2.38604, 2.47813, 2.57403, 2.63784, 2.69089, 2.24128, 2.35939, 2.47137, 2.55854, 2.63256, 2.63884, 2.22727, 2.33841, 2.44549, 2.51998, 2.59149, 2.64984, 2.71564, 2.29925, 2.40547, 2.52597, 2.59667, 2.65502, 2.7053, 2.76732]","[0.149505, 0.0769512, 0, 0.162697, 0.334188, 0.428728, 0.149505, 0.0769512, 0, 0, 0.167094, 0.0857456, 0.149505, 0.0769512, 0, 0, 0.244045, 0.334188, 0.342982, 0.149505, 0.0769512, 0.1583, 0.162697, 0.250641, 0.342982, 0.351777]","[0.715828, 0.603735, 0.523385, 0.352515, 0.278777, 0.322622, 0.822421, 0.700681, 0.554386, 0.479856, 0.435098, 0.746941, 0.859638, 0.767796, 0.659268, 0.652728, 0.0316089, 0.119431, 0.190871, 0.642752, 0.520946, 0.0972472, 0.0848693, 0.188788, 0.304123, 0.371459]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:25
27,"[2.28103, 2.35779, 2.4179, 2.46768, 2.45408, 2.41109, 2.44041, 2.51901, 2.60784, 2.68337, 2.7635, 1.40078, 2.54388, 2.60428, 2.67797, 2.76208, 2.60556, 2.38045, 2.44471, 2.50952, 2.66097, 2.2271, 2.29461, 2.35337, 2.42324, 2.47628, 2.52168]","[0.0725539, 0.0747526, 0.0769512, 0, 0, 0.0769512, 0.0791498, 0.406742, 0.417735, 0.428728, 0.527665, -0.439721, 0.325393, 0.417735, 0.428728, 0.439721, 0.334188, 0.0747525, 0.0769512, 0.0791498, -0.083547, 0.0703553, 0.145108, 0.0747525, 0.0769512, 0, 0]","[0.42668, 0.396613, 0.459796, 0.570617, 0.868247, 0.494268, 0.673165, 0.515292, 0.415043, 0.380102, -0.0667411, -2.40089, 0.446313, 0.436831, 0.416453, 0.312021, 0.496992, 0.223414, 0.284722, 0.333317, 0.244682, 0.322069, 0.322701, 0.422043, 0.43079, 0.532025, 0.646163]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156, 0.588746, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:26
27,"[2.52384, 2.59707, 2.66916, 2.73791, 2.2663, 2.26604, 2.5224, 2.59822, 2.66388, 2.72127, 2.45202, 2.53103, 2.58042, 2.65408, 2.71263, 2.39182, 2.46196, 2.53195, 2.60162, 2.45854, 2.52902, 2.59729, 2.34494, 2.41336, 2.48866, 2.58217, 2.66492]","[-0.0791498, 0, 0, 0.0857456, 0.149505, 0.230853, -0.1583, 0, 0, 0.0857456, 0.0769512, 0, -0.0813484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0747525, 0.0769512, 0.0791498, 0.0813484, 0.083547]","[0.197454, 0.177844, 0.152347, 0.158959, 0.750733, 0.935616, -0.165831, 0.160141, 0.226676, 0.340694, 0.21275, 0.0944142, 0.333471, 0.321676, 0.412824, 0.0351502, 0.048654, 0.0652562, 0.0892116, 0.138565, 0.138223, 0.174509, 0.466586, 0.483102, 0.464058, 0.319585, 0.197045]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156, 0.588746, 0.588746, 0.588746, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:27
17,"[2.41778, 2.47027, 2.5858, 2.64207, 2.43489, 2.49264, 2.55474, 2.64179, 2.70324, 2.70389, 2.7706, 2.44666, 2.51259, 2.3646, 2.43595, 2.50049, 2.50412]","[0.0769512, 0.1583, -0.162697, 0, 0.153902, 0.1583, -0.0813484, -0.167094, 0.428728, 0.428728, 0.439721, 0.153902, 0.1583, 0.149505, 0.153902, 0.1583, 0]","[0.460449, 0.536413, 0.252104, 0.408754, 0.333502, 0.420383, 0.492993, 0.37504, 0.19347, 0.184225, 0.224102, 0.231879, 0.277292, 0.329208, 0.325683, 0.370822, 0.711152]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.883119, -0.735933, -0.735933, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:28
22,"[2.44987, 2.51425, 2.5839, 2.35547, 2.44379, 2.51397, 2.58489, 2.64724, 2.43929, 2.50701, 2.57568, 2.73597, 2.80745, 2.87345, 2.73173, 2.80739, 2.87032, 2.25458, 2.31499, 2.44271, 2.52181, 2.59646]","[0.230853, 0.237449, 0.244045, 0.224258, 0.153902, 0.1583, 0.162697, 0.250641, 0.153902, 0.1583, 0.162697, -0.171491, -0.0879442, -0.0901428, -0.257237, -0.175888, -0.0901428, 0.290216, 0.29901, 0.153902, 0.1583, 0.162697]","[0.0919003, 0.19289, 0.200719, 0.351473, 0.260417, 0.264415, 0.261207, 0.27738, 0.2996, 0.32388, 0.340253, 0.117462, 0.174108, 0.236416, 0.0162475, 0.0860563, 0.271755, 0.472296, 0.522939, 0.270289, 0.174468, 0.0911345]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.588746, 0.588746, 0.588746, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:29
19,"[2.3781, 2.44745, 2.52034, 2.59072, 2.66373, 2.30522, 2.36959, 2.43918, 2.50384, 2.53399, 2.59099, 2.36001, 2.42926, 2.50176, 2.4448, 2.51796, 2.58762, 2.66708, 2.73331]","[0.0747525, 0.0769512, 0.1583, -0.162697, 0, 0, 0.0747525, 0.0769512, 0.1583, 0.162697, 0.167094, 0.0747525, 0.0769512, 0.1583, 0.153902, 0.1583, 0.162697, 0.083547, 0.171491]","[0.24715, 0.260123, 0.194603, 0.195186, 0.228434, 0.276349, 0.318591, 0.328775, 0.347493, 0.573426, 0.637535, 0.383194, 0.395447, 0.362213, 0.250689, 0.223257, 0.232681, 0.165283, 0.168495]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:30
21,"[2.39721, 2.47975, 2.55711, 2.6345, 2.36796, 2.43014, 2.44962, 2.54482, 2.61287, 2.72189, 2.4589, 2.53513, 2.60101, 2.44399, 2.50427, 2.37734, 2.43267, 2.49243, 2.55086, 2.63302, 2.7309]","[0.0769512, 0.0791498, 0.162697, 0.167094, 0.0747525, 0.0769512, 0.316599, 0.244045, 0.250641, 0.171491, 0.316599, 0.244045, 0.250641, 0, 0, 0.0747525, 0, 0, 0, -0.167094, -0.0857456]","[0.55771, 0.509534, 0.459428, 0.423225, 0.330487, 0.390013, 0.5605, 0.490621, 0.507654, 0.301062, 0.518289, 0.538465, 0.565263, 0.300871, 0.379034, 0.254369, 0.381745, 0.45037, 0.519124, 0.432334, 0.252215]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:31
31,"[2.28148, 2.34109, 2.40561, 2.4665, 0.673764, 2.43756, 2.63492, 2.46088, 2.49082, 2.5277, 2.58737, 2.67036, 2.48093, 2.52706, 2.5617, 2.53146, 2.36887, 2.42374, 2.29548, 2.3634, 2.43082, 2.49967, 2.66156, 2.72399, 2.28808, 2.35409, 2.42121, 2.49084, 2.59803, 2.66058, 2.71832]","[0.217662, 0.224258, 0.230853, 0.395749, -0.474899, 0, 0.083547, -0.0769512, -0.0791498, 0, 0, 0.0857456, -0.0791498, -0.0813484, 0, -0.0813484, 0.224258, 0.307805, 0.217662, 0.224258, 0.230853, 0.237449, 0.250641, 0.257237, 0.217662, 0.224258, 0.230853, 0.237449, 0.162697, 0.250641, 0.257237]","[0.371314, 0.437111, 0.472611, 0.418079, -2.3949, 0.913613, 0.444773, 0.0416697, 0.452323, 0.622185, 0.673154, 0.624969, 0.503752, 0.619441, 0.765062, 0.601219, 0.245355, 0.30715, 0.271695, 0.293448, 0.318439, 0.332152, 0.0303145, 0.206104, 0.328218, 0.360572, 0.384784, 0.392906, -0.0124761, 0.0780423, 0.270824]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:34
21,"[2.36877, 2.43599, 2.50401, 2.58362, 2.6434, 2.3639, 2.43158, 2.50286, 2.55122, 2.59262, 2.35123, 2.41025, 2.5385, 2.44414, 2.50846, 2.59197, 2.37389, 2.43275, 2.50283, 2.5964, 2.66717]","[0.224258, 0.153902, 0.0791498, 0.244045, 0.167094, 0.224258, 0.230853, 0.316599, 0.325393, 0.417735, 0.224258, 0.307805, 0.244045, 0, 0, 0.0813484, 0, 0, 0, 0.162697, 0.167094]","[0.246349, 0.325345, 0.372424, 0.204261, 0.363525, 0.289397, 0.312627, 0.224686, 0.402215, 0.501429, 0.378765, 0.399429, 0.522325, 0.299614, 0.350237, 0.226795, 0.294411, 0.381218, 0.388448, -0.0927578, -0.076869]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:35
21,"[2.35534, 2.4213, 2.50676, 2.58078, 2.64568, 2.34472, 2.39721, 2.47598, 2.55453, 2.61192, 2.48883, 2.55314, 2.61428, 2.37548, 2.44265, 2.29699, 2.36526, 2.43168, 2.48861, 2.56352, 2.64276]","[0.224258, 0.230853, 0, 0, 0, 0.224258, 0.307805, -0.0791498, -0.0813484, 0, -0.0791498, -0.0813484, -0.083547, 0.224258, 0.230853, 0.217662, 0.224258, 0.230853, 0.237449, 0.244045, 0.250641]","[0.352361, 0.384175, 0.362174, 0.340491, 0.384725, 0.417173, 0.471424, 0.52755, 0.494083, 0.570499, 0.463123, 0.50123, 0.553351, 0.169858, 0.209187, 0.258608, 0.278013, 0.311847, 0.406763, 0.381007, 0.317205]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:36
15,"[2.42545, 2.48042, 2.53256, 2.41075, 2.47728, 2.55062, 2.62562, 2.44886, 2.51358, 2.57703, 2.3772, 2.43691, 2.50049, 2.56247, 2.63227]","[0, 0, 0.0813484, -0.0769512, 0, 0, 0.083547, 0, 0, 0.0813484, 0, 0, 0, 0.0813484, 0.083547]","[0.425206, 0.512395, 0.596568, 0.495947, 0.527371, 0.520283, 0.496735, 0.25819, 0.311342, 0.358717, 0.266405, 0.353615, 0.403202, 0.451102, 0.460205]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:37
17,"[2.51326, 2.56517, 2.6255, 2.69186, 2.34387, 2.36461, 2.51186, 2.56911, 1.26789, 2.32715, 2.56934, 2.64758, 2.71249, 2.42416, 2.54302, 2.62537, 2.68722]","[0.0791498, 0.0813484, 0, 0, 0.224258, 0.230853, 0.237449, 0.406742, -0.48809, -0.250641, -0.0813484, 0, 0, -0.1583, -0.0813484, 0, 0]","[0.303804, 0.435498, 0.504359, 0.531646, 0.421919, 0.64725, 0.221819, 0.103049, 2.2205, 1.29197, 0.410155, 0.371368, 0.413698, 0.716535, 0.55029, 0.505024, 0.554637]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 18:55:38
