numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
8,"[2.02702, 2.31985, 2.28591, 2.32074, 2.12944, 2.11077, 2.28177, 2.28689]","[2.53279, 2.63833, 2.69109, 2.74386, 2.53279, 2.58556, 2.69109, 2.74386]","[0.938428, 0.17944, 0.63817, 0.685462, 0.674495, 0.862668, 0.652836, 0.791085]","[0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:16
14,"[2.10145, 2.12483, 2.05538, 2.18087, 2.19017, 2.21799, 2.2409, 2.11416, 2.22963, 2.16154, 2.18387, 2.0256, 2.19883, 2.2208]","[2.22499, 2.27336, 2.32173, 2.58556, 2.63833, 2.22499, 2.27336, 2.42726, 2.58556, 2.22499, 2.27336, 2.42726, 2.58556, 2.63833]","[1.05227, 1.11858, 1.33772, 0.665829, 0.785547, 0.777108, 0.862844, 1.02139, 0.4778, 0.922548, 0.998422, 1.18738, 0.603901, 0.694241]","[0, 0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:17
9,"[2.15545, 2.16792, 2.07626, 2.11239, 2.13469, 2.0054, 2.14128, 2.16371, 2.06176]","[2.37669, 2.42726, 2.32612, 2.37669, 2.42726, 2.58556, 2.22499, 2.27336, 2.42726]","[0.799774, 0.901681, 0.867312, 0.907426, 0.977766, 1.08532, 0.968648, 1.04138, 1.12342]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",1,"[-1.48614]","[1.62203]","[0.792186]","[0]",26/11/2025 18:40:18
7,"[2.15994, 2.0462, 2.0907, 2.07862, 2.17614, 2.20615, 2.23285]","[2.27336, 2.42726, 2.27336, 2.32173, 2.22499, 2.27336, 2.32173]","[1.04919, 1.15152, 1.18114, 1.30132, 0.887562, 0.948161, 1.01414]","[0, 0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:19
9,"[2.03616, 2.08882, 2.10879, 1.69189, 1.96882, 2.05492, 2.08227, 2.01709, 2.10007]","[2.48003, 2.53279, 2.58556, 2.42726, 2.48003, 2.53279, 2.58556, 2.37669, 2.42726]","[0.798628, 0.791407, 0.867487, 1.31143, 0.952632, 0.875667, 0.929336, 1.10316, 1.05006]","[-0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:22
8,"[1.7677, 1.83302, 1.89571, 1.64867, 1.85182, 1.784, 1.87176, 2.11463]","[2.26896, 2.32173, 2.37449, 2.21619, 2.17442, 2.32173, 2.37449, 2.32612]","[0.937751, 0.912466, 0.889695, 1.04974, 0.997488, 1.00493, 0.939044, 0.76903]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:23
17,"[2.07143, 2.16801, 1.7498, 2.14899, 2.21205, 2.2154, 1.83751, 2.32804, 2.23358, 2.14181, 2.15028, 2.2028, 2.12208, 2.15738, 2.12427, 2.16462, 2.19792]","[2.53279, 2.58556, 2.32612, 2.37669, 2.42726, 2.47783, 2.32612, 2.27336, 2.42726, 2.47783, 2.22499, 2.27336, 2.42726, 2.47783, 2.22499, 2.27336, 2.32173]","[0.835846, 0.706574, 1.41467, 0.816984, 0.787236, 0.91488, 1.29871, 0.588525, 0.723915, 1.07594, 0.948494, 0.955913, 1.00485, 1.04438, 1.00541, 1.0395, 1.08776]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156, 0.588746, 0.588746, 0.588746]",0,"[]","[]","[]","[]",26/11/2025 18:40:24
3,"[1.95073, 2.09319, 2.03934]","[2.37669, 2.42726, 2.58556]","[1.21665, 1.06371, 1.02011]","[-0.147187, -0.147187, -0.147187]",1,"[-1.11368]","[1.42306]","[1.48384]","[0]",26/11/2025 18:40:25
10,"[2.05399, 2.04238, 2.18972, 2.16845, 2.15493, 2.12394, 2.11587, 2.10595, 2.23004, 2.36679]","[2.37669, 2.42726, 2.47783, 2.37669, 2.42726, 2.32612, 2.37669, 2.42726, 2.47783, 2.52839]","[1.03284, 1.15829, 0.97476, 0.763828, 0.93231, 0.742952, 0.899274, 1.03821, 0.878596, 0.616624]","[0, 0, 0, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:26
0,"[]","[]","[]","[]",1,"[-1.32387]","[1.54192]","[1.15628]","[0]",26/11/2025 18:40:27
6,"[2.16267, 2.01855, 2.11774, 2.13119, 2.09743, 2.31113]","[2.42726, 2.58556, 2.42726, 2.47783, 2.80322, 2.74386]","[0.914208, 1.06066, 1.01396, 1.09683, 0.785725, 0.717196]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373]",0,"[]","[]","[]","[]",26/11/2025 18:40:28
14,"[2.21297, 2.2303, 2.26118, 2.06367, 2.15713, 2.19215, 2.22117, 2.20549, 2.14604, 2.16794, 2.19569, 2.26475, 2.30754, 2.21039]","[2.37669, 2.42726, 2.47783, 2.63833, 2.37669, 2.42726, 2.47783, 2.52839, 2.42726, 2.47783, 2.37669, 2.42726, 2.47783, 2.63833]","[0.623191, 0.733961, 0.795051, 1.0748, 0.795231, 0.84107, 0.900783, 1.05721, 0.952589, 1.02227, 0.681576, 0.619535, 0.648281, 0.726705]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[-1.70357]","[1.61982]","[0.419854]","[0]",26/11/2025 18:40:29
6,"[2.32595, 2.28681, 2.37422, 1.95798, 2.34424, 2.32201]","[2.47783, 2.52839, 2.47783, 2.17002, 2.47783, 2.52839]","[0.578778, 0.867405, 0.32881, 1.54648, 0.499576, 0.768222]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:30
1,"[1.82804]","[2.58556]","[1.36301]","[0.147187]",1,"[-1.32387]","[1.54192]","[1.15628]","[0]",26/11/2025 18:40:31
14,"[2.18449, 2.20599, 2.22701, 2.11118, 2.15368, 2.18, 2.2725, 2.30003, 2.30387, 2.19792, 2.22221, 2.25253, 2.27491, 2.15007]","[2.42726, 2.47783, 2.52839, 2.42726, 2.47783, 2.52839, 2.42726, 2.47783, 2.52839, 2.37669, 2.42726, 2.47783, 2.52839, 2.69109]","[0.860765, 0.937361, 1.0111, 1.02754, 1.05199, 1.10882, 0.590486, 0.674445, 0.821016, 0.674342, 0.758084, 0.819239, 0.898165, 1.0049]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:32
11,"[2.26513, 2.31534, 2.28332, 2.21065, 2.27342, 2.24885, 2.20114, 2.19124, 2.24127, 2.25339, 2.22099]","[2.27336, 2.32173, 2.47783, 2.27336, 2.32173, 2.47783, 2.63833, 2.27336, 2.32173, 2.47783, 2.63833]","[0.797052, 0.808259, 0.729023, 0.937621, 0.919594, 0.82926, 0.754245, 0.982143, 0.995403, 0.816862, 0.693628]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 18:40:33
10,"[2.23714, 2.25146, 2.25804, 2.13697, 2.19232, 2.21318, 2.2252, 2.26619, 2.29094, 2.17339]","[2.27336, 2.32173, 2.3701, 2.32173, 2.37669, 2.42726, 2.47783, 2.27336, 2.32173, 2.47783]","[0.872539, 0.972116, 1.08099, 1.20311, 0.692357, 0.784065, 0.890791, 0.794052, 0.875046, 1.01065]","[0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:34
7,"[2.21967, 2.20285, 2.15316, 2.17625, 2.2811, 2.38852, 2.37004]","[2.32173, 2.47783, 2.63833, 2.27336, 2.32173, 2.3701, 2.52839]","[1.04267, 0.944704, 0.88194, 1.01491, 0.900389, 0.749845, 0.603988]","[0, 0, 0, -0.147187, -0.147187, -0.147187, -0.147187]",1,"[-1.32387]","[1.54192]","[1.15628]","[0]",26/11/2025 18:40:35
15,"[1.87535, 2.19093, 2.24505, 1.82342, 1.84075, 1.704, 2.00516, 2.27113, 2.15463, 2.20641, 2.13604, 2.18429, 2.09829, 2.15098, 2.24091]","[2.32173, 2.42726, 2.47783, 2.26896, 2.32173, 2.47343, 2.32612, 2.27336, 2.42726, 2.47783, 2.22499, 2.27336, 2.42726, 2.47783, 2.42726]","[0.821963, 0.84425, 0.839494, 0.82419, 0.896768, 1.00101, 1.02099, 0.779797, 0.933009, 0.936368, 0.980153, 0.997493, 1.05361, 1.0575, 0.700887]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187]",1,"[-1.11368]","[1.42306]","[1.48384]","[0]",26/11/2025 18:40:36
14,"[1.96697, 1.98338, 2.00465, 1.9646, 1.97464, 1.97798, 1.79382, 1.98044, 2.11256, 1.97372, 1.97336, 1.96733, 2.00731, 2.07673]","[2.12385, 2.17442, 2.22499, 2.03151, 2.07988, 2.12825, 2.27556, 2.27556, 2.32612, 2.26896, 2.32173, 2.37449, 2.48003, 2.53279]","[0.593174, 0.700307, 0.78344, 0.863071, 0.962911, 1.06822, 1.27576, 0.96084, 0.774711, 0.329525, 0.54627, 0.717548, 0.86859, 0.822593]","[-0.588746, -0.588746, -0.588746, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:37
11,"[1.85374, 1.97969, 1.8534, 1.77917, 1.78955, 1.95566, 1.85465, 2.28026, 1.37255, 2.05785, 1.93226]","[2.32173, 2.37449, 2.12385, 2.32173, 2.37449, 2.42726, 2.12385, 1.98534, 0.9454, 2.22499, 2.27556]","[0.869598, 0.682712, 0.886417, 1.01346, 1.08757, 0.870478, 0.883792, 0.105608, -2.5248, 0.630596, 1.05438]","[0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:38
2,"[2.23068, 2.2611]","[2.37669, 2.42726]","[0.556479, 0.632729]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:39
11,"[1.79938, 1.84783, 1.85558, 1.86169, 1.75305, 1.93177, 1.95013, 1.83457, 1.87896, 1.89603, 1.9014]","[2.21619, 2.26896, 2.32173, 2.37449, 2.3635, 2.32173, 2.37449, 2.21619, 2.26896, 2.32173, 2.37449]","[0.763078, 0.767898, 0.86565, 0.958852, 0.702145, 0.67884, 0.76307, 0.674097, 0.688223, 0.77305, 0.877463]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:40
3,"[1.91202, 1.99783, 2.02277]","[2.22499, 2.22499, 2.27556]","[0.988212, 0.800673, 0.86818]","[0.147187, -0.147187, -0.147187]",1,"[-1.13228]","[1.61171]","[-1.06398]","[0]",26/11/2025 18:40:41
9,"[1.8371, 1.87447, 1.92689, 1.80365, 1.9578, 2.00759, 1.88559, 1.91991, 1.9771]","[2.21619, 2.26896, 2.32173, 2.21619, 2.17442, 2.22499, 2.12385, 2.17442, 2.22499]","[0.667176, 0.70036, 0.692553, 0.752932, 0.768929, 0.775871, 0.815712, 0.859158, 0.850573]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 18:40:42
12,"[2.02912, 1.96151, 1.98606, 1.92867, 2.01093, 2.04494, 2.07783, 2.04527, 1.96186, 2.00365, 2.0342, 1.9963]","[2.07988, 2.22499, 2.27556, 2.32612, 2.17442, 2.22499, 2.27556, 2.32612, 2.17442, 2.22499, 2.27556, 2.32612]","[0.84207, 0.885924, 0.949161, 1.15902, 0.616742, 0.671261, 0.726611, 0.938051, 0.758495, 0.785985, 0.841045, 1.0382]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:43
16,"[2.00756, 2.02805, 1.89664, 1.95923, 1.97429, 1.99271, 1.98363, 1.77434, 1.91991, 1.9407, 1.95981, 1.94639, 1.66084, 1.90724, 1.92788, 1.92096]","[2.17442, 2.22499, 2.37449, 2.12385, 2.17442, 2.22499, 2.27556, 2.42726, 2.12385, 2.17442, 2.22499, 2.27556, 2.42726, 2.17442, 2.22499, 2.27556]","[0.627626, 0.720691, 0.887724, 0.618261, 0.725522, 0.81333, 0.954221, 1.19752, 0.731294, 0.811099, 0.889679, 1.02807, 1.35054, 0.886941, 0.956896, 1.07483]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:44
17,"[2.00983, 2.08089, 2.04439, 2.06202, 1.89244, 2.07678, 2.14549, 2.09917, 2.14862, 2.11055, 2.16988, 2.02977, 2.04817, 2.11544, 2.07987, 2.11198, 1.98844]","[2.12825, 2.17662, 2.32612, 2.37669, 2.53279, 2.27556, 2.32612, 2.12825, 2.17662, 2.32612, 2.37669, 2.53279, 2.12825, 2.17662, 2.32612, 2.37669, 2.53279]","[1.00703, 0.977603, 0.939975, 1.0167, 1.18666, 0.729606, 0.678196, 0.804367, 0.818073, 0.78016, 0.759765, 0.932463, 0.926549, 0.900412, 0.858611, 0.908375, 1.01764]","[0, 0, 0, 0, 0, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:45
18,"[1.98435, 2.02567, 2.09798, 2.16299, 2.08427, 1.93714, 1.98332, 2.05665, 2.12508, 2.05204, 2.0636, 2.02739, 2.06294, 2.00861, 2.08119, 2.12304, 2.02744, 2.06424]","[2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.07988, 2.12825, 2.27556, 2.32612, 2.37669, 2.12825, 2.17662]","[0.697548, 0.727349, 0.666209, 0.620113, 0.662983, 0.819579, 0.835961, 0.784552, 0.739667, 0.756897, 0.85501, 0.846232, 0.893192, 0.900469, 0.855423, 0.882215, 0.971074, 1.01229]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:47
17,"[1.77679, 1.9223, 2.05028, 2.01954, 2.05552, 2.11246, 2.14855, 1.95689, 2.05836, 2.12313, 2.17224, 1.8594, 1.99219, 2.08269, 2.16274, 1.95534, 1.94705]","[2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.27556, 2.32612, 2.22499, 2.27556, 2.32612, 2.37669, 2.22499, 2.27556, 2.32612, 2.37669, 2.63833, 2.69329]","[1.21467, 1.07243, 0.927064, 0.839754, 0.874259, 0.618747, 0.66845, 0.896079, 0.78005, 0.745247, 0.752971, 1.08398, 0.936227, 0.851757, 0.779839, 0.787663, 0.916432]","[0, 0, 0, 0, 0, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:48
21,"[1.96884, 2.03754, 2.11785, 2.17915, 2.07468, 2.0817, 1.91812, 1.99465, 2.08017, 2.14978, 2.04999, 2.04119, 2.04068, 1.87605, 1.95015, 2.0337, 2.11411, 2.14865, 1.98247, 2.02294, 2.08696]","[2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.58556, 2.17442, 2.22499, 2.27556, 2.32612, 2.37669, 2.53279, 2.12825, 2.17662]","[0.740195, 0.693401, 0.600035, 0.560701, 0.692421, 0.809926, 0.863153, 0.808563, 0.719891, 0.664478, 0.762415, 0.907196, 1.01742, 0.951129, 0.910662, 0.842273, 0.770469, 0.817864, 1.02922, 0.980418, 0.964595]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:49
16,"[1.62323, 2.00632, 2.12868, 2.13554, 1.97085, 1.97558, 2.00534, 2.09383, 2.22241, 2.22288, 1.67276, 1.92763, 2.17167, 2.17827, 2.02555, 2.02764]","[2.32173, 2.27556, 2.32612, 2.37669, 2.53279, 2.58556, 2.37449, 2.42726, 2.37669, 2.42726, 2.32173, 2.37449, 2.32612, 2.37669, 2.53279, 2.58556]","[1.24806, 0.905557, 0.729238, 0.851514, 1.0513, 1.1387, 0.603227, 0.445234, 0.588632, 0.756125, 1.18086, 0.818254, 0.588996, 0.73537, 0.941601, 1.04318]","[0, 0, 0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:50
13,"[2.16316, 2.16924, 2.08179, 2.07376, 2.23892, 1.98576, 2.14102, 2.1325, 2.01737, 1.95218, 1.96656, 2.14229, 2.1128]","[2.27556, 2.32612, 2.48003, 1.98534, 1.83803, 0.773909, 2.27556, 2.32612, 2.48003, 1.98534, 2.03151, 2.27556, 2.32612]","[0.407541, 0.597898, 0.670754, 0.954068, 1.09171, -2.24516, 0.511265, 0.717991, 0.844951, 1.18311, 1.26039, 0.5059, 0.774053]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373]",0,"[]","[]","[]","[]",26/11/2025 18:40:51
12,"[2.06017, 2.15149, 2.09805, 1.89832, 2.15778, 2.12056, 2.17954, 1.93797, 2.11201, 2.19419, 2.14402, 1.95537]","[2.17662, 2.22499, 2.37669, 2.63833, 2.17662, 2.32612, 2.37669, 2.12825, 2.17662, 2.22499, 2.37669, 2.63833]","[1.02056, 0.945758, 0.940099, 0.916591, 0.793613, 0.752529, 0.731597, 1.1392, 0.908436, 0.84195, 0.829939, 0.787578]","[0, 0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:52
22,"[2.00185, 2.06381, 2.13295, 2.17447, 2.10959, 2.13613, 1.9367, 1.97417, 2.03037, 2.10059, 2.14427, 2.06688, 2.0847, 1.9132, 2.04734, 2.09721, 2.05155, 2.10529, 2.03761, 1.98821, 2.04235, 1.97552]","[2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.12385, 2.17442, 2.22499, 2.27556, 2.32612, 2.48003, 2.53279, 2.12385, 2.07988, 2.12825, 2.27556, 2.32612, 2.48003, 2.07988, 2.12825, 2.27556]","[0.645595, 0.610814, 0.543933, 0.578594, 0.5774, 0.652994, 0.685593, 0.725857, 0.714131, 0.657916, 0.682034, 0.71537, 0.802187, 0.748673, 0.796759, 0.80946, 0.797795, 0.794265, 0.794923, 0.934581, 0.939321, 0.970903]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:53
16,"[1.78149, 1.70903, 1.65991, 1.88725, 1.97511, 2.12661, 2.17964, 1.92189, 2.08473, 2.1112, 2.07046, 1.80627, 1.76231, 1.9172, 1.89971, 1.92472]","[2.26896, 2.32173, 2.37449, 2.32612, 2.37669, 2.17662, 2.22499, 2.22499, 2.17662, 2.32612, 2.48003, 2.26896, 2.32173, 2.27556, 2.42726, 2.48003]","[0.911285, 1.12773, 1.27671, 1.22531, 1.17667, 0.8737, 0.878927, 0.968875, 0.969392, 0.778399, 0.704933, 0.861128, 1.0425, 1.08151, 0.986637, 1.03884]","[0, 0, 0, 0, 0, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 18:40:54
17,"[2.2358, 1.93431, 1.79387, 1.78468, 1.82657, 2.41425, 1.97502, 1.92497, 1.91509, 1.97319, 1.98323, 2.19438, 1.88933, 2.00683, 2.05882, 1.96243, 1.75323]","[2.17662, 2.48003, 2.63833, 2.26896, 2.32173, 2.12385, 2.48003, 2.53279, 2.17442, 2.22499, 2.27556, 2.37669, 2.53279, 2.07988, 2.12825, 2.27556, 2.32612]","[0.535753, 1.02087, 1.10715, 0.905015, 0.925311, 0.366829, 0.939698, 1.13312, 0.86986, 0.859588, 0.955068, 0.685782, 1.1916, 0.893895, 0.902658, 0.997094, 1.41042]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.44156, 0.44156, 0.44156, 0.44156]",0,"[]","[]","[]","[]",26/11/2025 18:40:55
