numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
6,"[4.66705, 4.71742, 4.78582, 4.47988, 4.5948, 4.5577]","[0, 0, 0, 0, 0, 0]","[1.57259, 1.64264, 1.66014, 2.04575, 1.95962, 2.21078]","[0, 0, 0, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:40
3,"[4.25048, 4.21691, 4.15922]","[0.307805, 0.303407, 0.307805]","[2.46842, 2.38578, 2.61927]","[-0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:41
2,"[4.24117, 4.30609]","[-0.153902, -0.156101]","[2.49864, 2.52696]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:42
6,"[4.61091, 4.34303, 4.55661, 4.52655, 4.07422, 5.14243]","[0.1583, 0, 0.156101, 0.1583, 0.160498, 0.162697]","[2.09156, 2.74153, 2.0409, 2.26836, 3.12295, 0.796497]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:45
17,"[4.69668, 4.80531, 4.87256, 4.8354, 4.57755, 4.60851, 4.72001, 4.78805, 4.85452, 4.93751, 4.69538, 4.76137, 4.82927, 4.76042, 4.71423, 4.69716, 4.67937]","[0.29901, 0.151704, 0.153902, 0.468303, 0.1583, 0.160498, 0.149505, 0.151704, 0.153902, 0.156101, 0.149505, 0.151704, 0.153902, 0.1583, 0.156101, 0.1583, 0.160498]","[0.860211, 0.672558, 0.699177, 1.16274, 2.1636, 2.26136, 0.766376, 0.786046, 0.815094, 0.740918, 0.90512, 0.934156, 0.95336, 1.72439, 1.64439, 1.88991, 2.11083]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:46
11,"[4.34836, 4.49281, 4.62021, 4.16284, 4.23246, 4.363, 4.46996, 4.31863, 4.32322, 4.39035, 4.44136]","[0.151704, 0.153902, 0.156101, 0.149505, 0.151704, 0.153902, 0.156101, 0.153902, 0.307805, 0.312202, 0.474899]","[2.15292, 2.01131, 1.89252, 2.353, 2.37268, 2.27925, 2.22428, 2.36223, 2.33868, 2.36214, 2.38933]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:47
3,"[4.2297, 4.27646, 4.13145]","[-0.156101, -0.153902, -0.156101]","[2.65284, 2.43774, 2.80341]","[0, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:48
5,"[4.47086, 4.54431, 4.41141, 4.42672, 4.43854]","[0, 0.156101, 0, 0, 0.312202]","[2.06538, 2.06814, 2.18949, 2.31441, 2.27028]","[0, 0, 0.147187, 0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:49
7,"[4.44895, 4.48008, 4.46845, 4.64374, 4.42667, 4.50557, 4.51825]","[0, 0.156101, 0.1583, 0.316599, 0, 0, 0.1583]","[2.11215, 2.20382, 2.38077, 1.99891, 2.15846, 2.15688, 2.28484]","[0, 0, 0, 0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:50
9,"[4.69885, 4.77859, 4.41648, 4.71395, 4.7751, 4.68234, 4.74049, 4.47517, 4.58758]","[0, 0.1583, 0.153902, 0, 0, -0.156101, 0, 0.153902, 0.312202]","[1.69502, 1.67337, 2.17379, 1.65257, 1.69073, 1.73311, 1.78546, 2.05026, 1.95165]","[0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:51
10,"[4.38261, 4.39329, 4.45657, 4.4396, 4.48849, 4.5066, 4.3443, 4.41208, 4.46261, 4.68318]","[-0.153902, 0, 0, -0.153902, 0, 0, 0, 0, 0, 0.160498]","[2.2413, 2.37724, 2.40814, 2.12617, 2.19221, 2.31316, 2.31979, 2.34219, 2.39693, 2.10237]","[0, 0, 0, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:52
8,"[4.53395, 4.58317, 4.57135, 4.61163, 4.49288, 4.56852, 4.57582, 4.34825]","[0.153902, 0.156101, 0.1583, 0.312202, 0.303407, 0.307805, 0.312202, 0.316599]","[1.91677, 1.98052, 2.17666, 1.89412, 1.81337, 1.81336, 1.97906, 2.57927]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:53
2,"[4.57165, 4.61456]","[0, 0]","[1.8315, 1.91263]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:54
2,"[4.50786, 4.56153]","[0.1583, 0.160498]","[2.30527, 2.35469]","[-0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:55
12,"[4.41649, 4.49119, 4.54557, 4.68738, 4.7497, 4.49568, 4.5823, 4.66707, 4.48606, 4.57398, 4.63539, 4.87429]","[0, 0, 0, 0.316599, 0.325393, 0, 0, 0.1583, 0, 0, 0.1583, 0.160498]","[2.17921, 2.18667, 2.23561, 1.8943, 2.10713, 2.01079, 1.98869, 1.96304, 2.03216, 2.00773, 2.03673, 1.61042]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:56
8,"[4.75443, 4.87738, 4.16507, 5.04654, 4.57621, 4.69263, 4.70273, 4.68094]","[0.312202, 0.316599, 0, 0.1583, 0.316599, 0.320996, 0.312202, 0.474899]","[1.50007, 1.33083, 2.62804, 0.409292, 2.149, 2.06254, 1.65505, 1.87709]","[0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:57
16,"[4.68202, 4.69055, 4.60549, 4.6377, 4.53008, 4.54448, 4.61903, 4.71622, 4.76005, 4.75073, 4.75315, 4.57366, 4.67918, 4.71298, 4.67518, 4.66882]","[-0.156101, -0.1583, -0.160498, -0.162697, 0.312202, 0.316599, 0.320996, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.73395, 1.90625, 2.26751, 2.36025, 2.08164, 2.21532, 2.22247, 1.64607, 1.73265, 1.95153, 2.12441, 1.82648, 1.7486, 1.85687, 2.12616, 2.30382]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:58
13,"[4.54218, 4.6297, 4.69823, 4.73543, 4.76724, 4.76844, 4.79483, 4.76619, 4.72465, 4.74158, 4.34803, 4.26023, 4.17757]","[0.153902, 0.156101, 0.1583, 0.160498, 0, 0, 0, 0, 0, 0, 0.153902, 0.312202, 0.316599]","[1.89717, 1.86919, 1.88726, 1.98187, 1.23606, 1.48805, 1.63394, 1.91344, 1.62174, 1.78257, 2.30766, 2.58945, 2.84743]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:42:59
7,"[4.55164, 4.69826, 4.82663, 4.80946, 4.68738, 4.75064, 4.86022]","[0.156101, 0.1583, 0.320996, 0, 0, 0, 0.160498]","[2.05196, 1.88718, 1.72584, 1.59036, 1.7265, 1.75828, 1.65238]","[0, 0, 0, -0.294373, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:43:00
1,"[4.66991]","[0]","[1.96267]","[0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:43:01
