numObj,x,y,z,velocity,timestamp
8,"[0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975]","[0.102176, 0.101246, 0.100727, 0.0668386, 0.0996229, 0.0986607, 0.0655519, 0.0982115]","[-0.404917, -0.383004, -0.370056, -0.360317, -0.340443, -0.311844, -0.304068, -0.297374]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373]",13/08/2025 21:31:29
2,"[0.914619, 0.984975]","[0.0335121, 0.0316695]","[-0.369038, -0.161928]","[0.147187, 0.147187]",13/08/2025 21:31:31
7,"[0.984975, 1.05533, 1.05533, 0.984975, 1.05533, 1.12569, 1.12569]","[0.0650876, 0.132739, 0.136407, 0.0983282, 0.134247, -0.153093, 0.242446]","[-0.28048, -0.334817, -0.404691, -0.301213, -0.365555, 0.609917, -0.424696]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:32
12,"[0.844264, 0.914619, 0.984975, 1.05533, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[0.0662779, 0.101368, 0.143749, 0, -0.455466, 0.0652923, 0.10016, 0.141377, 0, 0.0990026, 0.138836, 0]","[-0.337184, -0.385961, -0.510352, -0.5201, 0.673792, -0.291149, -0.355211, -0.479745, -0.490588, -0.322351, -0.443529, -0.439434]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",13/08/2025 21:31:33
9,"[0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.984975]","[0.105706, 0.136209, 0.13504, 0.102142, 0.134105, 0.133354, 0.0324755, 0.0981625, 0.132117]","[-0.476624, -0.401311, -0.380519, -0.40415, -0.362806, -0.347763, -0.274967, -0.295749, -0.3211]","[-0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:34
5,"[0.844264, 0.844264, 0.844264, 0.844264, 9.70904]","[0.1351, -0.330222, 0.142258, -0.333163, 0.286056]","[-0.800924, 0.270069, -0.848323, 0.29925, 0.0808152]","[-0.588746, -0.588746, -0.44156, -0.44156, -0.147187]",13/08/2025 21:31:35
11,"[0.281421, 0.281421, 0.351777, 0.351777, 0.422132, 0.422132, 1.89959, 0.351777, 0.351777, 0.351777, 0.351777]","[-0.0639862, -0.577952, -0.466661, -0.0322427, -0.39458, -0.0323025, 0.0939316, 0.0316541, -0.562531, 0, -0.570019]","[0.212819, -0.64212, -0.444176, 0.248099, -0.221835, 0.255307, -0.0304669, 0.158912, -0.791005, 0.182604, -0.718483]","[0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",13/08/2025 21:31:36
3,"[0.351777, 0.351777, 0.422132]","[-0.253315, -0.220536, -0.22059]","[0.0700185, -0.00456362, 0.0225462]","[0.147187, -0.147187, -0.147187]",13/08/2025 21:31:37
10,"[0.844264, 0.914619, 0.914619, 0.422132, 0.492487, 0.562843, 0.633198, 0.562843, 0.633198, 0.562843]","[-0.482172, -1.11268, 0.161099, -0.0948293, -0.188747, -0.229379, -0.267081, -0.265068, -0.265515, -0.265347]","[1.07953, 1.32441, -0.228041, 0.140816, 0.0369194, -0.276283, -0.326196, -0.303523, -0.308726, -0.306781]","[-0.735933, -0.735933, -0.735933, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.147187]",13/08/2025 21:31:38
12,"[0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.281421, 0.351777, 0.422132, 0.492487]","[0, 0, -0.136493, 0, 0, -0.138814, 0, 0, 0, 0, 0.0312849, 0.0312737]","[0.128679, 0.144683, 0.406156, 0.146374, 0.150387, 0.443199, 0.183368, 0.19411, 0.0635824, 0.0554996, 0.043659, 0.0344584]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:39
8,"[0.422132, 0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.351777, 0.422132]","[-0.135012, 0.0944516, 0.157433, 0.255487, 0.0946283, -0.133234, 0.0627148, -0.134593]","[0.380014, 0.109151, -0.0825363, -0.146769, 0.12499, 0.345278, 0.0744717, 0.37219]","[0, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.147187, -0.147187]",13/08/2025 21:31:40
9,"[0.351777, 0.422132, 0.351777, 0.422132, 0.351777, 0.422132, 0.351777, 0.422132, 0.422132]","[0.0990871, 0.0680144, 0.101036, 0.0702266, 0.102187, 0.0711136, 0.100088, 0.105704, -0.377948]","[0.324886, 0.403655, 0.377825, 0.471895, 0.405164, 0.49574, 0.353283, 0.476584, -0.56076]","[0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:41
16,"[0.351777, 0.351777, 0.422132, 0.422132, 0.351777, 0.351777, 0.422132, 0.422132, 0.351777, 0.351777, 0.422132, 0.422132, 0.351777, 0.351777, 0.422132, 0.422132]","[0, -0.695902, 0, -0.939754, 0, -0.627899, 0, -0.774073, 0, -0.576954, 0, -0.701652, 0, -0.841791, 0, -0.924514]","[0.0539143, -1.00486, 0.040994, -1.13101, 0.0866911, -0.945718, 0.0736546, -1.05671, 0.126643, -0.889003, 0.111264, -1.00919, -0.0124443, -1.0918, -0.0147795, -1.12565]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:42
12,"[0.281421, 0.351777, 0.422132, 0.281421, 0.351777, 0.422132, 0.281421, 0.351777, 0.422132, 0.281421, 0.351777, 0.422132]","[-0.0634681, -0.0319424, -0.0645436, -0.0638216, -0.0641516, -0.0973506, -0.0314739, -0.0315686, -0.0318642, -0.0316167, -0.0317356, -0.0640302]","[0.17104, 0.207794, 0.249605, 0.200552, 0.224417, 0.267113, 0.117967, 0.141017, 0.195813, 0.151368, 0.174204, 0.215972]","[0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",13/08/2025 21:31:43
7,"[0.492487, 0.492487, 0.492487, 0.492487, 0.422132, 0.422132, 0.492487]","[0.258459, -0.146598, 0.256352, -0.154681, -0.125973, -0.126423, -0.12757]","[-0.209553, 0.543832, -0.167622, 0.624346, 0.101018, 0.131394, 0.18728]","[0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.147187, -0.147187]",13/08/2025 21:31:44
