numObj,x,y,z,velocity,timestamp
26,"[3.23635, 3.3067, 3.37706, 3.44741, 3.51777, 3.58812, 3.23635, 3.3067, 3.37706, 3.44741, 3.51777, 3.51777, 3.58812, 3.16599, 3.23635, 3.3067, 3.37706, 3.44741, 3.44741, 3.51777, 3.16599, 3.23635, 3.3067, 3.37706, 3.72883, 3.79919]","[0, 0.031492, 0, 0, 0.125411, -0.0628711, 0, 0.0316171, 0.031885, 0, 0.125418, -0.42373, -0.0635579, 0.0323397, 0.0316408, 0.031729, 0.0319213, 0.111759, -0.269464, 0.0630497, 0.0325271, 0.0325543, 0.0318484, 0.0320081, -0.0317621, -0.0315741]","[0.0973873, 0.12271, 0.0916192, 0.0576442, 0.0364114, 0.10249, 0.114905, 0.151439, 0.19907, -0.0114803, 0.037795, 1.0098, 0.179027, 0.259672, 0.156282, 0.173016, 0.204632, 0.572391, -0.350821, 0.127064, 0.280542, 0.283418, 0.193295, 0.217308, -0.178894, -0.142242]","[-1.03031, -1.03031, -1.03031, -1.03031, -1.03031, -1.03031, -0.883119, -0.883119, -0.883119, -0.883119, -0.883119, -0.883119, -0.883119, -0.735933, -0.735933, -0.735933, -0.735933, -0.735933, -0.735933, -0.735933, -0.588746, -0.588746, -0.588746, -0.588746, -0.294373, -0.294373]",13/08/2025 21:42:08
25,"[2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599, 3.23635, 2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599, 3.23635, 2.74386, 2.81421, 2.88457, 2.95492, 3.02528, 3.09563, 3.16599, 3.23635, 3.3067, 3.16599]","[0, 0, 0, 0, 0.0312926, 0.0626263, 0.0625464, 0, 0, 0, 0, 0, 0.0313604, 0.0627554, 0.0626463, 0, 0, 0, 0, 0, 0, 0.0314834, 0.0314681, 0.0312853, 0]","[0.16264, 0.104892, 0.0571654, 0.0216882, 0.0489403, 0.0522279, -0.0133612, 0.256695, 0.190689, 0.145334, 0.109642, 0.0775177, 0.081972, 0.0826816, 0.0580156, 0.288805, 0.223116, 0.181825, 0.152355, 0.121297, 0.117518, 0.120495, 0.116387, 0.0439441, 0.142915]","[0.44156, 0.44156, 0.44156, 0.44156, 0.44156, 0.44156, 0.44156, 0.588746, 0.588746, 0.588746, 0.588746, 0.588746, 0.588746, 0.588746, 0.588746, 0.735933, 0.735933, 0.735933, 0.735933, 0.735933, 0.735933, 0.735933, 0.735933, 0.735933, 0.883119]",13/08/2025 21:42:09
17,"[3.3067, 3.37706, 3.51777, 3.58812, 3.65848, 3.3067, 3.37706, 3.51777, 3.51777, 3.58812, 3.65848, 3.3067, 3.37706, 3.44741, 3.51777, 3.58812, 3.65848]","[0, 0, 0, -0.0317481, -0.032188, 0, 0, 0, 0, -0.0314654, -0.0319696, 0, -0.0316564, -0.0643738, 0, -0.0315586, -0.0320747]","[0.255512, 0.261174, 0.0821467, 0.176427, 0.241313, 0.289196, 0.297601, 0.197054, 0.0174587, 0.115655, 0.211779, 0.202095, 0.159381, 0.239055, 0.0287769, 0.13877, 0.22651]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:42:11
15,"[3.37706, 3.44741, 3.51777, 3.58812, 3.65848, 3.58812, 3.65848, 3.44741, 3.51777, 3.58812, 3.3067, 3.37706, 3.44741, 3.51777, 3.58812]","[0.0316408, 0.0631946, 0.0630635, 0.0628818, 0, -0.0312907, -0.0312854, 0.0941277, 0.0941502, 0.0940344, 0.0321587, 0.0315455, 0.0629156, 0.0945995, 0.126362]","[0.156267, 0.143879, 0.128763, 0.104134, 0.0298654, 0.047734, 0.0440007, 0.0712916, 0.0745628, 0.0557565, 0.237577, 0.135764, 0.109144, 0.12255, 0.127719]","[0, 0, 0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:42:12
7,"[3.58812, 3.44741, 3.51777, 3.44741, 3.51777, 3.58812, 3.65848]","[-0.0653903, 0, 0, 0, 0.0314578, -0.0984271, -0.0634292]","[0.296105, 0.111638, 0.169614, 0.0762937, 0.113574, 0.304419, 0.167459]","[0, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:42:13
16,"[3.44741, 3.51777, 3.58812, 3.65848, 3.44741, 3.51777, 3.58812, 3.65848, 3.58812, 3.65848, 3.37706, 3.44741, 3.51777, 3.58812, 3.65848, 3.72883]","[0.063737, 0.0944262, 0.094882, 0.0952498, 0, 0, 0.0317105, 0.0317171, 0.0940848, 0.0943394, 0.0958769, 0.0634855, 0.0939852, 0.0943928, 0.0946954, 0.0653319]","[0.193917, 0.106674, 0.144668, 0.169056, 0.14872, 0.182902, 0.169661, 0.170864, 0.0646174, 0.0977314, 0.203742, 0.172614, 0.0454398, 0.103323, 0.130496, 0.293164]","[0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:42:14
9,"[3.51777, 3.58812, 3.37706, 3.44741, 3.51777, 3.58812, 3.65848, 3.44741, 3.51777]","[0.0629043, 0.0630464, 0.0316531, 0.0316715, 0.063345, 0.0951019, 0.0955131, 0.0628325, 0.0628038]","[0.107486, 0.126651, 0.158714, 0.162304, 0.159413, 0.159718, 0.184462, 0.0963318, 0.0914894]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 21:42:15
6,"[3.37706, 3.44741, 3.58812, 3.65848, 3.37706, 3.51777]","[0.0315125, 0.0630952, 0.0949726, 0.0636522, 0.0312713, -0.0312816]","[0.127887, 0.132583, 0.151059, 0.187027, 0.0321675, 0.0411695]","[0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187]",13/08/2025 21:42:16
2,"[3.37706, 3.44741]","[-0.0319758, -0.0638392]","[0.212684, 0.201901]","[0.147187, 0.147187]",13/08/2025 21:42:17
4,"[3.37706, 3.44741, 3.51777, 3.58812]","[0.0321594, 0, 0, 0]","[0.237667, 0.0839766, -0.00314933, 0.0122929]","[0.147187, -0.147187, -0.147187, -0.147187]",13/08/2025 21:42:18
