numObj,x,y,z,velocity,timestamp
15,"[3.20553, 3.25562, 3.30584, 3.42442, 3.25885, 3.20484, 3.19231, 3.23532, 3.30366, 3.36611, 3.41251, 3.23414, 3.2805, 3.34247, 3.3831]","[2.63833, 2.6823, 2.72627, 2.63173, 2.86258, 3.04727, 3.04727, 3.09563, 2.6823, 2.72627, 2.77024, 2.63833, 2.6823, 2.72627, 2.77024]","[0.763773, 0.79039, 0.816212, 0.99668, 0.46134, 0.298685, 0.411574, 0.473753, 0.556394, 0.51391, 0.571484, 0.631768, 0.679754, 0.650118, 0.725562]","[0, 0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:43
14,"[3.17484, 3.16905, 3.2238, 3.11355, 3.08152, 3.06874, 3.051, 3.10069, 3.1511, 3.1292, 3.17197, 2.84933, 3.11455, 3.16468]","[2.63833, 2.86258, 2.90875, 2.63833, 2.6823, 2.63833, 2.6823, 3.04727, 3.09563, 3.04727, 3.09563, 3.13521, 3.04727, 3.09564]","[0.882724, 0.888857, 0.890112, 1.07918, 1.31453, 1.20069, 1.38389, 0.86369, 0.873107, 0.753875, 0.79394, 1.0388, 0.812296, 0.822507]","[0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.44156, -0.44156, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:44
5,"[3.54338, 3.47302, 3.58415, 3.56945, 3.50862]","[2.45364, 2.63173, 2.45364, 2.45364, 2.63173]","[0.671895, 0.811286, 0.40101, 0.515703, 0.64004]","[0, 0, -0.294373, -0.147187, -0.147187]",21/10/2025 19:26:45
14,"[3.17796, 3.20452, 3.22996, 3.28208, 3.36448, 3.22953, 3.25565, 3.2745, 3.20207, 3.2508, 3.21482, 3.12334, 3.14783, 3.16185]","[2.42286, 2.46464, 2.50641, 2.54818, 2.72627, 2.86258, 2.42286, 2.46464, 2.63833, 2.6823, 2.42286, 2.59435, 2.63833, 2.6823]","[0.825648, 0.941865, 1.0511, 1.07386, 0.52447, 0.634866, 0.426466, 0.658592, 0.778168, 0.809973, 0.667888, 0.862902, 0.974661, 1.10745]","[0, 0, 0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:46
19,"[2.85733, 3.01479, 3.10829, 3.53461, 3.57219, 3.53153, 3.56735, 3.00337, 3.05637, 2.93615, 3.03, 3.14923, 3.22336, 3.26283, 2.91037, 3.04614, 3.11017, 3.19494, 3.1927]","[2.72407, 2.77024, 2.81641, 2.63173, 2.6735, 2.63173, 2.6735, 2.95053, 2.9989, 2.95053, 2.9989, 3.04727, 3.09563, 3.144, 2.72407, 2.77024, 2.81641, 3.09563, 3.144]","[1.28281, 1.02779, 0.908213, 0.475993, 0.605395, 0.498341, 0.633286, 0.832257, 0.832181, 1.04493, 0.923601, 0.665239, 0.54923, 0.618403, 1.15746, 0.930786, 0.901749, 0.695755, 0.913832]","[0, 0, 0, 0.147187, 0.147187, 0.294373, 0.294373, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:47
12,"[3.404, 3.46555, 3.53012, 2.98568, 2.82554, 3.41893, 3.37801, 3.43467, 3.40715, 3.36149, 3.41311, 3.46463]","[2.33492, 2.37449, 2.41407, 2.63833, 2.81641, 2.33492, 2.50641, 2.54818, 2.33492, 2.50641, 2.54818, 2.58996]","[0.437553, 0.413843, 0.359139, 1.39445, 1.58196, 0.299267, 0.355654, 0.358156, 0.412345, 0.487725, 0.525318, 0.561915]","[0, 0, 0, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:48
11,"[3.23582, 3.36608, 3.45829, 3.50615, 3.07147, 3.48369, 3.52665, 3.573, 3.45542, 3.49685, 3.54037]","[2.6823, 2.58996, 2.63173, 2.6735, 2.81641, 2.58996, 2.63173, 2.6735, 2.58996, 2.63173, 2.6735]","[0.867874, 0.994469, 0.871928, 0.913227, 1.02584, 0.428229, 0.531805, 0.600619, 0.616049, 0.701483, 0.769945]","[0, 0, 0, 0, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:49
9,"[3.33257, 3.3852, 3.44251, 3.31603, 3.35786, 3.39552, 3.56797, 3.60524, 3.6206]","[2.6823, 2.72627, 2.77024, 2.6823, 2.72627, 2.77024, 2.45364, 2.49322, 2.53279]","[0.3431, 0.367669, 0.347753, 0.477166, 0.565281, 0.665037, 0.525879, 0.657411, 0.866553]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.44156, 0.44156, 0.44156]",21/10/2025 19:26:50
12,"[3.1948, 3.41043, 3.48843, 3.57965, 3.6366, 3.70115, 3.43723, 3.4965, 3.55666, 3.3867, 3.4568, 3.51926]","[2.72627, 2.63173, 2.6735, 2.45364, 2.49322, 2.53279, 2.58996, 2.63173, 2.6735, 2.58996, 2.63173, 2.6735]","[1.17815, 1.04355, 0.978723, 0.439367, 0.452839, 0.401375, 0.710537, 0.703215, 0.690799, 0.921793, 0.877842, 0.861317]","[0, 0, 0, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:51
7,"[2.79259, 2.8264, 3.20888, 2.86879, 2.90501, 2.91585, 3.1451]","[2.6779, 2.72407, 2.86258, 2.6779, 2.72407, 2.77024, 2.86258]","[1.29678, 1.3496, 0.732116, 1.11816, 1.17083, 1.28184, 0.970188]","[0, 0, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",21/10/2025 19:26:53
