create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x,y,z
1761085603.23869,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,64eb8838-4985-fed7-b0b1-ea39643473b0,20,-74.0,-93.0,-66.0,-68.0,2.7451507652950715,-2.2650746998113926,1.0745394271601143,-2.4337121853057173,0.5316394248509797,0.23915622681540064,0.30381148636444927,0.8784697845413194,-2.590115547180176,4.808608055114746,1.3579978942871094
1761085604.238099,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,cc43e79d-dc02-be2d-1aa2-61ac44923f01,30,-68.0,-78.0,-61.0,-68.0,2.699736411858168,-1.8703120677420209,0.9894538271770636,-2.4425586738147427,0.4850849388618999,0.19904084822321208,0.32313984402889,0.9009399399227541,-2.7471983432769775,4.816266059875488,1.2901122570037842
1761085605.237913,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,b7f573f5-726a-1f46-7002-8d367120d3d7,14,-68.0,-78.0,-61.0,-75.0,2.61549849605009,-1.9527703261516536,0.9477583118863471,-1.9735373900159825,0.6990520226914358,0.2506997984288899,0.3806197486529381,0.7667294707350201,-2.86207103729248,4.856341361999512,1.2244353294372559
1761085607.240553,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,9f9022dc-941b-b79f-7992-a7e4039f5724,12,-68.0,-73.0,-65.0,-72.0,2.607428052682714,-1.9838311734194112,0.8845660265926198,-1.7116754179312161,0.5857130132827619,0.23678223508543353,0.39758761348518723,0.3051034856777875,-3.047027111053467,4.984498500823975,1.1124067306518555
1761085608.239415,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,714d1e59-b9ce-532e-ad71-9e03d25997f4,30,-68.0,-76.0,-70.0,-83.0,2.6428678025728343,-2.0452592476490157,0.7972622797376423,-1.799459066414626,0.520410705457365,0.3313112544910938,0.4032220966929815,0.26812973835502457,-3.1380455493927,5.078641414642334,1.0428688526153564
1761085609.237359,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,414a38c5-dbd1-8810-cde9-ac924c0cb297,14,-74.0,-78.0,-64.0,-71.0,2.610985503266842,-1.9803902361329742,0.8118337656420108,-1.7527393645694205,0.4695465923237781,0.3359446887346409,0.36488109911132877,0.2750773597173097,-3.22159481048584,5.198235511779785,1.0011634826660156
1761085610.240496,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,1ff5710d-76b0-5dbe-ebff-532b6dbcec2c,2,-80.0,-72.0,-70.0,-66.0,2.6864174106144643,-1.9083791592055588,1.0368112229452888,-1.7971004377951973,0.6648559024513553,0.1534546376722147,0.2667767692974803,0.34168430022646606,-3.3030970096588135,5.333500862121582,0.9823225736618042
1761085612.240714,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,843cd696-2eef-2cc8-314e-da69178ef1ec,3,-71.0,-66.0,-60.0,-58.0,2.8516553709773027,-1.9092787750217874,1.0752667364538149,-2.0040312502876625,0.4615056767549882,0.15814411481195118,0.2682284750524393,0.36638744960290476,-3.4176814556121826,5.629240036010742,1.042768120765686
1761085613.241121,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3d4674b0-7b03-5f9b-20f2-bc5a2a10dd29,3,-68.0,-73.0,-58.0,-66.0,2.932523855374212,-1.9127017359708665,1.023473845890063,-2.1300588241309915,0.4607280337166851,0.17593339839292158,0.21809423450510224,0.3149154366609937,-3.4743993282318115,5.788583755493164,1.0821387767791748
1761085614.239354,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,d4d5cac8-2b6d-cbc3-9988-32fc55906c53,30,-62.0,-87.0,-68.0,-66.0,2.9252230655618696,-1.7345458464244894,0.9248532622989025,-2.1709034594534278,0.4253600560179423,0.16424578305397255,0.21435985015605227,0.2869212526779759,-3.484827756881714,5.941471576690674,1.1301077604293823
1761085616.233959,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,cb085db3-b367-16e1-f558-7c5043020d30,11,-65.0,-66.0,-72.0,-71.0,2.7432258324591623,-1.9498873211135883,0.8789350387837563,-2.0241108191165873,0.38195559025572184,0.23314776921153196,0.194400206799965,0.3408856515050649,-3.50548791885376,6.219779014587402,1.2256238460540771
1761085617.238877,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,a3a08b5c-f7fa-1d0a-b982-8b73dde2b5f8,11,-65.0,-66.0,-75.0,-71.0,2.831939989427446,-1.9821316771697772,0.965465669974284,-2.007540364498005,0.23339226404435803,0.18794763379481197,0.14352555753531546,0.37685553689967927,-3.5158944129943848,6.341862201690674,1.278900384902954
1761085618.238488,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,db2e09e2-8ce4-a4d4-02b3-0c15bb138369,16,-66.0,-69.0,-69.0,-78.0,2.8365334096756145,-1.8570643060574759,0.788882643367708,-1.9440255703962694,0.1962578781735929,0.249704159010607,0.35750680605289925,0.44582255412210703,-3.5159010887146,6.455223083496094,1.33263623714447
1761085619.239529,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,af9608ae-5333-1581-0eb3-79b62b6010d8,33,-66.0,-81.0,-58.0,-66.0,2.846141562256402,-1.9615487708948274,0.8137834658760579,-1.8738459493505013,0.34163233529569587,0.3699490280867223,0.4500358414141805,0.3763545962986353,-3.5193967819213867,6.556360721588135,1.3517963886260986
1761085621.234276,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5fb92345-37df-b931-bd46-ad20d4c494e1,2,-68.0,-69.0,-63.0,-64.0,2.848256644794143,-1.9574313906915102,0.8727975177355597,-1.8529281505684738,0.2928713870539718,0.2321379151709307,0.43221636424435134,0.399911254825795,-3.525334596633911,6.727917194366455,1.2158316373825073
1761085622.239394,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,b72724b7-469f-0f7f-334d-48517124f011,16,NaN,-68.0,-67.0,-69.0,NaN,-1.9730722689316003,0.8099863307938228,-1.8718768080404968,NaN,0.2564342666908599,0.39447541014580695,0.4420688285656403,-3.528642177581787,6.77827787399292,1.0735598802566528
1761085623.24091,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3e1181a1-e9ed-34e6-201b-aba9f01e6c9f,18,NaN,-73.0,-68.0,-69.0,NaN,-1.9123572560838646,0.7124701601067184,-1.93371314486521,NaN,0.21335475651589952,0.5808006794940563,0.4312889849737585,-3.5104854106903076,6.807653427124023,0.6433074474334717
1761085625.24016,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,10be5151-98b7-7dfe-3fe3-086311ea00fc,20,NaN,-73.0,-65.0,-69.0,NaN,-1.9187934506483135,0.6480120743468766,-2.241314509197924,NaN,0.16094131612864546,0.5271726379126443,0.3418791104602053,-3.5351805686950684,6.810922145843506,0.1658516675233841
1761085626.23932,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5c0c95fa-a990-1c50-94d1-e4b6cfc08fd4,35,NaN,-82.0,-73.0,-63.0,NaN,-1.9380409147946434,0.7354407234569789,-2.2469343117302087,NaN,0.10348602909992374,0.4152420745359724,0.3856413719148779,NaN,NaN,NaN
1761085627.24094,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e0b0b1af-db63-af10-c35f-db2c528bec82,25,-65.0,-75.0,-70.0,-60.0,2.7624820850370893,-1.709017849479426,0.7886738515382457,-2.2432168051645673,0.42376582121039363,0.11514119548546582,0.46785941319418567,0.4474709176788116,-3.5419089794158936,6.808043956756592,0.10628853738307953
1761085629.238253,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,73ba7af8-7365-d3f3-ee81-909c9236632a,21,-75.0,-79.0,-71.0,-63.0,2.6145951518083352,-1.8799930577786221,0.8399660678170628,-2.3594797657130666,0.23682509533422696,0.11576202826983373,0.26748841587501987,0.4190975328460801,-3.521977424621582,6.751630783081055,0.0819031298160553
1761085630.240644,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,759425e3-3132-d487-c4c7-1d3f98f13f39,36,-62.0,-75.0,-74.0,-76.0,2.6545905050591454,-1.8943815845161023,0.6973601830299359,-2.3951432211347536,0.3176839923512128,0.17103140099819678,0.2112574672231917,0.46977286114789396,-3.506547451019287,6.7125091552734375,0.12480965256690979
1761085631.238047,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,a610b038-2f76-1112-f97a-389eb226d835,1,-86.0,-73.0,-69.0,-63.0,2.6676405270327512,-1.9141937719715834,0.6208076174956081,-2.3483882324051044,0.29880291259185077,0.13179313451102587,0.3511648541015255,0.5456281112402981,-3.4855833053588867,6.672728061676025,0.20050019025802612
1761085632.241453,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,05054827-dad0-a848-c263-adf92e4598b8,10,-73.0,-66.0,-74.0,-63.0,2.743110251267853,-1.8627956950394355,0.6800395159322785,-2.4334477334094724,0.6186906041660769,0.265705063340562,0.3276971451547745,0.4893285196113731,-3.4572741985321045,6.635738849639893,0.3137749433517456
1761085634.239392,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e755720a-3581-4b1b-ed02-b4459691a8b6,19,-68.0,-72.0,-69.0,-69.0,2.7374483707903443,-1.9063973678803763,0.6651401948977212,-2.366161636888075,0.6801542315962337,0.2767744757667195,0.2935866122542262,0.4397291083899512,-3.3986167907714844,6.588481426239014,0.8912516236305237
1761085635.240843,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,7360a7ee-ffb0-ec44-b3af-90762ca958ef,27,-69.0,-74.0,-74.0,-74.0,2.7792935557343235,-1.7440057940906146,0.7127716299421154,-2.1830224403099425,0.6597575468605075,0.24316113839693218,0.3012777216138342,0.4849610685816976,-3.368394374847412,6.58697509765625,1.1146613359451294
1761085636.234613,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3d3156f7-5992-1eeb-f62d-3ab0095a553f,17,-65.0,-70.0,-64.0,-64.0,2.809884754543846,-1.7035666250441428,0.8240203907902134,-2.238634570192977,0.6827789765875886,0.2406872281918167,0.2706527672374952,0.4201877644173313,-3.3376708030700684,6.599436283111572,1.3149359226226807
1761085638.242655,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,645ffaae-d25f-12a1-0fb6-72fff193a0ce,13,-74.0,-68.0,-64.0,-63.0,2.7808973113427693,-1.7374429662163322,0.9195208148482368,-2.3666806869845316,0.4870541134614182,0.26995102429025936,0.16851246672590214,0.33310459387963953,-3.271232843399048,6.6472578048706055,1.3742426633834839
1761085639.239885,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,2f1ef339-a413-399b-10b2-032752a8cf80,5,-77.0,-65.0,-58.0,-60.0,2.7874145991624113,-1.7837305701746726,0.9290868894838015,-2.299454511587662,0.4659410051029471,0.17778136587332752,0.15137673952119396,0.352967115079723,-3.2543106079101562,6.68863582611084,1.3761186599731445
1761085640.238547,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,0fb9303a-8c48-a81e-36bf-80d8cb2be43c,27,-64.0,-79.0,-68.0,-63.0,2.8244011130136495,-1.6720562361843798,0.9172651174049398,-2.384535850512968,0.3885916217704677,0.10259669974340542,0.15730132419548193,0.3392406501892366,-3.2211804389953613,6.739446640014648,1.3811473846435547
1761085641.235395,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,c72bd64e-38df-9085-67ca-6e9fe02efe52,8,-78.0,-67.0,-58.0,-61.0,2.8175147110669228,-1.6381191749393367,0.9535533504183594,-2.256389865180535,0.28143896912647964,0.2094963354390791,0.1496450023776131,0.42640518029823027,-3.168667793273926,6.785173416137695,1.39226770401001
1761085643.2398,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,85755c40-6cb8-c65a-c4de-c006938b2b8d,0,-75.0,-68.0,-59.0,-62.0,2.8133857461128637,-1.6220117108762648,0.9797149133867529,-2.309187033791356,0.2736951291772881,0.28021061936319425,0.10808204593015525,0.2533316174418903,-3.121074914932251,6.845212936401367,1.4445074796676636
1761085644.240717,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e468b0b3-189b-24bd-30d7-62615a77c08e,20,-69.0,-75.0,-63.0,-73.0,2.7960475021520117,-1.6771952049818513,0.7540125436347554,-2.277220578594917,0.31636319760858805,0.43320875793505564,0.2477201705775252,0.24376442760761918,-3.0798821449279785,6.873481273651123,1.4628485441207886
1761085645.242162,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,da2eeb38-82af-e27a-62a9-964aa5be922c,7,-71.0,-69.0,-62.0,-65.0,2.8967251113691495,-1.6748276547727707,0.8014101531354407,-2.209839407222604,0.33878002318919376,0.4435148917480397,0.3068948942745429,0.18272256167034695,-3.037947416305542,6.900100231170654,1.4751554727554321
1761085647.240922,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,3de4a317-102b-7502-f0a4-e873da30a0f8,12,-76.0,-74.0,-68.0,-63.0,2.713509215751622,-1.792711148844583,0.8934615172657024,-2.4027966134754233,0.2007013624523901,0.5296996781815069,0.22291796825329233,0.17549327773327233,-2.98174500465393,6.940935134887695,1.4953413009643555
1761085648.239192,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,fd7294c5-735b-f777-2ab5-8571e4005fff,7,-68.0,-72.0,-69.0,-72.0,2.9042650530473817,-1.822672510056302,0.9680422783289355,-2.35609115954205,0.16070442794968287,0.6019315977423173,0.2177807638000431,0.21707266255570465,-2.968560218811035,6.96149492263794,1.506644606590271
1761085649.242182,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,76175e54-d396-3d79-1e1e-4d45ad9a2a78,6,-70.0,-70.0,-65.0,-63.0,2.9771014435966134,-1.8063171056957437,1.0027216957278384,-2.243200559881918,0.09847889509878968,0.5651634631004653,0.19838472855440065,0.2637499369157939,-2.964841365814209,7.004003047943115,1.5186419486999512
1761085650.241435,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,ac94a7a7-cd64-03ac-1baf-8f95350cce05,21,-74.0,-77.0,NaN,-66.0,2.945885467195358,-1.8107085251752297,NaN,-1.934198505973877,0.16109226742818247,0.5627337280799315,NaN,0.4311913135407798,-2.994149923324585,7.04043436050415,1.522538185119629
1761085652.240447,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,5905ba57-2894-5758-bf49-8c6121ec5712,31,-64.0,-86.0,NaN,-69.0,2.962075888726386,-1.884245193933097,NaN,-1.777172136516189,0.17389619667230863,0.682037419382056,NaN,0.48049687822542503,-3.095313549041748,7.129984378814697,1.431854486465454
1761085653.241075,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,967e80df-d040-6ff5-a867-a40092005d5a,0,-69.0,-71.0,NaN,-68.0,2.9744963394182973,-1.9374642072605865,NaN,-1.6808354798758807,0.15675755663515822,0.4946237493858049,NaN,0.394954446246885,-3.12181830406189,7.18167543411255,1.350574016571045
1761085654.239287,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,965b76a6-0b21-3d6d-7272-8c5548d4eb9f,25,-67.0,-88.0,-59.0,-78.0,3.030203277836139,-1.8718483122168328,0.8940279716295624,-1.6445038373366925,0.18424542376068148,0.45100400033896515,0.11677132471108173,0.44597755009754964,NaN,NaN,NaN
1761085656.237875,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,e9cf2b2b-1c8a-3dd4-eb88-18fb4687dcf3,16,-73.0,-84.0,-63.0,-69.0,2.6662322474483178,-1.8024251620787017,0.8515196595741537,-1.8104141127167215,0.14547642290233936,0.4943804363307125,0.12648570412985014,0.43416549855666664,-3.2132554054260254,7.248788356781006,1.24602746963501
1761085657.239476,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,64169ef2-9225-2d4f-013d-2e08f5659e52,32,-66.0,-81.0,NaN,-67.0,2.848435076587179,-1.7277605114411314,NaN,-1.7537879842486392,0.17169164856669786,0.4542323175018728,NaN,0.37324056203600564,-3.242121696472168,7.252917289733887,1.2162730693817139
1761085658.239465,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,a67bc4df-4026-12bf-e310-c4e943285256,10,-77.0,-75.0,NaN,-69.0,2.8503706620674483,-1.8226237742083533,NaN,-1.8130132247825843,0.24418921844624364,0.364447070432673,NaN,0.442571300484311,-3.2692627906799316,7.292322635650635,1.0121328830718994
1761085660.242753,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,39713e23-d3ca-1c00-200e-14f69194c877,31,-64.0,-81.0,NaN,-64.0,2.889719399805587,-1.8439295955612052,NaN,-1.9373375739507535,0.30001198772674675,0.4195982737100422,NaN,0.2877192356091045,-3.3115177154541016,7.30461072921753,0.7134766578674316
1761085661.235983,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,50a9c775-35fe-b910-1665-41f7c1d4549c,16,-66.0,-72.0,NaN,-72.0,2.9000471385129143,-1.948479174687209,NaN,-1.885901280656963,0.434077081608476,0.3583382116557085,NaN,0.3224896665382608,NaN,NaN,NaN
1761085662.241204,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,60ba34ff-07e1-3092-58fe-6b11af538de6,20,-67.0,-75.0,-75.0,-65.0,2.916197612627591,-1.900853065964995,0.8474724536655601,-1.9187754743109555,0.41762284068196237,0.2969928951569784,0.30338438190462774,0.26959803893252615,-3.3270082473754883,7.299621105194092,0.6247600317001343
1761085663.240053,2c08d2cc-7a1c-9d34-25ea-6265acb43d72,2add33f4-c78a-ff41-b05d-363f7ade663c,5,-73.0,-66.0,-60.0,NaN,2.9232762948050213,-1.9040267550360424,0.9546484422586,NaN,0.26410901425452066,0.3215315943361048,0.34751632340811694,NaN,-3.336117744445801,7.284008026123047,0.578525483608246
