numObj,x,y,z,velocity,numObj_static,x_static,y_static,z_static,velocity_static,timestamp
26,"[1.00828, 1.07249, 1.1388, 1.21164, 1.40555, 1.47204, 1.53443, 0.991092, 1.0526, 1.12971, 1.21955, 1.36986, 0.987061, 1.04031, 1.10852, 1.19864, 1.40415, 1.46846, 1.53314, 1.02905, 1.09214, 1.16419, 1.26566, 1.39984, 1.47078, 1.53487]","[0.0703553, 0.0747525, 0.0791498, 0.083547, 0.0439721, 0.0923414, 0.193477, 0.0703553, 0.0747525, 0.0395749, 0.0417735, 0.0439721, 0.0351777, 0.0373763, 0.0395749, 0.0417735, 0.0879442, 0.138512, 0.193477, 0.0703553, 0.0747525, 0.0791498, 0.0417735, 0.0879442, 0.138512, 0.193477]","[0.495572, 0.524117, 0.548304, 0.558437, 0.0495894, 0.0864808, 0.0618372, 0.529107, 0.562983, 0.570917, 0.545754, 0.318581, 0.540037, 0.588954, 0.611044, 0.590275, 0.0242002, -0.085687, -0.0882541, 0.45085, 0.481816, 0.492083, 0.428104, 0.112582, -0.0225424, -0.0497264]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2,"[0, -0.0130757]","[0, -0.0706658]","[0, -0.0160796]","[0, 0]",26/11/2025 19:09:50
21,"[0.977202, 1.01313, 1.09542, 1.22835, 1.34689, 0.990699, 1.13763, 1.26463, 1.53274, 1.60937, 1.04691, 1.14074, 1.27012, 1.37671, 1.45389, 0.994868, 1.03229, 1.13122, 1.26458, 1.36648, 1.44537]","[0.0351777, 0.0373763, 0.0395749, 0, 0, 0.0373763, 0, 0, 0.193477, 0.151704, 0.0373763, 0.0395749, 0.0417735, 0, 0, 0.0351777, 0.0373763, 0.0395749, 0, 0, 0]","[0.55768, 0.634582, 0.634225, 0.527319, 0.407221, 0.669053, 0.55638, 0.433155, -0.0949476, 0.073465, 0.577139, 0.548542, 0.414663, 0.290911, 0.262883, 0.525517, 0.602898, 0.567916, 0.43328, 0.335688, 0.306252]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",0,"[]","[]","[]","[]",26/11/2025 19:09:51
27,"[1.24883, 1.32137, 1.39725, 1.46499, 1.53478, 1.60396, 1.15864, 1.2389, 1.31395, 1.39732, 1.46276, 1.53267, 1.60906, 1.23113, 1.3053, 1.39227, 1.45856, 1.52843, 1.5978, 1.22331, 0.705247, 1.30057, 1.10381, 1.40696, 1.47041, 1.53507, 1.60983]","[0.0791498, 0.083547, 0.131916, 0.184683, 0.193477, 0.202272, 0.0747525, 0.0791498, 0.083547, 0.0879442, 0.184683, 0.193477, 0.151704, 0.0791498, 0.083547, 0.0879442, 0.184683, 0.193477, 0.202272, 0.1583, -0.316599, 0.167094, -0.250641, 0, 0.138512, 0.193477, 0.151704]","[0.194745, 0.184119, 0.101176, 0.051029, 0.0525574, 0.0699257, 0.287183, 0.250235, 0.231206, 0.140407, 0.0954947, 0.0960908, 0.0800312, 0.286014, 0.275902, 0.183884, 0.146237, 0.149042, 0.156883, 0.286723, -1.00307, 0.259827, -0.71112, -0.0202287, -0.0399071, -0.0430268, -0.0626236]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",4,"[-0.0166835, 0, 0.007496, 0.00541586]","[-0.0672395, 0, 0.076728, 0.161169]","[-0.00974366, -0, -0.0059731, -0.0130918]","[0, 0, 0, 0]",26/11/2025 19:09:54
26,"[1.31649, 1.38909, 1.45783, 1.51829, 1.5289, 1.11769, 1.30384, 1.38263, 1.45176, 1.52781, 1.61577, 1.29758, 1.37494, 1.4435, 1.5184, 1.47225, 1.43249, 1.16191, 1.31396, 1.39254, 1.46042, 1.5085, 1.50457, 1.33215, 1.55817, 1.67657]","[-0.0417735, -0.0439721, 0, 0.0967386, 0.303407, 0, -0.083547, -0.0439721, -0.0461707, -0.0483693, 0.0505679, -0.083547, -0.0439721, -0.0461707, -0.0483693, 0.404543, -0.202272, 0, -0.083547, -0.0879442, -0.0923414, -0.145108, 0.338585, 0.404543, -0.151704, 0]","[0.228057, 0.220101, 0.240052, 0.284892, 0.434605, 0.595417, 0.282707, 0.25757, 0.270482, 0.243294, 0.0722785, 0.310177, 0.295892, 0.311578, 0.296415, 0.536003, -0.724945, 0.503718, 0.231137, 0.181808, 0.203805, 0.314808, 0.131771, 0.82474, -0.409357, -0.200621]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",3,"[0.0130757, 0.00938583, -0.00302578]","[0.0706658, 0.0731048, 0.163727]","[0.0160796, 0.0233808, -0.0423612]","[0, 0, 0]",26/11/2025 19:09:55
20,"[1.52877, 1.55318, 1.04193, 1.1811, 1.32549, 1.36641, 1.41814, 1.25929, 1.60295, 1.66244, 1.35133, 1.39955, 1.10092, 1.33024, 1.39417, 1.46018, 1.50946, 1.5356, 1.60533, 1.66146]","[0.145108, 0.202272, 0.0395749, 0.083547, -0.167094, -0.0879442, -0.0923414, -0.193477, 0.202272, 0.263833, -0.0879442, -0.0923414, 0.0395749, -0.12532, -0.0439721, -0.0461707, 0.241846, -0.145108, 0.202272, 0.263833]","[0.193735, 0.406447, 0.718728, -0.620431, 0.0454703, 0.324242, 0.404026, 0.878919, -0.0901232, -0.133511, 0.382272, 0.46435, 0.624639, -0.0406745, 0.185218, 0.220566, 0.242458, 0.128864, 0.0220311, 0.145191]","[0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2,"[0.007496, -0.00651251]","[0.076728, 0.16902]","[-0.0059731, 0]","[0, 0]",26/11/2025 19:09:56
18,"[1.53509, 1.59753, 1.66774, 1.11917, 1.22932, 1.36007, 1.46381, 1.52067, 1.58939, 1.53451, 1.59718, 1.66577, 1.28938, 1.39381, 1.47159, 1.53443, 1.60275, 1.66393]","[0.193477, 0.25284, 0.263833, -0.0395749, -0.0417735, 0, 0.0461707, 0.193477, 0.202272, 0.193477, 0.25284, 0.263833, 0, 0.0439721, 0.0923414, 0.193477, 0.202272, 0.263833]","[0.0425539, 0.0496102, 0.0126435, 0.591313, 0.523389, 0.360777, 0.194985, 0.214198, 0.226716, 0.059899, 0.059632, 0.0820946, 0.352709, 0.187946, 0.093836, 0.061905, 0.0936577, 0.113366]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",3,"[-0.0122478, -0.00789097, -0.00651251]","[-0.0724142, -0.0759955, 0.16902]","[-0.00541829, -0.0118943, 0]","[0, 0, 0]",26/11/2025 19:09:57
24,"[1.27064, 1.36479, 1.47232, 1.54093, 1.61104, 1.67346, 1.26229, 1.35356, 1.44028, 1.52137, 1.59061, 1.66165, 1.29775, 1.38613, 1.47446, 1.53629, 1.60751, 1.67468, 1.28745, 1.37574, 1.46895, 1.5398, 1.61041, 1.67515]","[0.0417735, 0, 0.0923414, 0.145108, 0.151704, 0.211066, 0.0417735, 0.0439721, 0, 0.0967386, 0.25284, 0.263833, 0.0417735, 0.0439721, 0.0923414, 0.145108, 0.151704, 0.211066, 0.0417735, 0.0439721, 0.0923414, 0.145108, 0.151704, 0.211066]","[0.413068, 0.342507, 0.0815592, -0.0147006, 0.00321502, 0.0781666, 0.43792, 0.381949, 0.329383, 0.267989, 0.156603, 0.142937, 0.317793, 0.238022, -0.0179347, -0.120423, -0.106664, -0.0450492, 0.357267, 0.292145, 0.128681, -0.0606907, -0.0452081, 0.0210897]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2,"[0, 0.00853017]","[0, 0.0747833]","[0, 0.017713]","[0, 0]",26/11/2025 19:09:58
18,"[1.0598, 1.12014, 1.1293, 1.39672, 1.47256, 1.54114, 1.01563, 1.07976, 1.11529, 1.46751, 1.53223, 1.06146, 1.0975, 1.03742, 1.10648, 1.17228, 1.37419, 1.47292]","[0, 0, 0, -0.0439721, 0, 0, 0, 0, 0, 0.0461707, 0, 0, 0, 0, 0, 0, -0.0439721, -0.0461707]","[0.554374, 0.590793, 0.715256, -0.164931, 0.120251, 0.143591, 0.631677, 0.66172, 0.736911, 0.164871, 0.219087, 0.690692, 0.763149, 0.595216, 0.615999, 0.642386, 0.299361, 0.106135]","[0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",2,"[-0.0104207, -0.5129]","[-0.0709786, -0.135669]","[-0.0288531, -0.0967743]","[0, 0]",26/11/2025 19:09:59
32,"[1.14777, 1.21705, 1.2835, 1.33138, 1.457, 1.53371, 0.998524, 1.14458, 1.20646, 1.27638, 1.34904, 1.46391, 1.52926, 1.13337, 1.19453, 1.26617, 1.34011, 1.4811, 1.55991, 1.44498, 1.49842, 1.54558, 1.36505, 1.43101, 1.49518, 1.53466, 0.992413, 1.31685, 1.32273, 1.38575, 1.47319, 1.28409]","[0.224258, 0.237449, 0.250641, 0.307805, 0.184683, 0.193477, -0.386954, 0.186881, 0.237449, 0.250641, 0.307805, 0.138512, 0.193477, 0.186881, 0.237449, 0.250641, 0.307805, -0.193477, -0.202272, -0.184683, -0.193477, -0.202272, -0.175888, -0.184683, -0.193477, -0.303407, -0.208867, 0.208867, -0.175888, -0.277024, -0.290216, -0.628801]","[0.250698, 0.257241, 0.276982, 0.335605, -0.161037, -0.0777603, -1.11757, 0.292432, 0.303035, 0.308139, 0.255519, 0.143761, 0.140202, 0.33325, 0.347103, 0.347699, 0.29883, 0.405762, 0.379795, 0.24664, 0.336217, 0.434446, 0.292682, 0.317815, 0.350344, 0.413829, 0.870859, 0.095891, 0.446536, 0.431105, 0.375788, -0.592842]","[0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, -0.588746, -0.588746, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",3,"[0, -0.00789097, -0.00782378]","[0, -0.0759955, 0.0783978]","[0, -0.0118943, -0.0476057]","[0, 0, 0]",26/11/2025 19:10:00
31,"[1.10905, 1.20145, 1.31399, 1.39784, 1.46717, 1.54749, 1.58943, 1.26639, 1.11361, 1.20279, 1.30623, 1.39237, 1.46174, 1.54322, 1.58874, 1.20534, 1.09377, 1.18883, 1.30318, 1.38552, 1.45381, 1.53889, 1.59186, 1.51182, 1.15025, 1.18322, 1.31623, 1.40296, 1.47358, 1.53516, 1.5964]","[-0.186881, 0.0395749, 0, -0.0439721, 0, 0, 0.303407, -0.25284, -0.186881, 0.0395749, 0, -0.0439721, -0.0461707, 0.0483693, 0.303407, -0.25284, -0.186881, 0.0395749, 0, -0.0439721, -0.0461707, 0, 0.25284, -0.202272, -0.186881, -0.237449, 0, 0, 0, 0.193477, 0.25284]","[0.406949, 0.398371, 0.245652, 0.155077, 0.174062, 0.0317455, -0.011324, -0.975095, 0.394296, 0.394324, 0.284017, 0.198297, 0.209964, 0.108958, 0.0481413, -1.04963, 0.446373, 0.434612, 0.297711, 0.241549, 0.259255, 0.166034, 0.143362, -0.540342, 0.269281, 0.383875, 0.233316, 0.107988, 0.10698, -0.0398941, -0.0778916]","[0, 0, 0, 0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",4,"[-0.0652334, 0, 0.0106595, 0.00199699]","[-0.179813, 0, 0.241102, 0.238938]","[-0.0515609, 0, -0.0195928, 0.0835674]","[0, 0, 0, 0]",26/11/2025 19:10:01
13,"[1.12205, 1.17485, 1.25613, 1.35291, 1.43858, 1.50978, 1.57788, 1.15265, 1.21351, 1.28723, 1.37696, 1.45368, 1.50954]","[-0.149505, -0.118725, -0.0417735, 0, 0, -0.0483693, -0.0505679, -0.149505, -0.118725, -0.0417735, 0, 0, -0.0483693]","[0.386224, 0.457585, 0.455302, 0.386758, 0.336711, 0.337568, 0.355277, 0.282071, 0.342143, 0.358066, 0.289709, 0.264043, 0.338677]","[0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187, -0.147187]",5,"[-0.0667221, 0, -0.00635778, 0.229665, 0.139178]","[-0.175292, 0, 0.252151, -0.267486, -0.0221403]","[-0.0637769, 0, 0.0214123, -0.0872806, -0.0721654]","[0, 0, 0, 0, 0]",26/11/2025 19:10:02
